产品SKU,订单产品数量,订单产品收入
982,21,633
1136,11,169
986,20,590
783,11,210
976,46,939
940,14,331
1013,11,322
1026,15,393
666,44,1139
985,17,246
2923,16,498
975,19,504
995,11,283
999,9,235
720,6,237
937,14,686
994,17,603
747,6,217
578,53,1209
2533,10,271
3271,11,378
1014,21,564
713,10,355
690,17,262
718,27,695
998,11,437
682,7,256
660,9,273
1027,10,408
663,17,263
698,10,233
670,18,414
676,17,465
981,6,116
963,7,257
2100,13,450
671,18,416
2101,42,715
1010,19,305
3056,16,394
949,21,313
865,11,289
1015,22,358
688,7,155
684,18,473
3273,3,113
917,24,359
3060,3,50
1730,6,132
3586,0,0
2767,0,0
2698,5,118
2105,1,54
1492,0,0
2107,4,144
1496,4,110
1890,20,506
3588,0,0
1036,8,456
2537,8,150
2373,0,0
1038,11,230
511,0,0
1502,4,141
2110,5,186
2375,3,107
1504,1,30
100,0,0
2702,1,25
3459,3,91
3589,0,0
3194,0,0
1960,1,46
2771,1,38
2115,7,359
411,1,36
1053,6,99
1507,1,35
1054,0,0
1058,1,28
989,0,0
2123,0,0
2547,0,0
2497,0,0
2935,0,0
2936,0,0
2780,0,0
2379,8,209
2380,7,208
1744,1,23
1746,13,348
1075,0,0
2134,2,97
1078,5,113
1079,1,34
2135,5,131
3587,16,355
3511,1,24
3537,5,83
2136,0,0
3090,12,187
2139,7,219
3590,0,0
2386,2,73
2912,0,0
2557,1,28
1527,11,351
1754,1,29
2143,0,0
2144,0,0
1095,3,70
2387,9,232
2559,4,75
1974,5,188
1755,4,134
2563,10,273
1756,7,215
1106,6,100
1110,1,26
3591,1,47
2150,3,159
1535,1,38
6,2,103
3538,1,34
1539,2,89
1114,2,77
2152,1,36
3383,0,0
1901,4,106
3240,0,0
2707,0,0
3592,0,0
3593,0,0
828,0,0
1764,0,0
2159,0,0
2791,0,0
3594,1,23
2160,0,0
3285,1,23
3286,0,0
2946,0,0
2391,3,77
2161,1,34
2569,0,0
3595,2,73
3596,0,0
3597,0,0
3598,3,60
2792,0,0
270,2,59
1548,4,103
1550,1,33
3100,0,0
3541,0,0
1125,0,0
2793,1,40
2573,5,121
1771,0,0
2951,1,25
2794,1,42
1906,26,677
2167,1,35
2889,1,48
967,0,0
3289,0,0
3543,0,0
1774,9,250
2575,11,233
2170,2,74
1560,1,44
1561,0,0
1564,3,117
2959,1,40
3472,1,37
63,3,50
3473,10,345
1569,1,23
1140,25,583
2579,0,0
1142,7,124
1570,3,62
1989,6,195
3174,1,27
2762,11,321
1781,8,244
1146,1,36
1148,2,68
2180,2,59
2181,0,0
2964,2,92
2587,1,43
1994,31,603
1153,4,108
1155,0,0
2752,2,91
1156,2,95
2467,9,140
1999,5,152
1158,1,31
2592,3,75
2593,2,70
1159,1,32
1576,1,27
1577,0,0
1788,4,122
1161,1,58
795,0,0
3293,0,0
1163,2,92
2189,0,0
1789,0,0
1578,2,67
1164,11,287
3599,1,32
1165,0,0
3294,1,34
1167,5,236
1169,3,93
1170,3,58
3600,0,0
2403,19,589
3601,1,55
2404,0,0
3389,2,83
2405,0,0
1174,9,178
2002,7,181
1175,0,0
2408,6,212
2197,0,0
2199,0,0
1181,1,37
1591,3,154
3547,32,578
3477,10,161
3515,2,81
2203,9,179
1184,8,225
1185,0,0
2597,1,48
3295,0,0
1192,0,0
2753,1,33
1194,0,0
3478,3,117
2489,7,341
1598,2,50
1209,1,26
2714,8,129
1797,3,106
2215,2,82
1212,0,0
2217,2,55
1801,5,194
1802,0,0
3581,3,46
3549,0,0
462,0,0
205,0,0
3300,5,94
2412,0,0
3343,4,178
70,0,0
1222,5,100
2226,1,44
1225,5,91
2970,1,52
1228,1,38
1808,15,721
2413,1,53
1231,0,0
2716,5,128
2894,15,436
1809,1,29
2972,0,0
1236,0,0
3245,0,0
3602,2,49
3397,1,37
517,0,0
3603,0,0
3604,0,0
3398,1,28
1239,1,42
1241,3,76
1620,0,0
3212,0,0
2825,0,0
24,0,0
2416,6,185
1244,11,282
2826,1,31
841,8,135
1621,8,272
1247,3,90
1819,0,0
2827,1,21
1622,10,404
1820,10,451
2238,1,46
1823,0,0
2418,11,280
1250,1,48
2241,0,0
2024,2,83
1826,1,35
3246,1,55
1253,7,294
286,3,105
3303,0,0
1256,11,305
3152,1,33
2504,1,42
3123,0,0
2755,14,321
1828,12,385
2718,0,0
2617,6,121
1264,0,0
1830,1,44
3025,3,66
3153,5,120
1269,7,105
133,0,0
3124,0,0
3358,0,0
2469,6,195
1273,3,100
3247,0,0
2622,0,0
3213,0,0
2255,1,39
3605,1,43
1282,1,39
2720,0,0
2257,0,0
635,0,0
1289,10,234
1637,4,77
1831,9,200
1291,0,0
2027,2,85
2833,0,0
1293,4,162
3518,1,35
1640,0,0
2625,1,20
1641,0,0
2492,3,80
2982,0,0
3307,4,141
3128,0,0
1643,4,131
3483,0,0
2261,0,0
3360,19,563
2262,1,34
1304,0,0
2265,6,235
1307,0,0
1646,10,210
2985,3,49
1649,0,0
2986,0,0
2271,0,0
3606,1,35
956,0,0
2724,0,0
3486,2,83
3309,8,277
2638,3,105
2837,0,0
3607,3,45
2838,1,34
1317,0,0
2727,0,0
2639,0,0
3608,0,0
1654,0,0
2840,0,0
2987,0,0
2765,0,0
2729,0,0
1322,3,58
3217,1,33
3521,1,41
1658,0,0
2471,1,37
3561,2,65
3349,8,296
3312,1,29
3562,1,42
2643,3,61
3609,0,0
1840,0,0
2644,0,0
2763,0,0
1327,2,80
1330,1,39
1660,1,35
2283,0,0
1335,1,51
1336,0,0
2844,1,43
2524,1,51
3610,0,0
2997,3,95
3139,0,0
3611,1,34
1349,3,80
469,1,55
1845,1,55
2651,1,32
2999,7,135
2286,0,0
2653,0,0
3612,3,123
1351,2,106
785,1,46
3613,1,35
3614,0,0
246,0,0
84,0,0
3615,1,37
3529,0,0
3616,1,344
2295,1,54
3617,0,0
3618,0,0
291,0,0
1366,9,266
3222,0,0
2661,0,0
1666,0,0
3320,0,0
1667,3,82
3061,0,0
1373,5,131
1375,0,0
1670,17,285
3619,1,34
560,0,0
1673,4,112
2304,5,145
1378,3,153
1675,0,0
1676,0,0
1383,3,108
1385,1,34
404,6,172
2734,3,100
1391,0,0
3168,1,26
1393,1,27
1682,0,0
3063,0,0
2310,1,32
2475,0,0
2041,2,93
1683,1,37
3004,1,28
1936,1,37
248,0,0
2313,0,0
3225,0,0
1405,4,138
2736,5,112
2441,13,437
88,15,413
1410,0,0
2442,0,0
2859,0,0
2320,0,0
2667,0,0
2323,0,0
2917,0,0
3620,0,0
1861,7,159
2328,0,0
3503,0,0
3621,3,67
3031,3,62
2083,1,27
2330,11,267
3622,0,0
3351,5,113
2675,5,72
2740,3,107
2332,0,0
148,0,0
217,1,26
1434,0,0
2051,0,0
3623,0,0
2870,0,0
1871,0,0
2335,0,0
2338,3,46
2680,1,21
2920,0,0
2343,0,0
1872,0,0
1442,0,0
1710,0,0
153,0,0
45,0,0
2758,1,11
1715,1,6
1716,0,0
3574,0,0
3624,0,0
3013,0,0
2880,1,40
1455,0,0
2881,1,40
1458,3,137
2354,7,232
2355,1,53
2356,0,0
3430,0,0
1469,4,168
2744,1,26
3625,3,59
3626,1,33
1473,0,0
3506,0,0
592,0,0
3420,0,0
3336,0,0
3421,1,25
1478,2,63
1948,5,60
1725,1,25
2457,8,142
1480,6,149
3354,3,55
657,0,0
1726,0,0
3627,1,21
1486,1,21
3422,2,28
3628,0,0
1489,0,0
258,1,38
3034,0,0
1037,5,167
260,0,0
1954,0,0
2374,9,176
1044,0,0
2461,7,178
1957,1,45
745,0,0
1048,8,258
1735,0,0
1505,1,40
2745,1,40
1961,2,71
102,0,0
451,9,150
2779,0,0
105,2,90
3629,0,0
1741,0,0
1966,33,823
1070,1,54
1071,3,66
3256,10,279
3579,2,53
3510,0,0
1745,6,227
107,1,46
1074,0,0
108,1,41
1898,4,115
608,0,0
673,0,0
2748,17,498
388,7,266
2922,2,96
1522,6,157
57,26,449
1523,6,163
1092,8,219
2486,7,225
1528,7,190
2560,2,63
1112,0,0
111,5,146
1761,24,522
1762,6,330
1976,14,628
1541,2,106
1542,7,104
310,6,103
1978,2,76
1124,5,234
2921,3,80
2572,0,0
1555,0,0
1773,2,49
117,8,202
1983,3,114
2394,2,77
1984,39,1203
1777,27,505
2175,7,183
1779,1,30
2958,0,0
2396,0,0
1566,0,0
2398,9,321
3512,5,85
1986,28,745
3545,7,213
1143,10,237
1145,0,0
1991,7,288
1572,3,81
3243,3,103
3474,3,89
1998,16,410
3106,5,130
1786,1,28
1787,19,312
3108,0,0
14,10,378
1583,13,288
1588,13,384
1590,3,101
3546,5,139
3164,1,45
1180,12,374
3210,8,236
1191,6,140
1197,3,83
2754,0,0
3114,3,71
1208,0,0
123,3,67
3393,2,53
972,0,0
3432,7,164
2225,1,23
2229,0,0
2230,4,114
129,4,160
2608,0,0
1233,1,29
1613,0,0
132,9,179
2897,1,42
1243,1,35
1818,1,33
1245,14,370
2237,17,567
284,4,65
3630,1,40
2248,1,48
1829,0,0
1625,9,273
1267,9,315
1270,4,96
1626,7,222
76,0,0
1629,14,242
3305,21,593
648,1,38
3559,1,37
1292,5,152
1639,0,0
1295,7,122
1296,3,74
2491,0,0
2422,1,26
1299,12,287
1930,1,48
1300,1,49
2984,0,0
1645,5,125
135,7,113
2630,0,0
1834,7,252
136,2,60
3347,18,473
1836,0,0
2275,1,38
3488,3,78
3219,1,25
80,0,0
3631,2,85
1838,0,0
3257,0,0
138,4,71
3314,2,64
3404,3,95
1662,0,0
2649,0,0
1348,0,0
3632,3,60
3633,5,77
2290,3,50
1356,1,46
3318,2,99
1364,11,179
2299,6,141
3027,4,123
1669,0,0
2039,2,93
1390,1,27
1681,4,142
1398,6,237
2042,0,0
2043,14,253
868,1,47
1404,3,107
3323,4,105
2906,4,88
1691,1,48
1413,0,0
1414,2,68
1860,6,217
1420,0,0
1421,13,314
216,10,187
298,0,0
2327,2,78
3010,2,51
1863,0,0
788,6,243
1696,11,271
1699,1,25
2050,0,0
1433,0,0
41,0,0
1870,0,0
2741,0,0
1435,0,0
3352,1,20
2053,0,0
1708,0,0
151,0,0
254,0,0
1714,0,0
2480,0,0
1450,1,11
2686,4,155
2451,5,168
2687,1,59
3332,1,44
159,0,0
3073,0,0
2696,5,78
3634,2,56
1479,2,51
1886,0,0
1727,0,0
2369,1,14
694,5,136
960,26,450
3078,7,311
1493,6,181
2925,2,65
583,7,112
814,0,0
2916,0,0
2541,6,204
1736,0,0
2118,6,268
1739,18,361
1964,0,0
1511,3,111
2550,22,463
1513,11,251
3087,0,0
1514,9,197
2787,3,87
2555,0,0
1521,4,98
3466,26,403
1759,7,225
1900,5,142
1540,11,264
1543,7,160
1977,5,135
739,0,0
3097,4,103
1903,4,120
1980,0,0
1778,1,37
3205,2,75
2488,1,32
1567,0,0
1137,0,0
2962,9,119
2179,2,55
1988,2,96
198,11,319
1990,0,0
2582,8,339
1149,5,114
1993,9,245
1912,6,103
1152,5,95
393,0,0
2188,0,0
1579,11,330
2006,11,425
1919,10,376
1599,0,0
1600,9,310
1205,5,134
1799,30,968
1602,4,116
740,3,84
968,1,29
2503,3,123
3299,10,393
1608,1,45
71,0,0
437,17,442
2018,17,400
72,27,493
2814,0,0
1815,0,0
2513,0,0
2613,0,0
1248,9,154
2915,1,45
465,0,0
1258,1,44
1259,12,310
1263,4,126
3024,0,0
2252,7,146
807,7,213
2026,17,646
3248,13,304
1631,12,394
1278,5,153
1632,4,163
1279,3,127
2721,1,43
2258,1,39
1290,1,40
1297,0,0
2505,1,23
3519,6,128
3485,2,84
2030,3,50
3167,1,39
1839,1,47
1841,2,50
2990,5,115
2902,3,74
1661,2,67
1844,0,0
3584,2,96
1357,0,0
3437,0,0
3253,3,141
1361,1,59
2298,16,236
2034,9,272
3319,3,141
34,0,0
1379,6,242
345,2,82
347,12,300
35,9,199
295,28,727
2044,0,0
2440,1,34
1857,35,1168
1407,5,151
406,1,33
2319,8,127
2445,8,290
2446,11,425
2674,5,210
3181,3,113
3032,8,322
1697,10,367
2331,10,168
1700,0,0
1866,0,0
1944,0,0
42,1,51
1874,0,0
1947,2,56
43,3,24
1712,1,7
1444,0,0
92,1,9
2061,1,15
1877,0,0
789,0,0
2063,1,25
1882,0,0
3018,3,66
370,4,103
1733,1,46
2376,32,1522
230,0,0
1050,11,305
1737,14,425
1894,18,448
2462,0,0
1897,27,791
2145,0,0
611,13,348
564,13,372
1904,0,0
1979,4,171
166,3,87
2890,0,0
274,18,423
275,0,0
485,6,152
2001,24,697
200,1,41
1914,0,0
3444,11,339
2193,5,98
3476,1,52
1190,10,138
2760,14,503
2490,0,0
2012,3,110
68,11,323
1220,16,570
1612,1,38
1923,0,0
1812,1,35
130,2,63
1615,12,296
1240,12,256
2234,0,0
1817,1,28
2023,16,369
1927,13,377
1623,11,167
2246,17,478
2025,1,34
3346,0,0
1633,6,159
1285,27,748
1286,3,123
1294,11,270
3249,10,318
2264,14,399
3157,1,30
2071,3,111
137,2,60
1932,1,28
2510,3,64
1842,0,0
2506,1,25
2507,3,77
343,0,0
290,1,33
2473,1,54
2296,0,0
3041,1,48
213,2,56
292,27,627
293,1,31
1389,0,0
366,32,927
1411,0,0
1698,11,271
3170,0,0
1707,0,0
443,0,0
2682,1,29
3415,1,8
2060,1,9
155,1,7
2511,2,14
3261,1,8
46,5,30
1449,0,0
1720,1,23
50,1,21
1888,13,229
1494,3,145
3190,2,95
1497,1,48
1,1,39
2528,0,0
52,4,91
106,5,173
790,0,0
1750,4,158
163,4,87
734,2,66
1753,0,0
1525,3,121
58,14,513
3239,1,31
1547,2,54
1768,2,59
2708,16,356
271,1,44
2487,4,178
115,0,0
1557,0,0
2168,11,510
1908,3,134
1780,13,629
2586,1,34
1995,4,89
1997,10,205
900,31,481
13,17,612
3514,3,121
1916,8,408
1589,3,61
2200,5,136
1182,42,877
1187,10,291
1596,1,40
281,19,351
1921,3,94
1201,0,0
2220,0,0
3150,7,229
2808,16,607
2607,13,304
1230,1,42
2019,0,0
2020,10,199
1814,1,31
1925,3,87
1816,3,128
2612,0,0
1249,0,0
2022,0,0
1825,21,475
3175,15,456
1255,1,48
287,1,30
25,2,74
2719,3,58
3517,20,657
1833,31,620
3487,0,0
423,0,0
624,0,0
79,5,190
2278,19,525
2279,4,212
2280,3,104
3442,0,0
1331,0,0
2094,0,0
441,0,0
1355,0,0
1933,0,0
2733,8,134
1847,11,308
1848,9,188
1368,11,291
1369,17,420
1935,13,374
1384,16,530
1678,27,509
1680,10,364
2494,21,343
1693,0,0
1426,3,105
2672,16,348
1701,1,36
2479,0,0
1709,0,0
1443,1,32
1711,0,0
1875,1,10
1446,3,26
3434,1,6
3438,0,0
158,1,31
1474,0,0
1475,1,21
2065,1,15
