产品SKU,订单产品数量,订单产品收入
2204,3,140
1919,14,265
1188,2,99
3736,4,127
2490,0,0
1794,4,170
1202,0,0
4013,3,92
2806,3,95
1604,2,106
337,0,0
3151,11,219
2410,0,0
1802,11,450
3426,10,334
1609,4,120
1222,1,51
1811,0,0
1814,1,31
1925,1,42
74,2,80
1246,0,0
2241,11,239
466,15,306
1628,14,416
807,3,95
4093,0,0
1637,4,136
1646,2,66
136,3,53
3130,1,28
2428,0,0
1321,5,137
3561,1,26
3671,0,0
311,1,38
81,0,0
1842,1,20
2089,2,91
1345,3,82
2517,0,0
1357,0,0
1360,14,246
3253,2,62
1671,2,49
560,0,0
293,1,40
2044,1,29
3832,5,137
296,14,337
1856,1,34
1403,0,0
406,0,0
3169,3,107
3896,3,103
1940,9,218
2478,20,873
1863,2,48
703,0,0
252,2,66
1866,1,30
148,0,0
217,0,0
149,0,0
2337,1,17
150,0,0
1442,1,22
616,0,0
2479,0,0
1874,0,0
4092,3,19
4106,0,0
2060,3,17
4180,2,16
45,1,9
1447,1,10
46,0,0
92,1,8
3692,0,0
156,1,5
481,0,0
562,0,0
4087,0,0
1720,0,0
3784,0,0
96,0,0
1488,1,25
2884,0,0
1055,1,50
2703,0,0
633,15,752
4159,1,28
453,1,35
4199,2,51
1094,9,207
1098,2,55
319,0,0
1973,1,34
4041,17,384
3239,0,0
4072,0,0
113,0,0
59,0,0
3915,1,37
2708,1,46
115,0,0
1132,4,60
1140,9,296
1142,1,46
565,3,46
199,3,133
2001,9,365
621,13,567
2516,6,182
3839,5,243
3210,5,93
4086,12,442
1917,2,98
2082,18,594
2085,3,88
3114,1,35
3921,15,493
127,5,139
1610,13,414
22,0,0
1240,4,91
1816,3,66
1821,0,0
2024,0,0
75,1,45
1827,1,20
1828,3,79
133,0,0
2256,9,233
2422,9,147
2900,0,0
4113,8,195
3931,3,80
4181,35,886
2280,3,102
3349,2,99
1932,1,37
2763,1,29
2506,1,44
2766,5,140
3139,0,0
1844,0,0
2507,2,96
424,1,26
3405,0,0
426,1,29
1933,0,0
246,0,0
1361,9,286
2519,5,160
3683,2,112
3029,7,187
144,0,0
1385,1,30
35,3,88
86,7,187
1388,0,0
295,5,128
1857,19,430
1938,3,139
3704,1,32
298,2,35
1867,2,63
2050,1,36
3170,1,19
2051,1,31
3876,2,28
3892,0,0
151,2,42
1946,1,38
430,1,33
4161,0,0
4085,1,9
545,0,0
4126,3,110
2495,1,51
4116,0,0
4200,5,112
847,0,0
2482,17,377
4133,10,291
4123,7,350
4170,0,0
2063,0,0
49,0,0
95,0,0
3076,0,0
1888,6,150
1955,7,264
1891,5,120
1005,13,447
1957,1,31
190,1,42
4046,7,161
3535,0,0
1894,7,170
2775,0,0
1966,24,532
162,1,37
1080,9,173
58,4,138
192,1,47
268,0,0
1542,8,274
3827,6,112
1557,0,0
168,3,109
357,2,95
1986,15,441
2182,21,575
4025,7,152
1785,0,0
13,3,167
1792,28,646
203,11,351
1213,11,339
68,5,190
124,1,31
3053,20,849
3581,5,91
2412,1,27
437,3,119
171,0,0
419,2,50
2234,0,0
3516,0,0
2260,14,585
1299,12,440
2983,0,0
2634,26,377
329,3,73
2510,4,103
243,3,51
1662,1,59
2850,8,228
291,0,0
1675,12,577
1682,0,0
472,1,52
297,0,0
3171,3,60
350,1,37
221,0,0
2682,0,0
1947,1,19
2058,0,0
1875,1,10
3946,0,0
4095,25,647
256,1,18
50,0,0
960,28,745
2698,8,177
257,2,98
4019,0,0
1952,0,0
2537,2,73
189,0,0
1893,1,31
3255,0,0
3259,0,0
1741,0,0
1068,6,188
1513,1,49
163,4,94
1082,4,106
3199,1,39
1523,1,44
2385,0,0
2142,0,0
8,3,81
2792,0,0
1904,3,87
3828,19,383
1905,4,84
1771,18,320
2167,1,33
1564,2,67
196,1,45
169,0,0
1141,3,72
1991,2,107
3387,17,612
3107,7,106
737,1,39
1595,6,186
2966,5,132
1600,10,241
2012,8,188
1801,2,93
1218,13,470
1220,16,531
2229,1,23
623,1,47
4112,1,36
3708,7,234
1248,6,119
3175,7,166
3246,5,232
1623,10,402
25,0,0
1263,1,46
1272,0,0
3248,5,127
1286,1,50
1296,3,50
2984,0,0
422,0,0
2272,1,30
4201,1,29
1654,1,54
624,0,0
137,1,39
2069,1,21
378,0,0
496,1,55
3987,0,0
4110,15,410
4202,12,347
175,0,0
2032,6,274
289,21,386
83,28,621
2033,10,243
1846,0,0
2292,0,0
603,4,140
2298,3,58
2035,6,141
345,5,263
428,1,17
3773,7,211
651,29,664
2508,9,237
366,8,212
442,1,35
216,3,97
1862,1,50
2673,24,424
1697,5,105
2332,0,0
1865,10,232
3265,0,0
3328,1,20
1944,1,15
91,0,0
2056,0,0
4054,0,0
4065,0,0
4042,2,16
44,1,5
2511,1,7
304,3,19
4061,1,5
3438,0,0
1472,0,0
158,0,0
