产品SKU,订单产品数量,订单产品收入
426,1,43
1359,0,0
2045,6,114
218,3,68
2090,3,68
2054,0,0
221,0,0
526,1,46
753,13,434
506,8,164
742,3,37
2094,3,145
2526,8,154
508,16,362
561,15,369
794,13,232
1195,5,175
2096,0,0
847,0,0
801,0,0
555,10,329
322,10,408
697,14,389
1614,10,319
569,1,35
627,15,307
744,11,301
1181,1,36
758,1,46
614,4,85
330,0,0
629,11,268
523,6,127
836,5,144
497,11,252
604,6,160
514,5,127
491,1,23
833,1,43
486,2,77
600,3,84
822,5,83
581,5,158
479,15,331
572,1,44
594,1,13
605,40,1369
477,8,225
530,5,185
602,5,85
3183,15,404
571,10,210
763,1,43
562,1,48
563,5,61
2525,3,77
832,4,105
493,42,1431
340,3,161
588,0,0
558,4,133
541,0,0
628,14,425
655,7,215
536,7,146
979,0,0
459,2,52
492,3,118
599,3,95
327,3,163
649,1,28
568,4,121
178,9,195
2302,7,69
519,1,34
499,1,54
573,11,211
316,3,44
503,0,0
267,35,976
323,3,128
549,3,78
587,6,173
540,1,33
823,6,84
632,5,71
576,3,97
528,7,132
838,4,88
311,1,51
2434,8,191
365,5,155
542,20,420
332,7,267
2086,7,52
584,3,116
1963,11,381
621,16,520
644,4,98
532,1,26
533,5,122
488,5,122
363,2,102
2509,15,364
535,3,51
38,73,1692
816,1,15
352,12,45
545,1,47
501,1,38
631,0,0
574,0,0
620,4,105
1075,0,0
610,4,116
2098,1,32
539,2,74
1790,7,251
417,3,56
375,3,56
613,0,0
868,2,72
314,14,547
315,10,184
617,5,105
544,6,194
481,1,50
482,11,142
582,1,35
191,0,0
512,1,22
782,5,138
647,3,142
524,15,256
589,5,57
616,18,532
224,16,119
553,2,66
633,34,944
3051,3,75
457,2,81
460,7,149
325,7,205
358,3,85
765,4,174
910,2,62
367,14,302
817,6,182
711,0,0
656,0,0
192,1,46
538,4,162
521,2,90
394,44,1946
2085,6,193
339,1,42
418,7,128
580,1,36
173,9,183
3184,0,0
401,5,160
650,11,195
402,6,118
313,11,376
409,14,58
831,0,0
595,5,71
734,3,100
575,5,87
119,29,729
531,11,296
652,2,52
431,10,167
543,11,202
546,0,0
308,3,97
1766,1,42
374,7,227
423,5,124
342,1,48
2527,12,186
2087,5,113
440,4,141
3048,15,317
212,2,89
756,12,298
525,9,140
304,14,84
480,4,117
793,50,1111
607,1,50
412,2,79
2709,2,62
3107,21,259
643,3,79
839,3,67
464,3,68
567,4,115
636,8,124
810,8,85
331,9,223
385,19,64
445,0,0
713,21,921
952,31,536
2076,30,1528
670,6,196
733,4,124
987,14,625
1010,17,447
695,7,152
722,11,227
760,10,254
1014,23,556
3185,3,62
3186,1,49
688,9,276
699,7,114
717,20,538
1028,8,193
3187,35,433
2079,12,204
676,13,431
667,16,250
845,28,1069
972,7,289
683,12,269
672,3,208
60,10,226
764,39,1526
682,13,423
724,16,479
729,16,241
991,23,524
586,10,283
784,35,1159
696,13,380
906,13,435
750,6,191
678,11,217
771,10,448
1026,11,274
702,20,291
669,17,696
821,11,250
746,4,156
1027,11,266
476,11,238
759,18,414
689,8,329
687,16,259
2747,0,0
770,7,104
708,7,168
579,8,227
326,24,581
681,7,266
716,17,404
780,14,271
662,14,479
1018,14,536
715,17,379
743,8,248
3188,10,217
834,14,357
730,23,520
728,32,756
747,12,200
1319,26,517
723,13,632
706,23,574
791,27,663
777,6,153
718,22,453
1016,9,284
2530,9,307
762,12,285
500,35,469
800,33,1116
719,16,423
1023,4,100
772,13,337
812,12,344
792,4,151
2478,21,1090
811,28,620
732,11,233
757,7,151
714,2,87
474,15,566
522,4,123
775,21,346
815,9,132
661,13,224
694,9,227
799,14,333
54,17,441
701,9,159
993,5,113
659,7,163
665,13,137
2029,16,682
786,10,137
830,9,193
1638,3,111
2531,13,315
751,6,61
510,5,117
818,15,438
844,6,144
804,11,351
752,4,129
741,3,41
721,22,405
475,4,246
739,35,806
829,3,147
2192,23,838
3053,26,733
489,6,195
805,18,380
726,0,0
686,4,122
827,4,127
2093,6,264
1914,3,111
929,4,204
787,10,178
554,7,130
548,10,229
796,0,0
961,41,983
3052,8,165
704,12,178
668,16,298
513,3,75
809,6,162
707,6,127
712,19,488
798,3,53
664,19,283
2512,25,1112
737,12,258
820,1,40
1271,1,25
509,6,151
755,15,525
773,12,214
779,6,211
1864,8,254
825,23,344
835,1,44
766,6,177
738,6,182
736,0,0
826,24,319
609,5,198
494,7,104
2097,5,167
518,12,178
754,8,218
515,9,195
1850,15,302
1025,6,199
654,16,388
769,2,70
490,4,118
824,14,317
767,3,115
504,5,72
516,0,0
551,3,146
806,1,53
673,8,267
2099,8,296
534,5,166
142,10,273
857,132,3331
911,71,1664
852,78,2636
870,76,1712
855,69,2289
853,75,2095
1941,85,2264
856,56,2623
860,83,2310
850,71,1562
872,110,2140
2101,28,944
865,48,1699
885,78,1422
867,27,991
876,38,1245
863,47,1172
864,44,1272
866,60,1710
874,92,1073
875,83,1733
861,46,2324
879,38,970
883,56,1333
873,57,1864
3057,36,1016
731,34,1337
869,20,793
854,55,1174
878,42,1269
880,38,1056
881,21,755
859,37,749
877,54,1061
1252,46,1015
2102,44,1454
884,32,1615
905,29,1060
889,34,1109
887,67,1914
892,36,949
2410,32,767
858,56,1598
1949,70,1313
913,38,1632
2532,26,638
893,43,837
828,57,916
937,26,1098
511,48,917
908,24,981
895,28,800
896,49,1112
899,21,593
900,24,454
886,56,860
919,20,513
888,43,1024
890,40,893
914,36,756
2385,76,3582
956,40,1363
1003,19,684
936,48,1026
894,26,649
2529,27,769
962,21,577
891,96,1488
902,32,882
907,29,1059
984,33,1029
909,29,1326
997,22,933
1520,17,498
912,26,1371
959,38,731
903,15,275
927,27,635
2533,13,428
2103,37,851
934,23,530
1008,34,889
1219,28,918
904,25,971
922,14,481
1403,5,89
944,38,633
939,38,863
973,15,312
966,25,727
2389,23,516
932,19,677
946,14,569
925,32,711
933,23,448
917,39,859
3058,26,684
928,40,604
953,23,812
955,28,859
783,26,767
951,39,952
930,30,1036
969,47,597
2091,22,836
977,21,250
120,40,713
940,19,322
949,17,747
957,21,457
285,39,1239
980,20,908
992,20,433
871,62,947
916,25,331
958,25,592
3059,15,549
1006,24,993
2528,36,452
943,13,380
970,28,427
964,26,729
982,28,764
994,33,818
941,14,542
942,13,385
948,19,454
1017,47,1161
897,25,840
920,25,485
1315,31,724
438,24,382
976,63,2362
978,24,650
1011,14,302
691,38,1155
693,58,1373
1001,23,427
2923,22,355
1024,44,1256
915,15,242
988,15,600
1007,23,949
983,11,367
947,21,692
1020,24,722
986,25,670
981,19,531
945,19,453
126,27,905
666,36,1421
1015,16,256
671,11,396
985,13,253
700,19,891
660,8,168
679,22,580
709,19,419
1000,4,115
963,6,186
3056,22,305
505,37,797
1013,7,172
971,29,697
2104,19,660
3189,44,691
995,14,256
690,11,281
692,8,213
684,18,414
1695,10,430
674,10,457
998,10,232
967,18,645
2243,13,354
1565,41,1796
1004,30,858
2100,12,210
279,39,984
677,9,231
685,30,640
1012,12,525
2739,8,212
1002,22,504
705,7,80
795,17,418
2519,39,1068
3060,5,132
996,7,354
698,8,168
1888,0,0
1730,3,104
3078,3,97
2370,7,193
2107,1,37
1495,1,47
1496,6,173
1890,15,343
3190,1,33
1035,38,1041
2928,1,37
3034,2,52
2929,1,42
3191,0,0
2916,0,0
1040,5,236
1041,1,47
2375,0,0
3192,0,0
52,5,164
2461,2,81
2702,7,121
2932,3,80
2377,1,33
3193,0,0
3194,0,0
1050,15,343
1959,6,281
2115,14,333
1056,0,0
1509,13,355
2746,0,0
2546,1,36
2547,1,27
2126,0,0
2779,0,0
2497,0,0
3195,0,0
3196,0,0
105,3,126
2129,1,34
2130,0,0
1741,0,0
1021,0,0
1514,3,114
1516,1,46
2380,11,482
1744,2,48
3197,0,0
3198,1,31
1074,6,168
2381,3,67
3035,5,101
1896,13,280
1080,0,0
1082,0,0
1083,1,46
2787,7,228
2555,0,0
2556,0,0
1970,0,0
3199,1,26
2141,4,134
2557,1,27
2145,1,53
1095,8,195
2486,3,76
2558,0,0
3200,0,0
2561,4,153
3201,8,184
1103,0,0
1104,5,167
2564,0,0
1111,5,117
1535,3,94
2151,0,0
1536,6,126
1541,5,85
7,12,499
1543,0,0
1117,5,135
1545,1,27
2156,0,0
2946,1,23
2390,3,147
2161,1,35
3202,1,30
3203,0,0
1547,0,0
2571,0,0
2948,0,0
2165,0,0
2573,7,167
924,0,0
2951,1,34
2794,2,50
1555,0,0
1127,2,58
2953,7,218
3204,3,52
10,9,286
1772,0,0
1773,0,0
2170,0,0
2890,1,29
1133,5,233
2171,0,0
2394,0,0
1563,0,0
2710,2,62
1564,8,156
1778,7,205
3205,10,185
2395,0,0
3206,1,52
2578,1,34
2891,0,0
2962,4,79
2963,0,0
1569,9,211
1570,1,34
1988,3,51
3149,2,79
1990,1,35
3207,0,0
1781,3,90
1146,1,46
2892,0,0
2582,4,212
1148,1,33
1149,15,366
1151,0,0
1783,12,318
1154,1,33
1784,8,241
2184,0,0
2752,7,101
461,4,83
1999,7,112
2185,6,135
2591,2,47
2592,1,30
2000,1,22
1576,1,22
2187,13,367
2189,0,0
1164,9,263
1167,5,118
3208,0,0
1582,1,37
2404,0,0
1583,9,319
1584,1,47
1172,1,36
2002,16,313
3209,0,0
1176,6,191
1589,1,27
2893,1,31
1178,3,141
1590,4,144
2198,4,137
1179,0,0
3210,1,50
1182,0,0
1188,6,155
1191,3,84
1192,3,89
1194,0,0
2489,9,194
2210,0,0
1199,4,180
1922,0,0
1796,8,315
1204,0,0
1205,5,100
2600,1,54
121,1,39
2217,0,0
2601,1,25
2603,16,326
3151,12,325
1802,0,0
338,0,0
950,0,0
125,0,0
2715,0,0
2412,3,97
1608,0,0
1804,0,0
840,0,0
1220,21,986
2225,0,0
1225,0,0
2970,0,0
2230,2,76
1226,3,87
2413,3,124
1612,1,39
2894,11,345
2608,0,0
2813,1,43
2972,0,0
3211,1,41
2231,0,0
2819,1,34
2821,0,0
1617,1,42
1241,1,28
3212,0,0
24,0,0
1817,0,0
2236,0,0
1818,1,46
841,6,80
2613,1,32
1247,4,163
1249,0,0
1622,9,371
2239,4,80
1823,5,94
1825,15,520
2242,3,108
2829,1,42
612,0,0
2755,15,476
2246,7,312
2247,3,89
2619,1,26
1263,3,72
1267,17,482
1830,9,210
3025,0,0
466,1,39
1273,4,159
2252,7,337
1630,9,445
3213,0,0
1631,7,156
1632,7,147
2980,0,0
1633,8,240
1635,1,48
1283,1,33
2721,1,33
3214,1,36
1288,5,150
2722,0,0
2421,2,74
1292,16,252
2027,5,137
2833,1,47
1296,6,173
2491,3,67
2505,0,0
2626,1,32
1643,1,35
1644,10,245
1300,2,87
1645,3,73
1832,1,43
135,4,103
2263,0,0
1304,1,42
2264,18,362
2900,0,0
1310,0,0
3215,0,0
2268,2,59
954,0,0
2637,2,52
1834,3,78
2638,1,42
1318,6,110
2727,4,94
3216,0,0
1656,0,0
3217,4,87
2278,1,36
2279,1,34
3218,3,64
3219,1,34
2471,0,0
1839,1,41
1840,0,0
1659,1,44
2756,1,31
138,2,64
1336,0,0
2990,2,56
1338,1,64
2997,2,93
3220,0,0
1844,0,0
441,0,0
2649,0,0
2287,2,56
1352,2,98
2732,3,93
2290,3,84
1355,0,0
2655,0,0
3001,6,161
3026,4,102
3043,1,37
2292,3,70
3221,4,127
1361,3,125
1848,3,62
3222,0,0
3002,0,0
2474,0,0
2073,0,0
1369,3,60
1666,1,24
2034,12,321
3027,5,133
3223,0,0
1373,7,239
1375,1,33
1668,8,243
2304,0,0
1674,1,45
1379,10,481
1382,3,106
2306,9,270
1676,1,38
1677,15,447
1384,11,332
1678,26,687
2905,0,0
3224,1,43
36,6,150
2039,1,34
1390,9,292
2663,1,39
1393,6,255
1396,0,0
1397,0,0
3004,3,56
2440,1,47
1399,0,0
1685,2,51
1400,3,61
1936,7,101
1856,0,0
3225,1,24
1405,2,90
2666,1,36
2736,11,511
1690,3,92
1408,0,0
2441,11,302
1410,0,0
2906,3,125
3226,0,0
1414,3,143
1692,0,0
3066,1,44
2667,3,64
3030,7,140
3227,0,0
1419,14,354
1693,5,148
1694,0,0
2327,9,130
3009,1,31
2329,0,0
2445,9,255
3067,3,50
3228,0,0
3032,6,168
1865,10,306
1699,9,259
2677,1,28
3229,0,0
1866,0,0
3230,1,17
2741,1,21
2335,0,0
1437,3,37
2680,1,18
2053,0,0
1872,1,29
3231,0,0
1707,0,0
2918,0,0
653,0,0
2344,0,0
3038,1,38
3045,1,34
1711,1,27
45,2,15
2349,1,10
2449,0,0
2758,0,0
1715,0,0
1451,0,0
3232,0,0
1717,0,0
1878,6,262
1718,2,76
3233,0,0
2687,1,39
3234,0,0
2354,0,0
2690,0,0
1464,4,126
3015,0,0
1465,0,0
1467,8,159
3235,1,33
2360,1,19
3236,1,25
1473,0,0
1884,3,108
2363,1,29
1478,1,28
1948,1,30
2457,5,73
1481,2,35
2364,1,24
2366,1,15
1487,1,15
3237,0,0
1488,0,0
1731,12,349
1493,6,268
1950,9,286
2535,2,97
1031,13,404
2926,7,116
1034,1,43
1953,6,254
2373,1,67
1954,0,0
1732,14,393
3,5,181
1957,3,125
1048,3,60
2541,3,107
1735,0,0
1736,0,0
5,2,62
102,1,53
2773,16,319
3238,0,0
2775,1,25
2777,1,28
1511,12,301
2937,1,34
2938,0,0
1515,3,100
1743,1,55
1745,7,197
1077,1,39
1898,2,93
388,6,102
2922,1,46
2498,13,454
2912,1,33
1754,0,0
2143,1,42
1528,8,372
1974,4,179
1106,6,285
2150,0,0
6,11,289
2152,8,157
2706,10,211
3239,0,0
1115,4,148
3240,3,58
2565,0,0
1118,4,74
2792,1,23
1903,5,193
1768,3,121
1771,4,109
3241,0,0
1980,0,0
2168,8,497
1559,0,0
2751,0,0
2173,1,29
1560,2,82
1984,45,899
2488,5,156
3242,9,237
1141,9,313
1143,3,78
2762,18,566
1991,9,318
3243,1,50
1993,11,434
1995,4,118
2588,1,49
2401,20,563
2467,15,515
3108,0,0
1159,0,0
1577,1,25
2406,6,142
1586,0,0
2005,7,187
1587,1,36
2006,18,671
2597,1,46
1196,4,112
1198,4,159
1795,9,295
3244,4,75
1209,0,0
2714,8,166
1797,6,171
2013,6,181
123,4,160
3150,10,498
1803,1,38
127,4,106
1610,15,512
1223,3,53
1230,5,263
2018,29,499
2716,7,96
1809,3,95
1235,0,0
3245,0,0
1925,0,0
1816,2,75
1244,8,241
1245,5,92
2237,8,187
1248,16,316
1822,0,0
1826,7,144
3246,5,318
1253,3,188
1256,17,737
2718,1,43
1624,9,269
3024,0,0
1270,6,182
3247,0,0
3248,7,135
1279,1,46
1285,28,963
1637,4,114
1295,13,336
2422,1,18
2492,4,234
3249,9,192
2630,1,25
1307,0,0
1650,0,0
2726,2,78
2765,0,0
3157,0,0
1325,3,83
1326,0,0
137,0,0
2282,2,65
2901,0,0
1335,3,84
139,0,0
2648,5,92
3250,6,131
3251,3,77
3141,0,0
2653,0,0
2848,1,45
1356,0,0
3252,1,32
3253,6,174
2295,0,0
2473,0,0
1365,1,33
1366,18,550
2853,4,164
1376,2,74
1851,31,1103
213,4,110
1935,10,283
1679,4,198
1681,7,176
3063,0,0
1398,2,93
2044,3,32
2757,3,75
2318,0,0
146,0,0
1691,0,0
1859,3,138
2323,0,0
2668,10,267
3254,1,27
1421,10,321
1424,1,26
2671,1,52
2672,13,333
89,23,482
1696,17,386
1431,0,0
149,1,13
1704,0,0
1705,0,0
2051,0,0
2871,0,0
1870,0,0
2052,1,22
1435,0,0
2920,0,0
1439,0,0
1708,0,0
2682,1,31
153,1,11
92,0,0
2685,0,0
3073,1,28
1727,1,21
2698,4,132
1490,0,0
51,3,81
2106,5,107
1037,1,67
1503,16,533
1505,0,0
1892,20,762
3255,2,92
1962,2,63
2462,0,0
2549,22,793
1068,0,0
1513,5,139
1965,7,125
2132,8,184
2379,12,383
1742,0,0
1071,5,117
3256,7,168
108,0,0
109,1,50
1750,12,328
1079,11,249
1968,1,33
1969,1,30
2135,5,108
1521,9,174
56,13,239
3172,20,501
1525,2,76
1094,1,41
1096,0,0
1532,8,324
1759,13,439
1760,0,0
1762,16,670
1976,14,335
1901,9,218
2154,3,92
2157,11,539
1121,3,82
1124,8,217
114,17,697
2392,3,112
1774,6,120
117,15,219
1908,5,73
1776,30,759
1779,0,0
63,14,357
196,8,233
1140,5,228
1780,3,145
1987,4,105
1989,9,244
2400,1,47
2590,3,131
3106,10,280
1157,5,113
12,5,94
2001,12,714
14,10,240
1170,1,26
2407,0,0
1791,15,283
2204,5,207
1593,2,91
1919,13,513
1190,13,269
2008,4,104
2206,0,0
2082,0,0
2490,0,0
1201,0,0
1600,5,226
1208,1,38
1212,5,188
1801,15,252
968,4,79
849,0,0
2229,4,110
72,31,686
1233,2,88
2019,1,33
819,0,0
1618,1,47
1239,0,0
2896,15,471
1246,1,31
1621,17,489
1820,11,495
2238,4,128
2915,4,200
1824,13,563
1251,11,373
2241,18,364
2024,11,416
556,17,430
1623,17,390
1829,4,152
134,1,32
1287,1,42
2259,0,0
1929,8,268
2030,3,128
136,1,43
1836,0,0
2280,1,55
1932,1,45
1841,1,25
3257,0,0
1331,0,0
3134,5,166
2506,1,47
2092,0,0
2996,0,0
550,1,54
1849,29,599
663,0,0
1377,15,302
2439,21,343
2307,3,107
1383,0,0
1680,13,353
35,7,354
2041,4,175
1855,8,246
1686,3,105
1938,14,373
2477,5,131
1858,1,39
88,4,184
1420,12,242
298,0,0
1426,5,106
2674,9,207
3258,0,0
1698,13,238
3044,1,31
1701,0,0
1871,0,0
1873,1,36
1442,0,0
368,3,64
2450,0,0
2064,0,0
1882,1,30
1474,3,46
2065,1,15
1726,0,0
1489,0,0
1494,7,136
1952,0,0
1733,0,0
1958,9,250
232,1,34
1964,0,0
452,0,0
1967,0,0
2134,1,41
1749,0,0
2748,13,456
1753,0,0
1973,8,348
1109,5,166
1539,3,158
1978,7,100
1126,2,77
1906,29,837
1556,1,30
62,42,892
235,18,438
1912,3,92
2080,0,0
1994,19,492
1788,3,90
1915,7,189
1916,6,147
17,23,499
1800,7,135
2808,19,355
205,1,45
1222,5,247
2017,2,127
170,25,415
1923,0,0
1924,33,494
2818,1,24
23,0,0
1927,13,429
25,2,66
76,0,0
1831,10,215
1639,0,0
1294,7,132
2028,2,77
808,3,95
2427,0,0
2729,0,0
80,6,154
439,1,32
1842,2,71
2089,2,88
1662,1,43
1847,22,672
2036,2,71
2037,16,431
2038,41,1139
347,20,451
86,21,405
2475,0,0
1401,7,127
1411,1,30
1863,0,0
2919,2,88
148,0,0
3170,1,19
41,0,0
1706,1,22
1944,0,0
408,0,0
154,3,14
1712,3,17
1876,2,27
1449,5,31
1450,3,27
2452,6,185
446,0,0
1885,0,0
1486,0,0
2067,1,19
306,2,27
1889,0,0
960,18,402
583,5,95
1,0,0
1036,7,193
2537,11,207
1955,32,656
1044,6,185
99,13,459
745,9,329
2745,1,36
2703,0,0
263,1,36
1966,13,413
1746,11,314
1524,5,266
1530,4,119
1899,5,162
1761,14,476
1540,5,131
1544,3,73
2566,4,153
270,1,30
2487,4,185
115,2,70
1129,0,0
1557,1,28
1777,15,534
2175,5,116
1567,0,0
1568,1,34
1911,6,154
1150,9,360
1153,6,128
1155,29,529
1998,14,427
393,5,69
2188,0,0
2409,0,0
1921,3,86
1599,0,0
3165,6,172
2220,1,24
462,1,38
1218,22,774
1228,0,0
1615,22,786
1815,1,39
2612,0,0
284,9,137
465,2,94
1827,1,29
1255,0,0
1828,1,36
1625,5,221
1269,6,132
635,1,42
1297,0,0
1930,1,29
1306,7,208
2425,0,0
1651,6,125
2837,2,79
921,0,0
1838,1,47
2763,1,32
3132,1,45
3040,0,0
1346,5,84
211,1,55
2286,0,0
1357,1,26
84,0,0
290,0,0
1360,8,153
2658,5,98
291,1,23
2298,9,205
144,1,49
1852,60,1332
2047,3,57
2508,30,883
1407,1,31
2494,3,56
1861,5,90
2446,23,535
1428,6,122
1697,8,216
2331,9,129
2332,2,49
1943,0,0
1433,0,0
151,2,60
2479,1,37
1874,0,0
254,0,0
1468,3,122
159,1,25
2063,1,22
1485,0,0
