产品SKU,订单产品数量,订单产品收入
1016,26,592
741,4,89
724,7,111
707,5,127
126,28,434
709,10,256
664,20,527
660,5,160
3244,15,398
760,9,203
1012,12,471
706,21,424
821,10,215
676,12,231
1695,15,337
730,17,750
2093,9,191
915,15,489
662,21,634
679,15,274
2076,31,1643
747,10,200
120,11,375
993,11,224
3454,15,306
686,11,181
732,11,508
708,1,31
714,7,229
757,5,200
834,3,144
10,18,386
728,16,370
681,5,207
815,7,81
726,6,141
1115,4,186
900,14,596
775,3,82
799,11,361
659,15,321
771,17,360
755,14,323
809,9,214
3272,8,152
804,7,215
11,8,160
791,25,369
737,8,207
1018,17,398
777,10,141
744,6,152
705,10,133
1004,9,465
753,7,222
746,9,213
3367,12,164
742,10,205
1025,15,333
1864,9,244
784,50,944
700,10,251
665,13,80
751,6,125
961,39,885
772,5,132
800,15,653
476,6,242
522,11,191
1803,8,242
787,9,218
818,4,120
782,2,99
820,8,122
2509,24,548
506,2,78
822,1,41
503,1,31
2747,2,74
267,66,1302
829,3,104
796,13,218
758,0,0
798,4,102
3184,0,0
548,6,161
3364,46,699
326,10,296
835,3,101
523,6,181
576,1,44
956,8,362
2302,9,86
825,10,160
780,6,151
497,8,190
762,3,92
519,0,0
845,21,510
604,7,181
668,9,260
2389,17,300
830,7,273
701,5,172
508,8,242
678,5,116
500,15,236
736,3,114
1075,1,42
754,8,324
805,8,212
3189,14,315
3266,21,383
2392,1,30
833,4,174
1913,28,1014
764,52,983
752,7,241
494,6,159
812,4,189
509,0,0
609,3,109
119,36,899
759,7,218
493,49,1169
402,7,338
723,15,340
569,5,117
3267,10,195
769,0,0
857,144,3370
2385,170,4581
911,45,1437
277,61,1156
860,92,2645
1941,96,1664
870,76,1935
852,69,2221
855,92,2703
731,54,1273
856,48,1218
875,66,1618
879,46,579
3059,46,1691
861,47,1708
2529,57,1186
874,44,1080
850,45,1824
872,111,2820
867,35,561
866,44,1017
883,37,638
876,50,1392
865,49,1379
853,58,2193
864,40,1755
3372,76,863
913,42,880
863,39,1515
3057,66,1485
905,27,684
878,43,2018
877,45,839
869,18,607
936,28,1091
1949,36,1458
2091,27,765
2102,31,1296
854,40,748
3188,25,1113
898,33,765
2410,26,559
893,37,1156
907,24,787
859,33,486
1022,30,693
899,32,602
880,38,916
914,32,664
888,51,1247
873,36,1174
908,27,715
1006,20,465
3058,34,903
2532,33,885
1219,26,859
902,34,893
895,48,858
892,32,940
984,29,604
3172,32,747
881,35,850
912,23,577
2101,42,1038
1252,34,1431
884,32,744
897,37,642
969,24,389
890,51,1010
928,30,537
922,48,674
959,21,776
1017,23,658
903,21,553
889,16,438
2081,13,288
438,46,912
891,83,1958
919,10,355
937,14,393
1160,26,667
909,28,434
944,25,522
973,45,782
901,22,761
917,44,680
951,37,1007
3373,7,178
886,45,1025
942,31,627
2103,27,552
939,23,921
894,10,380
3176,10,282
966,10,334
1005,30,1125
435,19,405
943,20,541
957,25,354
904,25,648
980,17,478
1001,17,231
945,15,259
1013,6,127
935,10,216
1520,13,410
992,22,790
715,14,346
925,15,460
988,12,311
958,21,432
927,26,738
987,12,297
2533,21,430
971,29,582
1020,28,1021
279,23,656
933,20,549
1026,11,294
285,27,770
203,14,338
916,16,721
982,15,390
3185,5,129
947,19,436
940,16,669
954,18,266
997,36,1021
3186,9,278
1000,4,84
920,29,548
1024,15,371
976,56,1245
970,20,428
934,28,885
930,30,898
999,9,279
946,21,804
783,14,376
2528,20,480
670,10,204
1889,11,347
964,12,324
985,11,210
948,16,470
720,14,665
983,10,298
698,17,296
949,23,783
2739,9,261
941,19,441
3187,22,841
1003,26,750
953,11,366
671,5,169
3374,42,1083
2100,15,460
696,24,620
977,10,247
1011,9,184
1136,23,748
1565,36,1030
955,14,592
896,22,458
994,11,276
2923,22,363
2104,14,355
1002,16,612
693,29,1135
998,17,398
828,23,433
1015,19,449
978,14,400
981,12,321
963,20,634
3056,1,31
684,15,234
1007,18,688
2079,12,253
1027,15,559
677,17,326
505,11,246
3273,4,95
995,22,350
717,24,746
986,13,244
962,23,505
2767,0,0
2698,1,46
1490,0,0
3375,0,0
1950,17,431
1494,9,240
1030,0,0
2460,1,32
2536,1,24
1890,25,451
3190,0,0
2927,0,0
3455,0,0
1732,16,427
3456,1,31
3457,1,37
1040,6,158
2110,9,281
1041,0,0
2112,0,0
3192,1,31
3458,0,0
52,4,150
1044,5,84
3144,0,0
1045,0,0
2376,45,1106
1504,2,53
100,0,0
2113,0,0
3459,1,28
1736,0,0
3460,1,45
3461,0,0
1050,7,194
2543,2,78
2773,3,136
2746,3,60
3462,2,60
3463,0,0
3464,1,36
596,0,0
1964,0,0
3465,0,0
1064,1,44
1065,0,0
2129,3,104
3435,0,0
2938,3,42
2131,7,255
3087,0,0
1516,0,0
2380,1,47
2705,0,0
1071,7,100
3424,10,218
1745,6,125
3088,0,0
2381,8,157
2134,7,233
1077,0,0
1750,13,315
1968,1,25
2556,1,40
388,10,375
2788,2,55
3466,9,311
3425,1,31
3467,0,0
1084,0,0
57,21,663
1523,7,227
2139,2,64
475,0,0
1524,13,330
2498,0,0
2140,0,0
2886,0,0
2557,0,0
1092,5,129
2143,0,0
2145,0,0
1094,4,116
1096,0,0
2559,2,63
1974,6,186
1531,5,126
3201,3,49
2562,0,0
1103,1,47
1532,20,389
1756,11,223
1757,1,41
1534,0,0
1109,3,106
1535,2,75
1899,5,212
1976,5,120
3239,0,0
1543,1,35
2154,6,270
2707,1,34
2565,1,30
2155,2,69
2156,1,44
3096,1,44
1978,9,153
1121,0,0
2160,1,20
3468,0,0
2946,0,0
3287,0,0
2390,2,61
3097,1,41
2161,1,54
1765,1,43
3384,6,195
3469,1,37
1903,6,280
3470,0,0
1124,13,355
2571,2,41
2572,0,0
1125,1,38
3101,1,28
2793,0,0
2487,8,205
1907,17,430
1127,0,0
1129,0,0
1557,1,39
2953,2,95
2889,0,0
3204,0,0
1772,0,0
3471,0,0
116,3,139
2957,3,58
2173,2,72
3472,0,0
2960,0,0
1566,1,47
3473,17,356
2398,1,43
3242,2,91
1986,13,323
2179,0,0
1571,0,0
1143,8,228
1145,4,137
1148,0,0
2182,10,325
1153,3,99
1784,8,191
3474,1,45
1156,7,112
2590,1,36
1999,11,297
2591,0,0
3108,1,26
1157,4,103
3475,0,0
2186,0,0
1577,0,0
1161,0,0
795,3,141
2188,1,57
2189,0,0
2500,1,39
2802,0,0
12,12,457
3294,2,77
1582,9,198
1171,3,160
3476,3,101
2893,0,0
3111,0,0
1590,1,34
3210,8,205
3477,6,261
1182,25,578
2804,0,0
1188,0,0
1192,1,28
3478,6,227
2713,0,0
1598,7,153
2208,1,34
1196,4,156
281,14,435
1204,3,50
1205,3,94
1206,0,0
2714,4,65
123,1,53
2807,4,136
2220,1,44
2502,2,55
849,0,0
2607,5,126
1608,0,0
840,0,0
931,0,0
1609,0,0
1222,1,52
1223,1,22
1224,5,161
2227,0,0
1226,4,146
1228,0,0
1808,17,1069
2414,0,0
2813,0,0
3479,0,0
3245,0,0
130,0,0
1616,0,0
1617,0,0
3480,0,0
1241,1,33
2896,17,307
2236,0,0
2416,1,34
1245,9,233
2613,0,0
2974,1,28
1247,9,204
2615,1,32
1249,0,0
2238,1,29
1824,16,587
2975,2,108
2024,3,106
3246,5,162
1257,2,74
2755,10,325
1259,9,382
2249,0,0
1624,1,47
2619,2,50
1263,2,54
2468,5,114
1267,10,250
1269,9,210
1627,0,0
1273,1,69
2253,0,0
1275,0,0
3481,0,0
3346,3,128
1632,9,236
1279,4,177
2255,1,33
3482,0,0
1282,2,81
1633,3,89
1288,0,0
1290,1,45
2421,0,0
1292,18,449
2027,3,61
1293,0,0
1294,8,238
2491,0,0
2422,8,111
2260,0,0
1644,12,252
3483,0,0
135,1,48
3484,0,0
2985,1,33
3308,0,0
3485,4,130
2272,3,61
136,3,86
3347,19,524
3486,8,192
3487,1,49
3348,6,196
2426,0,0
1316,0,0
1836,0,0
1318,3,88
2276,1,37
3488,2,77
2427,1,29
2728,0,0
3217,0,0
2279,4,222
2280,2,104
3131,7,145
3311,1,49
2730,3,71
2841,1,44
1325,3,80
3489,0,0
2643,2,50
1326,1,31
3257,0,0
3490,5,141
2432,3,79
2433,0,0
174,0,0
1334,0,0
1335,0,0
1336,0,0
2524,3,92
2994,1,34
3491,1,54
3492,2,105
3493,2,72
1661,0,0
2092,0,0
2996,3,74
2997,1,26
3494,1,42
3495,3,98
3496,0,0
1662,2,119
3497,1,25
2290,1,41
1356,0,0
2904,0,0
1357,0,0
2291,0,0
2531,0,0
3498,0,0
3221,1,47
1848,4,182
3499,3,103
2474,5,112
626,0,0
2299,3,59
3027,7,142
3223,0,0
3500,1,33
1673,2,97
2439,10,281
1935,21,626
1383,1,40
1384,20,275
2905,0,0
404,3,81
3322,1,38
1390,2,50
3168,4,193
1394,0,0
1681,6,120
1398,13,323
1683,0,0
2043,3,147
3004,5,103
1685,3,86
2757,3,84
1401,1,32
1856,0,0
3225,0,0
1688,13,364
1937,0,0
1938,12,366
2736,4,106
1690,5,125
2906,7,216
3501,0,0
3226,0,0
1691,1,46
1860,11,410
1415,2,61
2325,0,0
3159,4,79
2327,9,128
3502,0,0
2328,6,92
1426,7,151
3503,5,102
89,15,578
1428,5,203
3228,0,0
2675,2,55
1865,14,356
2861,0,0
3504,1,25
1701,0,0
1867,0,0
2863,0,0
3410,1,19
2335,0,0
2341,0,0
2343,0,0
3231,0,0
1707,0,0
1709,0,0
3038,3,110
1711,0,0
43,1,8
2345,1,7
3416,0,0
2061,0,0
1448,0,0
1715,1,11
1450,1,9
1451,1,31
3505,0,0
3012,2,78
1718,5,141
3332,1,31
2354,3,92
1465,0,0
1467,5,211
2693,1,37
3506,0,0
1722,1,29
3507,0,0
1884,1,32
1724,3,46
3508,0,0
2363,1,28
1478,1,28
1479,2,76
3509,0,0
1487,3,47
3075,1,16
1489,0,0
1728,0,0
3423,1,21
1729,1,20
1493,10,334
2106,10,201
2699,4,142
1953,7,262
2373,0,0
1048,6,257
2771,8,174
5,0,0
1962,15,247
1894,17,404
2462,0,0
2775,0,0
2463,1,41
1512,0,0
1066,7,243
2130,0,0
3510,0,0
2553,3,86
1078,2,57
1898,3,83
1970,0,0
3511,6,242
1754,7,175
1095,6,209
2486,6,220
2387,9,262
2561,4,151
2563,7,223
1533,1,44
111,10,441
1536,2,62
1539,1,30
2152,5,124
3283,1,47
1901,4,139
2157,14,393
3202,0,0
2888,4,102
1547,6,182
1122,1,26
1556,1,35
272,0,0
1774,5,79
2751,0,0
1775,0,0
1563,0,0
2175,11,182
1564,7,185
3512,1,35
1568,6,198
1780,7,184
1988,11,394
1989,3,103
2583,6,166
1782,4,145
1994,15,455
1996,0,0
1997,6,229
1998,8,221
1787,5,107
1158,4,143
2592,10,154
2187,16,586
1578,9,345
3513,1,34
1169,0,0
3514,1,42
1584,2,62
1586,0,0
1791,18,568
2198,4,122
1179,1,46
1180,27,622
3515,8,242
1189,8,219
1596,0,0
2489,4,212
2490,0,0
1198,8,218
1200,5,102
1795,19,320
3114,1,40
1216,1,49
127,1,35
2229,6,120
1230,3,124
2413,3,86
1809,1,38
1613,0,0
3344,0,0
1924,20,522
2020,5,130
2232,0,0
1239,0,0
1244,11,287
841,3,60
1621,13,248
1248,16,420
1820,11,213
2915,4,227
1822,11,202
1825,17,713
1826,9,241
2977,3,115
1256,12,441
2243,7,161
2244,2,65
1828,9,153
2718,4,102
2248,4,151
1625,14,305
133,0,0
3154,1,25
3125,4,147
1629,14,505
3248,9,213
134,0,0
2721,1,30
2257,1,33
3516,0,0
1286,4,156
3517,30,786
635,1,65
2259,3,105
3518,0,0
1296,6,156
2625,1,19
1929,4,130
808,1,45
1300,3,55
2984,0,0
3519,3,76
2029,21,301
1834,7,150
2638,4,155
2837,0,0
3520,0,0
2428,1,30
2277,0,0
1656,3,70
78,0,0
3167,4,135
1322,3,83
2640,1,32
3521,1,45
2842,8,239
3349,14,354
1838,0,0
1841,0,0
3132,0,0
138,0,0
30,1,40
2099,0,0
2287,1,49
84,0,0
3522,1,25
3043,1,43
2658,5,83
3318,5,93
2473,0,0
1366,23,493
1665,34,1085
1372,1,21
2438,1,31
2304,4,164
1378,3,147
2307,4,95
1677,7,342
1678,26,1021
86,10,229
2039,1,51
1389,3,74
3062,1,27
247,0,0
2042,0,0
2044,1,21
2440,2,78
1936,5,75
1407,7,244
1861,1,35
3010,10,284
2674,5,90
788,21,674
1699,11,224
1700,0,0
2678,1,23
1866,0,0
1702,0,0
90,0,0
3170,1,23
2875,1,23
3352,0,0
2918,0,0
443,0,0
1442,0,0
1443,6,191
3523,0,0
153,1,11
255,0,0
45,0,0
3353,0,0
92,1,15
1449,0,0
1877,0,0
3331,0,0
2692,0,0
1468,4,139
2063,0,0
1721,0,0
3524,0,0
1725,0,0
1480,0,0
3019,0,0
1486,0,0
694,5,143
1032,11,218
583,2,53
2926,9,155
2929,1,31
2461,5,201
1957,4,127
745,1,44
2541,6,143
2702,1,36
1505,0,0
2549,54,1490
2550,18,564
1741,0,0
1746,22,454
107,0,0
1897,17,323
2555,5,123
3199,4,99
1753,1,66
1971,15,562
1525,6,216
1527,7,174
1530,7,146
2790,0,0
2150,2,64
1759,4,203
3240,0,0
2566,2,79
1904,0,0
1770,22,519
2921,3,70
1979,3,89
1980,0,0
1981,11,376
117,15,344
1984,33,1084
3205,11,276
1995,6,188
393,0,0
14,14,259
2193,4,160
2002,12,306
2006,16,621
1184,5,175
1919,10,254
2008,6,108
1921,1,33
1796,11,346
1600,5,107
1209,2,51
3426,17,323
3432,16,461
1610,4,144
2230,2,64
1233,3,49
1812,1,30
2820,1,33
2021,0,0
23,0,0
132,5,125
1816,3,101
1818,1,25
284,11,207
2241,8,265
1927,17,361
3175,8,230
286,1,60
1258,0,0
2246,8,204
287,0,0
3024,7,138
3305,28,757
1291,0,0
3249,21,781
2900,0,0
3157,0,0
2729,0,0
1842,1,31
3525,4,117
1331,0,0
3316,3,59
2507,9,296
211,0,0
469,0,0
426,5,148
3437,1,40
3252,5,120
1361,4,217
2296,0,0
291,0,0
1847,10,361
2661,0,0
1369,3,107
213,4,161
2306,6,194
35,1,29
1392,0,0
2475,0,0
88,16,453
1410,0,0
2319,3,83
2494,13,206
1420,8,277
2446,23,743
1696,19,552
1434,1,32
41,0,0
2051,0,0
1870,0,0
2052,1,38
1706,2,36
1439,0,0
3171,0,0
42,0,0
2479,0,0
3526,0,0
2682,1,35
1446,4,26
1447,0,0
1473,0,0
1474,1,16
1475,0,0
2075,4,77
1885,1,17
1886,0,0
1730,7,160
1031,17,424
1503,14,377
1958,13,290
190,1,37
1892,23,600
1054,0,0
1893,1,39
101,1,33
1963,4,157
2937,1,32
1966,17,378
163,11,303
1969,2,78
2748,21,778
2787,6,320
56,11,202
1522,6,157
734,1,39
58,13,348
1761,16,415
2708,11,248
1906,27,1209
274,21,320
62,27,676
1779,3,94
1985,10,219
2586,0,0
1993,17,287
2001,32,519
1202,0,0
1799,18,798
3393,7,183
2503,23,632
72,21,630
2716,5,125
1923,0,0
171,1,28
2234,0,0
1622,13,225
1821,1,57
1827,0,0
2252,8,160
3046,0,0
1299,6,253
2423,28,545
2271,2,75
1651,3,97
3527,4,146
79,8,316
2071,3,63
242,0,0
243,2,62
2763,0,0
2506,2,87
441,0,0
2077,0,0
2286,3,79
1933,0,0
3041,0,0
1851,38,803
1852,34,999
3224,1,35
146,2,56
1939,1,35
1940,11,478
570,40,854
348,1,23
2330,7,210
1698,22,465
181,1,31
2920,0,0
301,2,46
2058,1,9
223,1,13
303,4,29
3528,0,0
2451,5,171
159,1,30
2066,0,0
2067,1,28
97,0,0
1888,8,178
1496,3,121
1033,9,193
1036,1,50
1047,3,74
2745,0,0
102,0,0
1739,15,629
263,3,79
106,4,130
1967,0,0
719,1,37
1749,0,0
1896,31,736
2135,3,62
2922,0,0
3382,6,131
1542,4,111
1977,4,89
1768,0,0
1552,0,0
271,0,0
1777,12,394
63,5,174
1567,0,0
1569,5,141
1140,21,422
2399,1,27
2762,12,453
2582,17,435
1150,11,228
3106,8,245
1788,8,270
1164,11,457
1579,17,581
1583,11,501
2512,15,487
1174,19,757
2003,0,0
1588,7,340
1187,10,397
2409,1,31
1599,1,48
1201,0,0
1210,0,0
740,7,276
122,34,1296
2603,23,548
3151,10,420
3299,2,72
205,1,52
1220,12,397
1231,0,0
2018,27,570
129,1,39
2019,1,44
239,1,33
1615,7,305
2818,0,0
172,0,0
2825,3,109
1817,1,45
2612,1,36
2418,10,457
1623,29,591
2026,22,731
2505,0,0
1641,43,1225
3360,20,564
2264,3,134
3309,8,334
1654,0,0
1840,1,27
2990,1,31
2653,0,0
2523,0,0
3529,3,95
32,2,63
2733,4,86
1666,3,62
293,0,0
1680,15,228
2734,3,72
1692,0,0
1693,7,154
1694,3,76
216,7,150
3351,5,211
2332,1,33
149,0,0
2050,1,34
1433,0,0
3265,1,33
1944,0,0
1946,1,45
3530,0,0
1874,0,0
3415,0,0
155,1,8
3434,3,20
2511,0,0
1876,1,11
3438,1,39
1469,4,128
47,2,51
1882,0,0
2696,1,32
1488,0,0
