产品SKU,订单产品数量,订单产品收入
959,13,274
3788,26,603
1018,10,286
927,12,641
1020,19,555
986,7,134
998,11,256
3997,9,127
2465,19,509
1024,10,347
3645,8,395
673,24,765
3273,5,75
957,11,191
1301,23,393
776,10,190
848,0,0
904,21,567
783,12,296
2739,6,196
3713,13,290
3369,34,1111
1027,1,34
993,1,47
3452,13,631
505,6,172
1011,6,115
720,10,342
3370,10,281
666,21,553
499,0,0
3042,92,2048
285,23,436
987,18,447
687,10,403
665,7,76
978,19,715
797,5,111
940,19,531
3186,13,222
1513,11,243
1000,0,0
693,28,613
984,9,438
946,4,194
751,9,109
2528,8,256
2100,4,122
958,5,149
715,11,354
2049,9,256
682,9,133
1013,4,96
3838,7,207
2006,18,530
973,8,208
966,4,119
684,12,267
548,7,124
722,3,107
1015,10,256
3660,13,401
995,12,427
1012,5,161
771,17,411
3716,34,721
999,8,225
943,7,148
480,1,54
3718,3,75
3998,5,228
2079,12,243
1004,8,239
2093,18,487
3975,1,30
683,11,258
664,4,82
677,10,192
688,11,250
844,2,91
1001,9,193
719,5,96
713,20,531
757,5,127
708,7,215
3790,2,76
3060,7,201
818,7,227
949,9,214
3640,7,252
1016,14,694
681,4,185
690,8,130
676,3,151
2028,6,215
716,14,302
779,11,351
1565,34,835
791,15,352
3270,4,118
3641,8,190
1010,7,188
662,7,245
718,19,319
1136,10,312
1002,10,335
667,3,117
1028,3,194
3974,0,0
812,3,57
816,5,59
3904,1,40
3719,4,126
821,1,26
717,16,413
689,10,249
500,20,541
704,5,146
755,8,453
830,6,167
2999,3,78
1695,12,307
730,18,510
670,1,37
714,5,124
3789,13,398
3056,7,166
3715,8,281
3184,2,98
701,3,81
3976,4,100
590,1,11
726,0,0
1965,4,75
679,6,121
990,15,470
815,9,224
1864,14,284
825,19,278
948,7,201
750,2,66
800,11,250
3295,5,165
3185,2,59
799,4,117
826,14,213
763,0,0
2385,238,7351
849,192,5101
868,33,1237
3787,89,1371
870,79,2328
852,64,2672
2410,39,1192
1019,34,1180
850,41,1396
901,43,1552
911,59,1696
3057,66,1438
1941,55,1720
277,55,1461
913,25,720
853,26,1007
863,31,796
856,43,1506
855,33,1076
1160,40,1276
2102,30,1387
3372,33,649
3977,26,852
875,46,847
879,24,360
872,36,889
877,47,805
867,18,544
866,34,1070
3643,35,748
3978,14,237
511,27,611
883,36,548
859,25,479
1252,41,960
2101,37,863
887,27,477
348,32,884
1949,29,832
871,28,560
876,16,420
888,18,884
3840,16,552
1219,15,700
889,17,301
874,25,399
865,55,1007
919,14,412
1017,29,1078
884,28,871
936,23,483
869,19,575
954,19,426
907,17,571
895,32,1087
886,20,658
891,78,2595
969,32,747
3188,35,1226
892,20,856
881,21,337
864,37,642
894,10,386
926,63,1904
908,34,586
2222,24,514
3373,42,676
1014,19,354
660,19,361
896,13,257
931,13,528
893,20,515
1006,15,580
438,18,421
3644,16,369
2529,22,549
897,22,707
905,27,729
909,10,493
1003,11,353
916,16,567
923,24,509
941,24,1060
890,21,453
3841,12,298
977,11,230
2091,3,110
903,19,468
3842,8,262
899,24,757
1022,25,967
971,15,265
663,25,663
674,14,288
944,11,263
920,21,473
928,21,377
880,22,489
2010,38,752
3908,5,136
988,12,206
279,16,597
997,13,510
2738,13,230
980,15,372
964,25,582
953,26,395
3187,43,1222
992,20,671
3271,13,313
2104,15,473
937,16,622
2103,10,478
525,29,355
3189,21,513
970,6,212
1889,23,682
902,12,398
912,11,477
922,15,621
942,15,520
3720,17,411
914,11,233
669,9,478
950,21,410
1520,11,268
2923,12,290
967,14,248
951,19,413
955,11,523
983,7,304
672,9,337
963,20,491
982,3,115
981,13,214
3952,13,225
994,13,453
861,19,541
965,18,708
976,57,1080
975,8,291
709,17,356
3907,8,184
930,14,330
1026,13,519
697,6,217
996,7,387
947,13,300
435,15,443
939,10,409
935,13,369
685,16,326
3960,3,90
2788,5,126
56,10,220
2759,1,47
3647,4,159
3999,1,30
1523,5,131
1085,0,0
1527,9,330
1754,0,0
1092,4,186
2387,13,311
2148,0,0
3980,12,332
4000,3,69
1761,8,237
1114,1,52
1901,9,255
2155,5,124
3953,0,0
1902,0,0
1119,1,24
3468,1,35
2947,4,131
113,1,39
1547,0,0
3650,19,253
1903,5,162
3850,11,483
2921,3,75
1126,2,96
1771,0,0
924,1,31
1555,1,40
1906,7,135
2487,7,190
166,0,0
2168,10,248
272,2,54
1133,6,105
274,13,312
1563,0,0
1910,5,173
1778,3,82
2958,0,0
2398,0,0
3580,0,0
3822,0,0
1140,14,310
198,5,153
2582,5,169
2181,1,48
2080,1,24
1995,3,93
3105,1,39
2801,5,80
2589,3,134
2752,1,37
2467,11,262
3918,1,44
1579,3,102
1174,6,234
2193,3,67
3951,2,68
1915,3,79
1791,8,230
1007,0,0
1185,7,100
3478,0,0
1197,0,0
1199,15,309
2754,1,38
2214,1,30
1209,1,27
2215,2,102
1212,1,48
1602,0,0
2216,0,0
122,23,760
3885,5,260
3581,7,117
3823,9,145
1223,8,133
3550,1,41
1808,3,83
2017,1,45
1234,1,26
1614,0,0
2814,0,0
1236,3,112
130,0,0
1924,19,529
2020,3,79
2818,0,0
623,0,0
2021,0,0
2821,0,0
1925,0,0
1239,0,0
1241,3,60
3661,0,0
841,4,119
1246,0,0
1247,1,47
1819,0,0
284,2,42
1249,0,0
1825,5,145
3175,9,433
556,18,697
3246,1,42
1253,2,68
286,1,46
1828,13,370
1830,0,0
133,0,0
1270,8,201
2899,0,0
2253,0,0
3125,4,91
3248,8,317
3450,13,282
4001,0,0
3517,1,44
1831,4,130
1638,3,69
1295,7,104
2491,0,0
2492,1,40
1644,7,154
3059,0,0
2262,1,37
1306,2,65
4002,2,81
3582,7,221
363,1,35
4003,0,0
3486,8,216
3167,11,401
2278,5,140
2280,3,72
2841,1,27
3631,0,0
137,1,25
2282,1,38
3697,0,0
3778,0,0
3809,1,43
3140,0,0
3251,3,52
4004,0,0
2653,0,0
1355,1,29
426,2,51
3936,1,44
2292,4,76
3983,0,0
3318,2,67
1363,6,101
1847,11,410
3319,3,69
3320,0,0
1667,2,60
2300,14,464
1370,9,170
2301,1,34
1373,1,42
1849,10,213
1670,13,232
1671,2,67
560,1,26
1377,22,605
1378,6,220
2038,31,638
2074,1,34
2306,6,233
404,2,70
2041,7,136
1683,0,0
3891,0,0
2508,16,331
1403,0,0
3225,0,0
3323,1,35
406,0,0
1414,0,0
1415,0,0
2494,10,236
3813,2,60
1693,4,188
1694,4,144
1861,5,198
2445,3,102
89,8,233
3774,13,221
788,3,61
3181,0,0
1699,2,79
1867,1,31
2864,1,15
1435,1,25
1871,1,23
4005,3,40
1872,0,0
4006,1,15
1442,0,0
1711,1,30
1947,1,33
223,0,0
3692,0,0
4007,0,0
801,0,0
1466,11,228
159,3,54
2063,1,25
226,0,0
3881,1,21
1475,0,0
95,2,55
2065,1,22
1726,0,0
1727,0,0
694,6,119
1731,10,521
1490,0,0
1950,5,104
1890,2,71
1033,3,83
3533,5,138
1952,0,0
260,1,53
1038,10,250
1955,14,376
3456,0,0
1734,0,0
2461,1,41
917,1,32
1957,0,0
731,0,0
2541,1,40
353,0,0
3355,0,0
3194,0,0
2745,1,53
4008,0,0
1893,0,0
3255,2,75
1509,7,307
1738,2,110
1739,5,211
4009,3,67
2462,0,0
3278,8,316
2779,0,0
1511,8,207
266,1,46
55,0,0
2780,1,21
1966,11,160
1516,1,56
3424,1,31
1746,14,435
3035,0,0
108,0,0
1897,16,508
608,2,54
3911,6,326
2298,8,201
1851,13,357
213,1,46
292,25,410
1678,13,585
345,3,59
1852,16,362
347,18,528
1394,1,43
1681,0,0
1685,2,49
37,0,0
405,3,81
366,11,297
1858,0,0
1939,2,50
3896,1,28
570,6,209
1426,1,32
1870,1,27
3892,0,0
151,0,0
349,1,43
254,0,0
2057,2,30
1444,0,0
1447,5,61
1449,0,0
618,0,0
1472,0,0
158,1,30
227,0,0
657,0,0
1488,0,0
2698,10,277
1953,9,496
1044,1,27
1055,0,0
2497,1,28
2549,23,698
2379,7,228
1750,4,128
163,5,104
1081,1,47
1082,1,27
1522,5,170
3146,7,187
734,1,29
1088,0,0
2790,0,0
111,9,284
598,8,191
269,1,52
1115,0,0
2567,0,0
2792,1,20
3827,12,226
3828,20,361
3696,7,309
1557,0,0
555,0,0
2076,24,621
1982,3,123
2795,0,0
1773,0,0
62,23,396
1775,0,0
168,16,300
335,6,248
1143,5,135
2799,0,0
1911,8,256
1782,2,87
3243,4,96
3387,9,341
1993,14,346
1787,12,163
1158,0,0
1788,0,0
2402,1,43
2403,22,523
3514,1,47
3884,1,42
1919,4,104
1187,8,218
945,0,0
2082,16,538
281,4,97
282,11,241
1801,3,114
3895,0,0
3150,11,212
3393,3,76
3886,7,120
972,0,0
4010,0,0
3299,9,212
2413,2,127
419,1,39
2826,0,0
74,0,0
1621,5,135
1822,3,61
2241,9,284
1258,0,0
1623,22,499
1263,2,73
3213,1,36
3800,2,74
3858,0,0
1285,13,441
557,5,239
2421,0,0
2027,0,0
2833,2,64
1639,2,56
1297,0,0
1298,1,31
2423,13,309
3930,14,432
3485,15,356
3933,3,88
2427,0,0
1838,0,0
1932,1,24
2069,3,76
1841,0,0
3864,2,66
211,0,0
2286,0,0
1933,0,0
1357,0,0
3567,2,53
3750,0,0
2034,2,64
3771,0,0
3029,7,233
1675,15,472
35,0,0
295,16,461
651,24,496
2048,3,63
3065,3,78
88,5,115
1411,0,0
3169,0,0
3704,2,52
442,0,0
756,9,233
1420,1,44
4011,0,0
1697,18,473
1698,20,421
1701,0,0
149,0,0
2050,0,0
1437,6,107
1875,0,0
155,2,11
156,5,28
3946,0,0
1877,0,0
4012,1,52
2685,0,0
2496,1,58
847,0,0
1886,1,21
1728,0,0
3793,0,0
619,37,735
1733,1,45
1735,0,0
101,1,32
102,1,45
263,0,0
1066,1,27
1079,4,101
611,8,260
1762,17,324
2706,6,163
3239,0,0
112,1,31
309,2,82
8,0,0
3821,11,258
1552,2,93
1127,0,0
1984,15,354
1141,6,125
197,7,185
1150,5,156
2182,25,492
1155,17,271
393,1,25
65,1,35
2406,1,48
3390,2,75
1182,15,637
1595,12,400
1920,2,69
3955,0,0
3991,3,125
2515,17,276
72,17,286
2894,13,424
170,14,234
2825,1,44
1817,0,0
1244,11,150
1826,2,89
3166,0,0
1626,7,315
807,0,0
3516,0,0
399,0,0
2029,29,544
1839,1,48
1331,1,32
3973,1,28
3888,1,24
2731,0,0
2033,7,114
2077,1,43
603,3,131
3964,3,69
293,1,31
2905,15,369
428,1,16
1398,6,219
3159,8,201
216,2,71
1863,0,0
2332,1,34
1700,1,25
1703,1,20
1433,1,29
3170,0,0
3410,1,22
1944,1,20
2090,0,0
2479,1,38
2682,1,23
186,3,13
255,1,4
3434,3,19
46,3,28
1876,3,22
3757,0,0
1450,0,0
3818,0,0
386,0,0
656,0,0
50,0,0
96,0,0
1888,11,314
960,11,402
1035,10,317
1732,8,330
448,0,0
2916,1,37
1041,3,82
2118,2,99
3535,1,46
1894,5,141
989,0,0
2775,1,30
3259,1,48
1741,0,0
1525,1,48
58,15,462
2145,0,0
1095,16,327
2486,8,180
1098,1,27
319,0,0
1973,7,166
3538,0,0
3240,0,0
857,1,39
3969,6,159
1768,5,167
3786,3,80
271,3,63
10,12,287
2796,0,0
275,0,0
2590,0,0
900,14,450
14,3,129
2512,11,381
3920,1,26
873,1,28
898,0,0
3547,14,428
838,3,94
1596,3,98
1196,4,80
1201,0,0
1794,10,229
1922,2,111
4013,1,28
1799,22,808
2012,8,207
3968,9,134
2018,12,158
1811,1,27
1613,0,0
375,1,37
132,5,74
2234,0,0
24,0,0
2237,16,260
465,0,0
2977,1,40
1827,0,0
327,0,0
2026,9,224
2422,3,33
1641,16,454
2260,21,324
808,1,38
3862,0,0
2272,1,40
3802,7,173
3743,1,43
3863,1,43
30,0,0
2506,0,0
210,0,0
1663,8,227
1846,1,54
3253,8,313
4014,0,0
1665,18,555
