产品SKU,订单产品数量,订单产品收入
725,6,174
617,5,119
2465,16,320
1026,11,312
977,7,150
673,14,430
3952,8,148
2049,12,310
984,10,379
548,19,417
905,13,551
971,16,483
992,14,486
964,11,512
998,7,243
3841,24,308
965,1,51
1301,12,365
982,6,235
903,9,337
1024,13,213
993,4,141
720,11,315
975,10,267
2103,5,185
930,11,356
946,10,281
797,18,334
949,10,184
939,12,336
927,17,582
3273,0,0
2006,21,389
970,16,349
672,10,340
1182,28,840
3645,6,240
983,8,252
1695,16,249
1027,14,339
776,17,289
2739,3,72
955,17,668
959,12,328
958,5,102
1012,9,232
980,10,307
3907,9,254
987,9,312
973,15,289
682,6,170
783,20,323
2093,10,305
1013,5,60
981,13,392
791,14,336
861,23,666
666,30,650
3719,9,207
1001,10,243
898,14,323
926,25,630
480,0,0
943,11,280
986,5,206
1007,3,200
1015,7,148
665,9,85
3716,13,424
579,2,61
688,6,123
996,21,516
1002,6,175
3369,21,475
719,15,353
1011,7,183
957,2,45
815,6,206
3452,21,513
2528,7,166
2100,14,418
978,9,312
3713,17,447
676,7,211
750,10,290
966,4,143
3975,5,189
948,9,242
940,3,126
693,10,280
732,12,375
999,7,263
821,5,123
3718,5,111
3838,9,288
1018,11,243
3974,5,102
1565,38,685
1000,0,0
818,7,243
662,12,216
1028,4,150
681,6,144
3790,11,366
716,13,378
677,6,192
3902,18,448
684,1,42
991,4,104
499,0,0
3904,0,0
670,5,125
713,11,269
1010,7,239
924,3,56
4044,2,83
3060,2,84
689,7,207
1136,12,350
722,3,92
1016,18,367
4021,2,69
683,12,322
755,9,203
830,4,132
820,1,44
741,5,55
751,11,129
483,3,96
717,19,368
679,5,118
3451,6,202
3996,3,131
718,9,272
667,14,278
1004,4,115
3185,1,43
487,2,51
686,2,45
504,4,111
365,5,84
2999,8,325
844,5,74
698,1,36
730,9,237
500,12,355
3995,6,255
4045,2,80
775,2,50
3976,2,77
551,2,113
995,6,133
518,7,111
786,7,101
490,14,317
779,5,201
870,53,1665
862,52,1063
868,30,867
3057,75,1665
852,65,2023
851,50,852
277,36,1183
857,42,895
2410,36,838
850,40,1337
911,35,1011
901,72,1945
1941,39,768
855,34,1844
1019,44,1043
919,18,682
1160,39,1313
853,15,637
872,50,1353
863,21,867
856,36,900
3997,18,484
867,27,497
875,24,648
2101,16,681
3977,30,552
864,38,1096
3042,53,1481
3372,34,602
3842,19,491
879,19,374
3978,18,264
887,28,741
348,25,620
1949,31,837
878,19,698
700,5,139
511,24,497
2102,21,1042
866,25,918
883,21,734
907,30,617
876,14,666
936,29,664
3271,12,384
3643,31,1039
1252,20,675
877,32,652
888,20,638
889,13,315
886,25,421
859,22,511
865,21,634
3840,10,552
893,43,1138
922,24,521
871,14,305
892,16,731
663,37,754
2222,18,361
1014,8,311
891,64,1724
1022,31,688
884,17,800
2708,8,266
438,20,408
912,14,555
848,0,0
4022,19,384
908,11,383
944,21,393
894,8,244
931,20,534
895,16,591
1003,15,393
969,7,128
897,24,1031
1636,17,416
909,22,692
869,15,281
941,27,564
997,14,487
2738,15,565
899,15,370
1219,10,416
2091,17,565
3187,50,1452
916,19,634
954,12,241
669,21,561
2010,15,798
952,13,600
1889,15,378
1006,23,358
923,13,577
1017,23,620
896,9,170
937,4,126
874,34,733
880,14,242
881,15,700
3644,6,198
913,13,227
2529,25,615
1520,8,390
3720,12,301
747,16,634
660,9,141
674,13,328
920,8,280
951,34,712
709,12,275
3908,7,231
914,13,448
3189,29,638
3188,28,536
3998,13,286
928,22,484
935,14,372
685,20,311
988,16,311
947,2,53
2923,7,155
904,26,670
953,7,163
890,22,450
976,31,1235
3373,33,748
697,8,172
445,1,32
963,5,195
902,14,528
771,17,444
906,7,182
942,11,174
435,8,305
3788,9,419
934,13,370
2104,22,769
994,4,130
967,17,433
1490,0,0
1493,10,461
1031,11,243
1,0,0
1951,0,0
1035,8,193
1036,6,165
1953,9,209
1734,0,0
1044,0,0
1736,0,0
1962,3,76
4046,1,45
2773,3,61
1964,3,68
4047,2,61
1511,11,265
1065,0,0
55,0,0
2379,3,90
1515,5,114
1071,1,29
3424,6,105
1897,9,240
2922,4,93
3466,0,0
4048,0,0
734,0,0
2498,7,203
1974,0,0
2563,8,331
1756,2,51
4035,2,103
1899,3,116
1540,9,150
3339,5,219
2706,3,100
112,0,0
1764,16,308
3594,5,64
3285,0,0
2161,1,46
3384,0,0
2947,1,28
1547,0,0
3540,0,0
1549,14,354
728,1,37
3850,21,557
1905,9,247
3651,11,247
1552,0,0
271,0,0
1129,0,0
1557,0,0
166,1,44
2796,0,0
1558,0,0
4049,1,36
1773,0,0
2575,4,78
275,1,30
2958,1,39
3205,5,163
1569,4,119
1140,18,470
1780,8,215
1142,5,87
1990,1,27
3174,3,64
2762,3,87
1148,0,0
3387,14,187
2964,2,56
2184,9,124
2965,2,85
2185,8,197
1787,10,155
1788,6,215
1579,3,97
3899,1,30
3894,0,0
3388,0,0
1582,5,127
2512,9,289
1174,9,268
2004,5,74
1916,2,62
2197,1,45
3164,1,63
3547,4,137
1188,4,194
1191,2,78
3766,1,55
2760,3,150
3478,1,31
1197,3,85
3955,0,0
1198,1,50
1795,3,73
1796,3,78
1600,8,274
3655,0,0
1601,4,128
3776,9,303
3856,6,121
1803,1,25
3299,2,111
2970,1,48
437,0,0
2017,1,57
170,13,405
3551,1,45
326,6,176
1613,0,0
2019,0,0
1924,14,413
24,0,0
2612,2,89
1245,1,29
3400,0,0
1621,10,187
284,1,27
1248,5,145
2915,1,34
2023,18,459
1825,0,0
929,0,0
1253,1,46
75,0,0
1258,0,0
1259,2,90
2718,0,0
1625,6,152
760,0,0
327,0,0
1631,11,310
1278,8,185
3858,3,78
3516,0,0
3559,0,0
1298,0,0
2625,0,0
2423,19,462
808,0,0
1644,3,82
3801,3,145
3483,5,204
1302,3,118
3669,0,0
4002,3,123
4050,0,0
4003,0,0
3186,0,0
2726,0,0
2730,0,0
1840,1,28
2644,0,0
1932,0,0
1331,0,0
2843,1,34
4051,0,0
3493,1,31
2521,0,0
1844,0,0
441,1,43
3251,0,0
3584,0,0
3749,2,73
2651,5,145
1355,1,42
4052,0,0
1357,0,0
4053,1,26
3937,1,25
2292,8,176
1848,1,42
1665,7,154
1368,0,0
2034,1,34
3319,1,45
2035,13,250
3771,1,52
3683,5,156
1670,19,427
1672,0,0
2038,26,593
2662,0,0
1390,4,104
1682,0,0
2856,1,45
3773,3,49
2440,0,0
1685,2,62
1401,1,30
1857,28,508
88,5,111
406,0,0
1414,2,96
2494,3,93
756,12,503
1418,9,290
1940,10,299
3010,8,175
1020,0,0
2446,3,152
1428,4,101
3873,0,0
2861,0,0
1701,0,0
1702,0,0
1433,0,0
3410,0,0
1705,0,0
2052,0,0
1435,0,0
1871,1,31
2053,0,0
1944,0,0
1872,0,0
151,0,0
443,0,0
1709,0,0
3787,0,0
1874,0,0
2682,1,35
4054,1,7
1447,0,0
92,0,0
3692,0,0
3757,0,0
1450,3,24
2685,2,65
2353,9,200
2355,0,0
1472,0,0
1882,1,27
3018,2,51
2065,0,0
1885,0,0
50,1,17
1488,0,0
1489,0,0
2369,0,0
3586,1,27
1952,4,64
3080,0,0
1733,0,0
2374,1,26
263,0,0
233,0,0
3259,0,0
1748,0,0
453,0,0
608,1,25
3910,15,513
1522,5,104
2759,3,70
3725,0,0
1971,15,382
1094,1,30
3980,15,616
4055,8,147
611,9,293
1762,10,329
2389,5,133
3239,2,60
8,2,85
1768,1,49
3786,4,114
2794,1,27
2487,1,34
1127,1,28
10,9,407
169,0,0
118,2,68
459,1,28
1991,4,227
1911,12,235
1912,1,28
2080,0,0
2467,7,248
393,0,0
3292,4,157
3854,1,54
3514,3,141
415,4,110
1584,3,64
2490,0,0
2515,7,150
1208,0,0
1212,4,137
1602,0,0
2413,1,56
1233,0,0
419,0,0
2896,10,407
2237,15,306
74,2,78
1820,7,130
2022,1,46
1623,23,470
1270,3,52
1626,1,25
2026,10,301
3450,12,264
835,1,30
1285,8,189
2421,1,43
1292,11,250
1294,5,123
1297,0,0
2422,9,110
1930,0,0
2984,0,0
1306,1,32
422,0,0
1646,3,61
3930,0,0
3485,6,194
400,0,0
80,3,81
3312,1,37
742,0,0
2510,3,51
3748,3,73
4056,0,0
4057,0,0
1933,0,0
246,0,0
3678,0,0
4058,1,42
2298,3,76
1671,3,56
34,0,0
2074,12,350
213,12,367
1384,13,261
345,4,92
293,1,30
295,34,829
3832,10,268
248,9,333
2508,13,472
405,0,0
249,0,0
1939,1,23
1420,1,35
298,0,0
1697,5,105
1700,0,0
148,1,23
3265,1,26
367,0,0
1442,1,33
2479,1,34
1875,7,32
3825,3,19
1877,0,0
386,0,0
847,0,0
546,1,48
93,0,0
1727,2,33
188,0,0
694,4,106
960,23,761
257,0,0
1950,9,207
1033,2,51
2537,5,106
2538,7,154
1955,11,230
1732,12,396
744,0,0
1957,0,0
3194,0,0
102,1,41
2775,1,44
3278,11,387
2125,7,188
2703,0,0
1513,5,128
3435,1,39
106,2,74
162,0,0
3035,5,195
108,1,51
1077,2,51
1896,13,316
1079,0,0
1969,5,105
56,5,107
1523,6,182
2749,1,63
2145,0,0
1755,3,108
1759,5,267
1112,0,0
3538,0,0
1536,3,76
2154,1,34
828,9,290
3650,6,220
1126,0,0
1907,12,358
1980,0,0
272,0,0
274,7,154
1567,0,0
11,0,0
1986,23,622
2582,13,377
1155,9,368
2401,7,199
3105,1,33
2801,4,101
900,13,328
2188,1,49
2001,16,660
3920,1,34
1792,49,1422
1187,5,196
945,0,0
1921,4,141
4013,0,0
1799,27,936
1801,6,232
462,0,0
4010,0,0
1220,15,520
2229,3,62
2018,0,0
72,13,315
2814,1,47
2816,1,29
1615,27,763
1925,1,27
23,1,40
2611,0,0
2825,0,0
1821,0,0
556,7,281
3246,3,90
1255,1,45
2755,9,287
133,0,0
1629,3,106
3046,0,0
1637,9,242
2027,1,46
1295,10,122
2028,6,165
1929,3,105
2424,1,31
3359,0,0
4059,1,32
2271,0,0
715,0,0
2280,1,35
81,1,31
1842,0,0
3973,0,0
4033,4,129
4030,1,28
3887,4,152
3253,7,139
1363,5,134
2519,7,241
1849,1,34
3783,3,130
1378,1,29
3029,9,203
2905,16,467
1681,5,140
2475,0,0
1938,8,170
3704,1,41
3007,1,40
3813,0,0
313,5,177
3159,6,163
2443,0,0
858,0,0
1426,3,44
1863,1,38
2673,14,235
2330,5,170
180,1,35
1698,15,346
1867,0,0
1868,0,0
90,0,0
2741,0,0
3877,0,0
2920,1,18
3045,1,37
800,0,0
1711,1,44
223,5,32
4060,1,6
2060,0,0
2511,0,0
2061,0,0
4061,0,0
3966,0,0
2879,8,325
2454,2,80
3784,0,0
1886,1,20
2066,0,0
306,1,24
96,0,0
98,0,0
2884,1,42
258,3,99
1005,23,593
353,1,28
3255,2,94
3535,0,0
1894,14,396
1739,8,245
2779,0,0
2549,15,390
1083,0,0
454,1,27
1524,6,128
1525,1,40
58,6,122
1098,3,51
1973,2,104
3893,13,231
309,1,38
3827,1,42
1767,0,0
1904,0,0
235,13,363
1141,4,201
197,3,127
1150,4,125
565,3,70
3918,0,0
325,0,0
737,0,0
1181,1,37
337,0,0
338,18,509
4027,2,78
1218,8,329
171,0,0
517,10,254
2818,2,83
2021,1,30
375,0,0
1239,1,32
465,0,0
772,0,0
1828,11,159
807,7,120
2025,1,46
2505,0,0
3928,4,110
3957,5,165
2425,1,35
136,0,0
1836,1,23
3349,13,593
2069,0,0
2072,3,65
3888,3,61
139,2,59
211,1,48
2286,2,65
470,1,45
3041,1,45
603,9,199
1376,2,77
822,0,0
1377,19,477
35,3,93
86,4,111
1403,0,0
366,13,403
442,1,47
1694,1,69
429,1,47
3774,7,178
3181,0,0
41,0,0
3837,3,28
3900,3,43
301,0,0
3990,1,37
368,2,66
46,1,15
3693,0,0
4039,0,0
656,0,0
2063,1,22
1720,3,64
305,1,29
49,0,0
97,0,0
