产品SKU,订单产品数量,订单产品收入
49,0,0
2764,5,119
334,1,32
1530,9,246
391,1,41
373,0,0
235,26,623
395,0,0
3151,8,239
69,8,300
1222,4,152
418,0,0
2025,1,29
557,13,239
956,0,0
3179,0,0
439,1,29
289,12,299
1348,1,35
246,0,0
2035,6,167
403,1,33
2070,0,0
2048,1,47
349,3,89
431,3,56
444,3,69
95,4,62
188,1,20
2,1,38
1891,5,132
448,1,27
2704,8,191
3782,10,329
268,2,69
2084,2,66
1770,14,474
3426,14,273
1803,4,99
1804,1,43
3117,1,53
1260,1,32
360,1,42
421,2,63
3836,0,0
3252,2,60
560,1,35
1376,8,138
2045,3,91
1403,3,52
1868,3,56
1945,3,107
383,2,60
221,1,33
91,0,0
185,0,0
546,0,0
736,1,34
831,0,0
190,0,0
1894,8,295
192,1,41
634,0,0
514,0,0
2001,19,747
200,1,27
621,9,411
838,6,209
2206,1,30
2011,0,0
691,1,41
3053,16,332
417,0,0
397,1,37
3249,2,79
3349,19,447
467,1,36
1660,2,53
2518,0,0
1846,0,0
3437,0,0
214,2,68
910,14,366
147,14,305
181,1,28
220,1,29
3262,6,196
430,2,73
2056,0,0
3816,4,22
573,0,0
257,3,111
53,5,179
640,0,0
1522,5,160
1092,7,125
1543,1,53
309,0,0
335,17,424
1141,5,151
539,1,32
1920,3,82
968,4,160
171,0,0
419,0,0
2026,20,715
2422,1,28
2982,1,30
1306,8,236
422,0,0
3487,1,35
2427,0,0
3824,13,340
140,1,48
312,3,103
1672,1,28
428,0,0
1858,1,41
382,1,19
218,0,0
3837,2,25
367,7,120
653,1,28
152,4,83
2054,5,105
384,5,124
3526,1,46
3047,1,36
156,0,0
545,0,0
526,1,47
446,0,0
563,2,52
187,0,0
229,0,0
259,6,257
191,1,28
262,0,0
55,0,0
452,0,0
1748,0,0
56,3,82
318,2,54
1984,28,1084
1992,0,0
199,9,168
325,1,34
764,32,1129
1800,3,130
239,0,0
73,1,45
2022,1,40
399,1,33
328,1,44
208,3,80
1842,0,0
378,2,52
343,0,0
143,0,0
603,5,202
2298,7,173
1939,0,0
756,5,137
1942,26,630
180,3,55
3265,0,0
182,1,34
44,3,13
186,4,15
409,3,28
386,3,86
656,0,0
96,0,0
620,7,203
355,1,52
695,5,132
460,1,32
532,0,0
540,1,55
533,1,46
2527,1,34
401,2,92
427,3,127
542,6,166
3365,2,71
543,9,235
544,7,153
768,1,41
491,0,0
564,19,570
2392,1,31
802,1,39
3244,11,190
516,2,68
588,2,55
602,1,48
3442,2,58
2733,4,141
2302,5,71
405,1,30
637,1,21
627,4,196
331,6,125
846,10,45
3817,1,28
317,7,360
576,3,69
1766,10,296
276,1,48
17,10,362
530,4,141
647,0,0
649,1,42
329,2,79
2087,1,37
2997,7,159
3445,1,42
177,1,31
3182,2,89
3054,7,117
847,0,0
553,1,24
502,0,0
308,1,25
450,5,113
457,0,0
197,1,43
3357,1,31
336,4,135
324,1,34
622,3,109
568,1,25
342,0,0
496,5,195
3048,0,0
518,5,211
213,7,147
407,1,42
801,0,0
482,3,64
575,1,54
3447,0,0
456,1,38
2709,4,155
1913,33,544
643,1,35
579,5,97
646,0,0
3450,4,99
420,3,85
210,1,43
3264,1,36
245,1,34
569,2,77
2324,4,122
350,3,64
3268,6,95
3530,3,62
352,3,19
333,1,30
631,3,39
3083,0,0
1978,3,126
321,3,93
833,1,46
434,1,36
236,30,1286
120,15,393
865,3,91
1202,3,162
493,17,657
623,0,0
173,2,68
549,5,136
77,3,55
400,3,59
636,1,39
558,1,37
344,1,18
581,1,35
3443,0,0
370,10,312
307,1,29
606,7,219
607,0,0
3035,3,51
610,0,0
476,1,41
193,1,33
2076,15,426
323,0,0
528,3,71
644,4,86
599,1,50
464,1,20
359,1,32
362,0,0
488,1,42
624,1,25
365,0,0
3636,3,41
179,2,46
3159,11,169
652,4,84
1441,1,35
3441,0,0
351,1,42
3267,4,72
184,2,73
3448,5,176
629,6,102
304,4,50
763,1,51
316,1,26
256,0,0
387,0,0
597,1,50
3646,1,39
319,0,0
1905,19,413
357,5,96
3710,1,27
339,0,0
375,0,0
3359,13,376
3743,0,0
738,1,45
379,4,87
471,1,32
1943,0,0
3050,3,68
2095,1,41
3433,3,89
480,3,79
481,3,91
806,0,0
3838,3,78
2747,1,25
3715,3,102
3660,13,256
551,5,146
812,8,159
3712,7,162
509,6,106
775,5,143
3436,2,41
804,10,242
707,3,140
11,12,285
548,2,81
705,6,123
772,4,91
692,2,89
701,8,244
787,5,141
730,9,339
479,11,186
769,5,103
744,8,248
726,2,67
753,4,94
3107,15,365
2204,7,205
497,2,78
786,3,50
779,4,118
3266,8,395
3785,13,57
394,32,1025
3184,4,190
835,7,213
589,9,64
3452,12,256
706,4,100
917,6,253
2006,9,249
486,1,43
830,3,71
773,6,110
714,4,113
506,3,78
723,8,244
590,1,11
525,6,179
1710,10,279
3453,9,175
267,25,670
512,1,20
3051,3,41
815,0,0
729,9,341
38,31,633
552,10,157
498,4,137
571,6,160
3425,1,30
832,6,120
515,3,136
2509,7,210
742,4,118
3635,4,132
824,6,158
3180,20,287
3789,5,207
632,1,22
809,6,187
767,4,199
536,6,126
3183,5,152
2374,5,163
554,0,0
737,7,190
468,0,0
3439,0,0
3565,0,0
3714,15,386
800,12,311
826,9,124
3,12,266
793,5,124
829,1,33
504,2,44
142,4,82
671,3,133
582,2,77
2537,1,36
758,2,53
494,2,80
523,1,41
1314,0,0
489,9,154
836,3,99
541,1,44
3371,0,0
594,1,13
538,7,127
59,0,0
732,8,129
2892,8,365
492,1,27
839,3,124
3364,30,944
613,4,127
614,0,0
3363,0,0
810,8,136
490,5,98
520,10,133
562,0,0
263,0,0
1743,2,78
477,1,28
2525,1,37
521,1,45
2192,19,744
2914,6,165
782,3,102
580,10,218
1850,15,303
822,1,50
535,2,53
823,0,0
3709,10,195
780,5,103
54,0,0
2004,9,241
3640,0,0
3633,5,84
3260,1,38
805,7,132
356,2,94
2098,9,122
322,11,321
3839,10,151
645,0,0
3263,3,73
3269,4,85
425,0,0
1862,5,90
3178,6,111
616,5,118
3368,0,0
827,5,86
2958,1,34
766,2,51
330,3,56
244,2,64
650,5,153
508,0,0
519,1,33
858,3,59
617,2,56
3449,1,39
510,0,0
574,0,0
604,0,0
2381,3,55
412,1,38
794,5,112
600,3,63
340,3,63
327,3,191
587,2,68
567,2,69
178,2,88
219,5,149
537,3,124
711,0,0
595,5,76
945,15,397
958,17,413
1026,5,147
964,14,390
986,15,281
983,6,124
976,38,832
947,6,232
677,4,118
2104,18,510
720,13,416
3272,10,402
943,15,419
715,9,318
995,6,188
965,7,264
981,9,242
2465,11,407
949,4,194
688,12,234
666,24,791
963,10,262
1011,17,362
999,5,90
978,13,457
1018,9,256
682,8,126
3587,26,616
3840,4,104
2100,6,179
994,13,359
2533,20,449
3370,8,283
1024,6,152
2093,15,251
925,6,217
1013,3,43
3841,13,164
683,6,178
717,15,459
1010,3,132
2739,5,200
1136,13,377
1588,2,103
505,9,186
946,3,103
1695,11,312
2079,24,577
670,1,29
684,8,305
791,28,746
771,12,241
3056,11,288
3642,4,142
751,10,76
1002,8,218
708,6,105
1015,8,292
929,3,77
799,9,261
698,6,193
3060,1,34
2738,0,0
713,5,175
1004,2,106
3718,5,128
3788,5,132
3641,6,124
687,12,211
3042,78,1349
690,10,345
3273,3,71
3186,21,398
3270,5,144
402,7,141
996,3,64
3716,8,328
3531,6,227
1012,6,186
676,7,121
1565,30,1078
1028,4,214
2074,10,455
2749,147,6695
722,5,137
686,5,88
1965,4,112
894,9,236
821,9,174
664,6,211
718,22,829
702,13,230
3713,3,73
3369,6,248
757,2,88
2096,7,175
844,1,24
716,7,166
665,13,106
948,10,285
760,11,211
3842,3,99
689,6,197
679,7,93
733,3,68
961,32,637
3719,3,67
834,7,126
743,8,236
1027,5,106
796,2,92
638,5,201
500,9,400
503,1,37
513,8,197
754,8,181
667,5,232
759,5,152
681,5,118
820,6,127
798,3,119
659,7,219
3454,4,107
662,7,188
3790,2,70
3052,5,153
777,15,171
818,4,131
998,8,159
728,14,445
3023,2,66
1016,9,273
678,1,34
724,1,29
1864,6,314
825,7,164
770,1,39
752,5,168
704,7,133
1014,9,303
755,17,366
741,5,93
3176,0,0
3366,1,21
762,9,251
561,7,149
668,4,87
750,10,354
2532,13,338
661,7,142
3639,4,110
1025,3,141
816,2,32
3786,0,0
522,11,261
784,71,1448
2294,7,139
524,6,157
811,10,261
2385,242,5608
2410,60,1721
870,45,726
901,71,1248
850,65,1370
277,48,827
852,37,1279
853,33,767
1941,50,761
863,22,1155
856,67,1015
911,23,875
2529,17,659
867,35,938
3372,29,716
866,20,543
868,17,312
913,23,476
855,21,719
874,37,1353
875,25,876
1160,48,1135
883,20,778
988,10,261
1006,17,430
1949,30,519
2102,26,485
877,25,600
3057,24,979
854,29,950
936,23,490
898,27,854
888,29,673
776,22,577
1252,47,1283
871,14,505
879,32,516
905,16,439
869,8,157
880,17,280
3059,30,554
348,32,466
864,34,941
876,15,486
892,33,766
663,23,888
887,21,445
893,19,835
3188,41,756
1219,10,578
934,14,529
1019,15,319
861,34,596
895,23,1052
889,16,429
993,19,481
944,12,309
884,15,715
908,20,506
899,23,531
903,27,399
923,15,640
578,42,1104
931,26,507
859,21,354
891,68,1900
438,26,449
959,12,410
907,18,488
897,16,481
2222,13,333
881,24,814
3643,22,405
928,17,387
890,25,609
886,36,1024
969,17,311
909,19,565
922,11,251
285,23,632
857,35,727
970,19,349
2091,7,210
954,29,355
1513,1,28
942,20,515
896,21,341
992,18,497
971,18,732
1889,11,239
914,15,397
939,16,376
1017,19,637
534,12,322
1022,8,226
3717,64,1286
997,23,496
937,10,276
916,4,145
935,17,414
984,13,518
920,9,241
941,21,682
3373,17,371
980,8,298
435,10,399
279,9,364
672,7,226
1020,27,618
951,30,1070
1520,11,301
3720,13,292
973,14,287
3644,7,200
987,14,587
902,9,247
3477,10,188
1003,11,293
1301,16,409
927,12,390
977,11,268
955,8,252
783,8,166
3187,35,615
747,6,204
982,7,247
415,7,186
1000,3,66
957,7,227
693,21,611
731,34,803
660,8,149
709,8,287
930,5,181
975,11,318
28,4,125
904,12,558
912,28,558
966,11,372
3177,21,597
940,10,307
674,15,399
933,15,507
953,8,186
3271,12,190
685,7,135
3645,7,274
3787,13,362
499,1,48
919,17,671
3185,4,143
2103,12,298
697,9,313
1001,11,166
2923,14,197
1730,1,25
3578,3,91
3843,0,0
1731,15,489
1493,11,354
2699,0,0
1890,8,254
1031,8,177
1032,0,0
2925,1,31
583,3,128
1036,6,156
2109,5,139
2928,1,49
1037,1,68
1038,21,535
1039,0,0
2701,0,0
2110,1,45
1041,0,0
3082,0,0
2112,5,103
3844,0,0
2376,0,0
745,0,0
100,0,0
1735,0,0
1050,10,210
1959,1,36
1960,0,0
2771,1,38
2115,8,180
2118,1,38
1507,1,49
1054,1,40
1509,4,214
2773,3,85
1738,0,0
2746,0,0
2774,0,0
3845,0,0
232,0,0
2775,0,0
2123,0,0
2777,0,0
3278,0,0
3465,0,0
233,0,0
1065,0,0
104,0,0
2129,5,158
878,0,0
2781,0,0
2938,0,0
3087,0,0
2379,1,32
1516,0,0
3256,3,61
3424,1,42
1745,5,190
1746,23,529
3280,0,0
3281,0,0
1073,1,38
2939,0,0
1519,0,0
1968,3,79
1080,0,0
2135,3,102
2555,1,33
1521,3,93
2922,0,0
1970,1,35
2136,1,43
3647,1,39
1752,0,0
2139,6,196
1525,4,127
2386,0,0
2140,1,30
2141,0,0
58,4,154
2144,1,45
1528,3,81
1101,0,0
2559,0,0
1974,0,0
2560,0,0
2561,3,62
2790,0,0
2564,1,27
1106,3,54
1534,0,0
3147,0,0
1108,2,63
3648,0,0
1111,1,30
111,6,147
1114,1,46
3339,4,141
1977,12,296
3592,0,0
1545,0,0
2156,0,0
3846,3,147
3847,0,0
3848,0,0
2750,0,0
3701,0,0
2160,1,22
2945,0,0
3285,2,60
2946,0,0
3287,0,0
2161,1,37
113,0,0
1122,0,0
3540,0,0
1549,4,152
1767,0,0
3541,0,0
1904,0,0
1124,7,199
3849,0,0
3850,5,192
3696,7,180
3651,7,246
2572,0,0
2952,0,0
1557,0,0
2889,0,0
3471,0,0
1558,0,0
1773,0,0
2170,0,0
2890,2,67
2957,3,69
1560,5,130
1561,0,0
1776,7,253
1778,1,48
1779,1,42
3851,0,0
3473,6,200
3580,0,0
3163,0,0
2962,0,0
3545,0,0
1570,1,41
1143,1,47
3174,3,145
2581,0,0
1148,1,42
3852,0,0
2587,1,50
2752,2,96
2467,11,296
1998,2,98
2590,1,55
2185,6,136
1577,0,0
2187,12,512
3853,0,0
66,9,279
3854,2,115
1581,1,31
2712,0,0
1170,0,0
1583,15,450
3389,1,44
1172,0,0
749,0,0
1173,0,0
1174,14,310
2003,1,32
1176,0,0
1589,0,0
2198,1,56
3164,1,45
3391,0,0
1007,0,0
2007,0,0
1185,0,0
2804,0,0
1919,6,156
1187,6,119
1188,1,48
1189,1,42
2913,0,0
3855,1,58
860,0,0
1598,1,44
2209,4,103
1198,0,0
1199,2,97
3114,1,31
2214,0,0
1209,0,0
1601,7,129
123,0,0
2219,8,293
2220,0,0
3856,2,108
2503,15,285
2808,0,0
3299,7,138
3300,3,109
3343,3,107
126,11,410
962,0,0
127,0,0
1223,3,44
1224,9,233
2230,7,236
1228,0,0
1808,7,179
1230,1,51
437,3,95
3551,0,0
1810,3,60
2608,0,0
326,9,252
1235,0,0
3767,0,0
1613,0,0
3245,0,0
1924,7,135
2611,0,0
2234,0,0
1241,8,207
1620,0,0
2825,0,0
24,0,0
1621,13,366
1247,1,39
284,9,184
1822,3,73
1823,5,84
1824,4,169
2240,1,57
2241,8,295
3175,7,170
1623,11,285
3739,0,0
2248,3,92
3024,0,0
1829,3,94
1267,15,512
1830,1,29
1268,0,0
2251,1,36
1627,0,0
2620,1,25
3558,0,0
2978,1,47
3857,0,0
3481,0,0
3248,4,140
1279,0,0
1280,1,27
1635,1,47
2981,0,0
3858,0,0
2419,4,209
2721,0,0
1287,3,46
1637,1,30
1291,0,0
2833,0,0
3518,1,37
2491,1,26
2101,0,0
1643,6,99
1644,7,120
3801,7,314
1302,3,96
3859,1,52
135,2,90
3860,1,46
2900,0,0
3768,0,0
3215,0,0
3861,2,84
3862,0,0
3308,0,0
2269,3,60
3485,2,86
803,0,0
136,2,61
2638,1,28
2839,0,0
3402,0,0
3488,4,102
3608,1,24
1654,1,35
79,18,309
2640,0,0
3311,3,55
2730,1,33
3312,0,0
3631,1,32
3863,0,0
2431,1,18
1326,0,0
2644,0,0
1841,0,0
1328,1,45
2433,0,0
174,7,176
138,0,0
3563,0,0
2844,5,138
1338,0,0
3491,3,86
3864,0,0
3675,2,49
3404,0,0
3807,1,52
3808,3,113
721,5,74
3632,0,0
1349,0,0
3865,2,63
3866,0,0
3867,1,26
3810,0,0
3451,0,0
3677,0,0
3367,0,0
3868,4,128
3043,1,34
3568,1,20
2292,1,20
3869,0,0
3221,1,32
2295,1,60
1362,4,143
2473,2,120
1366,8,307
1848,1,43
626,0,0
3158,0,0
1369,4,81
3320,1,46
3027,1,44
1373,1,34
1374,3,53
3683,13,384
3870,0,0
1671,0,0
2037,4,159
1676,1,40
1383,1,43
3321,0,0
404,14,331
2309,1,25
1392,4,82
2475,0,0
2041,8,243
2042,0,0
3004,1,52
3871,1,40
2440,1,45
2312,0,0
651,17,562
3872,2,75
1686,14,301
2508,17,237
1687,1,29
1407,1,39
2441,6,136
2442,0,0
1412,0,0
1691,3,67
2859,0,0
2323,1,38
1418,1,43
1693,1,44
1421,5,120
1861,4,163
3502,3,57
2445,2,83
2330,9,248
2919,2,65
2674,0,0
1428,5,164
1429,0,0
3351,2,112
3181,0,0
2740,3,66
1696,0,0
3044,0,0
3873,0,0
2677,1,23
1430,1,19
3429,0,0
1867,0,0
1433,0,0
2679,0,0
1435,0,0
1436,5,39
2875,0,0
2339,7,89
2447,1,10
3874,0,0
3875,7,77
3876,1,23
3877,1,18
2920,0,0
1439,0,0
1707,0,0
1708,0,0
1712,1,8
1444,0,0
2878,0,0
2061,0,0
1448,1,10
3692,0,0
3830,0,0
1450,0,0
3780,0,0
3878,0,0
2685,1,44
2686,0,0
2687,1,52
2742,0,0
2692,0,0
3879,3,99
1466,6,185
2910,4,147
3880,0,0
1720,0,0
3881,0,0
1474,0,0
1478,2,47
1948,0,0
3759,0,0
3634,4,63
2457,1,20
3882,0,0
3019,0,0
1726,0,0
2364,0,0
2366,1,26
1727,0,0
3883,0,0
1728,0,0
3423,2,43
960,13,431
814,1,38
1953,8,316
2916,1,27
1734,0,0
1957,1,40
1892,15,422
1737,5,125
2772,0,0
433,0,0
1508,1,39
2547,3,61
1964,0,0
1061,1,43
1063,6,111
105,4,193
2549,19,607
1071,1,21
1744,4,94
108,0,0
1750,6,139
2382,2,63
1083,0,0
1523,1,53
3725,0,0
1972,3,64
2145,0,0
1094,1,45
1095,3,81
1755,2,77
1541,0,0
269,1,32
1542,1,42
1901,9,222
3240,1,39
2566,0,0
3596,0,0
3827,9,223
3650,9,177
1552,0,0
114,19,438
2951,0,0
1555,1,30
1906,9,387
1556,0,0
2168,0,0
1774,3,79
117,4,120
62,22,470
1777,5,100
1910,1,49
2710,2,62
2175,2,79
3205,1,32
2395,0,0
1566,0,0
1568,2,69
1140,9,288
1780,10,426
3637,5,92
2179,1,48
1142,2,66
1990,3,59
2762,5,132
3207,0,0
1145,4,126
2180,2,95
1150,10,216
1153,5,129
1155,6,105
1784,7,157
2184,7,107
3106,12,187
1573,1,32
1161,1,32
1164,5,119
2403,8,440
2404,0,0
3884,4,176
2595,1,39
1915,4,117
2893,1,35
1180,11,457
3210,9,172
882,0,0
1191,3,88
1192,0,0
2760,5,167
1600,14,300
1205,4,139
1206,0,0
3655,0,0
1212,1,34
1799,21,407
1602,3,50
3776,13,340
3885,8,246
3886,2,78
849,0,0
1220,16,583
70,1,38
1806,1,43
2225,1,32
2229,0,0
1231,0,0
1812,1,42
1236,0,0
2020,2,97
1815,0,0
3480,0,0
1239,0,0
1245,4,100
841,3,69
2237,9,306
1622,10,435
1820,9,275
2418,13,359
1251,1,38
3798,0,0
1826,3,98
1259,7,158
2246,4,181
2718,1,41
1625,6,139
3125,2,86
2255,1,45
1286,1,56
1831,3,74
1292,9,316
1638,0,0
1296,1,28
2625,0,0
1930,1,28
2264,6,159
2985,1,41
3742,1,37
2271,1,33
2081,0,0
3769,2,89
3486,5,137
2726,0,0
1656,3,87
3157,0,0
1321,9,251
2071,3,166
3167,1,42
1322,4,87
1840,1,47
2763,0,0
2282,0,0
30,0,0
3316,1,48
3748,1,44
3887,0,0
3888,0,0
440,0,0
3889,0,0
1844,0,0
2033,9,306
469,0,0
3749,0,0
3612,10,521
1933,0,0
1357,1,42
3567,1,38
2657,0,0
1361,1,66
2296,1,46
1365,0,0
1847,14,291
2852,2,73
1665,22,616
2034,15,244
3890,3,160
3751,0,0
1673,0,0
2439,7,248
2306,5,147
1385,4,121
1680,1,34
1390,1,42
1681,8,265
1398,4,174
1683,0,0
3891,5,142
1685,2,43
1855,7,124
248,6,288
1410,1,32
2494,5,118
1416,1,47
1694,0,0
2478,0,0
2671,0,0
89,5,97
2446,11,197
2083,1,51
2331,6,164
2333,0,0
1700,2,55
217,0,0
1434,1,24
1870,0,0
1871,0,0
2053,1,53
1872,0,0
3892,0,0
1443,3,88
43,0,0
2060,0,0
45,2,17
1447,1,10
92,1,15
1877,0,0
3331,3,102
2744,0,0
1472,1,21
159,1,21
1882,0,0
2065,0,0
1485,0,0
1486,0,0
1729,3,48
694,12,217
98,1,47
3190,0,0
1951,0,0
1733,0,0
410,0,0
230,0,0
2541,1,48
2702,0,0
3355,0,0
3255,1,46
1962,2,52
1963,13,289
451,8,164
2779,0,0
1741,0,0
3435,0,0
106,3,120
1967,0,0
109,1,38
2787,5,113
1754,3,83
1112,0,0
3538,0,0
1761,14,649
1762,4,215
3893,7,272
2888,7,122
1126,3,135
166,0,0
1982,0,0
272,0,0
274,9,256
63,3,50
1569,7,122
198,2,64
1989,1,48
2800,0,0
1997,1,33
1785,1,37
393,0,0
2188,3,125
13,18,730
3894,1,38
1582,4,91
2002,5,143
2407,5,172
873,0,0
2408,1,51
1590,1,53
2200,8,378
3295,1,29
906,1,34
2409,0,0
2489,1,53
1196,3,67
1599,1,35
2490,0,0
2211,5,238
282,14,237
124,3,73
3895,0,0
3393,5,145
1218,15,710
205,1,57
71,0,0
2413,0,0
170,13,389
1811,0,0
3552,0,0
130,0,0
3121,2,88
2236,1,33
601,0,0
2612,0,0
74,1,30
2238,3,66
556,12,333
3246,1,44
286,1,34
1256,14,344
25,0,0
1263,3,127
3305,18,677
1278,4,93
3046,1,35
1294,7,144
1297,0,0
2505,1,21
3401,8,128
1313,4,89
3520,0,0
2277,3,92
2280,1,38
3521,1,46
80,3,61
1838,0,0
1932,0,0
1331,0,0
3314,1,37
2524,1,30
2994,4,97
2902,5,96
2903,0,0
2517,0,0
3496,1,30
3770,1,38
83,14,363
2290,1,37
1356,0,0
84,0,0
290,0,0
3678,0,0
1934,14,369
1849,16,309
1670,24,689
2304,3,85
1378,2,68
1677,5,119
1678,25,599
2905,7,136
347,15,338
3224,2,87
2039,0,0
1401,1,37
1405,5,172
1938,7,200
406,0,0
1417,1,44
3227,5,138
788,3,159
1698,13,383
90,0,0
408,0,0
1711,0,0
2057,1,14
2058,1,16
3757,1,7
3825,1,9
3624,0,0
445,0,0
618,0,0
227,0,0
1885,0,0
2066,1,30
50,0,0
1488,0,0
189,0,0
266,1,39
633,24,574
586,1,32
162,2,55
453,0,0
1079,1,25
389,0,0
454,0,0
1973,12,303
2389,3,49
2154,0,0
271,0,0
60,0,0
1907,5,156
2796,0,0
1908,1,39
61,1,40
168,7,180
1911,2,114
1912,0,0
1787,13,181
1158,1,43
900,19,569
65,0,0
2516,2,83
3444,9,312
3476,1,49
1916,4,134
1182,23,647
1201,0,0
122,29,719
1801,5,150
3581,13,258
3549,4,85
1612,3,68
2019,2,87
1925,0,0
1817,0,0
1255,0,0
1285,11,408
2029,12,234
2425,0,0
3802,1,39
311,1,54
243,0,0
2434,1,28
3747,2,79
2506,0,0
2507,3,111
1662,16,462
2077,0,0
32,7,227
1666,0,0
34,0,0
1377,10,156
872,3,58
293,0,0
1852,17,623
35,3,132
1411,0,0
3896,0,0
298,1,26
1699,7,242
473,0,0
148,0,0
3170,0,0
41,0,0
3897,0,0
1944,0,0
1946,3,59
1875,1,13
155,4,24
2520,1,7
2522,0,0
3438,0,0
2063,0,0
226,1,25
305,0,0
1886,0,0
3586,2,89
1490,1,34
1494,11,271
1952,0,0
1955,16,265
3793,3,74
1732,16,379
1958,3,142
2119,1,40
1893,0,0
3795,1,30
449,0,0
2462,0,0
2776,2,50
2550,7,219
1897,14,215
163,13,254
2748,16,530
3199,0,0
3898,3,87
734,0,0
1527,6,187
1532,10,244
611,9,372
1976,3,80
1902,0,0
1768,3,97
3828,7,382
2921,4,147
3702,4,129
1129,2,77
555,1,29
3731,5,80
2398,7,239
1023,3,58
1986,10,328
1991,4,212
2582,7,154
3243,5,159
3387,12,276
2080,0,0
2965,3,103
1157,0,0
952,0,0
119,15,460
14,8,276
3899,4,101
1595,5,154
3766,1,62
203,13,332
1921,0,0
1208,0,0
1210,1,45
121,13,322
1213,0,0
3432,7,246
2018,18,561
129,2,68
1234,0,0
2814,0,0
2021,0,0
2896,9,221
1249,0,0
2915,1,44
1821,1,44
1828,6,299
133,0,0
1270,11,413
3346,1,43
3559,3,129
2027,1,41
1295,7,117
1298,2,40
2986,4,135
2279,1,54
1839,0,0
2990,1,33
209,1,58
441,0,0
2300,11,348
1370,10,278
1675,1,40
1851,10,311
292,6,265
345,0,0
296,9,245
1857,35,666
249,0,0
313,8,200
1940,16,269
1426,0,0
1863,0,0
3774,8,228
1866,0,0
1701,0,0
1702,0,0
2050,1,29
2052,0,0
2876,1,27
254,0,0
2682,0,0
3446,1,29
3415,0,0
255,0,0
1446,3,21
3353,0,0
2511,0,0
46,0,0
1449,1,7
3693,0,0
224,5,40
