产品SKU,订单产品数量,订单产品收入
1811,0,0
2019,0,0
2814,1,43
1814,0,0
2021,1,32
2022,1,31
1270,7,159
76,0,0
2025,1,28
1629,11,538
1278,7,150
2027,2,72
2422,1,22
3360,14,270
2425,0,0
3527,0,0
208,1,43
243,2,59
211,1,54
685,0,0
2523,0,0
2074,27,420
345,2,105
214,5,125
248,9,254
297,2,81
147,21,500
473,1,27
42,1,51
2059,3,36
186,4,29
226,0,0
1885,2,51
1886,1,25
50,1,19
450,1,39
262,7,100
607,1,38
2749,66,3611
355,0,0
457,1,32
1982,0,0
3356,54,1056
621,15,491
1805,24,598
207,1,37
646,1,32
420,1,33
1297,1,41
421,2,49
774,3,72
1306,1,43
2633,1,38
363,4,136
2072,6,72
343,1,35
3371,0,0
2733,9,201
37,0,0
180,0,0
367,4,106
3054,4,103
253,6,152
1721,0,0
657,1,21
229,1,27
1975,24,851
2566,1,28
8,1,40
166,0,0
168,20,459
235,22,452
196,17,373
565,3,79
1202,1,33
395,3,102
968,3,69
463,0,0
3359,23,738
28,2,83
468,2,67
3048,0,0
3260,0,0
427,1,37
33,0,0
1852,27,834
1940,18,421
699,3,75
351,4,122
444,4,93
526,1,43
96,0,0
1497,1,32
259,2,122
448,0,0
410,2,109
231,2,83
4,3,97
1961,1,52
101,0,0
108,5,124
389,0,0
1549,11,311
372,1,21
1905,19,382
61,1,39
198,4,91
1911,9,174
3387,25,421
642,14,487
1218,29,872
171,0,0
75,0,0
1260,0,0
397,2,78
139,4,149
2294,3,70
2048,0,0
1942,16,409
570,35,575
181,1,29
152,3,87
2054,6,113
3180,3,133
430,7,212
431,2,54
221,4,95
3433,5,130
44,10,35
304,11,76
158,0,0
333,0,0
306,0,0
189,3,69
190,0,0
191,2,50
233,3,51
266,0,0
55,3,57
633,26,765
267,28,911
1748,2,72
1075,1,41
1973,20,580
611,13,525
458,3,64
335,17,256
13,22,529
1187,23,484
3177,38,508
2011,1,29
68,13,468
3426,14,292
599,0,0
419,0,0
2818,0,0
73,2,93
1240,22,403
851,0,0
361,3,61
567,1,42
422,0,0
1833,36,629
2280,2,92
439,4,104
140,0,0
1661,1,44
2517,0,0
3269,5,208
177,3,63
293,1,33
472,3,74
1868,2,43
90,0,0
3265,0,0
182,2,68
2090,3,91
3262,3,78
408,0,0
184,9,238
1947,1,31
2520,4,16
445,2,103
93,0,0
1476,3,51
370,10,273
1951,1,31
1522,3,76
2084,0,0
2393,74,1744
1908,10,193
169,0,0
459,0,0
900,9,539
2001,12,649
415,4,93
2512,16,712
2220,0,0
1220,16,525
22,1,39
131,1,32
132,11,227
2837,0,0
3263,1,33
467,0,0
2506,1,25
2903,0,0
1846,0,0
407,1,42
1430,0,0
148,1,34
1946,2,83
3047,1,24
2060,5,24
156,3,17
224,3,30
831,0,0
49,0,0
1501,2,50
317,7,361
3042,34,1824
610,1,35
373,15,288
200,3,109
838,3,164
1798,6,169
3053,27,608
127,1,57
580,0,0
2719,0,0
588,7,134
488,1,32
2521,0,0
403,0,0
1862,1,37
3178,1,27
3268,2,65
315,5,169
3183,2,99
386,0,0
711,0,0
316,1,20
452,0,0
162,1,28
318,3,87
194,0,0
1992,7,163
839,1,29
398,9,195
709,5,72
312,1,33
603,15,652
552,4,153
2877,1,44
3441,0,0
480,2,97
502,0,0
594,0,0
595,0,0
1891,1,26
3447,2,40
199,7,186
325,2,71
2206,0,0
623,3,88
647,2,84
362,1,36
400,2,96
3179,7,167
496,2,108
2991,3,84
209,3,129
2284,2,74
3252,1,36
471,2,46
571,4,149
188,3,37
257,2,92
2538,7,202
453,2,72
334,7,174
321,4,134
324,0,0
3117,3,157
549,0,0
541,1,41
3531,1,36
250,8,206
637,7,139
383,3,58
3182,6,214
546,0,0
307,2,94
2381,3,136
356,3,90
197,5,133
1785,0,0
236,29,450
358,4,153
887,0,0
417,0,0
339,2,51
173,1,39
587,1,40
636,0,0
346,8,205
638,8,398
501,2,102
446,1,25
53,3,117
2764,2,99
1743,5,224
640,2,62
412,1,43
564,9,465
193,7,107
2709,0,0
391,5,110
336,14,223
392,28,536
1913,36,1206
278,74,1774
643,3,57
645,1,54
328,2,71
330,1,39
2527,8,190
401,2,88
3436,5,118
178,1,25
2045,5,116
179,1,38
590,5,75
1441,5,110
219,6,187
618,0,0
256,0,0
387,1,35
606,7,100
192,0,0
598,7,243
2795,1,46
521,2,102
357,2,97
2516,8,302
2406,1,33
69,13,298
579,7,170
360,0,0
3055,1,31
2518,0,0
294,1,36
542,3,47
220,3,76
543,5,71
3446,9,205
385,5,35
2522,2,17
369,0,0
573,1,17
308,0,0
433,4,181
605,20,761
454,0,0
268,3,86
2525,1,34
3357,5,80
17,13,758
2012,1,31
2016,7,116
206,33,1189
376,1,30
557,10,328
3249,15,567
489,6,185
568,1,20
342,1,49
378,3,94
244,7,127
379,0,0
3316,1,36
3439,0,0
3264,0,0
344,0,0
366,18,403
349,2,67
350,0,0
384,3,50
3443,0,0
3050,3,67
222,3,118
3448,8,230
544,1,30
668,5,99
3370,4,110
779,3,103
833,4,145
522,3,133
742,3,47
32,8,190
3452,4,148
503,13,203
609,8,172
770,2,64
515,3,75
497,5,169
518,4,107
604,5,188
793,38,606
2892,19,712
578,44,876
493,21,1035
523,3,66
558,1,46
490,7,143
805,11,301
510,0,0
829,1,40
566,9,189
752,7,107
534,4,167
520,5,77
817,11,264
561,14,332
2747,2,77
794,8,284
1803,5,129
494,5,121
738,7,267
519,9,245
816,1,18
767,7,179
811,8,228
3266,13,200
482,1,30
563,4,101
746,11,305
576,7,126
540,0,0
2096,4,88
3052,1,32
38,49,1296
3267,6,186
479,11,150
582,0,0
712,7,170
727,14,342
754,4,94
504,3,57
3035,5,194
113,1,22
120,11,394
644,3,62
530,3,119
649,1,46
533,3,75
2302,5,159
806,1,36
801,2,82
512,2,51
2392,6,103
402,1,40
2036,5,161
697,3,66
782,7,122
613,5,176
535,6,296
581,11,267
652,3,64
824,5,160
331,14,316
826,6,92
768,0,0
847,0,0
499,1,49
3449,3,115
632,3,49
538,7,160
2389,7,142
3051,1,28
832,7,183
764,27,1201
327,3,204
506,1,38
2087,3,83
810,7,77
508,8,309
627,4,139
332,1,30
545,0,0
119,19,840
532,3,100
650,9,216
3453,5,116
574,0,0
620,1,34
1081,3,96
575,1,44
2098,1,29
322,3,100
622,2,68
375,1,33
758,1,37
516,1,32
3450,13,340
614,0,0
3270,1,53
3363,3,71
245,3,88
3451,0,0
477,1,25
1141,14,248
323,3,88
492,2,86
394,60,1339
2989,3,61
3445,2,119
785,4,167
1376,5,127
524,2,38
3365,5,134
655,6,201
536,11,139
617,5,116
584,0,0
597,2,77
2704,12,269
514,0,0
554,6,112
1766,0,0
539,3,77
3165,6,212
3364,33,581
329,1,25
3250,0,0
1850,9,165
589,1,9
2095,3,101
225,1,34
656,1,48
491,1,40
555,5,130
2076,19,949
802,1,41
276,1,44
528,3,57
326,7,175
418,4,94
1271,5,189
2732,3,64
142,1,36
3366,0,0
428,5,99
2324,1,42
616,10,214
628,6,251
629,8,185
537,4,134
562,0,0
631,5,107
827,3,75
460,1,41
2192,21,648
600,0,0
464,0,0
340,5,137
836,3,69
602,3,95
425,2,94
405,4,81
314,9,230
3368,4,75
2450,3,56
481,0,0
763,1,45
553,2,55
1002,13,241
1115,4,170
1018,10,295
505,12,272
991,19,307
963,12,489
670,15,345
915,18,422
704,29,380
2100,13,341
2079,9,175
2528,16,423
1027,11,300
676,1,43
1007,4,210
677,8,319
1028,5,192
1015,11,290
3185,5,88
659,8,326
3056,8,127
733,11,363
995,16,328
716,10,297
3271,5,148
1012,9,344
667,6,202
690,4,124
3060,8,185
996,11,366
682,7,184
1010,20,367
1565,41,1301
952,15,609
730,9,302
713,26,363
500,23,407
777,10,207
698,1,39
896,11,122
695,10,283
1003,17,287
737,10,307
688,18,387
679,12,216
722,7,189
700,9,296
714,18,482
3272,9,218
672,5,162
660,5,84
696,14,250
1004,10,303
718,16,496
747,8,253
687,12,295
760,5,219
743,20,288
678,5,156
724,11,363
804,9,228
702,15,189
775,10,169
858,11,447
728,17,441
1016,10,270
821,13,273
771,13,297
706,3,153
663,14,378
683,6,192
89,29,559
3454,3,91
691,8,229
844,3,83
686,5,82
741,3,56
751,5,95
759,4,220
126,16,351
2509,10,179
762,8,224
681,7,138
798,4,101
707,3,72
10,9,226
11,18,430
948,6,229
708,3,86
750,11,192
705,8,94
962,14,437
723,9,257
665,18,149
726,11,238
791,24,533
729,16,243
662,13,441
3244,19,360
664,7,212
3369,21,354
818,5,126
809,1,44
701,2,93
689,6,292
2093,3,60
757,5,146
772,4,86
929,5,147
815,0,0
732,10,253
834,5,118
1025,5,234
961,32,969
993,6,215
812,7,164
753,6,143
513,5,115
820,3,51
569,5,157
1403,3,106
744,13,376
3367,0,0
786,9,124
661,0,0
796,6,153
486,1,47
766,1,27
551,1,77
787,3,79
823,9,125
1864,2,101
800,13,363
736,1,55
476,0,0
784,41,1022
835,7,233
780,6,213
755,9,184
830,4,104
674,12,313
825,22,355
769,1,35
548,1,44
3184,15,351
799,3,85
822,11,233
509,1,31
773,8,156
2385,146,4111
911,27,1063
857,104,2675
277,77,953
1941,77,1421
852,80,1850
870,44,1718
860,57,1307
850,29,666
3059,34,1231
855,40,1226
861,28,1130
856,37,1090
875,42,1360
2529,36,674
3372,31,828
867,43,1134
3188,24,764
1160,52,1723
874,40,565
3057,61,1073
872,46,1866
715,20,1044
863,33,1438
3058,43,1475
881,29,572
898,34,622
853,41,1220
901,46,1277
892,36,1281
897,46,1293
879,33,810
1949,43,1120
878,37,1448
876,57,883
865,34,969
877,34,995
864,88,1684
866,29,1250
854,47,711
883,24,598
913,45,1528
731,56,878
936,18,731
905,32,833
2410,27,912
908,35,966
2091,20,600
1006,14,555
888,32,855
869,16,453
1252,37,974
884,30,1005
1219,31,1202
859,27,611
889,20,482
2532,21,600
2102,41,1301
895,37,941
899,21,598
984,24,624
880,28,525
903,20,533
1022,24,468
3373,14,436
904,26,733
3172,18,1018
1520,17,300
873,16,251
886,34,585
1017,34,966
893,22,586
951,49,1091
927,16,634
902,15,305
992,13,350
928,21,650
914,16,446
890,15,503
988,33,575
912,32,916
2103,28,650
947,18,584
909,16,529
971,18,328
279,18,706
973,13,365
943,34,924
922,27,576
958,26,418
944,19,605
438,9,289
891,75,1375
959,25,1054
969,16,276
907,22,796
894,24,652
1005,24,681
955,23,499
2081,10,290
937,13,381
942,23,381
987,16,301
1024,14,347
1013,8,289
919,33,1143
1889,11,358
980,9,266
934,17,849
925,15,392
2101,41,798
435,11,417
999,17,389
3186,8,207
2739,13,684
3176,9,280
1000,2,84
966,7,311
945,15,343
954,15,193
935,26,753
1020,23,999
939,25,702
985,19,628
930,28,836
975,14,391
1695,12,308
917,22,594
940,10,291
976,34,858
1026,20,330
916,14,251
970,30,639
692,37,616
933,13,503
285,25,758
957,21,271
986,7,139
983,9,233
982,20,487
203,23,818
1011,17,487
2533,16,267
977,10,157
720,19,407
946,9,259
1136,18,332
1001,17,224
671,21,501
693,17,741
2104,15,353
953,17,384
920,11,253
941,20,589
2923,18,349
783,21,351
978,25,604
997,13,388
964,15,625
717,24,745
981,15,496
1014,21,630
3273,13,433
666,59,1200
998,13,431
684,11,330
994,12,211
3187,28,995
949,15,417
3374,33,414
3078,1,55
3532,0,0
1029,0,0
1493,7,186
51,0,0
2107,1,39
2699,5,116
1032,11,292
2925,3,116
447,0,0
2700,0,0
1035,0,0
1036,9,256
3533,0,0
3080,0,0
2929,0,0
1038,12,320
1732,19,712
511,0,0
3534,3,74
2112,3,82
2375,3,132
2461,2,58
1045,0,0
1047,1,50
1957,4,125
1958,8,225
745,0,0
100,0,0
2542,3,77
261,0,0
1505,0,0
1050,17,388
411,1,45
2543,3,79
1507,0,0
1055,0,0
2746,0,0
3535,0,0
1894,15,497
1739,27,795
3536,1,27
527,0,0
3145,0,0
1063,3,57
1064,0,0
2497,0,0
1065,0,0
1066,2,71
3435,0,0
1965,6,113
1746,14,344
3198,3,49
1074,1,40
3089,1,30
669,1,53
2135,7,178
2555,4,113
1970,1,39
3466,11,185
3537,6,173
3425,3,118
2759,1,46
3199,7,126
3090,5,139
1752,0,0
3091,0,0
475,0,0
1525,4,158
2386,1,27
1089,1,44
2141,0,0
2912,0,0
2886,1,28
2557,5,99
2143,0,0
2144,0,0
2486,3,100
1096,0,0
1098,2,58
1974,6,345
2560,0,0
3201,3,92
2790,1,36
1106,4,153
2149,0,0
1757,0,0
3147,1,44
1107,0,0
1535,0,0
1112,0,0
3538,1,44
1899,3,185
1976,8,213
1541,4,128
3539,0,0
3239,1,24
7,16,374
3283,0,0
1977,12,178
3240,0,0
2154,5,137
2156,0,0
828,0,0
1764,1,28
2157,26,581
2946,0,0
3287,0,0
2888,7,86
1123,0,0
3540,0,0
3100,0,0
3541,0,0
1124,3,127
3101,1,30
2165,0,0
1771,0,0
2950,0,0
1555,0,0
1979,1,53
1127,1,38
1128,0,0
3542,0,0
1980,0,0
2889,3,111
3471,0,0
3543,0,0
116,2,84
2575,2,68
2751,1,36
2173,3,63
1776,0,0
1564,9,213
1779,0,0
2959,0,0
3472,0,0
1566,1,31
2398,4,180
2962,1,24
3544,0,0
3545,7,318
1570,0,0
3149,1,26
1144,0,0
3207,0,0
1145,1,44
1146,3,135
2584,3,77
1148,0,0
1149,3,78
2180,3,61
3341,3,105
1993,21,432
1151,0,0
1994,10,290
1784,3,81
1156,2,59
3106,14,163
461,0,0
1157,7,209
1576,1,35
1577,0,0
795,4,220
1162,10,383
1789,0,0
1164,9,418
66,7,218
1169,0,0
2403,13,320
3514,1,47
1583,3,171
2595,5,280
1173,0,0
3476,2,79
2002,3,64
1791,20,427
1587,0,0
1178,1,31
2408,4,197
3546,3,123
2199,0,0
1180,29,774
3547,9,279
3515,7,176
3390,6,175
882,0,0
1184,5,320
1188,2,60
1189,1,33
2205,1,27
1191,5,142
1192,3,75
3548,4,120
2409,1,42
1195,3,101
2713,0,0
416,0,0
2208,0,0
1197,1,38
1198,5,138
1795,6,213
1206,0,0
871,0,0
1602,0,0
2807,4,117
1216,3,106
3549,0,0
2607,5,142
3432,16,552
3300,2,119
3343,7,207
2230,4,72
3550,0,0
1228,0,0
2413,1,56
3551,0,0
3552,2,67
3553,0,0
3245,0,0
2816,0,0
3554,0,0
2821,3,85
2823,0,0
3120,2,48
1241,3,58
2896,7,188
2236,0,0
2416,2,59
1245,6,140
2613,1,36
2974,0,0
1622,10,304
2239,1,37
1823,2,61
3555,0,0
1824,7,139
556,21,738
3303,1,41
3556,0,0
1827,1,28
1257,3,80
3123,0,0
2755,2,59
1828,8,142
1258,0,0
2247,0,0
2248,1,34
531,0,0
3557,0,0
2468,2,50
1267,18,302
3153,6,156
2251,0,0
3154,0,0
3124,0,0
1627,0,0
359,1,27
3558,0,0
1273,1,43
2252,4,115
3346,3,87
2255,1,30
1633,4,121
2419,0,0
2720,2,76
2721,1,34
635,1,67
3559,2,124
1289,1,48
2722,0,0
2420,0,0
1831,3,111
1291,1,35
1292,9,240
2833,0,0
1640,0,0
1294,14,309
1295,9,142
2505,0,0
2625,1,18
2982,1,28
2627,3,79
1643,2,96
2628,0,0
1300,0,0
2984,0,0
2629,2,83
2262,0,0
2900,1,41
1309,0,0
3519,8,134
3560,1,35
2268,1,43
2986,0,0
956,1,37
3309,10,286
3487,0,0
3130,0,0
1318,2,63
2275,1,40
79,16,398
1322,4,117
3217,0,0
2278,22,692
2640,0,0
3521,4,139
3218,2,60
2730,0,0
3361,0,0
2842,1,25
2471,0,0
3561,1,49
3562,2,77
1838,0,0
1840,1,45
2644,1,41
81,0,0
3490,1,43
2901,0,0
2756,2,49
138,1,34
1334,1,29
2435,0,0
1336,0,0
2990,4,82
3563,0,0
1337,0,0
2646,1,30
3404,0,0
3139,1,31
3564,0,0
3496,1,51
1019,0,0
3405,0,0
2651,1,40
2653,0,0
3565,0,0
1352,1,33
3142,0,0
3566,0,0
3567,1,27
3568,0,0
3529,0,0
3143,0,0
3253,1,39
3498,1,27
3221,1,49
1362,3,87
2296,1,59
1363,2,67
1847,12,384
1366,9,324
3569,0,0
1369,5,90
1666,0,0
2034,8,168
1372,4,129
3061,0,0
2438,1,38
1675,0,0
1676,0,0
1677,11,259
1935,2,81
1384,17,545
1385,4,120
1386,0,0
2905,12,267
2039,5,146
2663,5,107
1682,0,0
3570,0,0
1683,1,27
1684,0,0
2440,0,0
2664,0,0
1685,1,35
3225,1,23
1405,5,170
2477,6,137
1410,3,53
3571,0,0
146,1,32
1691,1,38
2320,0,0
1860,5,174
2667,0,0
1415,1,53
3008,0,0
1416,5,165
2323,5,120
1422,0,0
1694,1,57
3572,1,20
2917,0,0
2443,0,0
2328,3,55
3010,7,136
2329,1,22
2671,1,44
3031,3,70
348,1,36
788,9,321
3044,1,32
2334,2,59
1701,0,0
1702,0,0
217,0,0
2867,0,0
2050,1,24
2052,0,0
2874,0,0
2335,0,0
1438,2,30
3573,0,0
2343,0,0
1872,0,0
2918,0,0
1708,0,0
2344,0,0
3038,1,41
254,0,0
43,0,0
2345,1,6
1446,1,9
3353,0,0
2449,0,0
2758,0,0
1448,0,0
1449,0,0
3574,0,0
3575,0,0
2761,0,0
3013,0,0
1718,0,0
2351,1,34
2686,4,179
2687,0,0
1469,1,53
2064,0,0
2360,2,56
1474,0,0
1883,1,18
3576,1,38
1724,3,40
3018,5,164
2696,1,23
1725,0,0
1479,2,79
1482,0,0
3577,0,0
3020,1,14
1487,1,14
1488,0,0
1489,0,0
1888,4,116
694,3,142
3578,2,54
960,18,392
1490,0,0
2106,1,30
1031,6,168
2701,0,0
1040,3,66
52,4,130
1044,3,77
1960,0,0
3255,0,0
1509,11,297
2546,0,0
2123,1,39
105,7,190
2780,1,27
586,0,0
1516,0,0
3579,3,107
719,0,0
2382,0,0
2748,10,328
2787,5,264
2922,1,31
3511,10,214
3282,1,46
1523,9,196
734,0,0
2139,7,118
1527,7,265
1092,2,53
1094,2,86
2387,2,95
1530,1,30
2562,1,38
2563,4,190
1534,1,41
1108,4,79
2150,3,111
1536,1,50
1900,1,37
1539,2,71
1542,5,116
932,1,47
1901,3,113
1545,1,44
1978,9,126
2390,1,30
3202,0,0
2921,1,55
2573,4,194
1907,6,293
2167,1,26
2953,3,169
1774,3,95
3290,0,0
2170,0,0
1133,8,234
2957,1,38
1561,0,0
1777,8,330
2175,13,211
2396,1,38
485,2,99
3580,3,141
1568,1,37
2177,0,0
1985,2,50
2963,0,0
1140,19,463
1143,3,54
1990,0,0
1991,7,151
2582,7,147
2586,0,0
1783,8,185
2080,0,0
1153,7,199
2467,3,100
1787,1,28
1161,7,134
2188,1,55
1166,9,227
14,9,161
1581,5,97
1174,2,69
2003,0,0
2004,10,246
1589,3,65
2198,3,116
2204,9,211
1190,11,313
3478,0,0
1599,0,0
1203,1,36
1209,0,0
2215,5,237
1210,1,31
122,23,778
123,5,119
2502,0,0
3581,12,372
1607,3,117
462,0,0
2808,11,265
1224,6,192
2225,1,36
2229,9,219
3302,0,0
2894,13,521
1923,0,0
3023,6,147
1235,0,0
1613,1,50
2020,3,94
3480,0,0
1239,1,40
1816,2,65
1818,1,41
841,5,181
1621,20,437
1248,8,200
2915,1,29
2418,6,257
1826,1,35
3175,8,333
3246,2,89
286,1,57
2898,0,0
2244,5,134
25,0,0
2619,1,46
1829,2,82
1830,1,41
1268,0,0
1631,13,331
1632,0,0
3046,0,0
1286,1,59
2421,2,62
2491,0,0
2028,1,44
2492,5,113
1299,13,182
808,0,0
2424,0,0
135,0,0
2265,0,0
2029,7,122
3582,3,98
2030,5,190
3347,11,347
2726,0,0
1653,0,0
1654,1,31
2427,0,0
3167,3,60
3349,2,98
311,0,0
1839,0,0
3442,2,84
1331,0,0
3583,2,58
2507,5,111
1662,3,95
441,0,0
1349,2,94
3584,1,33
2286,0,0
290,0,0
3043,1,44
2293,3,46
2295,2,151
291,0,0
3027,3,142
1849,25,420
1375,0,0
1669,0,0
2037,12,373
2307,1,31
1680,21,437
2734,6,149
1392,1,34
3063,0,0
1398,11,285
2044,1,23
1401,2,56
1938,6,250
1690,3,59
3065,2,80
2441,12,376
2737,2,81
1411,0,0
2319,3,68
2494,16,328
1420,9,272
1426,0,0
2445,10,273
2446,20,510
2330,16,399
2919,3,92
2674,2,97
1865,5,105
1699,3,75
2678,0,0
1866,1,31
1867,0,0
1704,0,0
1439,0,0
2479,0,0
3526,1,37
1443,4,111
1874,0,0
3415,0,0
1875,1,10
3434,1,8
1450,0,0
1877,0,0
3528,0,0
3585,0,0
3331,3,92
1460,1,48
1475,1,29
1726,0,0
1485,0,0
1727,0,0
1731,13,531
2698,7,259
1492,1,41
1496,4,177
1033,1,48
2916,1,34
99,2,81
2541,6,132
1735,1,29
1737,8,147
1893,0,0
989,0,0
2550,13,428
1513,7,126
1517,1,40
1896,16,485
1078,4,178
1750,14,334
163,9,167
3382,6,236
58,9,222
2145,0,0
1095,5,72
1528,18,294
1109,1,25
2388,0,0
111,13,288
1550,1,34
2708,7,224
2487,8,175
1981,20,642
2168,13,479
2488,1,43
3473,1,51
1572,7,106
3243,3,106
1158,0,0
1579,11,343
3389,4,74
1172,0,0
2193,1,52
237,0,0
2006,9,314
1590,9,257
2197,0,0
3210,16,530
1182,19,885
2760,6,316
2489,9,186
1598,1,45
281,13,273
1921,3,98
1201,0,0
3114,2,49
1205,5,95
2214,3,126
2714,5,79
1214,0,0
2914,3,83
2219,6,225
3150,13,573
3393,2,50
2503,17,424
1808,7,318
1231,0,0
1612,0,0
1233,2,82
1925,0,0
2611,1,48
2825,1,63
1817,1,40
1246,0,0
284,1,29
1820,10,314
1822,0,0
1825,15,412
1927,13,353
2243,14,368
1259,8,244
2246,15,374
3024,0,0
3125,2,84
134,0,0
3517,22,702
1638,4,191
1929,10,516
3485,1,31
1314,1,31
2071,0,0
2729,0,0
80,5,106
137,0,0
1932,0,0
2763,0,0
424,0,0
1357,0,0
2658,7,129
1848,1,49
2298,33,562
1368,5,144
1373,3,136
1379,7,263
1851,23,749
2306,9,237
86,7,132
1389,0,0
247,0,0
2041,2,84
2043,10,258
1855,12,298
2736,15,309
1407,5,108
1693,2,67
1421,7,177
1861,5,93
2327,6,201
1863,0,0
2083,8,192
1428,4,115
1698,8,338
2332,3,80
1433,0,0
3170,0,0
1435,0,0
1706,1,14
151,0,0
3523,0,0
2058,2,20
2511,0,0
1447,1,9
92,0,0
2480,2,15
1468,3,101
1882,0,0
2457,3,50
1486,0,0
97,0,0
583,6,174
258,0,0
1,0,0
1955,28,714
2376,31,1063
1048,9,224
230,1,34
1736,0,0
1892,16,279
1962,6,174
102,1,33
451,6,265
265,21,677
1968,1,25
608,1,22
1754,1,36
112,3,136
2161,0,0
270,0,0
1768,11,288
62,47,767
195,1,44
63,5,110
3163,1,30
1782,1,50
2182,33,783
1919,20,391
1600,10,253
2017,0,0
72,27,529
170,12,460
129,1,44
130,0,0
2237,13,277
133,0,0
1285,18,746
1298,8,141
1641,15,342
2423,0,0
136,0,0
624,0,0
1656,0,0
1321,6,235
2069,1,20
364,1,49
1842,0,0
30,3,102
3315,0,0
2902,5,135
1355,2,77
143,0,0
1665,25,585
1934,8,192
3224,5,152
1681,16,237
1857,54,844
249,1,45
88,8,205
313,6,252
1696,28,742
252,10,209
2861,0,0
1707,0,0
3530,1,29
91,2,65
3045,1,37
2057,0,0
223,3,17
255,1,7
1720,1,26
227,0,0
2065,0,0
2066,0,0
187,0,0
1730,5,105
3586,1,29
1890,6,184
2926,5,136
260,0,0
619,18,373
3,19,503
2702,2,68
547,0,0
1054,0,0
5,0,0
232,0,0
2775,0,0
1964,0,0
2703,2,57
2779,0,0
1511,4,99
2937,0,0
1966,12,359
3256,7,211
1744,7,147
1745,3,71
1897,38,964
109,0,0
3587,10,283
1532,19,301
1759,15,511
1760,1,27
2565,0,0
1903,8,262
1770,18,827
1552,0,0
2794,3,82
1906,30,599
1557,0,0
1132,0,0
1984,35,592
1778,2,81
3205,3,67
1567,0,0
118,2,51
1780,18,515
1912,4,132
1995,1,39
1181,0,0
1596,0,0
1196,3,143
1208,0,0
1608,0,0
2716,7,140
1812,0,0
1815,1,38
23,0,0
2234,1,30
1249,1,41
2241,2,93
2718,3,90
287,0,0
807,3,60
2026,20,684
3305,35,1031
3248,11,223
2258,0,0
2624,0,0
1836,0,0
921,0,0
2279,8,284
2996,1,36
212,0,0
1845,1,30
426,3,50
1933,3,51
2473,0,0
35,10,386
1858,0,0
3159,3,98
2478,1,51
1700,1,26
149,1,23
3328,0,0
41,0,0
1871,0,0
3352,1,29
3440,0,0
2053,0,0
1712,5,23
2086,1,7
45,3,20
3261,3,13
303,1,9
2063,0,0
