产品SKU,订单产品数量,订单产品收入
351,1,34
3268,4,97
3049,3,134
222,2,71
3433,0,0
2520,12,69
304,7,33
482,0,0
502,1,34
1888,8,211
960,21,536
53,2,89
3447,3,45
564,7,250
913,0,0
235,16,407
323,3,96
2182,16,544
236,12,382
3708,11,286
2026,6,246
647,0,0
328,0,0
568,0,0
3349,9,333
3179,0,0
467,5,125
1334,0,0
4057,2,51
1672,2,69
428,0,0
1686,23,750
37,0,0
2324,5,126
756,11,211
1942,14,276
299,1,25
2051,7,107
218,3,52
616,0,0
315,3,90
431,2,75
253,3,76
3446,3,91
2511,3,16
1876,2,20
545,0,0
481,2,78
510,0,0
1891,2,77
1508,21,503
2704,1,37
1897,11,442
56,15,414
1098,1,24
372,3,67
3915,1,51
61,4,77
118,5,83
522,1,30
2180,0,0
3107,6,184
395,0,0
4118,8,125
437,8,386
73,1,39
2977,3,84
359,0,0
376,1,42
360,1,42
3859,1,34
362,1,42
690,2,53
488,4,158
329,1,45
1326,0,0
3934,1,39
140,1,37
3048,0,0
2518,0,0
424,0,0
1846,0,0
2523,3,77
2038,26,1300
213,2,69
345,1,52
294,3,80
1411,0,0
429,3,56
2672,14,408
1697,9,266
3440,2,45
183,3,54
220,0,0
3267,11,134
617,1,26
3817,1,28
4119,7,149
4095,29,1146
333,1,29
1033,1,42
1055,0,0
2764,2,89
4159,0,0
1522,6,143
412,1,46
268,1,33
1111,1,39
1975,10,318
310,32,1087
166,0,0
273,1,35
1132,1,35
565,1,28
1785,1,21
325,0,0
3053,16,395
3151,12,336
3922,10,246
126,16,357
1814,0,0
2021,0,0
3166,0,0
396,41,1430
2260,20,468
588,2,85
2280,0,0
2510,1,22
2434,3,78
30,1,41
401,3,79
3405,0,0
3994,0,0
177,3,57
387,3,62
586,19,567
3970,0,0
829,1,30
2892,12,517
3838,7,106
4136,3,86
1823,1,29
540,7,161
701,1,40
3439,2,67
4160,2,87
2473,0,0
678,3,82
3412,0,0
811,4,163
479,8,183
3183,3,156
537,10,272
631,0,0
606,0,0
832,3,59
3023,5,77
1268,1,45
4062,1,25
1356,4,109
810,4,121
743,7,185
182,4,120
3714,12,278
817,2,72
800,7,215
4139,2,81
3634,3,43
597,0,0
503,2,64
2093,4,166
514,3,69
336,7,166
515,1,26
1590,0,0
644,2,62
3114,0,0
4067,4,101
782,0,0
834,4,163
3833,0,0
380,0,0
3901,0,0
427,0,0
627,9,341
4042,6,27
385,5,31
303,11,32
595,3,67
706,10,221
512,3,63
764,29,1098
636,1,23
558,1,48
3263,2,59
378,0,0
541,2,84
4064,0,0
3636,3,49
3905,2,46
312,1,33
569,2,89
1864,5,126
542,5,139
552,5,111
3054,10,194
574,1,25
633,14,403
4043,1,45
2076,25,1202
833,2,55
434,1,31
539,1,35
17,14,295
533,1,34
330,1,36
714,3,55
2032,10,348
3635,1,45
2039,5,146
637,1,24
384,6,126
2095,5,80
571,1,43
3234,12,456
582,1,31
640,3,81
2381,0,0
575,1,39
356,5,141
554,7,148
504,1,34
4096,8,132
587,3,103
342,1,29
379,1,49
2531,1,23
344,3,32
3971,8,156
536,3,38
4161,6,38
620,2,53
605,20,638
610,1,24
3356,57,1431
417,1,39
418,0,0
2248,2,89
766,2,93
1314,1,33
738,6,127
2094,1,26
3864,0,0
470,3,78
3437,1,44
2850,5,176
2526,3,92
2045,5,121
296,13,244
581,3,141
3947,1,28
451,8,130
3259,1,27
2142,0,0
477,1,41
457,2,91
728,1,37
521,0,0
276,3,83
358,2,83
645,0,0
516,1,35
487,3,74
375,1,39
173,3,63
420,0,0
649,0,0
836,5,106
2999,1,40
2440,1,30
3448,5,100
2086,1,5
307,1,40
101,1,24
4046,13,393
2131,5,127
491,3,55
2084,1,37
373,1,43
2406,4,113
339,2,55
397,3,97
244,4,141
507,0,0
143,1,29
471,1,26
2443,18,563
3178,4,102
544,1,26
186,5,27
4162,9,31
224,5,62
806,0,0
594,0,0
3718,3,69
490,9,131
662,6,223
664,5,130
670,4,141
821,3,139
3789,10,311
3452,8,192
769,4,88
818,4,108
667,4,125
1025,4,77
805,9,291
845,15,377
498,5,237
474,10,350
770,3,55
1547,3,78
88,9,275
716,3,135
704,12,305
753,3,79
679,5,218
730,6,230
793,12,329
726,3,65
2922,1,46
3382,0,0
506,4,70
365,2,62
3436,1,30
951,8,263
1710,5,110
3295,0,0
1004,1,46
804,8,248
725,7,293
561,13,191
1154,6,130
2192,10,392
519,5,80
702,11,114
432,4,175
1958,11,390
3056,0,0
476,2,97
3904,4,118
486,5,113
3185,3,93
798,4,122
2088,0,0
3641,3,97
718,9,189
314,10,201
509,2,40
3182,5,208
3266,8,214
775,7,165
990,5,141
3967,3,81
830,6,168
559,3,57
245,5,114
4020,4,149
550,4,164
661,9,152
590,7,45
3785,22,123
3051,2,46
3184,4,165
787,3,43
3712,9,332
826,14,232
794,4,146
2525,5,75
3836,3,88
3903,4,181
729,2,72
823,3,65
779,3,72
4127,0,0
492,1,37
3269,7,175
4066,3,99
4137,0,0
762,5,115
524,3,40
638,7,145
3180,3,117
3709,8,149
654,7,152
1915,8,256
579,0,0
530,2,77
812,8,192
248,16,331
219,3,69
825,10,170
352,5,29
754,10,216
1269,6,213
3906,5,92
3993,1,43
212,20,541
497,5,133
655,3,74
3449,1,33
632,5,51
780,8,224
604,8,238
2709,9,178
3660,13,211
532,0,0
549,1,27
614,1,36
650,3,62
3453,5,129
3902,3,66
2140,1,39
4022,0,0
602,3,62
4138,0,0
3366,0,0
2302,7,98
520,2,48
589,7,59
543,3,57
3972,3,73
553,5,58
435,15,352
920,9,305
3907,10,338
987,9,342
1001,15,285
934,17,727
976,45,1279
688,13,540
947,6,247
982,14,403
970,12,249
1026,9,347
961,34,803
2738,9,236
814,11,354
2529,6,233
1027,13,225
2103,23,515
783,8,144
2465,11,213
3952,5,180
1006,13,380
971,7,318
791,36,826
1013,2,71
2104,7,249
904,13,526
963,8,158
995,6,151
747,8,152
674,6,262
1011,4,157
903,13,310
939,9,434
2923,11,153
906,16,404
975,11,349
4021,5,99
3841,11,223
3788,4,117
927,20,403
771,23,767
673,6,118
861,21,689
1012,5,201
998,15,407
2410,20,483
445,0,0
4105,2,52
996,3,141
591,2,62
3975,0,0
949,2,66
697,3,71
1024,9,257
3273,0,0
2739,9,195
499,0,0
1301,11,450
993,3,109
797,16,390
3645,8,250
943,11,348
1007,0,0
994,20,399
1008,9,284
955,9,244
983,5,171
693,17,677
801,0,0
946,3,106
1536,1,40
1018,11,195
966,9,230
3188,21,718
958,9,139
1015,3,84
741,5,85
508,12,296
480,0,0
1136,9,237
751,4,46
999,15,384
761,7,338
1000,1,33
2528,20,282
981,10,294
986,4,150
957,11,272
3790,6,289
526,0,0
672,11,307
1719,6,216
713,23,409
733,9,130
720,1,59
777,3,43
844,2,90
665,2,34
666,14,301
719,3,85
4045,1,26
3974,7,159
3644,21,409
698,6,170
677,5,227
681,6,101
3842,23,447
3451,5,121
551,4,240
786,5,48
978,6,158
1016,5,214
820,9,222
3716,19,378
732,9,155
708,9,256
2100,7,133
3719,15,240
959,1,51
500,8,234
962,1,54
3271,4,109
707,3,82
684,15,290
757,3,51
3109,2,70
722,3,106
4068,11,162
4163,2,80
3713,6,141
3374,13,184
686,10,269
1565,16,663
948,1,40
755,4,207
750,5,111
682,1,42
723,4,136
717,10,145
689,6,153
483,1,32
347,9,451
846,10,60
1965,1,32
3357,1,36
953,7,212
799,3,116
815,6,122
683,5,192
1010,6,201
3060,0,0
518,3,123
724,3,52
991,14,574
675,9,356
796,9,338
3976,5,177
676,7,204
267,33,695
1028,1,49
2530,7,207
3042,22,921
851,64,1487
862,64,1633
277,62,1268
911,40,1661
868,32,987
870,39,1423
853,34,798
858,65,1870
852,48,2017
3057,41,953
850,52,1632
1941,57,1049
854,36,669
863,33,1195
872,40,746
828,27,585
901,30,1228
855,44,1245
3977,22,874
2102,20,590
3997,23,1048
1019,31,740
864,27,863
1949,16,801
1649,41,527
4140,16,617
952,14,532
866,24,673
883,29,371
2101,27,609
875,33,813
856,35,948
878,28,1392
879,17,338
348,24,481
1160,22,943
548,40,626
3372,44,764
789,2,76
3643,37,807
936,8,370
511,8,222
3978,27,545
3840,8,445
1252,14,391
1636,15,514
848,5,123
882,25,631
1022,25,613
907,19,809
1014,7,99
877,27,659
865,30,912
919,16,459
867,25,618
886,21,396
887,17,455
876,23,486
3998,21,440
912,16,366
894,15,518
931,16,257
891,51,1178
888,22,522
899,13,435
869,22,475
914,14,284
944,7,233
2010,13,400
909,9,445
2222,15,334
897,12,252
893,23,838
377,1,38
69,27,416
871,15,268
941,23,717
1520,7,326
4111,30,1073
895,19,629
892,13,382
859,11,375
4164,15,466
908,23,609
881,19,608
2091,8,471
889,17,543
880,13,246
660,14,243
984,10,165
928,14,568
896,17,336
898,20,371
663,23,582
1770,11,354
873,22,646
884,20,559
954,12,419
1219,9,403
937,16,625
1017,25,539
1214,9,274
874,21,368
1003,9,168
709,12,379
3187,52,828
989,15,432
969,30,429
2237,18,522
572,0,0
905,14,319
1695,23,295
997,21,693
916,13,327
977,8,218
1889,21,417
4044,3,63
3996,17,430
669,9,159
890,37,500
3189,39,633
935,8,333
1087,10,325
942,6,222
923,25,774
992,9,284
4165,5,83
967,15,227
1002,10,281
685,15,329
932,11,453
922,15,476
973,19,318
776,22,679
2049,8,281
924,12,241
658,7,246
1097,10,238
3908,11,250
2708,7,198
902,9,262
965,9,229
3720,5,111
988,7,195
940,6,258
980,15,488
3586,2,53
2698,3,97
1950,13,269
1952,1,31
3080,0,0
2537,1,28
2538,1,24
1732,11,359
4034,0,0
2916,1,44
1040,0,0
2461,5,180
3,1,50
2541,1,47
2114,0,0
1892,7,202
411,1,30
1739,8,304
2125,11,335
233,0,0
2779,0,0
1741,1,45
106,10,265
4069,7,149
1077,1,30
1079,5,90
1969,3,53
1081,3,110
3911,1,53
2748,11,262
1970,0,0
3282,4,111
3647,11,327
2912,1,31
1754,7,222
1090,1,41
2387,1,27
192,0,0
1532,5,75
2563,1,46
4055,6,217
930,0,0
1542,4,116
3539,0,0
3239,0,0
7,2,119
1543,1,41
3240,1,44
8,0,0
4166,0,0
3969,20,442
1768,0,0
3696,5,89
2793,0,0
1129,0,0
1982,1,47
10,12,187
1558,0,0
117,5,137
1984,19,1111
322,2,85
63,5,119
196,5,133
4167,0,0
1568,0,0
2962,1,33
3291,0,0
1780,2,98
3545,3,63
1143,1,27
1990,2,59
4101,0,0
1911,4,232
1782,0,0
3105,1,25
1784,4,147
1787,9,171
3715,7,293
1788,4,149
3292,9,244
12,6,347
2001,24,421
4102,0,0
1584,3,55
1173,0,0
3951,0,0
3920,1,27
2006,4,117
1793,18,345
1596,0,0
3736,5,196
1597,4,126
1196,1,35
1796,0,0
705,0,0
1212,0,0
2967,1,50
1801,8,162
784,0,0
3549,1,30
3886,14,535
2229,0,0
71,0,0
72,11,244
2894,8,253
170,8,166
1923,0,0
1235,0,0
1613,0,0
2019,0,0
239,0,0
130,0,0
23,0,0
1248,3,80
1249,0,0
2915,1,57
3798,1,52
3175,8,419
556,11,269
3303,1,25
1256,6,122
2243,6,172
3024,0,0
1829,0,0
1628,8,315
327,0,0
807,1,35
2979,0,0
1286,2,99
1831,7,200
2259,3,93
2027,1,41
2491,1,33
2422,5,104
2492,5,178
2723,2,91
3801,2,70
3582,2,61
2425,0,0
4142,3,83
2726,0,0
1836,0,0
3520,0,0
2428,3,113
2471,0,0
137,0,0
1842,0,0
3697,0,0
3135,1,66
2731,3,74
2903,0,0
2517,0,0
2649,1,33
4128,2,68
2286,0,0
2653,0,0
1357,0,0
4150,1,24
32,8,174
3498,0,0
4014,0,0
1364,5,157
1366,13,451
1848,0,0
3320,0,0
2035,8,165
2299,1,39
2300,8,280
3028,0,0
1378,2,103
1677,13,342
293,0,0
295,11,375
1683,1,43
3832,2,73
1402,0,0
2508,10,352
3704,0,0
2907,1,44
1939,0,0
1418,1,30
1419,3,131
1420,5,138
2327,3,58
3502,3,65
3010,3,101
2673,13,291
2083,3,103
2332,0,0
1433,0,0
2338,4,74
1440,0,0
4122,0,0
1441,1,21
3047,0,0
1711,0,0
3353,3,11
4168,0,0
4154,0,0
2449,0,0
3830,1,6
3757,1,6
3946,0,0
4169,1,30
3574,0,0
3818,0,0
4147,0,0
4108,0,0
1455,2,103
4133,15,580
4123,18,477
4170,0,0
4149,15,490
546,0,0
3879,5,164
1467,1,45
1882,0,0
1883,1,31
3018,2,77
1726,0,0
1885,0,0
1485,0,0
3076,0,0
1488,0,0
1490,0,0
1031,8,241
3455,0,0
1733,0,0
2112,2,91
100,0,0
1735,0,0
1050,9,170
1893,0,0
3255,0,0
1962,3,113
1964,0,0
1065,1,45
2549,10,279
1745,5,110
162,1,42
1750,10,216
1080,7,129
3910,13,329
2759,0,0
3199,1,46
1524,9,221
4171,0,0
4172,3,102
1755,0,0
857,0,0
2157,6,245
4173,1,48
2792,1,34
1124,5,92
3828,19,562
271,0,0
1126,1,47
2165,10,317
1771,3,120
60,4,97
115,0,0
2795,0,0
2175,8,212
168,8,267
2395,0,0
1986,21,620
198,11,232
2581,1,29
1992,1,50
1155,5,90
3106,4,89
900,4,206
2187,0,0
1579,5,164
1580,3,89
1582,1,44
1916,3,107
1180,19,368
202,2,59
1188,1,33
1595,11,358
2085,1,45
1922,13,416
1600,12,251
2214,0,0
1209,0,0
282,17,503
1604,0,0
122,31,539
337,0,0
3150,6,262
1218,8,354
19,0,0
2230,1,39
4174,0,0
4018,0,0
2017,1,64
1233,5,147
171,0,0
22,0,0
2818,0,0
132,19,417
4112,3,63
2612,0,0
1246,0,0
2022,0,0
2023,9,206
2246,15,212
1270,1,39
1626,1,38
466,31,707
2252,1,37
2421,1,37
1292,6,147
1298,8,145
4059,5,112
3485,5,106
1654,1,39
311,0,0
1838,0,0
81,0,0
1932,1,44
1841,0,0
1331,0,0
2282,0,0
2756,0,0
138,2,91
3989,0,0
4110,7,310
1662,3,118
211,2,106
31,2,85
83,25,374
1663,3,63
3612,5,175
426,4,82
4053,1,49
3252,1,24
1360,6,194
2293,5,86
1362,6,164
2298,6,177
3964,0,0
1851,12,481
2306,0,0
35,6,138
3224,5,180
1681,4,102
1682,0,0
249,2,101
1938,6,162
4038,11,174
3169,5,148
297,0,0
147,10,294
1940,12,466
216,0,0
2446,6,114
2919,3,70
1698,10,244
2050,0,0
41,0,0
1870,1,17
2920,0,0
2343,0,0
2479,1,46
91,0,0
2682,1,28
4094,0,0
4175,1,9
4176,0,0
1447,1,9
3692,0,0
4007,0,0
386,0,0
4130,1,36
93,0,0
305,0,0
2065,0,0
50,0,0
1727,0,0
257,0,0
2107,4,107
1955,5,214
1044,1,40
917,1,51
54,6,206
585,0,0
1068,7,195
1966,11,327
1743,1,61
1896,16,273
163,6,213
1082,3,111
2137,0,0
3782,2,93
1523,6,133
2139,0,0
1525,1,56
1094,8,146
4041,6,195
111,16,403
2706,0,0
1977,15,328
1902,0,0
1764,13,306
3827,10,165
1549,16,365
3850,9,390
114,14,430
1127,0,0
1557,1,40
3163,0,0
4177,1,36
4117,0,0
65,0,0
415,0,0
1792,32,777
203,12,332
2966,4,146
2968,0,0
3834,5,156
4027,14,230
2412,1,39
1220,7,295
3343,2,91
129,6,210
1811,0,0
2814,1,36
4131,0,0
4078,0,0
1240,11,215
2468,5,138
1278,5,134
3516,0,0
1295,8,192
1296,1,23
1299,7,190
2984,0,0
1646,4,158
2900,0,0
4178,23,623
3928,1,35
4115,0,0
28,0,0
2272,0,0
400,1,37
624,0,0
1840,0,0
3987,3,104
139,0,0
3139,1,37
1844,0,0
246,0,0
3869,1,38
3253,5,120
3222,1,42
3041,0,0
3683,3,153
144,0,0
1675,18,475
292,16,578
2308,3,66
2662,0,0
1852,12,460
2044,1,26
406,0,0
4091,9,140
3896,0,0
4179,1,34
1694,0,0
2330,1,43
1866,0,0
1702,0,0
149,0,0
3170,3,56
3328,1,18
3876,0,0
3877,0,0
1944,0,0
3045,1,31
1874,0,0
43,0,0
1875,0,0
4106,0,0
1712,7,27
4180,0,0
45,0,0
92,0,0
4061,1,9
3438,0,0
4116,0,0
2496,4,179
2452,0,0
2482,16,483
1475,0,0
657,0,0
2066,1,26
187,0,0
1728,0,0
1497,0,0
4019,0,0
259,1,63
448,0,0
1957,0,0
230,1,34
3535,1,36
450,0,0
452,3,73
57,7,201
3980,17,388
598,8,366
3821,1,52
335,10,343
357,1,30
169,0,0
197,6,244
2592,15,419
200,0,0
3444,2,93
279,5,287
2011,1,32
1802,17,424
3426,21,464
1804,2,62
206,39,979
419,0,0
1816,5,120
2825,0,0
1272,9,233
2256,17,253
2423,7,269
4113,17,263
4029,12,266
80,3,135
439,5,109
243,1,32
2069,3,38
174,17,390
2077,0,0
1857,23,426
1863,1,24
652,1,21
3774,9,166
1943,4,59
430,1,30
3530,0,0
254,0,0
2058,3,24
155,1,6
4039,4,29
562,0,0
656,0,0
227,0,0
49,0,0
95,0,0
2884,0,0
1034,1,44
189,0,0
102,0,0
1057,24,1336
2462,0,0
191,0,0
317,1,52
266,0,0
108,0,0
1971,7,343
1767,0,0
1904,1,33
1981,12,297
1571,4,108
1993,12,248
4025,1,29
2512,29,661
2516,8,168
3839,13,330
1201,0,0
2012,1,42
1213,7,281
3581,4,74
2413,4,115
3480,0,0
1826,1,29
1827,0,0
1255,5,87
646,1,48
1930,0,0
3519,0,0
4181,21,607
1321,7,150
364,2,96
2997,1,34
289,16,396
2033,3,73
1933,0,0
2292,7,112
33,0,0
1665,14,242
2074,6,137
570,18,353
1862,0,0
298,1,28
89,10,139
180,0,0
1696,18,462
252,2,88
3171,1,25
301,0,0
3990,1,36
408,0,0
2056,0,0
153,0,0
223,1,13
4151,0,0
4065,4,18
2060,2,16
4153,0,0
3434,3,23
1449,6,28
4085,0,0
4126,9,298
2689,10,334
1472,1,31
2063,0,0
446,0,0
1476,2,56
831,0,0
1886,0,0
96,0,0
