产品SKU,订单产品数量,订单产品收入
937,16,593
669,17,412
881,17,408
1003,12,285
951,20,517
944,17,339
954,13,324
2091,7,368
971,19,448
973,17,525
905,10,390
2049,10,310
969,9,284
1017,26,607
663,41,547
660,17,384
976,48,1637
942,16,393
923,18,558
924,18,362
935,7,269
2237,17,487
3271,27,544
890,19,548
997,16,425
967,14,523
2103,20,610
1889,16,303
920,11,301
922,14,312
674,17,398
1695,14,330
1002,5,119
977,10,194
3952,11,199
934,25,554
3720,11,249
927,20,454
909,20,735
987,15,569
947,15,220
902,11,274
2104,14,494
1006,20,364
783,13,721
955,18,320
445,0,0
916,11,278
2923,27,508
949,15,494
903,39,644
1214,11,278
953,24,747
965,7,245
685,21,432
2738,7,196
814,15,566
1097,1,35
980,17,555
1520,9,224
939,25,704
970,14,454
958,9,364
1026,7,254
3908,12,265
975,11,274
776,19,505
1000,1,29
98,1,46
1950,5,118
1953,5,213
1954,0,0
2374,9,286
1005,25,503
1502,3,61
1044,1,47
1503,0,0
2118,1,49
1509,14,377
3795,0,0
1963,2,109
3536,0,0
3278,11,261
1062,1,32
2549,8,292
1513,5,89
1744,3,71
1898,1,28
608,0,0
1083,0,0
389,1,28
57,19,450
1527,10,220
1972,5,186
1754,2,78
2144,0,0
2387,6,139
3147,0,0
4070,5,75
2151,0,0
1761,17,551
1976,5,166
1977,4,122
3835,0,0
1902,0,0
3846,1,39
3594,3,59
2888,4,126
1903,1,33
1124,7,108
913,0,0
1557,1,40
1980,0,0
2168,5,217
1774,7,135
1562,0,0
1984,31,1028
1910,5,129
2175,5,93
63,5,81
1569,5,109
1140,13,334
2582,2,98
2800,0,0
565,7,144
1995,0,0
3715,3,152
1158,3,93
2187,6,226
66,2,115
3899,3,117
1582,9,175
120,1,32
1587,2,84
1180,10,201
202,1,29
4141,3,125
1191,1,40
1596,1,42
1920,1,28
2209,3,87
1196,3,88
203,24,482
2966,3,87
2490,1,31
2212,0,0
1600,5,191
282,6,169
122,20,689
123,1,52
4103,2,71
3776,15,392
3885,5,270
4118,3,86
3549,4,113
3921,7,315
3432,4,188
3300,1,55
840,7,261
4076,1,44
71,0,0
2017,0,0
1231,1,53
129,3,72
1233,3,145
1811,0,0
1812,1,28
2019,0,0
1236,1,46
419,1,22
1924,15,287
1239,1,40
132,9,207
3121,8,268
24,0,0
2612,0,0
1248,13,161
2915,1,56
2418,5,176
3798,0,0
2243,5,121
3739,1,31
773,0,0
1626,5,80
3154,0,0
1271,0,0
1631,8,157
4093,0,0
635,0,0
1637,6,199
1292,10,176
2833,1,37
2260,24,753
1644,4,133
1930,0,0
3801,6,182
2630,0,0
2634,9,128
2425,1,44
4142,1,45
3167,0,0
2729,1,52
80,0,0
3671,0,0
1841,0,0
1329,3,68
2282,0,0
2524,1,33
82,2,74
1343,0,0
31,6,264
1846,0,0
3612,4,263
426,0,0
3811,0,0
4143,1,40
1360,8,173
3869,1,20
3253,6,152
4014,2,69
1669,2,83
3890,1,39
3619,5,104
3029,6,253
1851,17,636
292,13,345
2308,1,48
1679,3,110
3168,6,183
3988,8,151
1401,1,33
2047,2,94
2508,17,373
37,0,0
2441,3,88
3704,0,0
2907,0,0
442,0,0
1939,0,0
4091,5,104
1859,2,58
3813,2,102
1940,12,424
2478,22,1098
3502,1,36
1696,12,256
2332,1,27
2678,0,0
1866,0,0
1702,0,0
2339,5,36
2053,0,0
3171,0,0
2479,0,0
1709,0,0
2878,0,0
4144,1,6
3434,1,11
2480,3,14
3705,0,0
4145,0,0
4146,0,0
4147,0,0
4126,1,42
4148,8,249
4116,0,0
2496,4,224
4087,11,171
1466,9,257
831,0,0
2065,0,0
1485,0,0
1886,1,24
50,0,0
1488,0,0
1489,0,0
1728,1,29
2482,16,764
4123,7,236
4149,1,49
656,0,0
2063,0,0
305,0,0
1882,0,0
1726,0,0
1885,0,0
2066,0,0
3076,0,0
96,0,0
960,12,319
2107,1,40
1951,0,0
1952,1,24
260,0,0
230,1,44
100,0,0
102,0,0
3535,1,38
2125,13,382
317,0,0
1068,12,436
106,6,241
1896,13,363
1750,9,196
1080,8,152
3910,10,465
2787,4,146
2759,0,0
3199,3,50
1971,12,364
2145,0,0
1755,2,71
2560,0,0
1532,8,228
3538,0,0
930,0,0
2389,5,122
2750,0,0
3827,2,64
3969,15,274
1906,11,273
272,0,0
2575,5,164
1775,1,57
196,10,218
1568,1,32
1986,15,535
1991,13,315
65,0,0
795,9,320
1579,4,139
1580,2,115
4102,0,0
415,3,98
3839,14,286
1793,21,380
1187,23,531
1188,3,59
1794,5,114
1922,7,178
1212,10,159
2217,0,0
3150,18,369
3834,1,43
1218,23,406
961,10,346
3968,3,128
1814,0,0
2021,0,0
2022,0,0
3175,10,377
556,19,393
1828,16,413
2246,4,86
1830,0,0
1641,5,174
1929,11,341
2423,9,318
3928,0,0
1321,3,99
3561,11,210
1838,1,31
81,2,78
1334,1,33
3697,1,33
83,31,640
4128,0,0
3565,10,305
470,1,49
1933,0,0
4150,0,0
3318,4,210
2295,1,53
1847,5,155
3783,3,103
1671,2,53
34,0,0
35,3,104
1681,3,117
1685,5,77
1403,0,0
366,9,243
249,1,38
1411,0,0
2322,18,312
313,5,169
429,0,0
2673,32,733
1698,7,210
252,7,93
1700,0,0
3410,0,0
2871,0,0
3440,0,0
3877,1,22
183,1,38
1442,0,0
3526,1,46
91,0,0
3047,3,72
3045,1,37
4151,0,0
2060,2,18
3416,3,16
1449,0,0
4007,1,9
4107,3,10
3757,1,5
159,0,0
256,0,0
1490,0,0
1034,3,86
1497,2,54
2538,1,27
3455,6,164
1732,8,269
1040,1,50
1736,0,0
1508,28,647
1962,1,26
2775,0,0
2123,3,87
2703,0,0
3465,1,44
233,2,66
1511,5,91
55,1,37
1745,2,87
3035,0,0
1897,18,469
1079,3,83
163,4,120
1969,4,117
1081,2,73
3782,1,32
1528,5,139
1973,6,142
4041,10,275
1762,6,181
7,12,425
4071,0,0
1549,8,347
1904,0,0
1768,4,176
3850,5,206
3828,10,269
3651,3,148
1771,12,262
60,7,196
115,0,0
1130,2,56
168,5,141
198,9,187
1150,4,169
1155,12,243
3105,0,0
1997,4,86
4025,0,0
1573,5,89
1787,7,201
393,0,0
4109,5,139
4152,1,38
13,16,306
2403,6,281
1174,7,127
4075,3,85
2005,4,141
1792,40,1423
3477,2,49
3391,0,0
3736,11,450
3766,1,42
2214,1,25
2012,1,57
1801,5,247
1220,20,743
2229,1,41
72,18,325
326,8,133
1235,1,29
1613,0,0
2818,1,39
1817,1,32
3925,1,31
4104,3,68
1249,0,0
1820,6,122
1824,11,199
2241,10,401
3246,6,233
1253,3,155
1623,27,428
1259,3,105
3024,0,0
133,0,0
466,33,497
807,13,302
2026,15,480
1629,18,448
3516,0,0
2421,1,36
1294,3,44
1298,8,115
2984,0,0
3401,0,0
2272,0,0
3130,1,37
3521,1,47
137,1,26
2763,0,0
138,1,43
2506,1,30
2903,1,28
3770,3,54
1844,0,0
2507,3,141
441,0,0
2286,2,63
1357,0,0
32,15,216
1363,7,235
1365,0,0
1848,0,0
86,1,28
2475,0,0
3832,3,57
3773,5,74
406,1,20
1692,17,390
147,10,186
89,8,146
2083,3,102
2741,0,0
1944,0,0
151,2,61
254,1,34
2682,1,43
43,1,7
1875,1,8
4054,1,9
155,0,0
4153,0,0
3353,1,7
4154,0,0
2061,1,11
3692,0,0
3756,2,16
1450,0,0
4155,0,0
3585,1,31
1455,4,106
2495,3,66
3233,7,209
1955,27,631
1891,3,78
189,0,0
3255,4,97
449,0,0
1894,17,676
3259,1,30
56,13,371
3893,7,146
113,3,67
114,19,537
2165,15,379
2167,1,46
2795,0,0
1778,1,43
1779,0,0
1567,1,33
1780,6,180
3387,19,407
2182,22,652
2592,25,655
2512,12,424
1197,1,37
1802,15,580
3426,13,285
3581,9,153
462,0,0
3299,6,277
1804,1,40
170,20,774
2895,0,0
1816,1,25
1826,1,48
1255,3,92
1628,19,420
1272,8,151
2025,1,43
4080,5,112
400,5,87
2280,2,82
1932,0,0
243,0,0
2434,4,151
30,0,0
139,1,43
140,1,42
3048,0,0
2523,0,0
4156,1,23
2034,5,129
560,0,0
144,1,38
1676,1,42
428,2,43
297,0,0
407,0,0
180,1,29
148,0,0
149,1,15
2050,2,60
3328,1,18
218,1,29
220,0,0
408,3,67
186,2,12
4094,2,15
3438,1,47
545,0,0
2879,4,147
386,0,0
546,0,0
736,0,0
49,1,22
95,0,0
1727,1,20
97,1,20
187,1,23
1493,8,300
4157,6,118
1892,16,219
4,3,84
1739,22,433
452,0,0
605,35,960
162,0,0
453,0,0
2748,9,241
1752,11,232
268,0,0
1127,0,0
2393,62,2043
2076,29,1123
1908,0,0
2958,0,0
322,9,319
3163,0,0
1141,7,140
197,7,141
1912,3,84
900,10,458
1182,23,790
4013,2,86
124,0,0
696,0,0
23,0,0
74,0,0
465,0,0
25,5,123
1270,5,120
327,0,0
2422,9,175
2900,0,0
3862,2,109
4029,29,532
4059,5,153
1836,0,0
2072,1,29
2844,1,29
4110,12,350
175,1,37
3139,0,0
1663,12,403
2077,1,45
2292,7,198
4082,5,66
1934,11,345
2300,8,156
2038,18,796
1682,0,0
3891,2,70
216,2,61
1863,0,0
2446,15,272
2330,7,157
1701,0,0
41,0,0
3990,1,28
3049,0,0
368,1,29
153,3,27
4106,3,15
1712,1,8
45,1,5
46,1,13
92,0,0
3946,0,0
3966,0,0
562,0,0
446,0,0
1474,0,0
1486,0,0
