产品SKU,订单产品数量,订单产品收入
1894,7,171
263,3,62
266,0,0
2704,7,375
1967,0,0
412,1,38
477,0,0
1768,2,99
166,1,30
1992,0,0
392,15,426
120,19,913
2406,1,44
1920,3,70
2085,1,48
2011,0,0
1210,1,48
764,32,1031
3151,11,314
362,0,0
488,0,0
489,3,58
244,3,91
30,1,30
3833,1,26
3269,1,44
2033,3,76
345,5,91
428,4,69
1856,2,88
405,2,78
824,3,67
1946,0,0
618,0,0
1721,0,0
831,0,0
745,0,0
2525,2,58
564,6,255
373,3,81
532,1,36
613,3,73
506,1,21
2302,2,41
38,31,984
3897,0,0
847,0,0
632,3,55
2381,3,51
857,1,27
2204,0,0
339,1,25
340,1,53
558,0,0
602,4,86
2096,3,89
3836,2,77
3934,2,55
3439,0,0
1382,0,0
569,3,58
3837,1,21
627,10,235
3709,11,383
3267,7,152
536,2,60
711,0,0
1743,5,112
827,1,48
794,8,153
1110,0,0
3786,3,105
3107,6,194
2004,14,343
1260,1,31
647,9,217
649,0,0
540,1,30
533,0,0
1314,3,74
342,1,47
3349,14,376
401,1,47
3363,1,20
810,4,75
822,3,99
743,8,238
519,1,32
729,6,162
637,3,49
3875,12,106
222,4,103
385,10,57
563,4,43
793,13,438
3035,2,81
575,1,49
456,0,0
324,1,43
2192,21,624
3364,20,431
359,0,0
587,1,40
614,1,48
766,1,28
692,6,142
3263,0,0
2527,1,25
174,9,207
3264,1,40
2324,3,72
756,14,641
524,7,98
581,3,141
542,4,169
2054,5,186
2095,7,171
617,3,129
537,4,122
801,0,0
316,1,18
574,0,0
1530,4,125
1543,1,30
3051,0,0
321,0,0
322,3,76
459,0,0
3357,8,164
838,8,212
646,0,0
809,4,118
3179,1,41
3531,4,121
427,1,30
344,7,109
535,2,91
1942,22,437
652,2,44
1943,0,0
3440,5,78
3900,0,0
352,14,64
763,0,0
2764,6,187
268,0,0
2098,1,26
200,3,79
528,0,0
395,1,41
2492,6,145
567,1,49
588,1,29
3445,0,0
3260,0,0
3636,0,0
312,7,159
3178,0,0
184,3,51
736,2,84
333,5,101
370,11,377
317,8,321
538,5,134
491,0,0
832,4,110
1996,3,123
873,1,41
990,5,109
599,2,68
600,5,160
516,3,60
2837,0,0
534,1,31
3888,2,45
650,5,136
3371,4,122
177,1,38
1441,9,109
367,3,116
653,1,38
443,4,123
3262,4,113
409,7,29
806,1,30
768,0,0
553,2,65
604,4,125
387,0,0
1525,9,179
2953,1,45
539,1,22
236,36,774
68,9,409
464,1,27
328,3,84
2087,1,54
3048,0,0
143,2,97
2045,2,74
90,3,46
219,6,124
220,3,127
3441,1,29
3268,4,76
3443,3,83
545,0,0
481,0,0
573,4,81
1015,5,177
702,15,251
498,13,295
686,3,52
3715,6,228
798,2,65
714,5,122
659,5,198
753,4,205
784,68,2025
3184,9,244
3176,7,298
3719,7,178
742,15,249
3639,1,55
3641,5,110
671,9,234
589,10,74
722,4,155
744,10,200
829,3,85
948,5,139
3834,3,96
701,6,226
787,5,149
54,3,139
732,1,50
492,5,145
3710,13,401
759,1,48
741,1,31
3906,5,203
3453,10,377
726,0,0
3952,7,152
3023,1,39
3565,2,68
1695,3,85
509,5,142
707,6,120
780,4,152
11,10,267
758,1,26
2914,6,154
772,0,0
494,4,73
834,10,214
3640,3,58
551,4,165
518,8,208
804,9,211
638,4,132
846,14,97
3185,3,74
2509,15,447
723,10,298
779,2,73
3182,10,203
3368,11,296
3183,8,366
919,6,252
755,14,396
775,5,103
3903,11,287
497,2,66
812,8,134
1710,7,268
582,1,30
510,0,0
3,13,350
705,3,65
365,1,43
289,11,276
142,6,121
3366,1,36
590,5,42
3266,7,196
769,4,96
668,11,235
2747,0,0
733,3,50
3839,15,567
3059,3,98
490,3,45
482,9,119
259,4,169
1965,8,165
576,7,183
1978,15,278
548,6,119
486,1,34
1590,3,73
579,10,209
738,9,236
330,3,61
721,12,442
786,3,36
661,8,187
816,1,16
503,6,99
504,5,96
3642,7,226
3365,3,75
543,4,96
3448,2,82
610,1,42
2392,0,0
515,5,123
752,5,105
773,6,159
836,15,258
496,3,80
3436,0,0
1862,10,323
3712,4,165
479,5,196
629,8,162
3785,16,89
631,0,0
521,5,161
2892,7,241
929,0,0
530,2,68
835,2,78
2294,7,171
678,3,53
331,5,139
3180,5,153
3714,5,91
3789,18,611
544,16,429
267,40,975
1803,5,137
417,1,21
296,27,576
762,6,152
823,1,22
655,6,187
826,8,122
513,2,74
644,1,35
493,19,551
645,1,31
568,2,55
245,2,83
508,1,30
520,6,150
218,4,106
552,7,135
3902,2,57
935,14,592
859,21,460
977,14,310
983,13,412
970,20,514
672,7,295
943,11,273
966,11,315
1011,5,75
961,9,205
1027,9,184
3788,14,449
942,12,331
1301,10,339
3787,35,699
986,16,372
984,8,336
933,13,426
939,8,276
394,19,262
1000,0,0
981,6,233
3189,19,697
693,23,535
2104,8,302
964,11,286
728,14,380
1181,1,53
912,17,534
993,9,224
2079,5,126
998,4,146
965,13,346
3718,9,205
747,11,200
927,15,318
821,16,499
3587,12,413
930,8,263
665,21,130
2739,11,396
673,7,160
2923,11,180
894,4,138
946,11,271
973,7,202
720,10,326
945,12,402
959,13,351
958,11,357
3186,17,826
976,40,1059
1018,5,116
685,17,269
910,17,411
3716,14,484
940,9,225
688,11,213
1001,23,481
666,52,708
3645,8,246
415,1,36
1004,10,267
987,6,125
1026,6,159
2465,11,477
1024,6,172
1013,3,40
2532,20,352
1136,16,419
2528,5,189
963,19,400
3841,9,124
684,16,305
3907,6,253
682,9,212
2100,19,457
3273,5,135
999,5,230
3272,10,277
978,17,286
662,9,172
670,12,269
3660,28,569
716,6,261
957,12,235
715,7,252
791,12,457
750,17,476
3908,3,111
1012,6,209
3838,9,162
2093,8,203
3370,3,110
683,6,241
949,11,242
3824,6,195
724,7,152
511,12,297
505,7,157
1016,3,70
708,5,122
3790,5,148
996,9,300
751,4,72
1014,9,336
677,9,239
1002,9,191
2006,8,226
717,12,184
689,7,201
676,1,38
3227,7,171
1565,44,1188
796,13,365
799,5,159
698,1,32
3042,63,2004
679,4,78
690,3,99
3056,7,163
3270,2,108
815,5,167
664,5,163
730,18,691
718,21,367
825,21,403
818,3,117
667,2,93
1028,2,98
995,5,113
770,3,77
757,2,54
760,9,336
771,23,362
754,12,315
820,6,134
3060,2,65
925,11,289
1010,1,45
500,8,237
3713,17,214
3369,15,205
476,1,40
522,10,250
3052,3,68
805,6,123
706,4,142
3904,4,102
687,5,141
713,8,160
3477,9,168
402,2,77
844,3,131
1025,5,128
3454,7,226
830,0,0
681,5,129
3905,3,44
1864,7,288
561,10,275
800,22,587
704,11,196
2385,196,10254
868,32,521
2410,47,1416
870,72,2057
901,45,1166
852,52,1599
911,18,873
277,52,1232
1941,46,983
855,29,1314
850,36,1784
3057,37,1220
856,61,1814
887,28,602
863,43,1159
913,23,831
853,21,992
875,45,783
1160,57,1380
3372,43,874
3188,32,1178
1006,13,342
1019,23,1042
879,10,348
348,33,615
866,64,1432
867,17,409
2529,31,635
869,21,462
877,45,915
1252,25,972
883,28,762
3840,25,711
2102,19,473
1949,29,1087
936,31,634
892,13,417
1219,20,649
3643,25,671
876,18,399
1022,25,642
889,15,402
2101,15,601
864,28,636
893,23,745
908,20,558
886,26,835
3717,43,1139
897,19,687
861,22,747
881,14,725
895,22,457
931,12,299
899,21,546
525,13,332
874,19,398
888,19,779
884,31,677
660,4,145
871,20,692
3373,40,662
903,10,386
3842,8,263
2222,14,254
890,26,744
928,9,220
937,18,515
3452,40,907
1003,8,141
907,31,585
941,14,340
3859,1,31
669,11,500
914,22,474
997,13,460
969,13,348
1017,31,951
891,23,958
916,5,164
923,15,430
934,17,435
285,31,1134
954,19,588
2091,15,427
909,11,450
663,14,539
944,14,307
1513,5,117
1520,11,403
3177,21,475
438,9,186
896,14,220
951,43,722
902,18,434
947,19,523
783,24,366
971,19,497
674,11,268
992,6,183
3720,7,158
2010,15,705
2103,10,308
922,17,329
279,11,518
880,11,164
905,8,155
3271,15,470
709,17,250
988,12,306
994,12,385
982,26,565
2738,15,473
3187,42,995
435,4,113
1889,8,148
955,19,837
3644,12,366
776,14,457
697,7,289
904,16,601
980,9,213
953,13,194
499,4,158
920,12,346
975,11,239
1020,16,431
1888,2,53
2698,2,56
1493,12,237
51,0,0
1,0,0
1036,8,243
1952,1,27
2537,3,118
2538,3,79
260,1,62
1038,11,247
1040,5,119
1734,1,38
2112,3,99
2461,3,97
1957,1,50
1735,1,40
3355,0,0
1960,0,0
2771,5,139
4,0,0
1737,1,45
2745,1,38
3255,0,0
1508,1,39
1962,9,186
2773,9,494
2462,0,0
1065,0,0
1741,0,0
3435,0,0
1516,0,0
1071,0,0
1078,8,286
1083,3,100
3199,4,81
3950,3,101
1523,9,138
734,2,74
2142,0,0
58,7,123
1527,6,244
1091,5,171
1095,15,348
2563,10,316
1106,12,252
1112,0,0
1541,5,249
112,1,40
3953,0,0
3954,0,0
3701,0,0
2390,3,151
2391,1,29
113,0,0
3696,8,369
1907,8,305
115,1,40
1557,0,0
1980,0,0
2168,9,249
2394,0,0
1560,1,38
1561,0,0
1984,29,809
1777,7,212
2175,5,231
1778,4,102
1779,0,0
2488,1,32
3580,0,0
1568,0,0
1569,6,155
1780,8,239
1142,3,63
3942,1,30
1781,4,107
1911,16,593
1782,3,92
3243,1,46
565,1,36
1912,0,0
2080,0,0
1995,8,250
1155,18,299
2401,7,251
2752,6,203
2590,4,141
3918,0,0
1158,1,48
2592,2,77
1578,4,214
1166,2,72
3894,0,0
3601,9,289
1584,3,73
3476,0,0
3951,4,119
2200,20,597
3390,1,35
1197,2,70
3955,5,172
281,17,344
1921,0,0
1199,2,72
1202,1,56
1795,2,81
3114,5,103
1205,0,0
2515,2,91
1601,8,212
282,20,457
1800,5,190
2220,0,0
2503,8,247
3426,20,350
3549,2,59
3886,11,335
1218,27,607
1806,3,65
1223,5,108
2017,0,0
2894,10,411
170,6,210
3551,0,0
1234,1,37
1814,0,0
1239,0,0
132,18,442
3121,4,117
2825,0,0
1622,1,53
2915,1,47
1821,0,0
2418,10,554
2023,19,435
1825,6,162
1927,6,149
1828,13,268
1258,0,0
1625,9,161
2252,4,104
76,0,0
3956,0,0
1285,11,645
3517,4,245
3559,1,49
2259,11,507
1638,2,74
1296,6,143
2422,0,0
1644,3,124
2262,0,0
3928,1,42
3957,0,0
3769,3,92
136,9,173
2276,0,0
3312,0,0
1326,1,29
1839,0,0
1842,0,0
3490,5,111
2282,4,176
2524,1,36
3803,3,90
3610,1,39
2517,0,0
3495,8,226
3496,1,52
1844,0,0
3958,1,55
1355,0,0
3829,3,119
3252,1,26
2657,0,0
1360,4,124
3253,7,259
1847,7,194
1366,8,246
3041,0,0
1665,8,128
1368,11,205
1666,1,38
1849,16,449
3683,2,60
1670,22,310
1378,3,93
2074,3,103
2039,4,150
1390,2,63
1393,3,86
1394,0,0
1681,9,155
2475,0,0
3891,6,129
1401,1,20
1403,2,54
366,10,208
2441,3,87
1410,1,27
1691,4,121
1416,1,41
1418,3,119
3959,0,0
1420,14,310
1694,0,0
298,0,0
1863,0,0
2672,7,235
2330,2,72
1428,6,115
3351,5,156
3181,2,60
180,1,23
1698,10,193
2479,0,0
3038,0,0
2682,0,0
1712,0,0
45,0,0
1447,1,12
46,2,30
1714,1,9
3692,1,8
2696,0,0
1726,0,0
1885,0,0
1728,0,0
3078,2,71
1490,0,0
257,0,0
583,4,143
229,0,0
258,0,0
1953,6,326
1955,8,185
1891,2,80
3793,1,30
353,2,56
1893,0,0
1509,6,187
2547,5,142
233,0,0
55,0,0
1746,12,376
107,0,0
1077,1,32
1079,0,0
3960,3,114
2922,1,37
3537,12,393
1528,2,94
1532,17,309
3538,0,0
111,5,183
1977,15,305
3913,5,108
1903,1,44
1767,1,32
3828,11,333
1906,17,576
2795,0,0
967,1,26
3471,0,0
1908,4,109
1775,0,0
63,3,91
1986,29,557
1141,6,214
1143,4,115
2582,3,145
1993,17,277
2801,3,132
65,0,0
2188,0,0
278,1,55
12,6,196
1579,17,278
3884,1,54
3444,8,464
882,0,0
2082,11,369
3961,7,184
1922,1,37
1600,2,72
1798,2,63
3856,3,99
462,0,0
2412,0,0
1220,21,558
2413,0,0
1811,0,0
1812,3,73
130,0,0
1815,1,39
1925,0,0
1816,0,0
1817,2,63
2612,0,0
1249,1,47
465,1,50
2022,1,31
1251,1,36
3175,22,716
1827,1,22
1626,5,194
807,3,84
1629,4,131
3213,1,26
3305,13,565
3248,13,366
2505,0,0
1299,1,42
1930,1,47
3360,13,595
2264,4,96
3669,1,26
3582,9,229
3487,0,0
3527,1,35
2278,3,95
2280,0,0
3131,1,45
81,2,52
1932,0,0
2510,1,30
3674,0,0
3675,2,65
2521,1,42
211,3,79
3866,4,154
84,1,23
290,1,33
32,6,91
2295,0,0
291,1,27
603,5,95
3029,7,245
1851,22,776
292,10,268
294,0,0
404,1,49
3168,1,30
3773,2,88
1685,1,25
2047,11,335
2322,15,306
1421,10,224
1861,4,174
2673,36,803
2919,5,120
1865,4,167
1702,0,0
41,1,19
1870,1,25
2052,0,0
2920,0,0
1439,0,0
1708,0,0
1711,1,38
153,0,0
92,0,0
303,0,0
3825,2,11
1877,0,0
480,1,31
305,0,0
1882,0,0
1474,1,26
2066,0,0
50,0,0
306,0,0
96,0,0
97,0,0
1730,1,45
98,0,0
1496,6,207
1732,8,141
410,2,97
1044,3,63
101,1,28
452,0,0
985,0,0
2379,2,90
163,14,167
2749,0,0
1973,4,188
1540,7,219
3239,0,0
3827,7,95
1904,1,50
3915,1,33
2709,3,66
1127,1,38
2393,35,1549
2076,32,748
802,1,53
2958,0,0
357,1,36
199,1,35
3106,13,252
1788,3,147
2001,16,512
3514,7,418
3547,15,402
3058,1,25
1208,1,43
1801,10,318
2533,0,0
3299,10,277
1804,1,26
437,3,94
72,19,261
2021,0,0
23,0,0
1241,4,98
556,15,275
286,0,0
1830,0,0
327,1,69
3450,5,115
1286,1,52
1297,0,0
422,0,0
1650,0,0
1656,4,137
2071,1,30
242,1,31
2069,1,21
2072,0,0
378,0,0
3314,0,0
2506,2,76
2731,1,26
2903,1,44
2286,1,38
1933,0,0
2035,5,167
2036,0,0
2306,6,166
35,10,203
86,4,88
214,0,0
37,0,0
249,1,42
442,0,0
313,2,89
570,6,220
89,5,191
1866,0,0
3170,0,0
1706,1,14
3877,0,0
1944,0,0
3892,0,0
3171,2,33
151,3,41
1874,0,0
1947,1,18
2057,2,28
2060,1,9
2511,0,0
2061,1,10
526,0,0
227,0,0
3784,1,21
960,11,371
1951,1,30
1733,0,0
1055,0,0
5,1,44
1057,36,787
1963,2,71
2703,0,0
606,0,0
1897,16,540
109,1,53
1761,2,69
3240,0,0
1902,0,0
3846,5,139
8,0,0
3540,0,0
271,1,28
114,22,437
1981,13,435
273,0,0
1774,3,73
117,6,227
2575,7,188
274,16,315
196,12,415
169,0,0
118,0,0
2186,0,0
393,1,35
900,11,205
13,9,295
66,1,54
3388,1,39
2403,19,588
2516,7,155
1187,18,386
1596,1,65
1794,8,284
3244,5,114
2012,1,52
124,1,43
622,0,0
854,0,0
840,0,0
239,0,0
22,0,0
3925,9,227
1255,0,0
2718,1,26
2027,0,0
1294,5,130
3249,11,396
1306,1,47
28,0,0
3802,2,64
843,1,40
3521,1,44
137,1,28
139,2,88
1662,3,108
441,0,0
3584,1,54
2077,0,0
2473,1,75
33,0,0
2298,14,260
2519,5,149
34,0,0
1852,22,613
347,8,244
3224,1,34
406,0,0
297,0,0
1697,5,148
1700,0,0
1701,0,0
148,0,0
2051,0,0
152,0,0
1442,0,0
91,0,0
254,0,0
2058,1,11
43,0,0
3434,3,15
1876,1,12
1449,1,7
1450,0,0
3946,0,0
2063,0,0
226,1,18
1475,0,0
95,0,0
2065,0,0
