产品SKU,订单产品数量,订单产品收入
926,21,624
375,1,24
782,7,153
400,7,162
535,5,82
846,27,127
827,7,195
528,5,151
644,5,112
549,5,140
625,5,131
2324,9,284
526,0,0
502,5,67
620,13,250
564,20,547
521,13,319
1614,2,75
778,13,186
524,13,260
544,6,112
225,0,0
555,3,122
486,4,84
784,54,1314
2521,1,40
768,0,0
594,3,51
547,13,369
2084,1,32
435,5,134
327,0,0
567,4,126
38,56,1176
542,18,398
315,15,389
632,1,23
606,5,128
322,10,291
622,9,173
206,82,2938
418,1,44
819,5,155
517,6,145
602,4,158
589,4,44
385,11,72
546,1,46
527,4,186
512,1,26
334,7,263
1565,36,1351
342,1,43
761,7,249
344,5,74
403,2,39
2302,7,158
525,11,228
655,3,86
831,0,0
584,6,173
372,3,74
758,0,0
337,5,99
173,1,40
612,1,38
531,2,72
361,5,185
363,3,91
349,7,160
616,9,252
253,6,138
617,8,126
387,3,79
633,41,818
2093,1,31
323,2,87
614,3,76
552,13,284
224,8,43
604,4,96
597,7,271
491,2,76
539,1,28
12,14,547
330,1,21
2523,5,167
427,3,149
638,3,66
445,0,0
553,4,131
2764,5,181
605,27,1052
2922,2,79
193,4,60
802,1,45
373,7,204
325,3,66
69,5,80
417,1,35
600,3,107
765,3,94
329,2,51
142,4,133
332,8,169
480,2,98
1501,1,44
586,17,563
607,0,0
477,0,0
2098,4,61
849,3,95
464,3,64
532,2,57
646,3,56
397,3,75
613,2,74
420,1,41
2267,4,143
423,1,51
312,9,274
331,8,164
628,11,249
186,10,42
801,1,38
573,1,23
631,1,24
188,6,84
575,1,54
319,1,29
457,2,86
357,4,114
118,2,62
740,5,126
803,29,566
1663,11,306
810,4,50
603,13,488
472,9,248
627,20,512
350,2,47
545,0,0
789,1,53
582,1,21
595,1,15
308,1,41
433,1,27
483,3,98
268,5,139
1780,20,853
276,3,129
339,6,164
401,1,42
209,1,42
405,3,68
219,6,140
537,6,238
2086,11,40
2522,13,71
847,0,0
592,3,44
1014,22,502
684,10,372
667,9,301
126,44,923
996,19,468
727,20,324
696,18,599
679,8,257
750,23,460
1004,13,466
804,33,736
676,21,407
713,21,431
669,38,852
747,12,304
722,6,259
670,7,171
2747,3,67
1554,2,63
845,24,537
795,14,556
1027,20,418
1922,6,232
664,22,761
672,9,293
1016,23,851
714,4,177
673,21,352
773,17,285
815,16,195
659,17,373
743,20,374
704,19,423
2519,31,854
979,6,242
790,15,378
498,21,571
476,7,165
701,5,208
729,7,140
703,8,258
579,8,153
662,24,504
929,6,279
663,35,696
719,11,400
775,6,249
665,25,126
712,7,130
829,7,218
692,5,215
762,8,158
826,46,720
54,22,453
2076,48,1703
756,30,645
708,7,222
759,6,210
1790,17,350
788,9,336
744,11,324
726,2,57
2530,6,224
500,23,477
732,12,480
751,5,74
769,2,59
686,4,124
1195,5,214
681,12,391
2079,9,282
779,14,339
796,7,143
2097,2,76
724,11,183
800,44,605
818,10,384
770,2,59
723,21,500
706,14,425
668,15,395
760,13,283
777,12,298
738,3,85
2099,10,348
705,9,176
961,33,1468
787,14,347
697,11,650
556,11,512
721,16,316
792,5,224
522,6,179
2531,13,191
519,4,117
2923,11,184
548,9,261
835,9,300
730,27,661
771,13,280
811,16,588
510,3,75
694,5,194
515,1,35
950,39,1542
678,4,187
474,8,234
755,15,429
834,16,509
791,24,542
786,16,305
1174,9,414
809,10,268
844,6,138
763,3,68
711,1,32
609,8,258
504,8,167
1181,3,101
830,3,65
561,14,431
780,3,118
530,10,252
752,9,221
558,3,94
848,3,104
503,5,107
2243,12,394
550,4,96
1025,13,292
707,7,303
493,40,1707
506,3,79
823,7,184
314,22,546
767,7,190
509,0,0
737,8,288
798,2,54
1695,12,409
824,19,352
513,7,115
838,4,142
516,8,248
836,7,282
799,4,183
479,16,288
501,1,53
488,5,149
742,8,178
365,8,286
326,8,306
805,14,383
571,8,229
757,11,445
772,18,250
741,0,0
2096,1,42
822,10,257
482,6,140
793,22,568
754,3,120
839,9,285
536,9,153
806,1,32
753,1,52
554,5,158
494,4,86
2092,9,124
402,1,39
508,8,259
520,6,90
1963,14,391
576,4,145
587,6,121
766,7,174
540,3,103
523,3,102
518,14,354
499,2,104
785,7,210
313,15,330
816,4,37
572,1,46
857,109,3848
911,90,3106
858,158,2441
852,106,3154
868,52,1351
855,121,2858
872,144,3628
850,90,2550
885,84,1446
1941,85,1711
853,85,2375
870,65,1358
861,77,1768
875,60,1649
867,63,1470
856,77,1874
860,49,1678
864,44,1522
874,32,540
866,56,1051
854,78,1649
879,25,627
869,20,733
865,62,1347
883,48,1218
1949,49,1154
873,30,1225
2101,48,1206
863,61,1880
892,73,1397
881,40,1111
936,29,596
851,74,2568
877,66,1762
876,50,866
880,37,695
859,36,1304
884,38,1234
878,71,2095
2102,53,1547
905,34,864
871,43,933
913,40,996
897,78,1500
962,19,675
914,67,1143
894,22,760
891,100,1812
890,26,621
886,73,1530
899,42,1215
887,43,1687
937,31,1139
700,22,1127
893,49,702
882,82,2783
907,42,1245
928,41,739
895,37,1532
888,27,1377
2385,52,2726
889,20,473
2532,22,423
511,30,509
927,34,911
902,25,1056
1003,25,602
2410,29,692
900,37,928
922,36,626
919,22,463
951,33,985
997,38,1070
896,46,737
912,19,843
2528,19,567
903,28,529
2103,33,1022
1520,15,490
984,19,766
957,25,463
992,26,1183
917,41,715
930,24,960
925,42,822
942,43,581
932,30,543
958,13,349
909,32,515
973,34,757
908,44,941
969,28,813
959,30,649
939,37,1070
956,25,663
904,24,510
916,21,829
1008,22,1020
828,49,1287
2533,17,462
920,25,652
949,15,253
934,14,452
943,19,727
967,19,707
1000,4,85
505,13,281
941,33,1112
1024,23,664
978,43,712
983,18,554
285,17,525
948,16,718
953,21,469
940,12,275
921,32,482
944,31,941
976,70,1744
1011,20,649
1010,38,549
693,59,1323
1006,22,709
685,26,410
1001,12,315
475,4,117
906,29,1211
731,43,781
955,32,1040
915,25,529
1013,15,397
995,15,336
666,64,768
1017,30,608
982,37,1080
970,14,536
980,12,347
963,15,464
966,19,407
933,15,606
987,29,1045
981,28,526
901,23,864
947,16,227
972,19,571
671,19,733
2104,16,578
964,16,485
1007,23,621
985,31,409
998,29,599
986,7,225
946,14,532
988,24,516
2091,10,301
2029,28,554
991,28,980
2704,7,213
682,21,633
945,10,232
1015,17,320
2100,16,412
952,11,391
716,35,1049
977,16,190
764,82,2015
709,17,343
717,44,751
690,10,261
1002,14,467
677,9,389
1023,25,482
698,3,73
971,16,396
718,39,875
702,27,337
695,33,578
994,28,471
739,26,606
438,28,822
661,6,169
746,9,394
1012,10,284
689,15,331
660,17,306
691,16,774
2529,21,615
1638,1,39
783,10,552
688,15,317
120,32,995
674,10,280
1020,25,378
1026,15,389
715,11,272
1028,12,690
733,11,358
699,13,189
1018,16,469
489,15,268
683,7,319
910,69,921
728,18,312
687,11,450
821,12,187
1029,15,319
1492,0,0
2924,0,0
2460,4,138
1495,0,0
2925,2,94
2926,7,191
2927,0,0
1036,8,228
2928,5,278
2929,4,120
1037,5,139
1038,4,130
2701,0,0
2930,0,0
1040,9,253
2110,2,106
2931,1,54
52,5,130
160,2,74
100,0,0
2702,3,78
2932,1,28
2542,2,95
1960,0,0
2378,1,52
2933,1,30
2543,2,93
1054,0,0
1509,21,535
2746,1,31
2122,2,76
2124,0,0
2777,0,0
2463,6,267
1964,0,0
585,0,0
2934,0,0
2935,0,0
1066,5,240
2936,1,40
2550,5,127
2937,3,109
2938,0,0
2132,8,195
2552,2,90
1072,5,97
1747,0,0
2939,0,0
1074,6,134
2381,0,0
1519,0,0
2134,4,175
2940,0,0
1749,0,0
2941,0,0
2553,1,31
1897,35,726
1078,3,97
2382,1,29
1080,0,0
1081,4,121
1751,1,28
2748,15,471
2556,0,0
2788,2,79
1970,0,0
1085,1,42
1524,13,303
2386,4,66
2140,2,71
1088,0,0
2141,1,40
2912,1,37
1091,8,155
2789,0,0
1095,7,229
2387,8,166
1099,1,47
1974,2,88
2561,4,170
1531,2,90
2562,0,0
1103,1,33
1107,4,101
2150,3,102
1111,3,100
1899,11,342
2152,4,137
1116,1,46
1901,7,225
2942,0,0
2565,0,0
2943,0,0
1546,0,0
2944,4,103
1120,0,0
2945,1,35
2946,5,61
2947,3,105
2162,1,29
2888,5,75
1547,4,100
1123,0,0
1903,4,85
1124,9,265
2164,1,36
2571,0,0
2948,0,0
2708,8,224
1125,0,0
2949,0,0
60,9,199
2950,0,0
2951,2,60
2392,3,75
1555,2,87
2952,0,0
1980,0,0
2953,1,46
1130,17,472
2954,0,0
2955,0,0
2956,0,0
2170,0,0
2890,1,38
1133,8,314
2957,0,0
1910,3,86
2958,0,0
2959,0,0
2488,1,38
2960,0,0
2961,0,0
2177,1,34
1137,0,0
1138,5,115
2962,4,71
2963,0,0
1140,19,329
2579,0,0
1990,3,79
1144,3,111
2762,7,172
1781,5,117
1146,0,0
2586,0,0
1783,14,288
1152,0,0
2964,7,112
2587,1,31
2965,0,0
2467,11,232
2185,3,40
1574,6,282
2186,0,0
1789,0,0
2001,17,808
1579,13,313
1581,6,212
2803,0,0
1169,3,72
1170,0,0
1171,1,35
2406,2,89
1173,0,0
938,0,0
2407,2,78
1586,1,30
1791,17,288
2005,8,264
1175,3,50
1588,11,319
898,0,0
1185,7,168
2205,1,27
1192,4,129
1194,1,34
999,0,0
2489,17,431
1197,2,78
2210,1,28
2966,0,0
1199,5,151
965,0,0
1796,6,263
2754,0,0
2214,0,0
1210,6,117
1601,19,423
2967,0,0
2218,5,121
1215,0,0
2968,1,45
2503,11,223
2014,0,0
2015,4,152
1607,1,35
2969,0,0
1221,0,0
2970,1,47
2230,3,64
2017,1,49
1612,0,0
2971,0,0
2972,0,0
2973,0,0
2021,0,0
2821,0,0
2822,1,36
1241,3,62
1620,0,0
1244,7,139
1245,4,81
2974,0,0
1249,0,0
2915,4,145
2975,0,0
1927,18,355
1826,1,48
2976,0,0
2977,1,45
1255,2,85
2755,16,362
1259,11,169
2246,13,478
2247,2,54
1261,0,0
2619,2,49
2468,7,221
1267,15,209
1269,11,194
1626,10,274
396,0,0
2252,7,139
2978,0,0
2026,34,971
2979,0,0
2831,0,0
2980,0,0
1633,7,215
2832,2,58
2981,0,0
2721,0,0
2722,0,0
1637,9,319
1291,0,0
2259,9,276
1292,11,363
2027,1,47
2833,0,0
1639,1,37
1296,1,38
2491,0,0
27,1,28
2505,3,40
2723,3,103
2982,1,41
2626,1,30
1644,5,159
2628,0,0
2983,1,45
2984,0,0
2261,0,0
1832,1,34
2262,1,45
1304,0,0
2264,17,274
1306,3,89
2631,0,0
2266,3,72
1647,3,91
2900,2,56
1309,1,44
2985,3,86
2633,3,125
2986,0,0
2273,4,100
2637,0,0
2725,0,0
2638,2,72
1835,0,0
2726,0,0
1316,3,75
1836,1,20
2728,1,34
2987,0,0
2428,0,0
2277,1,29
2071,3,104
2279,1,35
2471,0,0
2988,0,0
1660,0,0
2989,1,45
1336,0,0
2990,1,36
2991,2,58
2992,0,0
2993,5,96
2994,8,231
2902,12,292
1341,5,148
2995,1,29
2846,0,0
507,0,0
1661,2,80
2996,4,153
2997,8,213
1844,0,0
2998,0,0
2649,0,0
2999,9,205
2653,0,0
2654,1,36
2287,7,163
3000,2,58
2288,1,41
1352,1,47
2732,1,47
2290,1,39
3001,1,31
2657,0,0
2295,1,64
1361,4,234
2296,0,0
2659,1,29
1848,5,127
3002,2,73
2661,0,0
1934,13,267
2073,0,0
1368,19,295
1666,1,43
2299,5,200
1373,12,431
1376,4,146
1377,18,645
2037,15,436
2306,10,284
1676,5,141
2307,0,0
1677,13,270
2905,0,0
2039,3,90
381,0,0
2309,3,62
3003,0,0
2663,1,42
1681,8,149
145,0,0
1395,1,35
1396,0,0
2042,1,35
3004,2,61
1685,1,26
296,0,0
1688,5,157
1405,3,78
2315,0,0
3005,0,0
2477,8,244
1858,0,0
2737,1,29
2906,0,0
2858,0,0
3006,0,0
2318,0,0
3007,0,0
2667,0,0
1415,5,131
3008,1,48
2323,0,0
2669,1,52
1421,7,202
1423,0,0
2917,1,20
1861,11,328
2444,7,227
2328,3,57
3009,3,45
3010,3,76
2672,7,203
1428,11,349
3011,0,0
2333,1,23
2677,2,37
2861,0,0
2050,0,0
1869,1,24
2871,0,0
2741,0,0
2873,0,0
1435,0,0
2337,3,26
1437,9,118
2875,1,13
1438,3,31
2341,0,0
2053,0,0
1707,0,0
2918,0,0
1708,0,0
1711,0,0
45,0,0
2061,0,0
2348,1,9
2449,0,0
1717,0,0
3012,7,188
3013,0,0
2683,5,231
2495,1,34
1456,7,177
2881,0,0
1719,4,100
2354,0,0
1459,0,0
3014,0,0
1880,0,0
1464,3,153
2692,1,30
3015,2,102
2882,1,21
3016,2,42
1473,0,0
3017,1,28
1722,0,0
2361,3,55
1884,3,74
1723,0,0
1724,2,52
3018,4,152
1479,0,0
1480,6,155
1481,1,25
3019,0,0
3020,0,0
2883,1,24
2459,1,21
1728,0,0
1731,17,602
2698,7,194
2370,10,259
1494,3,133
1496,7,239
260,1,54
1954,3,89
1955,21,587
1732,8,373
1499,10,238
2374,2,72
2111,0,0
2375,7,108
1956,1,46
3,14,404
1735,0,0
1505,0,0
1892,20,349
1959,4,139
2771,5,155
2118,5,177
2773,14,377
2462,2,107
2778,0,0
2547,4,143
3021,0,0
2779,0,0
1513,0,0
1515,2,113
1744,15,286
1750,10,230
2554,3,105
2555,4,154
1521,15,207
1971,14,546
1089,3,66
1092,3,85
1094,1,40
1528,10,172
2887,1,47
1108,12,225
1759,13,441
1535,3,61
1536,3,100
1537,1,32
1539,0,0
1540,22,638
1543,3,119
1115,5,198
2464,8,174
2750,0,0
2157,8,270
1549,22,661
1126,3,88
1771,5,156
2487,4,163
1979,5,144
1127,1,35
1559,1,38
1774,5,96
2797,6,164
1560,5,70
1562,1,26
1779,0,0
1568,1,38
1987,4,128
1570,2,50
1143,9,203
1151,0,0
2080,1,36
1997,20,381
1787,15,208
1158,13,454
2593,0,0
1159,0,0
1788,5,91
1161,1,56
2187,9,361
1165,4,191
1580,12,537
1168,3,107
3022,3,131
2404,0,0
2193,7,218
1916,16,478
1178,0,0
2198,4,157
1183,0,0
2007,1,53
2597,7,188
1189,7,214
1190,15,232
2008,10,177
2760,15,632
2209,18,518
1599,0,0
1198,7,233
1794,11,328
1600,22,615
1797,0,0
2215,6,151
1214,0,0
1802,0,0
968,1,45
338,0,0
125,11,227
2607,3,70
1223,2,51
2225,1,27
1611,1,29
2018,16,360
72,17,423
2716,10,134
2414,7,104
3023,3,68
1233,6,182
1235,0,0
1242,0,0
601,0,0
2416,7,154
2613,1,29
1246,0,0
1621,10,386
1256,17,527
1624,8,135
3024,0,0
3025,1,34
1270,3,130
2253,1,40
1631,18,607
1632,4,184
2258,0,0
1285,13,591
1930,2,62
2268,7,122
2274,1,32
1656,0,0
79,7,164
2278,6,205
2280,2,117
1325,1,31
1840,1,42
174,0,0
2506,1,37
1662,4,157
1349,4,95
2651,3,96
2848,2,62
1354,1,32
2849,0,0
1356,0,0
1357,0,0
84,1,33
3026,5,228
2292,1,34
2473,0,0
1363,13,439
1366,17,556
1369,11,287
1667,1,26
3027,8,202
3028,1,33
1378,7,120
3029,0,0
1674,1,28
2439,13,333
1935,8,204
1385,1,39
1386,0,0
36,9,238
2734,4,132
1389,0,0
1390,3,52
710,0,0
2735,0,0
2041,8,200
1855,17,432
1401,5,62
2047,10,341
2313,1,22
2314,1,37
1407,4,145
1690,3,112
88,21,300
2442,0,0
2859,0,0
1860,3,108
3030,3,65
1424,6,111
1862,1,37
2671,0,0
3031,3,80
2674,9,425
3032,3,78
2331,7,179
1866,0,0
1433,0,0
1434,0,0
2052,0,0
1871,0,0
1709,0,0
1874,0,0
43,1,10
1444,0,0
2347,1,7
1446,1,11
2480,0,0
1715,1,11
1451,0,0
1454,0,0
2451,1,39
2688,2,96
432,1,41
2356,3,88
1462,3,152
1465,1,45
1469,3,111
1472,1,28
3033,0,0
2064,0,0
1475,1,33
2362,3,74
2065,1,22
1485,0,0
1489,1,21
1730,9,228
1890,19,498
1032,4,106
1035,27,848
3034,9,262
2373,1,63
2916,0,0
1502,1,36
1044,5,157
2541,6,113
1050,12,454
1893,0,0
989,0,0
1511,4,83
1065,1,44
317,12,433
1071,7,138
1745,5,151
1075,1,45
3035,9,189
2135,15,344
1022,0,0
2749,20,1057
1525,5,139
1755,9,322
1530,4,111
2563,13,350
6,11,479
1761,31,672
1762,31,850
1763,19,527
113,3,73
2792,2,59
270,1,37
1904,1,37
1768,4,162
1769,2,62
1906,25,1106
1556,3,113
10,11,310
1773,0,0
274,20,588
2751,0,0
1563,1,26
1134,2,64
1776,15,582
2710,4,141
1778,0,0
63,3,77
1571,23,475
1782,7,230
1784,10,184
2752,3,64
2590,1,42
1999,2,51
65,1,33
66,6,131
14,5,197
2002,9,293
2004,10,362
2006,18,465
1176,7,126
2068,3,116
1188,3,133
2207,5,170
2409,0,0
203,18,609
2490,0,0
1203,7,261
1212,14,258
1798,1,30
1602,0,0
122,39,999
1803,14,272
1608,1,41
1222,3,60
1224,4,91
2229,6,125
437,5,168
2894,16,415
2019,1,52
1236,7,289
1615,16,375
1617,0,0
2896,14,282
24,1,37
1817,1,33
1247,4,177
1248,29,352
2238,14,356
1821,0,0
2241,17,655
286,0,0
1828,11,204
2718,1,46
1829,2,95
1625,13,332
3036,1,45
2469,2,136
76,0,0
1279,5,138
2421,1,48
1297,0,0
2625,4,66
2492,3,175
2260,79,1755
1300,2,56
377,0,0
2425,0,0
1315,17,361
2030,2,60
136,2,73
2426,12,322
2275,1,35
2031,11,194
1654,1,32
2644,0,0
1841,0,0
1843,0,0
138,2,76
1332,2,56
3037,4,138
2507,1,41
31,2,77
1846,0,0
2733,1,27
2034,16,416
1849,17,467
2304,3,49
2040,5,162
2757,7,199
651,0,0
2441,11,302
1411,0,0
1426,7,119
2083,9,423
1870,0,0
2680,1,15
1872,0,0
2479,1,44
2448,0,0
3038,5,105
92,1,14
302,0,0
2758,0,0
1877,0,0
2062,1,44
1878,3,148
1881,7,169
1468,4,141
1882,0,0
2457,9,102
3039,1,14
1488,1,22
960,26,746
1952,0,0
1891,1,34
1039,9,242
1503,19,806
1962,6,214
1739,20,795
452,1,28
1895,1,56
106,11,239
1967,0,0
109,0,0
1079,1,27
388,11,322
1527,14,228
2486,6,138
111,21,424
7,18,576
1766,3,129
1129,2,92
1132,2,70
1908,16,480
1567,1,40
1985,7,114
198,20,410
1991,15,448
1912,3,85
1582,9,229
279,25,808
1921,0,0
2714,5,139
1800,9,385
1609,14,613
1234,1,25
239,1,40
1925,0,0
2024,11,287
134,0,0
2630,3,76
2493,0,0
81,0,0
3040,0,0
139,2,54
2077,0,0
426,3,131
1933,0,0
246,0,0
3041,1,30
2475,0,0
1936,7,202
2508,40,1120
1687,21,301
180,1,21
1697,12,248
1700,0,0
1867,0,0
148,1,34
1944,1,27
153,4,28
2481,3,174
93,0,0
306,1,22
51,1,48
2537,8,231
2485,2,69
1046,1,46
1047,1,50
1958,14,505
745,1,45
1736,0,0
1737,5,173
2497,0,0
105,10,309
2549,18,364
107,1,45
1748,3,87
1969,10,272
3042,29,712
58,18,469
1096,0,0
1104,5,88
2388,0,0
1544,3,80
1977,11,280
1545,2,57
8,1,33
1770,50,1059
1553,4,85
117,16,434
62,54,1136
1984,40,1288
196,19,246
1141,26,679
2584,1,27
1572,9,154
1993,9,312
2184,23,346
1998,19,704
393,3,41
1913,26,861
2595,2,115
1915,1,39
1590,5,187
1919,17,340
1187,27,605
1196,9,207
1795,8,227
1605,11,215
1231,1,37
1811,1,25
1812,7,144
1924,21,498
2020,3,75
1815,0,0
1240,21,436
1819,11,386
284,7,213
1622,15,311
1824,16,306
1825,16,400
1252,0,0
1623,22,904
133,0,0
1630,12,247
2419,0,0
1287,3,63
2422,5,80
1298,8,119
2509,7,214
1652,6,145
78,2,86
1331,0,0
2282,1,25
1346,0,0
289,0,0
1355,0,0
3043,1,34
1360,5,116
1672,0,0
34,1,50
1381,8,166
86,9,401
2316,1,39
1419,10,450
1422,3,73
1863,0,0
2446,24,675
1698,23,372
3044,0,0
1865,13,202
1699,8,166
1701,0,0
149,1,24
41,0,0
2051,0,0
2335,0,0
3045,1,44
1712,3,16
2452,2,95
2063,3,32
49,0,0
1726,1,24
2067,0,0
