产品SKU,订单产品数量,订单产品收入
230,0,0
53,1,29
1894,17,393
266,0,0
1967,0,0
108,1,30
608,3,46
58,9,274
192,0,0
4043,3,57
113,0,0
60,4,128
115,0,0
1982,0,0
2795,0,0
275,1,27
1986,5,180
3387,13,390
4117,1,36
12,3,157
1579,5,263
415,5,185
325,0,0
279,1,41
4118,0,0
3299,3,176
126,15,308
1814,1,33
1827,1,26
466,22,577
2025,1,32
77,0,0
2422,1,29
2505,1,22
2984,1,41
2264,0,0
3862,1,54
28,1,33
3931,0,0
3743,1,35
624,0,0
311,0,0
137,3,71
81,1,35
2072,0,0
244,0,0
2524,1,34
211,3,102
2032,13,412
4062,0,0
1361,8,405
33,0,0
2298,10,201
560,0,0
1675,30,603
1852,14,263
2905,12,560
3896,0,0
1420,4,136
180,1,24
473,0,0
1943,0,0
1868,0,0
2051,1,32
3837,1,23
301,0,0
350,2,47
184,1,37
2057,3,33
2060,0,0
3434,1,11
2511,1,5
3261,3,10
386,0,0
481,0,0
2451,3,65
768,0,0
546,0,0
158,0,0
227,0,0
50,0,0
187,0,0
188,0,0
