产品SKU,订单产品数量,订单产品收入
2566,3,56
2084,0,0
236,24,666
2406,1,36
337,3,60
339,1,25
77,0,0
3179,0,0
2072,5,122
2517,0,0
33,1,24
2045,1,21
2048,4,80
297,1,28
407,0,0
182,1,36
1945,0,0
408,1,35
430,5,119
431,5,137
2522,5,26
386,0,0
369,0,0
227,0,0
563,1,15
2,6,192
259,9,391
190,0,0
262,1,38
318,4,187
634,1,29
356,3,80
166,1,28
2795,1,34
458,7,151
275,1,31
335,20,524
197,6,210
3357,8,147
1155,24,659
415,1,38
2516,5,164
1914,4,127
15,2,86
1181,7,178
17,27,792
1299,4,157
489,7,213
2510,1,31
2069,3,45
2287,1,43
428,3,78
473,0,0
1946,6,115
3262,5,120
221,2,62
445,1,58
256,3,46
694,7,161
814,0,0
1508,35,938
1057,51,1213
387,1,32
263,3,80
233,4,102
57,26,725
454,1,24
111,15,466
269,7,191
59,1,24
1782,1,42
1785,1,35
325,3,83
968,7,253
3364,8,172
2606,18,475
2016,5,129
3117,2,73
647,3,90
361,3,92
2633,1,32
803,19,369
288,1,42
78,2,89
496,1,55
424,3,134
2077,1,29
1846,1,38
3260,0,0
2294,2,78
603,14,369
1672,7,132
34,1,32
37,1,39
1943,0,0
3050,3,65
223,9,41
2520,6,40
482,3,38
305,3,55
2075,0,0
1891,2,84
4,0,0
101,2,80
102,1,32
2546,2,76
1748,1,41
673,2,55
389,1,34
1524,15,395
598,7,332
2393,84,2554
1992,1,30
324,1,49
394,45,954
2011,3,75
1231,1,35
171,1,41
1814,0,0
807,7,110
139,3,65
143,0,0
298,0,0
429,1,38
181,3,38
218,8,170
183,6,120
443,3,76
3365,3,63
254,1,44
1476,3,47
188,0,0
2916,0,0
450,0,0
2703,5,114
611,25,667
271,0,0
118,6,182
65,5,101
2192,43,758
2010,1,53
1800,13,370
124,0,0
71,0,0
22,0,0
359,1,24
2630,5,98
364,4,120
175,0,0
3269,1,37
32,8,233
249,0,0
1693,7,258
216,3,59
652,3,57
3170,1,22
3265,0,0
3049,1,29
2060,13,69
46,3,21
1876,4,41
304,5,36
1721,2,44
228,3,48
50,3,28
306,1,21
640,0,0
1900,11,273
539,1,25
278,79,1974
531,8,202
588,0,0
3134,5,132
343,5,152
3366,2,69
2324,6,143
552,9,174
2877,3,63
352,12,65
2086,9,42
93,0,0
631,0,0
317,14,686
1081,7,216
355,1,64
610,0,0
457,3,93
1982,0,0
802,1,44
198,10,203
199,6,142
1803,5,104
421,1,32
423,5,114
140,1,49
312,5,110
178,1,32
910,1,44
186,18,117
526,1,42
267,35,1561
453,3,74
193,0,0
391,4,112
434,1,41
839,1,36
622,4,188
623,3,102
340,3,109
636,5,116
2434,4,75
541,3,130
401,4,93
810,3,79
248,30,672
179,1,36
637,0,0
590,7,88
536,2,69
499,1,53
594,3,35
2764,2,58
412,2,86
334,3,72
321,1,44
12,14,528
418,1,31
614,1,36
244,4,155
2993,3,78
209,4,121
2903,0,0
2518,2,92
31,3,103
405,5,115
3178,1,32
44,10,55
562,0,0
572,1,59
553,1,26
448,5,98
605,21,639
606,7,155
310,121,2361
456,2,64
2709,6,220
327,1,37
328,1,45
400,3,73
2523,4,94
3367,0,0
367,8,305
220,6,164
222,1,44
617,7,228
156,8,44
225,0,0
446,0,0
573,1,17
316,1,21
61,0,0
373,5,176
357,3,109
395,0,0
849,1,38
206,44,1431
2022,7,129
360,0,0
28,1,27
2029,17,259
568,0,0
3263,0,0
342,0,0
378,1,40
177,1,34
2035,7,196
1940,19,576
348,0,0
2054,4,90
315,17,480
253,5,85
185,4,72
257,2,99
308,1,49
1961,1,32
309,2,86
372,0,0
11,7,238
276,1,43
1195,0,0
463,2,51
173,6,130
1271,4,99
646,1,31
376,0,0
420,1,46
567,3,68
774,1,44
329,2,57
208,0,0
468,7,114
379,5,134
294,0,0
147,22,438
581,1,39
3171,4,109
2090,5,212
351,7,94
384,2,54
184,3,59
224,7,43
410,4,144
584,4,127
191,0,0
607,1,48
268,0,0
1975,50,1049
169,1,25
1150,14,394
336,8,304
621,21,475
358,1,36
578,35,537
239,0,0
207,2,92
397,3,79
398,0,0
362,0,0
469,1,43
1355,1,35
403,1,29
346,9,429
472,1,40
1430,4,51
299,1,25
151,3,86
3368,3,76
444,7,153
385,5,29
303,10,98
409,1,8
2526,2,49
823,7,139
331,13,267
3266,12,267
711,3,96
514,8,253
784,33,773
2094,1,36
1025,19,522
664,9,126
503,4,125
504,7,133
795,14,716
508,4,93
490,2,54
744,7,178
558,2,64
535,7,197
779,3,107
831,2,55
574,4,138
530,4,114
809,7,117
701,9,184
142,4,126
792,2,76
1862,3,96
767,10,228
806,1,49
604,4,125
620,4,172
609,6,127
476,3,83
782,7,153
766,1,31
561,24,372
576,4,127
492,11,234
820,7,124
812,2,77
654,14,291
3369,16,247
582,1,23
513,3,62
326,9,289
3184,2,50
2087,3,61
497,0,0
38,38,1250
655,11,296
2450,6,89
480,2,88
502,3,73
322,3,121
836,13,318
3250,6,163
1850,6,220
817,6,166
3053,25,1058
649,3,70
311,2,99
2302,4,75
801,0,0
1911,14,565
493,16,486
929,3,68
488,2,69
785,7,162
524,6,77
629,17,417
537,9,153
847,0,0
509,1,27
512,1,25
3051,6,90
491,3,102
832,4,102
486,4,149
758,2,85
1501,2,83
194,7,200
1565,37,799
644,2,52
961,33,983
494,2,77
835,2,94
540,3,135
3370,5,146
3026,2,82
822,3,71
569,2,67
519,5,181
542,17,359
3180,5,130
3054,12,216
307,3,90
532,2,70
589,6,86
3267,15,230
543,15,306
333,0,0
595,2,39
2704,7,325
669,10,215
794,7,170
2525,5,69
566,12,277
2521,4,156
3264,3,99
544,9,149
1075,2,69
575,1,36
538,3,130
477,0,0
554,9,175
521,1,39
1913,24,673
549,4,126
523,4,134
330,3,40
2989,3,101
3055,2,51
425,1,44
1441,6,112
616,18,380
3268,10,226
571,9,169
481,0,0
763,3,93
768,0,0
1497,1,48
547,18,384
597,10,235
712,2,99
2098,3,68
643,5,104
2206,0,0
600,2,76
645,1,41
516,3,133
375,7,129
464,3,96
613,4,146
363,9,323
650,8,170
2732,0,0
2850,10,218
628,7,139
2095,9,116
545,1,52
501,1,39
555,5,195
460,11,267
323,8,222
528,5,223
838,11,299
599,2,92
580,4,138
602,4,77
467,5,243
2527,6,136
82,2,83
3048,1,44
3371,3,68
427,2,64
344,5,127
219,2,95
627,9,338
349,10,233
3182,6,165
332,8,174
546,0,0
632,0,0
113,0,0
417,0,0
587,5,97
2530,4,124
471,6,155
350,4,81
314,5,160
618,0,0
656,1,59
3189,31,1085
3186,8,279
3271,5,116
717,26,739
667,13,387
690,13,377
964,13,490
691,34,891
998,21,329
986,15,358
679,15,544
948,13,305
743,16,590
2104,3,101
505,13,275
2076,49,2662
670,22,601
2100,12,254
821,12,187
994,17,472
921,29,517
718,17,371
2509,11,293
3052,2,68
1695,24,357
660,7,165
2923,13,261
702,21,307
2079,11,395
999,9,220
764,53,2545
682,7,205
683,20,579
705,11,174
3056,7,187
1028,8,270
954,10,139
696,12,302
2528,12,319
1027,9,299
896,12,290
695,15,266
1023,11,297
699,13,209
845,21,631
689,11,325
915,25,982
746,20,442
1010,15,371
722,14,257
724,13,342
704,14,396
672,15,362
1136,7,254
799,4,162
687,11,373
1016,17,525
688,19,355
996,12,211
729,18,403
676,7,154
796,7,253
3372,14,255
715,10,239
500,20,299
3273,3,91
692,13,300
714,5,83
3272,9,280
678,9,289
662,3,128
733,20,363
952,11,323
435,6,237
993,7,148
661,20,361
730,23,485
2691,13,477
510,0,0
659,18,298
757,6,166
119,50,943
681,6,116
800,23,448
834,5,121
1638,1,49
750,15,461
2033,11,364
844,11,149
707,15,232
1004,10,336
738,14,265
3060,11,269
3183,13,292
727,13,308
775,6,189
759,12,320
736,1,59
719,6,130
728,29,377
791,8,334
804,19,430
773,11,336
798,6,186
1018,9,152
1864,11,403
665,17,180
668,14,457
686,7,159
2389,4,72
506,8,231
777,12,219
762,4,90
771,14,328
1889,6,209
1996,9,174
742,3,69
769,1,38
818,17,345
760,25,594
1652,19,445
674,10,246
747,17,410
770,7,132
515,8,174
533,7,149
551,3,166
787,19,334
732,7,129
548,5,69
741,5,51
2036,8,167
479,29,718
752,9,212
534,4,213
793,24,1052
726,1,35
754,16,521
737,8,203
830,8,191
2096,5,80
815,2,51
518,9,258
786,19,257
520,8,223
805,19,352
706,15,212
827,7,214
2093,3,76
833,4,91
579,7,366
772,15,197
751,7,77
816,6,41
825,17,386
826,19,190
780,6,160
753,6,158
60,7,238
708,8,194
755,5,261
697,19,446
402,0,0
723,8,276
2747,2,62
522,1,44
829,5,131
2015,17,845
3270,4,183
2088,4,109
824,8,172
811,9,241
857,140,4907
911,56,2411
852,69,2573
1941,66,2097
855,79,2099
277,69,1143
870,61,1866
856,53,1919
860,70,2243
861,51,2290
850,84,1683
2529,39,979
875,73,1713
874,45,989
872,105,3505
864,41,906
879,29,633
867,49,730
865,53,1403
731,68,2224
863,54,1532
869,26,703
877,73,1710
2385,71,2135
3057,52,772
873,41,921
866,46,1881
853,48,992
854,60,1400
878,109,2929
883,27,643
881,44,1156
1949,36,1586
905,54,745
913,27,1366
1022,40,1013
892,49,1040
937,36,850
2410,31,1343
2081,13,372
876,39,569
828,70,1236
2101,24,624
884,41,1433
888,24,708
2102,59,1013
3058,29,924
859,32,860
886,26,911
1252,52,1262
2532,33,899
902,34,1114
889,25,767
962,21,627
893,57,925
936,33,892
3059,27,924
919,25,861
997,18,532
880,38,1025
912,20,485
890,29,792
3188,20,452
2091,41,1212
973,15,238
1403,4,162
909,40,960
899,24,1099
907,29,1078
951,46,1299
693,31,1517
1003,23,500
903,26,833
908,30,917
930,24,1023
1017,25,632
1006,12,458
897,57,1352
984,32,591
895,34,752
891,87,2000
925,13,623
914,14,477
894,19,637
927,34,1170
1520,20,481
943,20,588
928,19,585
992,41,666
1219,21,520
959,23,810
900,28,628
944,34,820
120,22,655
871,31,1111
934,31,788
957,18,282
982,36,715
939,37,758
969,16,251
904,26,1257
922,19,351
932,22,826
916,25,409
942,25,487
980,24,463
940,21,412
955,14,469
1024,15,563
1008,41,747
2103,39,1085
1005,26,572
898,6,244
945,21,532
976,40,1828
966,10,337
1013,7,134
1026,17,409
946,27,767
783,20,712
917,20,834
977,12,373
713,29,559
958,9,366
2739,13,459
3187,51,1029
285,16,486
981,11,236
970,32,505
438,22,587
2533,16,426
983,8,354
1000,1,48
988,18,331
1011,14,241
203,28,676
1001,13,328
3373,13,231
956,51,1315
991,33,556
933,18,644
935,11,261
677,8,209
3244,25,718
700,27,715
709,18,403
995,12,335
1020,35,837
920,22,594
1015,10,358
971,19,422
1002,16,660
987,19,462
666,39,1371
720,14,506
474,31,1014
967,22,845
1007,6,158
3176,3,109
279,34,1183
947,10,487
941,23,1060
684,9,204
953,18,408
3185,6,200
1014,25,477
739,20,641
851,25,830
3374,36,726
949,12,218
126,23,520
963,10,253
1766,15,322
671,7,283
985,10,223
716,13,587
1012,20,363
978,22,621
698,5,107
98,0,0
3375,0,0
2370,4,127
51,0,0
2107,1,26
2699,11,166
2372,0,0
1031,6,179
2925,2,64
3190,0,0
3080,0,0
2537,10,147
1037,3,101
2373,0,0
260,1,45
1954,0,0
1038,10,167
1732,31,821
1733,0,0
1040,7,150
2111,1,41
3376,0,0
3082,0,0
2112,7,154
2375,5,86
1043,0,0
1958,15,304
1048,4,148
3377,0,0
1504,2,92
3378,0,0
1736,0,0
1505,0,0
1892,12,298
2771,1,32
411,4,106
2378,1,51
1962,5,117
2746,1,50
3083,0,0
3084,0,0
54,1,34
2462,0,0
3379,0,0
2124,0,0
2547,5,143
2463,6,153
1511,5,153
2497,0,0
234,0,0
105,1,41
2550,19,637
3380,2,65
2379,7,196
2380,9,346
1745,13,285
107,1,37
3280,3,71
2133,1,39
3381,1,26
1747,3,87
1518,1,35
1519,0,0
109,0,0
1750,9,203
1898,5,174
1968,1,29
2382,2,64
2556,2,91
1521,13,233
1970,0,0
1522,3,71
2139,3,148
3382,11,316
475,0,0
2498,0,0
1525,9,184
2386,1,24
2885,1,35
58,12,224
1754,3,89
1528,15,404
3200,3,82
1974,4,98
3201,5,89
1103,0,0
1533,1,34
1756,9,169
2149,3,66
1757,0,0
1759,13,437
1535,3,79
1539,2,91
3383,3,94
3339,3,81
3239,0,0
1543,1,30
1115,5,166
1901,13,280
2154,0,0
1117,4,160
1118,7,176
2567,0,0
1120,1,43
2945,0,0
3285,5,72
3097,1,44
3384,2,69
2947,0,0
1547,5,128
1122,3,64
3340,0,0
1548,1,40
1550,0,0
1770,40,889
2708,13,358
3385,0,0
2796,0,0
1983,3,80
2955,1,32
2171,1,42
2957,0,0
2394,1,23
1561,0,0
2175,17,513
2395,0,0
2578,2,54
1568,0,0
1570,1,31
1143,5,207
1988,4,117
3149,4,152
1990,6,156
2762,15,399
3207,2,65
1781,5,117
1145,1,36
3386,0,0
2582,8,197
2583,1,33
1148,0,0
3387,15,384
1912,1,36
1151,2,81
1783,22,323
2964,8,167
2400,0,0
2587,4,213
1153,6,127
2588,3,65
1997,14,379
2752,1,26
1156,1,25
2467,3,127
1573,0,0
2592,3,76
393,0,0
1576,0,0
1161,2,77
2187,7,360
1162,2,86
2188,1,48
1578,3,70
1166,9,225
14,6,177
1167,1,40
3388,0,0
2712,0,0
1170,2,55
901,0,0
2404,0,0
1583,8,209
1584,0,0
3389,0,0
2407,1,40
1791,14,414
2004,9,382
1587,5,192
2006,17,797
1176,5,154
1589,1,35
2893,0,0
2198,3,104
1180,9,439
3210,14,350
3390,1,23
3391,0,0
1185,4,134
1188,1,28
2205,0,0
2008,9,287
1191,4,77
1192,0,0
2409,3,90
1597,5,213
2489,13,477
2209,3,76
1197,5,146
2210,1,44
1599,0,0
1203,0,0
3114,3,55
1204,9,204
1208,0,0
1797,6,222
1212,6,272
2807,1,35
2219,5,147
1215,0,0
3392,0,0
3393,5,128
2412,0,0
1608,0,0
3394,0,0
2227,7,215
2970,1,30
1611,0,0
1228,0,0
3395,0,0
2413,1,37
2894,9,160
1809,0,0
1810,1,25
1233,3,77
1235,0,0
1613,0,0
1236,1,48
2895,0,0
3396,0,0
3397,0,0
1615,13,395
2819,2,77
1616,0,0
3398,0,0
1241,3,76
2896,13,311
2897,4,130
3399,0,0
2416,1,33
841,7,109
2237,11,277
3400,0,0
1247,2,90
1622,11,291
2238,0,0
1821,0,0
1250,0,0
2977,4,128
1827,0,0
1254,0,0
2243,9,157
2755,4,108
1828,18,538
1258,0,0
2248,3,66
1624,11,278
2469,4,170
1273,0,0
2253,2,82
1275,1,30
1630,0,0
3126,0,0
1632,4,200
2981,0,0
635,0,0
1288,0,0
1289,8,256
1290,4,116
2420,1,46
1831,6,137
2833,1,48
1296,5,81
2492,6,247
2260,54,1155
1930,1,43
1300,2,51
2261,0,0
1832,1,36
135,6,137
2262,1,34
2265,4,108
3401,3,58
2268,4,132
2986,1,42
1314,1,40
2637,1,23
1834,7,218
1651,3,73
3310,0,0
2726,0,0
1318,0,0
3216,3,85
2839,0,0
3402,0,0
2840,0,0
3167,1,49
2729,1,51
2640,1,41
3218,3,65
2842,4,155
2471,0,0
3403,0,0
1842,0,0
1659,1,46
2432,0,0
2988,1,49
2843,1,33
2901,0,0
2756,3,48
1335,1,32
2645,7,223
2844,2,94
2845,0,0
2992,0,0
3316,0,0
2524,1,50
2902,1,46
3136,0,0
2472,1,44
3404,1,39
3140,0,0
3405,1,55
1845,0,0
2286,0,0
2847,4,110
3142,0,0
2655,0,0
84,0,0
290,0,0
3043,1,49
2733,1,29
1362,8,269
2296,0,0
1364,4,109
1847,7,246
1366,8,136
1848,6,180
1368,10,177
1369,10,383
3027,1,47
1371,5,113
3061,1,36
1373,6,142
1671,0,0
2304,3,78
1378,5,136
1675,0,0
1381,0,0
1382,2,101
1935,12,416
36,0,0
2039,1,33
2734,13,250
381,0,0
3168,1,33
1394,1,27
1681,2,93
1682,0,0
2041,8,279
1398,17,306
1684,5,131
778,0,0
1685,2,65
1400,6,138
3406,0,0
3407,0,0
1857,47,1028
2736,5,276
2477,6,160
2316,1,33
1858,0,0
3323,3,92
2737,1,39
2906,3,78
2442,0,0
2907,4,142
1859,1,46
1415,0,0
2323,1,38
2325,0,0
1694,0,0
2443,0,0
1426,1,21
2672,16,417
3067,2,68
2446,21,544
2740,5,98
1697,15,294
2678,0,0
2861,0,0
1866,1,26
1431,0,0
3408,1,23
2867,0,0
3409,0,0
3410,1,25
3328,0,0
3411,0,0
2337,3,31
1437,4,59
2338,3,43
2339,2,32
3412,5,54
3413,1,22
2343,0,0
1872,1,30
2681,0,0
2918,1,27
3414,1,39
3038,1,29
3415,0,0
3416,0,0
2449,0,0
157,0,0
1454,0,0
1717,0,0
1878,6,170
1718,0,0
3417,2,111
2880,0,0
3071,1,52
2451,1,49
3418,0,0
3333,4,152
2690,0,0
3419,4,92
1464,4,143
1469,5,199
1472,0,0
3235,1,28
3236,1,22
1475,0,0
3420,3,49
3421,4,71
2361,1,32
1485,0,0
1486,0,0
3422,0,0
1489,0,0
1728,0,0
3423,3,49
2698,3,126
2106,9,186
1030,0,0
1036,8,321
1953,8,324
2374,7,176
2110,2,94
2932,1,34
2542,2,53
1054,1,46
989,0,0
1964,0,0
451,2,69
1741,0,0
1513,11,226
1965,9,178
586,1,24
3424,12,281
1744,4,95
1967,0,0
163,7,106
2135,7,226
2788,3,78
2922,1,44
3425,1,41
1523,8,182
3172,5,255
1089,1,42
1527,7,205
2145,0,0
1094,2,49
1534,0,0
1110,0,0
2150,1,30
6,4,104
390,3,73
1899,5,117
1542,2,58
3283,0,0
1977,11,318
2942,1,28
3240,1,43
2156,3,60
2750,3,68
2161,1,46
1903,5,100
1124,6,220
2921,6,191
2794,3,71
1979,3,130
2167,4,139
2953,5,114
1131,4,98
1778,2,81
3205,17,342
2488,1,43
2397,0,0
1567,0,0
2177,2,52
2179,2,88
1142,4,94
1147,1,47
2586,0,0
2182,7,113
565,7,170
1993,11,325
2185,10,266
1157,1,24
1158,5,206
1163,1,56
66,12,376
1580,0,0
1168,12,354
1169,7,134
1174,9,151
2193,2,95
1915,5,142
1586,1,26
2005,4,90
1588,13,340
2195,4,104
2199,0,0
2200,10,267
1187,5,224
1189,13,336
2082,0,0
990,0,0
1921,1,43
2754,1,54
2714,13,244
1210,1,38
1799,45,1284
1602,1,31
1213,0,0
123,3,80
2603,16,260
2220,0,0
3426,6,222
3299,10,214
3300,3,103
1804,0,0
1221,0,0
1222,12,375
1224,5,95
2229,0,0
3427,1,33
1808,14,394
2018,20,540
1612,5,79
129,5,165
1812,1,49
1239,0,0
2234,0,0
2613,1,22
1820,19,413
1824,4,145
2024,9,214
1927,7,345
1826,1,34
556,21,672
1256,8,305
1259,9,238
287,1,38
2247,2,88
2619,7,178
1270,7,208
466,0,0
2252,7,242
2026,19,601
2623,0,0
3305,13,435
3248,4,121
1631,5,126
3046,3,59
2258,0,0
1291,0,0
1292,15,373
1641,20,556
2264,20,445
136,4,140
2277,0,0
1322,3,124
3219,0,0
2730,1,37
2644,0,0
3257,0,0
2433,0,0
1331,0,0
1660,1,45
138,1,26
3040,0,0
2506,1,47
2997,5,156
3220,1,23
2507,12,310
2290,1,43
1356,3,53
3253,1,38
2295,1,75
2299,7,105
1376,1,29
1676,5,81
1678,13,616
1390,8,139
1391,1,30
1683,2,66
2042,0,0
2044,0,0
1401,1,30
1405,9,289
1938,12,343
1407,5,172
2441,8,233
88,6,233
1410,0,0
1411,0,0
1692,1,40
3066,5,150
3428,0,0
2738,0,0
1424,13,204
2445,8,262
1863,0,0
2083,3,69
2919,1,47
3181,3,75
2332,3,65
1865,8,322
3429,3,48
1435,0,0
1871,0,0
1436,8,99
1708,0,0
2479,1,38
3045,4,176
2682,1,32
2480,1,7
1715,0,0
3331,1,59
3430,2,110
1468,1,44
159,0,0
2063,1,26
2360,1,21
1474,0,0
3431,0,0
1479,1,34
2065,0,0
2066,1,31
1731,8,238
960,22,481
3078,5,211
1490,1,37
1950,15,272
2884,1,48
583,3,73
2109,19,407
1955,10,189
619,24,564
511,0,0
1047,2,94
1735,0,0
1050,7,196
2745,1,43
2776,1,45
265,24,759
2780,3,63
452,3,71
1514,0,0
1071,0,0
388,8,301
56,5,140
3199,5,114
2912,3,70
1106,6,208
1761,19,558
1976,8,296
1763,23,579
1978,1,45
1767,0,0
1557,0,0
2890,4,147
1566,1,42
2398,5,135
1569,3,48
2399,0,0
1572,5,131
3356,37,819
1995,2,67
2401,1,41
2590,1,42
3106,2,50
1788,6,210
2001,21,828
642,22,1282
1916,10,330
2085,2,64
1198,2,67
3165,7,228
2217,0,0
3150,14,555
3151,24,434
338,0,0
462,0,0
2808,6,272
205,1,32
2017,1,54
2716,1,23
1923,0,0
130,1,35
2021,1,38
1925,1,39
23,0,0
1617,0,0
24,0,0
1621,26,619
1248,14,372
1249,0,0
2915,11,179
465,3,94
2241,16,307
1825,11,487
1253,7,246
1623,14,300
1260,4,78
3166,1,43
3024,0,0
1267,10,206
133,3,84
76,0,0
1285,41,950
1637,5,92
975,0,0
2027,3,65
2505,1,16
2625,5,135
3359,20,584
1315,8,362
2837,0,0
1836,1,35
1321,10,331
2278,13,331
1841,0,0
2994,3,151
2996,6,118
1662,2,99
2651,3,82
1360,6,133
1934,12,492
1666,2,94
2034,15,348
1677,23,354
1679,0,0
293,3,76
1680,14,227
347,18,839
3224,0,0
1936,5,113
1687,5,114
366,26,534
442,1,41
1939,0,0
2494,9,175
1942,11,368
3009,0,0
89,21,665
2330,6,305
1428,9,238
252,10,161
1699,6,133
1700,1,27
1867,0,0
1704,1,17
1870,0,0
2053,0,0
1439,0,0
1707,1,23
1442,0,0
2058,1,17
154,0,0
1446,0,0
1714,0,0
1720,0,0
1886,0,0
97,3,58
1035,28,968
1952,1,30
2376,41,925
99,28,893
5,3,85
1739,20,552
1746,10,292
1749,2,76
108,1,39
608,0,0
1969,3,73
734,0,0
3042,21,764
1755,18,429
1530,1,47
1532,12,325
2563,11,316
1104,1,38
2388,0,0
1762,10,508
1552,0,0
114,28,528
2487,8,341
116,1,30
117,11,195
1775,1,59
1984,52,1632
1779,0,0
1991,3,89
1998,7,129
3107,4,118
1160,0,0
882,1,42
1919,10,209
906,1,46
2490,0,0
1199,3,87
1202,3,74
1600,13,405
740,3,148
122,23,782
3432,9,211
931,0,0
437,13,439
72,28,342
170,18,484
1924,13,454
1815,1,38
73,1,46
1817,0,0
2023,38,956
25,0,0
557,16,235
1297,0,0
1298,5,72
3249,9,274
3360,13,591
2425,0,0
2030,1,47
80,3,80
1839,3,141
439,0,0
1334,1,55
441,0,0
246,1,28
291,0,0
144,1,49
1852,61,1391
1389,1,49
1855,8,220
2917,0,0
788,11,230
149,0,0
2050,2,71
2051,2,44
1709,0,0
3433,2,61
1875,2,25
3434,3,19
92,1,13
2061,1,10
2062,0,0
158,0,0
226,0,0
49,0,0
1727,2,44
370,17,225
1492,7,119
1494,7,164
1032,3,57
2926,7,155
258,1,35
52,5,107
3,14,353
2541,1,37
1737,6,266
1509,10,287
2773,5,156
1963,7,162
2779,1,53
2937,3,61
3435,0,0
1966,21,381
1742,1,50
1897,37,590
2787,5,226
1752,15,413
1753,0,0
2749,23,1002
1095,11,174
2486,1,29
1973,18,633
1540,6,162
1549,27,499
1768,10,299
1771,1,26
1907,13,350
1556,1,42
115,1,34
1980,0,0
1981,11,493
10,15,304
272,1,21
273,1,45
1774,1,48
63,10,231
196,6,154
1985,3,124
459,2,89
1994,12,279
1590,5,261
1598,6,167
281,29,534
1209,4,98
69,19,492
2503,7,126
2607,4,114
1220,13,702
1610,14,560
2230,1,43
1234,0,0
2814,0,0
2020,10,332
132,10,299
1816,1,22
1246,1,28
1926,0,0
2418,5,137
3175,13,707
286,0,0
1255,0,0
1294,14,283
1929,21,477
1643,6,164
1306,2,78
2275,1,35
2280,3,85
2643,3,105
1840,0,0
243,1,35
1336,0,0
3436,1,30
3437,1,38
1361,1,48
3041,0,0
2298,16,416
2037,19,693
1379,12,366
2307,0,0
1384,6,175
35,14,400
2475,0,0
2508,33,591
1421,15,391
3159,2,74
2328,4,95
1696,19,524
1701,1,28
90,1,27
41,0,0
2052,1,21
3352,0,0
43,1,13
2345,1,4
3438,1,36
47,0,0
1882,1,31
1724,1,25
657,0,0
1726,0,0
187,0,0
