产品SKU,订单产品数量,订单产品收入
3107,15,298
758,1,48
568,1,25
810,3,38
344,4,72
678,1,33
846,14,60
726,2,47
564,8,282
600,5,188
533,2,55
2509,6,182
245,3,153
3260,4,214
3636,3,70
508,2,90
3897,4,41
811,7,132
479,5,163
509,3,51
3449,1,39
631,1,21
574,1,36
2392,2,74
2204,3,86
3364,11,270
773,1,31
330,5,76
602,3,70
589,5,66
544,7,131
1110,1,42
3357,4,92
766,2,69
174,18,352
3363,0,0
142,1,39
3905,1,41
3709,5,107
3365,2,74
3183,4,199
510,1,29
793,19,432
857,2,58
120,24,625
587,0,0
809,3,80
738,1,25
3906,1,25
468,0,0
569,2,52
3712,4,112
3182,6,226
3262,3,87
3368,11,182
503,2,43
576,5,146
515,5,125
1590,2,107
516,0,0
329,0,0
3179,4,81
3264,5,151
2324,3,136
1862,1,36
520,8,83
582,2,77
3824,25,623
987,17,362
1020,12,419
942,20,407
964,21,344
747,15,366
720,16,571
3788,22,393
965,5,156
966,16,272
977,13,296
946,9,343
3842,3,94
685,6,263
1301,6,264
499,0,0
983,6,233
970,6,187
980,25,731
697,3,119
3186,16,549
3056,10,246
940,8,293
672,11,419
943,5,191
3660,17,529
791,25,394
1001,8,248
693,21,752
981,15,284
945,17,567
666,23,964
728,10,373
435,14,470
957,9,221
2100,7,278
821,17,308
3838,6,197
1000,3,86
1011,9,305
1013,9,128
3273,18,263
717,20,310
1027,2,52
2006,14,396
1018,7,238
3370,5,76
688,9,233
3716,24,813
3272,12,415
958,8,157
665,10,83
3452,24,345
919,9,399
1136,10,246
682,17,493
949,10,298
1028,6,224
995,9,248
715,12,278
3052,1,58
963,16,393
961,32,525
2532,9,304
978,4,116
998,18,279
677,10,310
3270,5,157
751,4,75
2093,3,78
684,6,198
3907,3,84
1010,10,246
1012,19,668
2079,14,314
689,11,256
3718,4,152
999,1,34
3185,12,311
698,13,348
1015,15,270
925,13,271
1695,13,224
3369,17,447
670,4,107
948,6,163
681,8,222
716,11,455
722,6,147
929,4,162
910,15,332
505,13,200
742,13,242
713,14,344
1002,5,115
1016,5,98
3719,4,94
3641,4,149
683,11,264
3189,19,453
708,1,25
771,33,493
676,9,234
996,3,78
664,8,131
638,10,275
3710,11,325
3060,5,119
799,7,343
54,15,279
3477,4,96
534,6,132
3713,14,393
1014,23,497
732,8,312
687,10,234
844,3,78
1965,16,276
834,10,269
690,6,116
667,3,135
2004,16,240
759,1,36
402,9,132
3176,5,165
2074,13,302
1978,4,123
1565,29,830
714,8,165
3642,3,81
707,6,215
818,7,175
671,16,373
3042,54,1902
3790,2,74
721,7,286
743,10,310
724,11,196
3227,5,109
3454,7,125
476,6,112
504,3,60
3715,1,59
779,5,174
825,14,227
704,11,170
662,9,150
796,1,25
489,13,277
816,1,11
11,17,298
755,11,412
775,9,195
750,7,140
3908,1,29
1929,11,368
1864,3,102
733,7,103
2533,4,157
820,8,279
3565,5,228
815,0,0
786,13,159
718,12,209
3453,13,314
2385,155,8663
2410,44,1280
870,68,1556
852,57,2060
868,33,1091
850,56,1390
901,68,1438
277,55,1327
3057,57,1049
911,44,1375
1941,32,1167
853,58,1269
855,36,1642
863,47,1003
1019,48,640
856,62,1485
913,26,809
3372,72,818
867,28,761
1006,18,489
887,36,1314
866,55,982
875,45,1102
1252,45,1377
877,50,1204
2529,36,739
1160,38,1519
348,32,730
1949,40,990
879,23,615
876,17,630
869,22,484
898,51,1332
883,20,659
3717,79,1205
2102,33,780
1219,25,843
3188,46,911
888,56,1563
884,38,829
871,27,676
864,25,1168
3643,39,1037
893,27,1080
936,23,409
874,31,710
892,15,419
899,38,1023
916,11,310
895,23,672
861,49,1359
663,31,740
889,17,673
903,27,745
525,29,305
3373,24,401
886,30,605
923,26,708
881,17,839
907,39,895
931,15,361
905,18,343
890,17,486
438,29,599
928,13,527
880,26,586
3059,24,648
2101,14,428
1022,19,503
897,24,903
908,24,568
2222,15,351
1889,33,619
971,44,1063
954,17,324
951,21,888
1520,21,818
3840,15,813
854,37,900
1017,16,571
279,14,785
969,21,378
3720,7,261
988,29,559
902,11,361
3587,45,816
1513,6,305
947,20,419
2091,9,249
997,15,435
660,15,230
709,9,266
891,45,1377
914,15,249
3644,12,372
937,20,637
3271,14,358
3187,32,1094
1003,14,217
941,20,489
859,25,856
994,23,472
285,25,595
896,21,286
669,11,452
953,25,571
935,21,552
944,18,548
909,24,937
976,60,1057
2103,9,311
984,13,230
783,12,553
776,21,331
2465,13,271
922,30,773
674,21,504
3787,39,768
934,19,440
3177,34,597
920,11,385
982,19,540
2010,9,234
904,27,1121
415,1,32
927,20,585
959,10,220
2738,18,442
939,33,552
394,36,942
2739,1,30
992,12,513
933,13,508
955,9,409
3841,6,174
973,17,312
2104,15,437
993,9,263
1026,17,386
1024,9,421
930,14,439
975,16,561
3645,9,382
986,11,327
2923,21,403
1730,4,114
3078,6,200
1032,4,182
2926,1,42
2108,1,23
1,0,0
1035,4,213
2109,3,112
2928,0,0
3080,0,0
3034,2,56
1953,9,420
1954,0,0
1732,18,419
3456,0,0
2701,0,0
1005,0,0
1502,7,206
1041,0,0
3081,1,42
3909,0,0
2461,1,29
1958,5,99
2542,5,131
3378,1,25
1736,0,0
411,3,68
1053,0,0
1893,0,0
102,0,0
1738,2,74
3795,0,0
3535,1,42
2774,0,0
989,0,0
191,0,0
2547,2,95
1061,1,32
2779,0,0
1063,1,48
1511,9,185
1066,2,56
265,0,0
55,0,0
2781,0,0
586,0,0
106,0,0
746,0,0
3424,5,100
1074,0,0
1077,1,32
1897,16,479
3910,13,309
3911,11,388
2748,9,187
2787,1,36
3647,3,90
3912,3,65
1752,0,0
2386,1,30
2140,1,34
2886,1,32
1754,2,92
1095,10,240
2387,0,0
1528,6,187
1974,1,32
1106,0,0
695,0,0
2150,1,42
1111,1,44
1759,6,237
3538,0,0
111,7,240
1899,0,0
1762,16,463
1976,8,178
1540,5,127
1113,0,0
1115,0,0
1118,1,27
2566,0,0
3835,1,31
3913,2,95
3846,2,87
3762,3,59
1119,0,0
1121,0,0
2160,5,54
2161,1,37
3541,1,28
3914,3,52
3915,0,0
1770,15,310
2921,2,102
3651,5,211
1126,4,99
2952,0,0
2487,1,51
555,0,0
1981,7,215
1772,0,0
1558,0,0
3916,0,0
1773,0,0
2575,13,174
2797,0,0
2751,0,0
2173,0,0
1563,0,0
1776,16,634
1777,12,379
1910,7,213
2175,1,34
1778,0,0
1779,1,37
2395,1,25
2466,6,218
3917,7,123
2396,1,40
2488,1,36
485,9,142
2398,5,181
2177,1,41
1023,0,0
3822,0,0
2962,3,69
3545,1,53
1142,2,93
1988,8,137
3174,0,0
2580,1,27
1991,9,363
2583,0,0
3341,0,0
1783,0,0
1154,3,62
1155,8,117
2184,5,137
1156,0,0
2467,7,177
3106,5,146
1999,2,54
1787,5,87
3108,0,0
1157,7,145
3734,0,0
3918,6,327
3919,1,40
900,12,594
3292,0,0
1161,2,88
2187,2,78
2188,0,0
2190,0,0
1164,9,202
2500,0,0
278,0,0
1579,8,357
3294,2,67
1167,1,48
3899,0,0
1581,5,117
2712,0,0
1169,3,53
2403,9,262
1584,5,145
1172,4,95
1174,6,312
3476,1,37
3920,0,0
1588,0,0
1916,4,153
1589,1,35
3735,0,0
1178,3,92
2408,2,60
3546,3,124
1918,1,32
2007,0,0
1189,13,281
2008,1,22
3736,6,282
2760,8,279
3548,3,113
2409,0,0
1597,3,91
2489,2,98
2713,0,0
2208,1,34
1197,0,0
990,6,171
1921,1,28
2966,0,0
1199,1,45
2212,1,32
1795,5,211
1203,3,113
2754,1,38
3114,1,39
1204,3,76
1205,2,66
1206,0,0
2214,0,0
1797,3,107
2215,3,101
1601,7,288
1212,1,38
121,1,32
1800,3,75
3776,13,240
3895,1,34
3921,8,307
3922,2,89
3432,9,273
3300,3,94
1608,1,37
1220,14,452
70,8,150
3823,13,222
1223,5,103
2225,3,42
2226,1,35
2229,1,33
2230,1,25
1226,1,29
71,0,0
129,2,83
1809,1,50
326,4,131
1233,2,49
3923,0,0
1812,0,0
3767,2,91
1613,0,0
1236,7,151
3245,0,0
3924,0,0
130,0,0
2020,0,0
2820,0,0
2822,0,0
2611,1,43
3480,0,0
2897,2,97
3925,5,124
3738,1,47
2416,0,0
2613,1,31
3926,0,0
1246,0,0
1247,1,44
1249,0,0
2915,1,47
465,0,0
1822,2,78
3798,1,39
2977,3,64
1256,15,320
2243,1,33
2244,5,99
2504,0,0
1258,3,59
1259,2,84
2718,0,0
2617,1,38
3739,0,0
2247,3,100
25,0,0
1624,1,27
1830,3,97
2253,4,95
3857,2,68
3305,15,451
3248,11,432
3482,0,0
3667,0,0
3927,0,0
3517,11,329
1637,5,177
1291,5,144
2259,17,373
1638,2,76
3518,0,0
2491,1,26
1298,0,0
2260,18,509
2982,0,0
3307,0,0
1930,0,0
1302,4,118
2984,1,59
2424,1,43
3860,0,0
2262,1,31
2264,10,181
1309,0,0
3742,1,37
3862,0,0
3928,3,84
3929,0,0
3930,8,146
3931,2,54
3932,1,39
2270,1,36
2271,5,130
3485,5,182
2029,12,235
363,0,0
3933,6,220
3769,3,77
2837,1,43
3130,1,32
1316,1,20
3488,1,32
3745,0,0
423,0,0
1655,1,30
2428,1,34
1656,0,0
79,5,142
2729,0,0
1322,4,137
2278,9,213
3131,7,161
2730,1,35
2842,3,85
3561,6,264
3631,1,44
3609,0,0
1838,0,0
2644,0,0
3257,0,0
2988,5,127
2282,1,35
1660,2,47
3132,1,30
2645,2,52
3314,1,47
2994,3,123
3778,0,0
3934,0,0
3887,3,106
3804,1,33
3698,1,28
3674,1,42
2731,0,0
3675,0,0
3807,0,0
3495,6,243
1844,1,36
3935,1,38
3317,0,0
3612,5,161
3936,2,57
3937,1,38
3567,3,70
3615,0,0
3938,3,89
1360,4,68
32,4,139
777,0,0
3318,5,165
3681,0,0
1361,1,68
2473,0,0
1363,2,84
1847,6,214
1369,9,143
3319,9,145
3320,1,41
3027,5,101
1374,1,36
1668,1,43
2438,0,0
1673,1,29
144,0,0
1851,8,217
1677,6,146
1935,6,159
1384,22,432
1386,0,0
2905,3,90
36,0,0
2039,1,37
1389,1,49
2309,6,124
1392,2,81
1681,3,136
2735,0,0
1396,1,38
1397,0,0
2310,1,36
1398,4,112
2042,0,0
2044,0,0
3773,7,110
2046,3,63
2047,11,215
1405,5,114
1407,0,0
1410,1,34
2906,3,79
1691,1,47
1414,4,102
2325,0,0
1418,1,37
3686,0,0
1420,5,85
216,6,157
3939,0,0
858,0,0
2327,3,46
2328,0,0
3031,1,41
2919,0,0
1428,1,53
2698,4,103
1490,0,0
51,0,0
583,1,48
1951,0,0
1036,7,316
260,0,0
1038,16,227
3793,0,0
2916,0,0
1040,3,63
917,1,46
731,1,55
1735,0,0
2378,3,92
2118,5,210
1055,0,0
2546,0,0
3940,0,0
2497,0,0
878,0,0
3435,0,0
1966,19,576
2380,6,351
1071,4,115
1745,2,69
719,0,0
1078,4,136
1750,10,205
1081,0,0
1521,6,203
3537,33,685
2759,1,35
1085,2,71
3725,0,0
58,10,428
1755,2,115
2561,5,155
609,1,44
1108,2,91
611,5,251
1112,0,0
598,1,61
1539,0,0
3339,9,177
1902,0,0
3941,1,20
3384,1,32
1547,1,29
270,1,44
3650,3,101
1549,12,602
3828,9,317
1907,7,250
1129,0,0
1980,0,0
1774,1,34
117,7,151
3731,6,139
1560,5,92
1775,0,0
1564,0,0
63,3,71
1138,3,68
1143,4,101
3942,0,0
2762,8,342
1993,12,252
1151,0,0
1995,3,150
2752,2,57
2590,1,50
393,0,0
65,0,0
1162,1,60
12,4,159
1165,1,59
66,4,103
3854,2,99
1582,2,88
865,0,0
3884,1,46
2002,2,51
1915,3,118
1180,15,665
1181,5,121
1919,5,190
1187,7,133
1596,1,51
1196,1,47
1200,5,205
1600,5,140
3706,1,34
1209,1,23
282,13,409
1798,0,0
1799,21,499
1801,8,396
1215,0,0
2503,5,148
3886,8,288
462,0,0
3343,6,171
437,4,150
2017,1,61
2894,6,119
170,15,371
1810,3,54
2608,0,0
1811,1,34
2019,0,0
2814,0,0
1615,19,436
1814,0,0
3554,1,27
1239,0,0
3121,4,108
1241,9,257
2612,0,0
74,0,0
2241,7,165
1825,15,621
1253,8,334
1828,11,277
3024,0,0
1829,3,82
1625,10,275
807,5,190
3346,5,269
1631,2,97
1632,3,130
3943,2,70
2421,0,0
1292,4,149
2625,1,29
2028,0,0
1299,8,175
2423,18,411
3483,5,165
3944,0,0
2637,3,50
136,1,28
2638,1,27
2071,3,90
2280,0,0
2640,4,102
3521,0,0
2841,0,0
2471,0,0
3672,1,41
1326,0,0
1840,0,0
1841,0,0
1842,0,0
2990,1,30
2646,1,34
2902,4,115
3492,1,54
3889,1,31
3770,1,30
3405,0,0
1349,3,75
3866,1,34
3945,1,40
2290,0,0
1357,0,0
3678,4,104
2657,0,0
3529,2,43
3869,1,35
2296,0,0
1366,3,98
603,12,271
1934,13,195
1370,5,139
3029,12,333
2038,0,0
2307,0,0
1385,5,128
1680,8,320
35,7,172
404,3,161
1394,3,73
1684,1,28
3891,9,259
1855,8,238
651,21,488
2508,12,363
1687,8,178
2313,0,0
1938,6,245
1860,7,207
2494,7,165
1694,0,0
1863,1,34
2672,9,273
2446,7,225
2083,4,124
3181,3,154
2332,1,44
1866,0,0
3230,0,0
3170,0,0
1435,0,0
2053,0,0
2918,0,0
3892,0,0
2479,0,0
1709,1,38
1875,0,0
3434,0,0
2061,2,30
3946,0,0
3947,0,0
3879,5,212
1466,11,175
2910,1,53
2360,0,0
592,0,0
3759,0,0
2065,1,16
1488,0,0
97,0,0
1728,0,0
694,8,175
3586,2,76
98,1,54
3190,0,0
410,0,0
3355,0,0
1892,10,251
2745,0,0
451,1,37
3259,0,0
2550,8,241
1741,0,0
1744,7,192
1896,11,370
163,12,275
1969,4,114
1522,5,140
3467,5,79
3199,0,0
2139,11,261
2145,0,0
1094,2,66
2486,2,88
1901,5,209
2391,1,47
2947,1,24
1767,0,0
3850,7,234
3696,14,379
3763,1,44
2394,1,25
1984,26,1062
168,6,148
335,9,391
3580,0,0
1567,1,52
1569,3,72
1990,6,204
1148,3,119
2800,0,0
1150,9,210
1782,5,93
3387,25,396
1996,9,127
1997,15,445
14,1,44
3894,1,26
3514,2,75
3601,7,239
3948,0,0
1583,15,345
2200,15,340
3766,3,153
578,0,0
2082,5,172
2714,8,169
1602,3,117
122,22,570
123,0,0
3856,12,255
968,0,0
3426,16,432
3549,2,76
1218,19,695
3299,7,231
1228,0,0
2018,14,368
1924,11,396
1622,15,274
1821,0,0
1826,6,169
3175,20,446
133,0,0
1626,6,168
2721,0,0
2027,0,0
1643,1,26
774,0,0
3486,6,331
1836,0,0
1654,1,41
3157,0,0
3167,4,122
2279,5,186
80,1,41
1932,1,43
2763,0,0
2903,0,0
3496,0,0
2507,2,115
1662,3,86
1663,4,103
3584,0,0
1933,1,22
2292,0,0
1665,10,303
1368,13,219
1666,1,43
2300,8,344
1674,1,49
2306,4,205
292,21,432
86,6,210
3832,15,347
1685,5,69
248,2,59
249,0,0
1939,0,0
2670,3,64
1940,21,465
1697,12,168
1700,0,0
1870,0,0
3440,0,0
3689,0,0
1944,0,0
1708,0,0
408,1,34
3050,1,26
3038,0,0
1711,1,42
2682,0,0
1446,2,17
1450,1,10
3624,1,23
3575,0,0
3438,0,0
159,1,26
3949,4,139
1950,14,323
448,0,0
230,0,0
353,0,0
1739,12,395
1963,5,191
262,1,40
162,0,0
108,1,44
2922,7,173
3466,46,1063
1090,2,64
8,0,0
1552,1,43
1906,17,303
272,1,35
235,24,466
169,1,29
1912,1,49
1166,3,107
13,25,500
3388,3,50
2406,0,0
1595,5,158
203,18,451
1201,0,0
124,0,0
2220,1,28
1234,0,0
375,1,36
1925,0,0
207,0,0
2825,0,0
24,1,34
1927,16,383
1827,1,33
1270,2,96
2422,3,86
2492,8,254
1306,5,93
3802,5,88
400,0,0
243,1,27
364,1,26
2518,1,41
2286,1,33
3829,0,0
3041,0,0
2519,5,222
3683,4,140
1672,2,58
293,0,0
347,14,247
366,17,308
406,0,0
297,0,0
1702,0,0
1433,0,0
1704,1,15
1871,1,32
3171,0,0
837,0,0
1442,0,0
2054,2,97
384,0,0
2056,0,0
1947,0,0
2057,1,12
223,3,27
2511,0,0
46,3,26
1449,2,19
3692,0,0
3693,5,29
3825,1,8
445,1,56
526,0,0
1720,1,33
305,1,25
1888,8,231
1731,13,468
960,28,801
1496,4,101
1501,2,54
1734,0,0
1044,3,128
2541,3,49
2115,8,266
449,0,0
2776,1,36
3465,0,0
266,0,0
1748,0,0
389,1,46
3782,8,320
3950,4,120
1523,3,97
1527,4,172
1532,11,322
1761,15,534
3540,1,26
3821,3,139
114,24,387
1556,0,0
2393,23,712
273,1,27
1132,0,0
275,0,0
196,5,160
357,1,33
1140,4,132
1986,24,687
2799,5,93
1911,11,276
3243,8,348
2080,0,0
1998,7,306
2516,5,134
3951,5,144
1176,0,0
3547,11,241
1182,20,709
281,17,327
2490,0,0
1794,15,407
1210,2,106
3151,18,421
3393,1,35
3581,5,66
962,1,30
2413,1,46
2818,1,28
1815,0,0
1816,3,62
2234,0,0
1817,0,0
284,5,155
2022,0,0
3246,1,56
2755,7,151
76,0,0
1278,4,136
1285,26,978
1286,3,94
1297,0,0
422,1,31
3401,7,100
1321,8,315
81,1,39
242,0,0
1331,0,0
30,1,42
2524,3,76
3748,4,145
2506,0,0
441,0,0
2651,5,138
84,0,0
290,0,0
3253,5,117
1848,5,100
2036,0,0
1849,20,600
3783,8,289
3751,1,54
1670,29,496
1377,11,262
3224,0,0
1686,38,680
1857,25,732
88,7,259
1411,0,0
147,27,561
1419,10,362
570,11,320
298,3,43
2330,9,174
1701,0,0
1867,0,0
148,0,0
299,0,0
41,0,0
1439,0,0
3049,0,0
153,1,9
186,2,17
3353,2,17
92,3,29
3830,1,8
2063,1,20
226,0,0
1475,0,0
1885,1,16
96,0,0
1727,0,0
