产品SKU,订单产品数量,订单产品收入
696,22,463
697,6,319
698,6,109
699,2,50
700,2,104
701,6,130
702,15,234
703,11,283
704,13,172
705,8,202
706,12,464
707,5,120
708,10,328
709,3,46
710,19,569
711,0,0
712,10,291
713,26,794
714,13,241
715,10,536
716,6,188
717,22,394
718,27,433
719,12,314
720,10,546
721,10,231
722,1,34
723,11,238
724,5,226
725,11,372
726,3,57
727,1,49
728,13,334
729,21,349
730,41,975
731,8,293
732,12,289
733,13,146
734,0,0
735,7,191
736,0,0
737,5,137
738,2,77
739,7,214
740,15,513
741,6,66
742,14,333
743,10,371
744,8,153
745,3,59
746,12,507
747,10,242
748,25,346
749,5,156
750,9,201
751,7,141
752,5,105
753,18,461
754,9,199
755,13,439
756,25,613
757,4,129
758,3,69
759,5,193
760,9,195
761,19,523
762,10,263
763,0,0
764,77,2487
765,7,144
766,14,347
767,6,140
768,0,0
769,3,44
770,6,90
771,7,271
772,13,235
773,8,223
774,1,32
775,9,193
776,8,365
777,7,152
778,12,278
779,3,101
780,2,66
781,6,148
782,2,64
783,14,485
784,29,547
785,3,74
786,10,163
787,16,352
788,6,286
789,2,74
790,4,97
791,8,189
792,1,43
793,40,693
794,4,111
795,11,269
796,5,109
797,6,108
798,5,95
799,2,89
800,24,675
801,3,101
802,1,57
803,20,389
804,9,172
805,6,152
806,1,56
807,18,307
808,1,28
809,8,156
810,3,62
811,14,454
812,5,149
813,22,571
814,7,235
815,5,132
816,0,0
817,12,460
818,4,80
819,9,302
820,5,77
821,5,162
822,7,121
823,2,73
824,8,154
825,23,553
826,14,366
827,0,0
828,30,533
829,2,105
830,0,0
831,0,0
832,3,94
833,6,111
834,10,213
835,5,141
836,3,50
837,7,141
838,5,160
839,9,283
840,21,576
841,15,338
842,3,55
843,4,106
844,3,75
845,9,170
846,16,46
847,0,0
848,0,0
849,140,5228
850,76,2329
851,111,2083
852,117,3575
853,44,1691
854,54,1929
855,59,1540
856,91,2000
857,62,1449
858,105,2359
859,39,900
860,57,1124
861,35,879
862,93,2609
863,42,1469
864,40,1077
865,47,1907
866,55,1420
867,33,1198
868,32,1052
869,16,371
870,78,1856
871,45,1307
872,57,2606
873,47,1263
874,37,813
875,69,1216
876,43,934
877,37,729
878,69,1954
879,17,537
880,37,1017
881,44,979
882,43,950
883,25,749
884,48,1228
885,25,726
886,52,1232
887,32,1088
888,32,996
889,39,1045
890,42,934
891,98,2317
892,23,831
893,53,1107
894,35,696
895,49,1050
896,65,1152
897,23,926
898,46,1146
899,31,1022
900,45,1560
901,28,794
902,8,248
903,28,451
904,22,1374
905,20,715
906,28,555
907,35,966
908,21,609
909,29,863
910,64,1614
911,58,1599
912,14,391
913,42,899
914,25,410
915,24,592
916,30,573
917,31,594
918,24,1050
919,18,463
920,40,593
921,22,737
922,39,895
923,44,767
924,28,630
925,13,591
926,99,3856
927,25,483
928,31,844
929,4,171
930,16,424
931,10,267
932,20,605
933,16,464
934,22,665
935,13,560
936,19,399
937,26,958
938,20,925
939,34,861
940,10,420
941,31,775
942,18,598
943,14,301
944,32,544
945,22,463
946,3,189
947,19,521
948,15,290
949,9,342
950,38,1118
951,24,801
952,19,609
953,21,548
954,33,735
955,15,655
956,4,193
957,24,461
958,20,346
959,17,607
960,41,1266
961,97,1865
962,14,745
963,27,601
964,22,667
965,16,355
966,11,411
967,13,306
968,1,27
969,28,400
970,18,527
971,24,466
972,28,361
973,19,222
974,41,535
975,22,386
976,33,1301
977,18,363
978,20,637
979,7,266
980,34,707
981,19,644
982,28,930
983,21,582
984,18,476
985,27,333
986,20,739
987,27,389
988,19,337
989,24,1286
990,32,997
991,49,830
992,12,334
993,12,293
994,19,590
995,14,423
996,5,104
997,34,799
998,11,455
999,9,340
1000,4,126
1001,13,192
1002,9,376
1003,30,556
1004,13,366
1005,41,663
1006,14,438
1007,8,234
1008,11,338
1009,21,366
1010,10,225
1011,19,442
1012,19,591
1013,4,77
1014,23,406
1015,11,317
1016,24,512
1017,16,628
1018,19,598
1019,5,161
1020,18,434
1021,12,568
1022,20,509
1023,19,669
1024,16,384
1025,11,494
1026,17,382
1027,8,209
1028,8,321
1029,9,396
1030,0,0
1031,17,348
1032,4,188
1033,1,25
1034,2,58
1035,0,0
1036,22,671
1037,0,0
1038,8,203
1039,8,228
1040,7,196
1041,1,47
1042,2,56
1043,0,0
1044,4,155
1045,5,88
1046,5,151
1047,0,0
1048,0,0
1049,0,0
1050,22,296
1051,1,36
1052,0,0
1053,0,0
1054,0,0
1055,0,0
1056,1,41
1057,74,1937
1058,1,45
1059,3,47
1060,0,0
1061,0,0
1062,0,0
1063,1,29
1064,1,43
1065,1,29
1066,3,64
1067,1,36
1068,0,0
1069,2,102
1070,0,0
1071,3,105
1072,0,0
1073,1,32
1074,4,110
1075,1,29
1076,1,55
1077,1,38
1078,7,115
1079,5,103
1080,0,0
1081,5,127
1082,1,43
1083,0,0
1084,0,0
1085,1,43
1086,0,0
1087,0,0
1088,0,0
1089,3,140
1090,3,62
1091,9,151
1092,6,115
1093,2,64
1094,1,32
1095,9,278
1096,1,33
1097,0,0
1098,0,0
1099,1,46
1100,1,44
1101,1,40
1102,0,0
1103,0,0
1104,2,63
1105,0,0
1106,5,106
1107,0,0
1108,2,51
1109,9,251
1110,1,32
1111,3,82
1112,0,0
1113,0,0
1114,1,48
1115,3,177
1116,1,50
1117,5,112
1118,6,127
1119,0,0
1120,3,56
1121,0,0
1122,3,91
1123,0,0
1124,5,183
1125,0,0
1126,5,145
1127,0,0
1128,0,0
1129,1,29
1130,10,236
1131,2,49
1132,3,75
1133,10,208
1134,0,0
1135,0,0
1136,0,0
1137,0,0
1138,0,0
1139,1,44
1140,19,347
1141,9,209
1142,10,336
1143,8,208
1144,0,0
1145,0,0
1146,1,45
1147,1,24
1148,3,89
1149,5,139
1150,9,508
1151,1,31
1152,1,34
1153,10,359
1154,1,49
1155,0,0
1156,0,0
1157,0,0
1158,6,195
1159,0,0
1160,0,0
1161,2,85
1162,9,296
1163,4,139
1164,18,496
1165,0,0
1166,4,149
1167,5,110
1168,7,354
1169,0,0
1170,3,85
1171,2,109
1172,2,96
1173,0,0
1174,12,435
1175,5,135
1176,5,170
1177,1,38
1178,4,146
1179,3,80
1180,0,0
1181,3,101
1182,36,1218
1183,1,23
1184,11,269
1185,1,48
1186,1,36
1187,33,736
1188,0,0
1189,9,265
1190,16,529
1191,5,164
1192,3,87
1193,7,232
1194,1,27
1195,1,42
1196,6,173
1197,1,31
1198,10,224
1199,12,343
1200,0,0
1201,1,30
1202,3,68
1203,0,0
1204,1,31
1205,2,64
1206,0,0
1207,0,0
1208,1,29
1209,4,102
1210,6,134
1211,3,61
1212,17,260
1213,6,176
1214,0,0
1215,1,43
1216,0,0
1217,1,35
1218,1,59
1219,0,0
1220,18,762
1221,0,0
1222,8,280
1223,0,0
1224,1,29
1225,5,120
1226,0,0
1227,0,0
1228,0,0
1229,0,0
1230,4,235
1231,1,49
1232,2,49
1233,2,50
1234,0,0
1235,0,0
1236,6,288
1237,11,205
1238,1,24
1239,0,0
1240,20,302
1241,1,43
1242,0,0
1243,4,134
1244,5,201
1245,5,186
1246,1,44
1247,12,317
1248,14,322
1249,0,0
1250,0,0
1251,0,0
1252,1,55
1253,0,0
1254,1,26
1255,0,0
1256,12,488
1257,1,37
1258,0,0
1259,5,98
1260,3,76
1261,5,114
1262,0,0
1263,3,91
1264,0,0
1265,0,0
1266,0,0
1267,7,186
1268,4,129
1269,7,205
1270,7,117
1271,4,74
1272,0,0
1273,0,0
1274,0,0
1275,1,30
1276,1,55
1277,1,37
1278,5,179
1279,4,122
1280,0,0
1281,0,0
1282,1,26
1283,0,0
1284,1,30
1285,0,0
1286,3,108
1287,3,66
1288,4,72
1289,1,51
1290,1,25
1291,1,26
1292,13,204
1293,0,0
1294,11,234
1295,15,335
1296,2,68
1297,0,0
1298,9,115
1299,6,159
1300,1,38
1301,0,0
1302,2,71
1303,3,58
1304,1,42
1305,1,46
1306,1,35
1307,0,0
1308,0,0
1309,1,45
1310,0,0
1311,0,0
1312,2,94
1313,0,0
1314,0,0
1315,11,179
1316,0,0
1317,1,32
1318,1,26
1319,8,330
1320,6,145
1321,0,0
1322,8,123
1323,0,0
1324,14,216
1325,2,80
1326,1,33
1327,1,37
1328,0,0
1329,1,31
1330,0,0
1331,0,0
1332,3,70
1333,0,0
1334,1,52
1335,0,0
1336,1,37
1337,3,52
1338,0,0
1339,0,0
1340,0,0
1341,0,0
1342,0,0
1343,0,0
1344,5,129
1345,1,41
1346,5,79
1347,7,191
1348,0,0
1349,0,0
1350,1,47
1351,0,0
1352,2,58
1353,1,46
1354,5,87
1355,0,0
1356,1,43
1357,0,0
1358,0,0
1359,1,33
1360,5,161
1361,6,261
1362,0,0
1363,5,193
1364,5,199
1365,0,0
1366,19,484
1367,0,0
1368,15,286
1369,7,178
1370,11,305
1371,2,49
1372,2,51
1373,5,190
1374,1,36
1375,0,0
1376,3,57
1377,5,230
1378,5,93
1379,6,279
1380,1,32
1381,16,593
1382,2,76
1383,0,0
1384,17,316
1385,1,35
1386,0,0
1387,0,0
1388,0,0
1389,0,0
1390,2,82
1391,1,47
1392,1,31
1393,3,86
1394,0,0
1395,5,129
1396,2,59
1397,0,0
1398,11,278
1399,0,0
1400,4,116
1401,1,33
1402,0,0
1403,1,41
1404,16,354
1405,7,150
1406,0,0
1407,9,244
1408,0,0
1409,0,0
1410,1,30
1411,0,0
1412,1,27
1413,0,0
1414,5,89
1415,5,113
1416,3,51
1417,0,0
1418,0,0
1419,13,288
1420,14,217
1421,15,404
1422,3,63
1423,0,0
1424,0,0
1425,0,0
1426,3,72
1427,0,0
1428,7,224
1429,0,0
1430,1,15
1431,0,0
1432,0,0
1433,1,29
1434,0,0
1435,0,0
1436,2,23
1437,16,175
1438,2,34
1439,0,0
1440,0,0
1441,7,103
1442,1,25
1443,8,234
1444,0,0
1445,0,0
1446,0,0
1447,1,11
1448,0,0
1449,0,0
1450,1,10
1451,0,0
1452,0,0
1453,0,0
1454,1,35
1455,3,71
1456,9,183
1457,3,72
1458,1,53
1459,6,190
1460,0,0
1461,2,70
1462,4,128
1463,7,207
1464,4,125
1465,0,0
1466,0,0
1467,0,0
1468,6,134
1469,1,46
1470,3,59
1471,1,34
1472,2,70
1473,0,0
1474,0,0
1475,0,0
1476,1,19
1477,1,28
1478,1,21
1479,2,60
1480,1,22
1481,3,51
1482,0,0
1483,5,68
1484,0,0
1485,0,0
1486,0,0
1487,0,0
1488,1,27
1489,1,24
1490,0,0
1491,14,215
1492,1,24
1493,10,342
1494,8,245
1495,0,0
1496,1,26
1497,0,0
1498,0,0
1499,6,149
1500,0,0
1501,1,31
1502,4,209
1503,15,290
1504,3,140
1505,1,43
1506,0,0
1507,1,30
1508,24,439
1509,16,430
1510,0,0
1511,7,121
1512,10,327
1513,3,103
1514,2,93
1515,7,187
1516,1,50
1517,0,0
1518,1,24
1519,0,0
1520,0,0
1521,15,312
1522,3,78
1523,18,579
1524,16,289
1525,5,214
1526,0,0
1527,12,337
1528,6,235
1529,0,0
1530,1,31
1531,1,28
1532,8,287
1533,3,90
1534,1,34
1535,5,252
1536,0,0
1537,0,0
1538,1,37
1539,2,82
1540,9,213
1541,11,282
1542,7,160
1543,5,93
1544,1,31
1545,4,127
1546,4,81
1547,2,78
1548,1,29
1549,12,618
1550,0,0
1551,0,0
1552,3,86
1553,5,212
1554,4,116
1555,1,42
1556,0,0
1557,1,42
1558,0,0
1559,3,59
1560,1,23
1561,0,0
1562,1,39
1563,0,0
1564,4,126
1565,8,212
1566,0,0
1567,0,0
1568,5,133
1569,4,103
1570,0,0
1571,9,263
1572,6,228
1573,3,50
1574,27,601
1575,1,49
1576,3,40
1577,0,0
1578,12,359
1579,7,342
1580,16,583
1581,3,93
1582,5,164
1583,18,336
1584,0,0
1585,25,747
1586,0,0
1587,2,71
1588,18,470
1589,3,70
1590,6,232
1591,7,211
1592,4,154
1593,2,92
1594,28,516
1595,22,735
1596,5,134
1597,5,172
1598,3,80
1599,3,98
1600,17,438
1601,35,735
1602,1,42
1603,2,74
1604,0,0
1605,17,335
1606,0,0
1607,3,85
1608,0,0
1609,17,422
1610,8,202
1611,0,0
1612,1,28
1613,0,0
1614,1,46
1615,10,366
1616,1,44
1617,0,0
1618,0,0
1619,1,26
1620,0,0
1621,13,477
1622,10,355
1623,13,462
1624,1,25
1625,13,267
1626,10,174
1627,7,133
1628,32,588
1629,4,152
1630,2,88
1631,8,328
1632,4,175
1633,4,146
1634,0,0
1635,0,0
1636,0,0
1637,9,192
1638,7,117
1639,1,29
1640,0,0
1641,16,696
1642,5,114
1643,13,233
1644,7,167
1645,0,0
1646,1,42
1647,0,0
1648,0,0
1649,0,0
1650,10,262
1651,0,0
1652,13,226
1653,1,48
1654,0,0
1655,3,53
1656,1,37
1657,2,68
1658,4,159
1659,0,0
1660,1,32
1661,0,0
1662,0,0
1663,2,56
1664,0,0
1665,18,575
1666,1,46
1667,0,0
1668,5,118
1669,7,210
1670,0,0
1671,2,65
1672,0,0
1673,9,261
1674,1,34
1675,4,148
1676,1,51
1677,16,559
1678,42,561
1679,3,128
1680,19,337
1681,17,399
1682,0,0
1683,0,0
1684,11,297
1685,6,154
1686,5,127
1687,0,0
1688,4,77
1689,8,360
1690,6,121
1691,1,37
1692,13,412
1693,3,60
1694,0,0
1695,4,90
1696,36,650
1697,3,86
1698,0,0
1699,13,330
1700,0,0
1701,0,0
1702,0,0
1703,0,0
1704,0,0
1705,0,0
1706,0,0
1707,0,0
1708,0,0
1709,0,0
1710,0,0
1711,1,32
1712,0,0
1713,0,0
1714,0,0
1715,1,11
1716,0,0
1717,0,0
1718,3,104
1719,3,117
1720,0,0
1721,3,42
1722,3,67
1723,3,71
1724,2,47
1725,2,52
1726,0,0
1727,0,0
1728,0,0
1729,8,126
1730,7,177
1731,1,50
1732,15,659
1733,0,0
1734,1,54
1735,1,29
1736,0,0
1737,8,180
1738,9,270
1739,28,471
1740,1,37
1741,0,0
1742,0,0
1743,0,0
1744,3,71
1745,1,25
1746,20,319
1747,4,95
1748,0,0
1749,0,0
1750,16,303
1751,11,334
1752,0,0
1753,1,53
1754,3,83
1755,3,87
1756,1,31
1757,0,0
1758,0,0
1759,21,734
1760,0,0
1761,20,1018
1762,10,389
1763,19,541
1764,12,417
1765,4,76
1766,9,180
1767,0,0
1768,4,125
1769,1,51
1770,5,197
1771,8,268
1772,1,27
1773,0,0
1774,16,370
1775,1,56
1776,22,620
1777,22,642
1778,5,185
1779,2,75
1780,9,226
1781,5,177
1782,7,200
1783,8,221
1784,14,382
1785,0,0
1786,0,0
1787,26,504
1788,11,296
1789,0,0
1790,8,199
1791,16,748
1792,8,214
1793,13,371
1794,14,327
1795,9,486
1796,6,309
1797,2,70
1798,0,0
1799,26,861
1800,1,49
1801,5,136
1802,19,486
1803,9,347
1804,1,30
1805,4,124
1806,1,32
1807,0,0
1808,9,499
1809,0,0
1810,3,82
1811,0,0
1812,2,64
1813,0,0
1814,0,0
1815,0,0
1816,3,108
1817,1,37
1818,1,45
1819,8,374
1820,10,380
1821,0,0
1822,4,107
1823,4,90
1824,10,398
1825,26,732
1826,8,185
1827,0,0
1828,10,475
1829,5,100
1830,5,241
1831,10,196
1832,0,0
1833,19,404
1834,9,137
1835,3,99
1836,0,0
1837,3,80
1838,0,0
1839,0,0
1840,1,48
1841,1,23
1842,1,21
1843,1,37
1844,0,0
1845,0,0
1846,0,0
1847,26,480
1848,6,178
1849,23,410
1850,6,104
1851,24,591
1852,32,1331
1853,0,0
1854,2,76
1855,11,349
1856,4,132
1857,50,1075
1858,0,0
1859,5,127
1860,8,233
1861,12,329
1862,0,0
1863,0,0
1864,10,253
1865,5,221
1866,0,0
1867,0,0
1868,0,0
1869,1,23
1870,1,17
1871,0,0
1872,1,24
1873,0,0
1874,0,0
1875,0,0
1876,0,0
1877,0,0
1878,1,58
1879,1,41
1880,11,518
1881,2,94
1882,0,0
1883,5,121
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,15,358
1889,0,0
1890,13,397
1891,4,130
1892,28,464
1893,1,49
1894,24,962
1895,1,37
1896,10,372
1897,22,402
1898,5,195
1899,3,76
1900,0,0
1901,19,347
1902,1,47
1903,6,115
1904,0,0
1905,38,628
1906,24,699
1907,20,683
1908,3,66
1909,2,70
1910,5,208
1911,14,404
1912,2,61
1913,49,964
1914,8,211
1915,6,128
1916,10,289
1917,4,178
1918,5,126
1919,15,543
1920,2,64
1921,1,45
1922,6,199
1923,1,38
1924,22,364
1925,1,40
1926,3,62
1927,28,535
1928,1,31
1929,10,360
1930,1,40
1931,26,457
1932,0,0
1933,0,0
1934,7,278
1935,13,197
1936,2,53
1937,18,437
1938,7,300
1939,0,0
1940,16,765
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,3,60
1946,1,35
1947,1,29
1948,1,30
1949,1,37
1950,7,190
1951,0,0
1952,0,0
1953,7,430
1954,0,0
1955,13,357
1956,3,90
1957,2,94
1958,11,495
1959,5,124
1960,0,0
1961,5,167
1962,4,101
1963,2,107
1964,0,0
1965,15,354
1966,15,357
1967,0,0
1968,1,41
1969,10,255
1970,1,44
1971,22,507
1972,7,155
1973,9,337
1974,9,263
1975,31,1008
1976,9,165
1977,7,122
1978,2,65
1979,10,312
1980,4,118
1981,9,183
1982,0,0
1983,5,103
1984,56,1862
1985,5,155
1986,22,626
1987,5,102
1988,7,274
1989,5,133
1990,4,93
1991,10,231
1992,4,134
1993,6,199
1994,12,339
1995,7,231
1996,17,443
1997,22,424
1998,18,403
1999,1,36
2000,3,59
2001,27,751
2002,6,193
2003,0,0
2004,14,299
2005,6,219
2006,38,967
2007,1,56
2008,4,99
2009,9,220
2010,1,44
2011,2,79
2012,4,169
2013,6,194
2014,9,267
2015,8,227
2016,7,174
2017,1,62
2018,25,457
2019,0,0
2020,4,155
2021,0,0
2022,0,0
2023,17,735
2024,9,218
2025,0,0
2026,17,639
2027,1,50
2028,10,499
2029,20,292
2030,1,41
2031,6,295
2032,1,45
2033,8,225
2034,12,271
2035,8,164
2036,0,0
2037,16,589
2038,0,0
2039,3,100
2040,5,128
2041,3,96
2042,0,0
2043,5,152
2044,0,0
2045,5,75
2046,0,0
2047,19,409
2048,1,36
2049,0,0
2050,1,39
2051,0,0
2052,1,38
2053,0,0
2054,0,0
2055,5,124
2056,0,0
2057,0,0
2058,1,11
2059,3,21
2060,1,6
2061,1,8
2062,0,0
2063,2,45
2064,1,31
2065,0,0
2066,0,0
2067,0,0
