产品SKU,订单产品数量,订单产品收入
1403,5,80
510,0,0
2192,26,693
705,4,56
786,4,77
772,9,247
555,15,274
521,5,170
580,1,33
752,6,150
3363,1,28
497,4,177
659,5,118
508,5,117
3787,9,272
267,25,811
1743,1,37
538,5,84
3788,4,88
835,3,112
692,1,48
2087,5,111
534,8,238
3052,3,93
142,3,82
822,1,50
678,1,24
729,10,282
3267,8,140
2392,4,124
832,9,151
759,7,185
764,43,811
830,3,89
782,6,178
2294,8,204
535,9,235
780,11,240
3042,38,1102
758,2,85
2509,3,148
3366,5,142
661,0,0
525,3,32
767,6,158
846,9,56
2537,2,74
793,15,214
668,3,52
2381,6,123
3051,2,63
3640,3,78
3639,5,123
3712,5,158
3452,9,192
340,2,75
560,4,73
524,10,247
627,17,384
3180,4,125
3714,5,75
2914,11,154
809,5,145
738,2,59
520,4,55
589,3,52
827,7,115
576,4,106
477,7,207
829,1,40
779,2,82
582,1,21
2525,0,0
2892,27,564
649,1,34
3347,3,100
3436,0,0
1850,11,268
823,2,53
858,5,113
3365,13,435
563,3,71
594,5,103
604,3,94
1965,5,76
644,7,150
3053,28,1070
600,7,118
587,1,28
613,0,0
496,1,46
3262,3,107
480,1,53
794,11,222
457,3,91
59,0,0
492,2,63
3364,20,494
588,6,145
533,0,0
3451,1,55
543,6,128
3183,7,261
847,0,0
597,0,0
2098,3,41
491,3,88
193,2,77
276,3,61
3107,15,310
549,1,34
3176,5,127
569,0,0
653,4,99
616,5,76
561,11,215
3449,0,0
620,1,41
512,0,0
3382,0,0
513,1,30
268,0,0
833,1,32
516,3,76
418,4,136
375,1,41
532,5,188
327,1,45
614,2,90
567,1,40
523,3,67
568,1,31
3565,1,38
551,0,0
1862,0,0
824,5,94
3441,1,23
3182,9,143
332,4,179
3453,7,134
3789,2,56
316,1,31
632,1,20
3646,0,0
2154,4,187
554,1,31
493,29,899
1803,3,129
401,1,29
650,5,107
177,0,0
590,3,36
552,4,97
350,0,0
3448,8,129
481,1,35
631,1,20
1026,15,267
3511,11,255
986,11,330
2093,13,264
713,15,383
949,10,294
685,5,187
1015,19,433
666,29,824
1136,13,505
2104,12,285
3531,6,217
693,41,985
505,15,218
1013,4,113
682,3,89
1012,5,139
963,13,277
947,8,172
2465,4,109
670,5,244
946,5,200
3367,16,237
1004,10,441
1002,6,236
776,16,448
1027,3,102
996,10,285
733,5,130
688,9,237
728,32,485
983,8,336
1018,8,198
1014,15,376
677,10,265
708,2,71
2738,2,97
3056,10,231
3718,10,259
722,7,303
995,4,88
687,5,98
681,6,149
3273,11,197
998,12,431
717,21,349
2532,12,271
3272,3,61
993,9,241
3477,4,174
698,9,201
684,7,289
791,15,417
724,2,94
667,7,210
1016,5,229
664,7,153
2747,1,26
821,9,202
718,5,192
676,9,173
1028,3,101
750,7,295
799,4,184
1565,27,682
777,7,232
762,13,366
689,17,293
11,2,62
965,8,272
929,0,0
3060,4,137
743,9,297
716,12,495
751,3,64
702,25,428
499,0,0
686,12,189
662,9,285
1695,14,304
726,3,57
2749,147,3694
770,7,223
815,3,109
665,18,172
948,6,192
3370,6,281
844,7,238
679,3,115
2204,1,56
771,7,172
818,12,326
796,11,196
985,5,81
760,4,135
683,8,190
3716,10,314
757,5,146
775,5,220
834,12,482
3790,2,91
701,11,158
402,9,150
825,9,175
3454,1,27
1301,5,188
3642,4,129
3713,8,161
784,34,709
798,5,135
494,6,281
3719,8,242
489,17,338
3715,0,0
741,5,68
3641,6,107
671,4,142
800,17,285
706,1,35
820,6,168
2074,13,499
961,15,486
690,7,192
816,3,25
3369,8,328
732,3,101
522,5,185
691,8,423
500,13,507
695,4,151
1766,5,183
1314,1,33
2434,2,72
2374,8,225
755,17,419
486,5,96
638,11,387
811,11,248
744,10,267
754,10,198
548,8,164
730,13,226
737,10,300
3023,5,92
714,2,83
506,7,117
3270,5,133
804,3,97
1864,6,247
826,23,375
787,10,125
805,10,170
1710,7,198
3266,13,330
704,14,231
707,5,87
476,3,167
723,6,169
509,2,51
2385,303,10331
901,81,1471
277,43,1635
870,52,2028
2410,53,1332
852,51,1870
911,45,1135
863,54,1453
850,53,1336
3188,39,1048
1941,17,481
3372,76,1305
2529,46,970
853,61,969
856,66,1343
867,51,1146
913,20,690
857,104,2453
855,40,909
1006,23,496
875,32,664
887,36,714
883,33,621
879,18,530
1160,42,1072
877,48,800
866,55,1591
864,95,1421
874,44,1311
898,29,754
1252,39,1262
2102,29,896
892,34,690
348,39,563
1949,49,1002
578,40,775
876,28,643
988,21,389
3059,25,895
869,21,517
936,25,597
871,23,970
3057,54,1013
888,24,760
897,22,621
1219,25,1015
854,25,885
861,54,1708
663,28,511
908,23,390
880,39,737
884,35,646
905,32,556
3643,39,1149
893,34,1144
881,34,860
899,18,408
909,26,501
928,7,177
895,19,558
889,23,598
886,26,891
997,21,797
1022,19,678
1513,2,71
931,25,424
971,25,679
1889,11,280
903,18,426
969,12,274
934,21,617
907,27,516
984,22,457
890,31,439
923,21,743
922,23,635
935,16,444
891,48,1012
731,36,749
435,15,591
954,13,377
1017,18,641
970,19,409
859,51,1062
1588,24,387
942,18,303
951,43,857
3633,8,176
3717,45,891
3373,10,264
944,18,561
959,13,214
914,11,280
916,4,179
438,13,358
279,26,865
927,35,1002
955,9,259
980,19,738
977,19,470
2103,22,502
930,20,477
1019,12,504
902,12,505
783,21,584
981,16,317
920,17,376
912,26,534
3271,25,399
2091,3,138
992,21,487
285,25,647
973,12,183
1520,7,386
674,11,339
3425,12,391
941,17,498
939,17,363
937,15,343
1020,21,278
2222,13,359
966,12,597
975,13,401
3587,68,1094
940,12,501
3720,7,212
919,15,505
943,4,148
415,1,40
3644,13,261
945,9,224
904,15,764
957,14,400
747,9,304
1024,3,133
982,11,247
3645,13,388
953,15,421
2079,5,112
978,26,586
964,19,533
715,9,249
1011,4,136
1000,3,50
660,10,247
2923,23,363
3177,25,887
987,3,119
3187,32,1117
720,13,404
2739,21,448
917,31,844
925,20,511
1003,11,240
958,14,227
976,56,834
994,8,202
697,3,120
3185,2,89
3186,26,840
933,16,478
2533,17,399
2100,13,248
1001,12,256
1010,35,990
999,13,343
672,6,329
896,20,242
894,22,625
1731,19,517
3791,0,0
1950,9,187
2370,5,100
2460,5,144
2699,2,92
1033,13,280
2108,0,0
3792,1,48
1037,3,80
1954,0,0
3793,4,136
1500,3,138
511,1,45
1041,0,0
2375,2,68
2377,0,0
1735,0,0
3460,1,43
1050,11,189
2115,7,252
1737,5,116
1055,0,0
3794,1,45
2120,1,32
1962,10,244
1509,6,183
2773,6,128
3795,0,0
1964,0,0
1061,1,45
1063,6,170
1065,0,0
1066,1,46
2780,2,70
2129,3,70
1068,0,0
3435,0,0
1515,0,0
1516,1,52
746,1,68
3256,3,56
1744,1,24
3579,5,104
2784,0,0
719,0,0
2553,1,26
2382,0,0
608,0,0
1521,6,98
3467,1,39
3146,4,167
2384,0,0
1752,0,0
2139,3,102
3172,0,0
2140,0,0
1088,1,31
2141,1,39
1754,2,64
1092,8,131
2144,1,36
1100,3,102
1974,3,147
2563,5,122
1533,0,0
1534,0,0
3147,0,0
1108,4,91
1110,1,48
3648,0,0
1759,9,275
1899,3,117
269,4,112
1113,1,40
3339,15,249
3539,1,41
932,0,0
2707,0,0
1118,2,90
2566,0,0
3796,0,0
828,0,0
2157,8,195
1121,1,38
2159,1,37
3728,3,65
3594,2,52
3468,0,0
3287,0,0
2390,1,32
2391,1,55
3202,1,25
3384,1,38
3596,0,0
2162,2,55
3597,0,0
2888,1,32
1903,4,122
1124,5,89
1125,0,0
3101,0,0
60,0,0
1555,1,36
1128,0,0
3542,0,0
2168,2,89
2889,1,43
10,0,0
1558,1,43
116,1,29
1773,0,0
2575,7,318
3731,5,188
2957,0,0
2394,1,38
1775,0,0
1563,0,0
2710,3,116
3102,0,0
2395,0,0
196,10,283
2488,0,0
2578,1,34
3473,14,487
3103,1,29
1567,1,51
1137,0,0
1023,1,27
1138,3,98
1569,8,167
2579,0,0
3797,0,0
2179,0,0
1570,0,0
1988,7,165
3174,3,75
3207,0,0
1781,7,209
1146,3,63
2581,1,27
1149,7,145
2800,0,0
1151,0,0
1783,7,129
2400,0,0
1155,3,118
2589,4,126
1997,9,325
2184,5,144
1156,1,36
1998,14,312
2185,3,78
1787,10,223
952,1,59
1575,0,0
2593,5,117
2000,0,0
1161,0,0
2187,6,320
1789,0,0
1578,4,175
278,0,0
1165,2,66
1579,7,222
1167,10,220
1581,5,119
2803,0,0
1582,11,338
1169,2,57
642,0,0
2595,2,74
1172,0,0
1173,0,0
1586,3,82
2003,0,0
3652,1,37
1589,1,20
1590,1,39
3546,0,0
2200,14,460
1181,1,31
1184,7,226
1007,0,0
3112,4,121
2804,0,0
1919,13,185
1189,0,0
2008,9,195
3478,4,175
3548,1,52
2409,0,0
2489,5,227
1195,1,30
416,0,0
2208,0,0
1922,0,0
1795,4,91
2214,1,31
2714,1,30
2215,1,38
282,24,592
2217,1,25
1603,1,44
2219,7,236
205,1,38
840,0,0
2227,1,36
2970,0,0
1809,1,46
2608,0,0
3767,1,34
2813,1,36
1613,0,0
2019,0,0
2815,0,0
1615,10,282
2896,12,259
1620,0,0
1243,0,0
2236,0,0
3661,0,0
2826,0,0
1622,6,285
2238,2,78
2239,1,37
2975,0,0
1251,3,132
2241,2,118
3798,1,57
1253,8,322
3303,0,0
2243,11,272
1828,13,452
1258,0,0
1623,13,288
1259,6,196
2248,1,27
2619,3,63
1264,1,37
1830,0,0
3799,0,0
2621,1,40
2252,3,90
3125,1,31
3800,0,0
2623,2,91
3126,0,0
3346,1,46
1279,0,0
2720,1,36
2721,0,0
1285,11,345
2420,0,0
1637,13,188
2259,4,131
1295,7,124
1296,1,37
2491,0,0
2625,2,56
1929,5,179
2982,1,43
3128,0,0
1643,9,173
1644,9,285
3801,5,171
1645,2,52
2262,1,35
2266,0,0
2985,1,45
3401,5,138
1313,0,0
2269,0,0
3802,1,39
1834,0,0
3348,0,0
2638,1,31
2837,0,0
2726,0,0
1317,0,0
3402,0,0
1319,0,0
3488,2,48
3745,0,0
1656,0,0
79,2,81
1322,9,173
3218,1,45
2730,0,0
2842,4,140
3561,1,29
3631,1,29
1326,3,70
1840,0,0
1932,0,0
1841,0,0
1842,0,0
2763,0,0
3257,0,0
1328,3,70
3132,0,0
3697,1,32
2645,0,0
3314,1,41
2524,4,87
2994,2,111
3492,0,0
3803,0,0
2995,1,36
3804,0,0
3805,1,36
3583,0,0
3806,1,40
3807,0,0
3808,0,0
3809,2,84
3611,2,77
2998,0,0
2033,7,144
2650,0,0
1349,1,40
3749,0,0
3810,0,0
3612,11,438
1351,2,75
2290,0,0
3811,0,0
2657,1,31
3529,1,22
3750,0,0
3253,2,100
3221,1,26
2295,0,0
2473,0,0
2660,1,34
1365,0,0
1848,4,135
2853,3,104
1667,0,0
2300,11,304
3771,6,158
3027,4,187
3812,0,0
1374,0,0
1668,3,86
3783,4,166
1670,21,477
3619,10,227
1671,1,30
1677,12,378
1384,8,274
1386,1,27
35,7,128
2039,0,0
2309,3,35
1391,0,0
1392,2,49
1682,0,0
1396,0,0
2475,0,0
1684,1,47
3773,4,117
1401,0,0
1402,0,0
2857,0,0
2666,1,33
1408,0,0
87,0,0
2441,8,188
3323,1,48
1410,0,0
3752,3,49
3066,1,45
1416,3,83
2668,1,38
3227,7,237
3813,0,0
1693,4,163
3814,0,0
1420,8,157
1421,5,125
1861,9,282
1427,3,54
2674,3,104
1428,5,243
3351,0,0
3228,4,149
3032,2,78
2331,5,102
1699,5,113
149,0,0
1434,0,0
2335,0,0
2338,3,42
2875,2,36
1944,0,0
3231,1,25
2918,0,0
3414,3,65
3815,0,0
1709,0,0
1443,1,27
3038,1,38
3523,0,0
2058,0,0
1444,0,0
3434,1,6
2061,0,0
3693,0,0
3757,0,0
3816,1,7
3817,0,0
1877,0,0
3574,0,0
3818,0,0
501,0,0
2685,3,81
2686,1,41
1719,0,0
3419,1,50
1469,0,0
1471,0,0
3235,0,0
1475,0,0
3819,0,0
3421,0,0
2075,1,30
3695,1,29
1479,0,0
2457,3,108
1726,0,0
1485,0,0
1886,0,0
2067,0,0
2366,0,0
1487,1,20
3820,1,28
1488,0,0
2767,0,0
1492,1,40
1493,4,138
2107,3,58
1496,4,101
2926,7,198
3190,0,0
258,0,0
1502,4,207
1040,1,43
1734,0,0
1957,0,0
2376,18,555
1958,5,149
100,0,0
2541,0,0
1736,1,35
3355,0,0
3194,0,0
2378,3,66
2116,3,61
2118,1,51
1507,0,0
1508,3,88
2746,0,0
1057,33,1261
1739,7,323
232,0,0
2779,0,0
3424,1,36
1746,7,180
1079,2,66
1898,3,134
2135,8,239
2787,9,297
2759,1,44
1525,1,36
2145,0,0
2486,1,45
1532,11,292
3538,0,0
1540,6,127
1542,2,70
1901,1,36
3240,0,0
1545,1,35
727,0,0
3540,3,57
1904,0,0
3821,0,0
3696,4,108
1907,16,375
1556,2,70
115,0,0
2167,5,109
2170,0,0
1133,7,156
63,0,0
2396,3,96
2398,7,127
1568,1,24
3822,1,20
1140,10,429
1142,8,165
1143,2,61
1991,11,292
2583,2,72
1148,1,30
2180,5,89
2586,1,30
3341,1,30
1994,2,93
1784,9,238
2467,5,147
3106,17,327
2592,2,86
1577,0,0
2188,0,0
1164,7,185
14,7,98
2404,0,0
2512,18,684
1174,3,112
1916,3,88
1178,5,160
1180,35,618
3547,24,554
3515,8,166
3391,0,0
1188,3,127
1190,11,436
2760,11,359
1597,6,271
1196,3,99
1197,0,0
3114,3,64
1209,1,30
121,6,203
1798,0,0
1602,2,93
915,0,0
1801,17,447
3393,1,37
462,1,38
3432,10,381
70,9,164
3823,7,153
127,0,0
2017,0,0
1811,0,0
3245,0,0
1924,15,237
2020,2,101
2233,0,0
24,0,0
1621,19,468
1249,0,0
2418,13,278
2977,3,90
1827,1,23
1256,12,458
287,0,0
3739,0,0
1625,10,254
1267,10,285
133,0,0
1270,5,115
851,0,0
2469,1,39
3247,0,0
1278,17,445
1632,0,0
2027,0,0
1293,3,59
1294,4,144
1646,0,0
2029,24,486
1650,1,33
136,4,102
2639,0,0
3157,0,0
2280,2,75
3312,0,0
2644,0,0
3490,5,227
1331,0,0
3824,11,253
138,0,0
2283,1,28
2435,1,54
3778,0,0
2506,0,0
3404,0,0
3496,0,0
2507,1,31
2651,5,78
3613,10,147
1356,1,28
3567,0,0
2658,3,61
3318,4,153
1364,5,242
1368,7,306
2034,5,102
2438,1,44
3683,8,301
1377,4,136
2439,8,142
2038,5,149
2306,9,162
1935,11,173
347,16,522
404,3,55
1390,3,102
295,1,26
2041,6,154
1398,16,424
2757,3,100
1938,13,313
1691,0,0
1414,3,96
1940,13,357
1694,0,0
298,1,25
2327,1,25
2445,6,110
2330,5,192
788,5,104
2861,0,0
1705,0,0
41,1,22
2052,0,0
1706,1,13
1439,0,0
3045,3,74
3415,1,8
2059,1,13
2086,1,9
3353,0,0
3416,1,5
3692,0,0
3825,3,13
159,0,0
1882,0,0
1883,3,59
1480,0,0
96,0,0
1729,5,54
1730,10,249
2698,4,155
1490,0,0
2925,0,0
814,0,0
1035,15,337
1952,0,0
1953,13,535
260,5,195
1733,0,0
2112,3,77
2745,1,37
1054,0,0
102,1,42
2775,0,0
3462,1,32
55,1,47
3826,1,39
586,1,41
106,7,254
1967,0,0
1074,2,64
109,0,0
1083,0,0
2555,1,54
2922,1,47
1970,2,75
3537,23,447
3090,2,53
2912,2,86
1094,2,60
1755,3,142
111,11,256
1762,6,332
1977,11,255
1902,0,0
1978,8,249
2161,0,0
113,0,0
1122,0,0
3827,7,277
3828,13,288
3702,14,612
117,23,440
3580,1,36
1986,10,345
3545,1,55
2762,6,158
1145,1,42
1911,10,282
1150,11,249
1912,0,0
2080,0,0
1154,3,84
1157,3,69
900,20,421
1170,1,36
2193,5,149
2006,12,464
873,0,0
1179,1,44
1191,7,164
1596,4,140
281,29,423
203,20,536
2490,0,0
1199,3,159
3165,1,33
1208,1,44
1601,14,341
123,0,0
3551,0,0
1235,0,0
2814,0,0
130,0,0
1814,0,0
1815,0,0
1239,0,0
132,15,391
3121,1,38
2234,0,0
1241,1,44
2237,15,428
1246,0,0
1247,3,87
1824,7,208
1255,0,0
2244,5,144
1829,1,37
1626,3,112
1273,2,70
2026,20,410
1629,9,287
3248,9,198
1633,7,182
1286,3,106
1291,1,43
1299,2,79
1930,0,0
2264,4,151
2271,1,37
3486,6,279
2071,1,39
3217,3,125
2279,2,70
80,3,56
3672,0,0
3747,0,0
3675,3,51
1844,0,0
1355,0,0
246,0,0
3829,0,0
1361,2,136
1847,7,298
1674,1,41
2037,3,87
1851,23,848
1678,25,853
1680,14,310
1681,14,214
710,0,0
2044,3,55
2046,5,115
1855,6,137
1857,34,1116
406,0,0
2494,15,285
313,5,111
216,6,181
2673,28,669
2919,5,169
1696,6,218
1866,0,0
1867,0,0
3170,0,0
1870,0,0
1872,1,24
408,0,0
1711,1,46
45,0,0
1876,1,11
3830,0,0
3528,0,0
2910,3,129
1720,0,0
1474,0,0
1,0,0
1894,3,101
2462,0,0
2937,2,82
452,0,0
163,16,273
3199,0,0
192,2,87
1761,21,506
3239,0,0
114,18,713
1906,22,632
1557,0,0
1982,0,0
1908,1,47
62,38,571
275,1,30
1984,29,1177
2175,0,0
168,6,294
3205,4,162
1780,4,129
1995,0,0
1788,11,267
3444,2,67
860,0,0
1921,4,187
1794,6,195
1800,2,111
2012,5,174
68,7,309
1802,13,338
2503,15,416
3549,1,38
1220,14,471
3343,1,40
2229,1,44
72,12,331
2894,21,432
1812,3,74
171,0,0
2818,0,0
73,1,47
2611,0,0
1240,11,244
2612,0,0
74,0,0
2023,11,213
2718,2,53
76,1,28
1631,13,593
3516,1,48
2421,4,168
1292,6,268
3521,3,77
3770,3,51
211,1,41
2286,5,155
1357,0,0
290,0,0
3678,1,50
2035,6,163
1849,20,438
34,1,31
3831,1,51
2070,1,40
345,0,0
293,1,28
1852,37,947
214,1,22
1939,0,0
1860,9,271
3159,8,270
1426,1,27
89,17,225
3774,12,185
2083,3,103
1698,10,403
1865,9,259
473,0,0
148,0,0
2051,0,0
3440,0,0
1707,0,0
91,1,30
254,1,34
153,3,39
223,1,8
2060,2,18
386,0,0
763,0,0
1476,0,0
227,0,0
2065,0,0
3784,0,0
1727,0,0
3586,1,28
960,7,179
3078,1,29
1038,28,707
1955,8,295
1732,16,252
1044,3,122
2461,2,65
2702,1,27
190,0,0
1960,0,0
1511,7,109
2550,16,322
1966,17,461
2748,13,375
2136,12,230
3782,2,69
57,3,158
734,0,0
1106,3,101
611,8,311
1112,1,24
310,0,0
270,0,0
1549,12,290
2921,1,29
1126,4,159
1127,0,0
1129,0,0
2393,48,1472
1774,2,92
274,9,236
1985,5,126
3387,23,617
65,0,0
1920,0,0
122,9,312
2220,0,0
968,4,144
1608,1,28
1609,0,0
962,0,0
2018,28,528
1612,1,34
170,22,367
131,1,41
1816,1,27
2825,1,67
1817,0,0
1821,1,35
1825,12,245
1927,11,430
1826,10,263
3175,9,235
75,0,0
531,1,34
3517,3,103
1321,12,199
2278,6,221
3349,10,181
1838,3,61
242,0,0
174,3,127
2902,1,38
1662,3,167
83,12,267
84,0,0
1934,11,269
2519,16,385
1370,11,199
2905,6,270
86,7,170
3832,11,174
366,15,294
756,3,126
3181,7,155
2332,1,26
1702,0,0
1433,0,0
151,1,33
1442,1,33
2479,1,41
2056,0,0
1874,1,25
2682,0,0
2057,4,59
43,0,0
1446,1,10
3261,0,0
1449,0,0
1450,3,16
3438,0,0
2063,0,0
305,1,31
95,1,19
1885,0,0
1728,0,0
