产品SKU,订单产品数量,订单产品收入
483,3,101
980,12,304
2738,16,493
2739,7,403
3841,11,303
861,23,839
3952,14,456
935,13,352
1301,8,421
3644,15,273
903,29,711
797,18,571
943,7,157
940,5,185
591,0,0
2370,11,184
1890,16,402
2925,1,43
1034,3,58
1952,0,0
3455,1,41
1037,4,172
260,0,0
619,13,357
1733,0,0
4034,3,93
1502,6,272
2541,9,221
3355,0,0
1959,3,53
2771,5,157
411,1,28
2745,1,51
1893,0,0
102,0,0
2746,0,0
2125,8,248
1511,1,46
1065,0,0
1741,0,0
1513,8,178
3435,0,0
1744,3,82
1746,25,378
1080,25,316
1081,2,67
3911,8,285
3984,0,0
1751,11,338
2554,7,217
2556,0,0
3282,3,79
1094,2,59
2486,3,102
2887,1,36
319,0,0
1755,1,40
1530,1,49
1756,1,48
3980,15,459
4097,10,360
4041,20,571
4070,3,65
1759,6,196
3538,0,0
1976,7,182
1114,0,0
1542,3,123
7,0,0
112,1,43
1977,7,195
3835,6,111
3846,2,78
2157,1,39
3594,5,103
2792,0,0
1767,0,0
3828,8,252
1770,16,338
3651,5,176
271,0,0
1556,1,31
1774,4,96
2170,0,0
1133,6,117
275,1,37
1984,39,659
1779,0,0
2958,0,0
485,2,83
3580,0,0
3512,1,36
1569,13,277
4101,0,0
2798,1,37
2582,9,241
1912,2,52
3106,4,155
2186,1,33
2592,29,545
2593,10,251
14,0,0
3899,0,0
1581,4,229
1584,2,83
1791,11,329
3164,0,0
1793,19,742
202,8,262
3391,0,0
2205,0,0
1194,0,0
2489,2,108
281,22,677
1921,1,44
2966,0,0
1600,7,194
2515,9,248
3992,1,25
4013,2,82
1208,0,0
1601,7,207
3776,19,551
3885,3,87
3886,15,400
3921,14,248
4027,3,111
2810,1,25
3968,4,124
3985,1,28
4077,6,212
1228,0,0
1808,6,136
2017,0,0
2608,0,0
1811,1,26
132,6,145
1241,3,67
2612,0,0
2416,1,45
4120,0,0
74,1,39
284,3,101
2418,9,351
2975,6,178
1251,3,102
3175,7,223
1827,0,0
1255,0,0
1259,11,249
2718,3,93
3024,0,0
1830,0,0
494,0,0
1626,5,185
2251,0,0
1271,1,40
1272,9,435
2025,0,0
1278,7,218
4080,7,154
1285,16,551
3517,12,376
3559,0,0
2421,0,0
2027,0,0
3401,0,0
3768,0,0
3928,0,0
4029,11,144
4115,1,37
3485,10,310
2272,0,0
3933,6,169
4121,0,0
423,0,0
3521,0,0
3218,2,62
1838,0,0
1842,1,24
3257,0,0
1331,0,0
1660,3,62
2756,0,0
138,0,0
3973,1,36
3989,0,0
82,0,0
1844,1,36
3749,0,0
2077,0,0
2286,2,75
2850,2,77
2295,0,0
1848,1,38
1667,0,0
3771,0,0
1674,5,118
1851,28,482
1677,7,180
1384,5,176
1678,18,628
3988,7,102
1857,25,838
366,12,371
1938,6,250
4038,6,174
3169,2,74
1939,0,0
1692,18,257
3007,3,118
2494,13,317
2670,2,50
570,9,257
1863,1,22
2673,14,433
2919,0,0
788,2,74
3228,0,0
1698,13,398
3044,0,0
3873,1,31
3229,1,28
1866,0,0
1433,0,0
1434,0,0
218,3,75
1435,0,0
1872,0,0
4122,0,0
1708,0,0
3045,4,91
4106,0,0
45,0,0
92,1,14
3756,2,17
1450,0,0
3878,0,0
3966,0,0
3417,0,0
4123,13,323
1882,0,0
1722,0,0
1474,0,0
96,0,0
1727,1,23
98,0,0
1950,13,387
230,0,0
1508,19,729
2462,1,41
263,1,33
3465,0,0
2549,9,266
1745,9,186
162,0,0
1897,28,507
1083,1,43
1525,0,0
1532,1,31
111,12,217
1547,0,0
59,0,0
1549,20,402
2921,1,37
1127,1,25
1557,0,0
2393,69,2305
1981,1,47
2168,8,257
272,1,33
1132,0,0
1775,0,0
1777,6,157
1778,3,81
1141,4,150
198,10,316
1155,7,235
2590,0,0
2188,4,144
12,6,343
13,10,464
1579,3,105
2403,7,343
3444,5,132
3839,4,78
1792,47,1395
1188,5,127
945,0,0
1197,0,0
1201,1,47
1922,5,257
1799,27,867
122,16,608
68,4,226
3150,23,437
69,15,290
1218,16,530
1804,0,0
2229,5,153
71,3,55
170,20,562
3551,0,0
1233,7,161
1235,1,24
2019,0,0
2234,3,86
1621,10,163
285,1,51
556,21,860
466,29,570
3450,1,41
1292,16,331
1296,2,75
1297,1,27
2260,28,735
567,0,0
4113,3,70
136,0,0
1654,0,0
137,0,0
2510,1,34
2763,3,63
1337,1,31
4110,3,89
2506,0,0
211,2,61
31,4,148
3318,9,242
33,0,0
3683,5,97
3619,3,88
1672,0,0
3029,15,257
2038,17,736
2074,15,375
1852,9,271
35,11,344
3224,0,0
2475,0,0
2044,0,0
3832,14,333
3773,2,86
1411,0,0
472,1,39
297,0,0
442,2,72
4091,1,33
3896,0,0
1694,2,131
3181,1,45
1431,0,0
149,0,0
3410,0,0
2741,1,15
2052,0,0
3877,0,0
4124,1,25
1442,0,0
153,1,8
4065,3,12
3692,0,0
3438,0,0
4125,11,569
4126,11,307
656,0,0
2063,1,19
1475,0,0
831,0,0
95,0,0
3076,0,0
3078,1,36
1032,0,0
2884,0,0
258,1,51
1953,5,182
4023,2,53
1732,14,298
1734,0,0
353,0,0
4,0,0
3278,11,269
233,3,71
3259,1,45
605,13,439
4069,8,158
2134,1,43
1077,1,48
163,5,131
1969,4,96
2555,3,66
3511,0,0
2145,0,0
3979,5,100
611,14,423
1899,0,0
269,1,41
4071,46,1460
4127,2,115
3540,1,25
1126,4,134
2889,1,39
1910,1,31
168,12,442
196,12,220
357,1,42
1567,0,0
2177,0,0
2962,4,66
1140,10,463
1142,13,323
1992,0,0
2180,1,44
565,6,148
3105,2,87
1997,11,321
393,0,0
900,7,208
65,0,0
2512,14,424
2595,1,48
1180,8,235
4086,22,769
1917,3,99
1191,1,28
1196,4,141
1599,0,0
1794,2,76
1202,1,56
1795,10,327
2503,1,28
3581,4,133
462,1,31
3922,5,212
3299,1,30
2894,13,512
1812,0,0
2814,0,0
1924,11,284
1238,3,85
2818,1,25
3121,3,109
1816,0,0
2825,0,0
1817,1,43
3925,1,27
75,0,0
1828,16,354
1263,2,82
1829,5,109
1267,13,176
327,0,0
3248,9,232
3516,0,0
3483,3,128
2984,0,0
1646,4,97
2900,0,0
3861,5,141
3931,0,0
3582,2,59
624,0,0
1321,6,266
2280,1,58
2730,1,44
3312,1,39
1840,0,0
81,0,0
243,0,0
3139,0,0
3807,0,0
4128,0,0
3612,7,171
3565,1,34
1357,0,0
3811,0,0
1361,9,301
1847,9,400
1934,12,381
2298,5,110
2034,13,204
1370,3,155
1378,6,133
1675,20,356
1681,4,109
1682,0,0
1398,12,281
1684,0,0
1855,11,235
1401,6,97
3872,0,0
2508,13,456
2441,16,270
406,0,0
407,0,0
756,7,334
313,3,90
2478,32,973
3774,16,531
1700,0,0
41,1,16
1870,0,0
1871,0,0
2920,0,0
1707,3,33
3171,0,0
3990,3,69
2479,0,0
3050,0,0
3038,1,41
1874,0,0
2057,1,19
1712,0,0
4094,1,8
3434,0,0
1447,2,31
4039,1,7
4061,3,14
3946,0,0
4129,0,0
4130,11,334
4087,5,264
546,0,0
1472,0,0
1726,0,0
1951,0,0
259,7,284
1005,17,289
1055,1,47
4046,18,277
606,4,124
1750,13,230
1079,3,80
734,2,83
1973,1,39
4000,12,324
1762,5,214
1905,8,190
1771,6,135
115,0,0
1982,0,0
2795,1,47
459,0,0
276,1,47
1913,25,488
1182,14,347
1595,6,222
1920,1,31
1209,0,0
2968,1,50
599,0,0
1805,23,451
437,4,154
22,0,0
4131,0,0
1925,1,36
464,0,0
3246,1,48
1628,22,396
2505,0,0
1299,7,120
3167,1,34
311,3,111
1932,0,0
2844,1,44
289,13,280
1663,2,85
2033,8,314
3994,0,0
343,1,48
3437,0,0
3253,3,63
3041,1,30
2035,3,61
822,0,0
345,1,51
429,0,0
1697,5,126
1699,6,119
1701,0,0
1702,3,63
1868,1,20
91,0,0
3047,1,37
254,1,34
4092,3,12
155,1,5
156,1,8
386,0,0
2496,7,251
562,1,41
618,0,0
711,1,45
158,0,0
1476,0,0
1728,0,0
4132,3,84
1955,4,162
1962,1,41
3535,0,0
56,13,190
3199,5,137
1523,9,310
1971,12,480
2142,2,89
1112,0,0
1902,0,0
309,1,33
3827,3,85
4063,2,106
3696,8,242
2165,7,235
1907,4,174
1979,2,101
166,1,28
322,0,0
63,8,251
1780,6,282
4025,3,77
2001,12,570
120,11,272
1919,4,190
2490,0,0
3834,1,37
2412,0,0
1220,19,323
2225,1,33
1239,1,36
2023,18,340
2252,2,56
807,10,151
1629,1,51
2422,15,208
2492,1,47
422,1,37
3862,1,28
2072,5,137
140,0,0
3496,0,0
1933,1,24
246,0,0
1360,24,376
32,13,343
1368,15,359
2036,2,60
34,0,0
213,5,155
295,20,392
1685,3,42
296,8,273
1403,0,0
147,16,274
1940,9,399
89,24,519
252,8,157
1867,0,0
148,1,28
181,0,0
3170,1,30
2053,0,0
4083,0,0
3892,0,0
2090,2,88
1945,0,0
1946,2,52
184,3,81
4060,0,0
4054,1,9
255,1,6
3261,1,7
1876,3,32
224,1,7
2495,0,0
4133,11,375
