产品SKU,订单产品数量,订单产品收入
189,3,72
3,5,127
450,1,27
2546,1,43
263,3,56
357,1,47
1911,13,414
2512,14,426
2406,7,118
3450,7,171
421,0,0
341,1,20
2518,0,0
3260,0,0
299,3,77
443,3,71
3443,1,31
91,0,0
386,0,0
618,0,0
98,0,0
53,3,51
1897,18,447
56,8,313
2706,3,90
2084,0,0
194,3,83
235,19,276
1141,15,496
1912,1,27
199,2,107
3177,25,546
463,1,29
173,1,25
28,0,0
3582,7,243
2427,0,0
1321,7,293
2510,1,33
379,1,52
3137,3,75
1348,0,0
33,0,0
2036,3,98
1672,1,41
3224,1,50
2090,1,42
183,2,79
349,3,85
3050,4,117
93,0,0
736,0,0
306,1,22
1951,0,0
2,0,0
1044,4,97
1735,0,0
1963,11,205
3425,5,201
727,6,137
3638,1,34
166,0,0
1132,1,37
2958,3,84
335,11,201
2016,0,0
1805,17,435
171,1,44
22,0,0
172,0,0
464,0,0
25,2,66
2505,4,85
2284,2,72
2517,0,0
1662,2,114
293,3,84
2047,0,0
1940,11,412
652,4,55
41,1,24
218,1,23
3171,0,0
2877,4,109
303,2,12
224,7,42
369,1,29
227,1,35
1727,3,36
2884,0,0
353,7,197
1083,0,0
269,3,66
2389,4,131
1767,1,26
114,28,715
1982,1,52
458,0,0
272,3,73
278,58,1526
1920,2,69
1201,1,39
124,1,47
2021,1,34
1821,0,0
2022,0,0
75,1,35
133,0,0
361,3,62
1284,0,0
803,17,331
3347,19,675
624,2,49
175,0,0
211,1,38
2077,1,48
3531,2,108
3041,0,0
560,1,35
292,32,957
37,1,35
88,11,272
858,1,34
180,0,0
3170,1,23
1945,3,80
653,1,37
3526,0,0
221,1,29
1947,3,55
3446,1,37
352,3,18
2522,9,54
225,0,0
158,0,0
446,1,27
831,0,0
96,0,0
188,1,17
257,3,108
387,3,103
539,0,0
324,1,27
358,3,79
645,1,55
425,1,47
2045,3,71
332,2,58
656,0,0
317,21,511
643,0,0
329,0,0
3179,1,31
467,4,161
3639,1,35
427,3,50
552,3,50
367,4,106
350,2,48
768,0,0
333,0,0
2537,7,160
101,3,93
412,3,81
319,1,45
514,1,40
119,19,547
557,25,537
2031,1,46
208,3,57
650,3,56
3264,2,81
3371,5,74
312,6,193
178,1,38
315,2,74
806,0,0
2764,2,59
454,0,0
456,0,0
2392,3,80
325,8,146
882,1,44
622,1,53
579,10,241
2915,0,0
340,1,40
602,0,0
468,1,44
245,2,106
343,1,35
142,5,86
346,4,119
1403,1,36
524,4,57
473,0,0
219,1,37
351,6,134
185,7,97
2086,1,5
526,1,34
711,1,52
229,2,68
1501,2,76
3587,13,360
391,2,90
460,1,52
336,5,171
2914,2,67
3426,23,568
206,38,1547
488,3,81
342,3,55
403,0,0
2861,1,42
3178,3,35
638,1,31
383,6,110
2095,3,85
444,4,84
553,1,29
631,0,0
370,14,344
308,0,0
162,1,46
389,1,40
268,2,53
610,0,0
323,2,94
3356,35,827
565,2,89
434,1,31
337,7,113
73,0,0
420,1,38
328,2,94
439,2,68
242,1,34
244,3,136
2990,8,145
140,0,0
177,3,50
1850,12,289
294,2,85
179,0,0
3441,4,95
2054,3,90
384,1,30
763,0,0
1721,0,0
595,2,31
191,0,0
262,3,82
2703,2,63
1530,1,35
1975,32,828
1905,9,239
2795,3,118
3107,17,220
1785,1,28
236,15,681
1798,2,58
339,1,43
376,0,0
549,1,47
422,2,72
399,1,48
400,2,83
2280,1,35
3445,1,48
470,2,81
428,3,30
3530,1,26
184,4,79
3047,0,0
3049,3,59
385,3,18
449,0,0
2776,0,0
55,7,150
633,15,548
453,1,24
318,3,75
634,3,89
356,1,34
309,0,0
2709,3,62
321,3,116
392,17,401
1913,27,623
621,16,403
394,42,1097
395,0,0
599,1,34
623,0,0
207,3,87
1260,9,165
646,1,31
2272,3,67
209,0,0
3640,0,0
3048,1,33
2521,0,0
297,2,68
637,5,80
1942,17,501
545,0,0
1476,0,0
597,5,152
492,11,321
3357,3,127
3053,29,1090
3364,26,459
2087,2,107
823,4,67
512,4,93
2081,3,85
3453,13,302
2381,2,89
558,3,94
2989,0,0
534,1,41
3451,5,110
826,5,152
499,0,0
120,16,496
418,3,58
494,4,135
3641,1,34
824,5,141
632,6,93
513,4,115
2892,24,590
38,70,1227
3448,12,324
563,5,106
827,3,97
697,5,152
530,8,185
613,2,54
3176,6,325
582,1,30
924,1,29
832,5,176
836,7,120
2294,4,136
551,1,61
3268,13,161
537,13,335
640,1,38
3244,21,576
3487,0,0
810,4,49
620,2,64
267,57,1144
3382,3,111
197,8,286
833,3,53
69,11,269
566,5,137
773,3,101
571,6,173
3452,14,351
780,6,101
644,1,37
784,47,658
532,2,78
738,4,97
569,7,140
520,5,64
805,7,131
616,13,262
3182,8,161
617,7,97
510,1,27
503,4,69
334,4,102
554,2,66
327,1,55
540,4,145
533,1,26
3263,3,44
816,2,29
589,2,34
253,8,286
538,0,0
491,1,27
758,3,84
417,0,0
647,3,75
581,11,280
1862,1,55
525,3,55
627,5,138
331,8,285
3267,13,132
604,1,40
2525,7,143
457,2,77
521,1,32
2192,16,463
839,9,147
127,5,95
375,1,29
568,0,0
3436,3,41
344,3,81
542,2,51
182,7,194
793,19,554
2098,6,141
600,5,93
588,2,83
541,2,59
496,1,49
3363,0,0
3439,3,117
316,1,24
594,3,76
605,26,1025
3042,60,2752
2154,3,94
59,1,31
802,1,48
322,10,221
2206,1,42
567,6,118
362,1,40
636,2,75
330,4,105
2527,3,102
401,1,28
3642,3,88
3052,4,133
3366,3,107
535,1,42
405,5,139
519,3,58
590,2,33
502,1,30
574,3,89
575,0,0
373,5,153
528,4,127
1803,2,57
3252,0,0
1441,7,90
3180,1,23
3365,4,112
544,3,74
847,0,0
307,6,172
606,2,76
1766,7,107
3117,1,40
774,1,42
3262,3,61
536,5,100
846,6,37
481,1,35
276,3,89
838,5,140
764,28,1101
3151,14,479
587,2,61
398,3,58
3269,3,110
2302,1,25
1376,1,24
3368,5,235
655,10,260
629,8,150
480,0,0
2704,6,164
794,2,57
3447,1,36
372,1,36
193,0,0
555,4,140
2076,33,912
126,10,283
614,4,149
471,0,0
603,10,449
2048,1,38
431,3,99
543,8,147
562,0,0
801,2,58
1010,11,344
718,43,797
998,13,391
687,15,396
3185,1,48
730,26,559
3454,7,133
671,8,328
1027,5,82
952,32,869
678,5,133
698,1,38
7,18,387
696,8,245
713,11,367
931,10,299
681,11,266
3273,8,122
716,8,324
689,9,238
733,9,193
683,4,199
1004,11,281
1014,37,607
777,20,247
754,6,175
11,9,188
760,19,413
690,10,258
702,25,326
800,38,650
1002,15,259
667,7,194
686,7,237
818,24,467
750,13,288
1016,13,421
500,18,437
796,5,133
752,7,174
757,6,143
741,9,116
706,7,178
993,12,412
662,14,368
737,15,516
996,10,273
729,10,283
665,17,114
744,13,301
834,5,151
948,10,253
743,17,452
679,23,370
1003,15,394
769,9,227
2538,7,130
770,2,72
203,24,582
821,7,133
775,6,231
3272,12,177
732,9,354
548,6,146
722,7,315
692,13,265
762,15,397
751,11,183
771,22,729
742,11,232
786,10,127
1695,6,127
755,6,225
691,20,461
798,3,80
3369,14,457
509,4,130
2465,16,306
929,0,0
726,10,210
2204,5,191
659,16,328
844,8,332
1565,33,572
791,9,243
829,2,106
2509,17,272
1025,13,220
1969,3,92
728,7,135
506,9,159
815,1,35
723,8,349
724,19,606
2749,126,3932
695,7,158
915,9,274
830,3,70
835,2,78
2096,3,60
799,5,156
661,5,93
504,9,141
493,25,874
787,9,205
804,13,400
3183,12,499
707,2,50
3051,9,229
402,2,79
3367,2,49
508,5,136
705,14,204
664,17,251
779,6,265
1864,4,153
811,10,344
476,8,178
326,17,422
580,11,272
714,6,143
701,6,167
812,6,107
822,9,218
1710,12,247
708,13,277
486,2,55
961,33,843
766,3,102
497,5,127
668,7,276
479,16,271
753,4,83
522,3,110
523,4,110
490,5,93
704,12,204
772,9,283
3035,4,104
820,3,107
3370,5,126
561,9,107
2747,0,0
1743,3,89
576,2,57
518,5,167
482,9,148
477,4,135
515,5,92
759,3,93
516,7,153
3184,5,139
1306,3,68
809,5,166
3270,5,126
10,11,315
808,0,0
825,9,166
767,5,181
3266,9,260
782,5,132
649,1,49
3449,0,0
2385,205,5595
911,48,1120
277,53,1954
852,111,2606
1941,58,1180
870,41,1718
857,139,2036
856,62,1447
850,49,2106
878,43,1424
863,58,2136
867,46,712
855,48,1363
853,57,1754
877,45,1103
866,48,1595
876,47,1578
875,72,1764
883,21,649
874,31,979
913,26,1029
879,17,391
898,31,883
1160,40,876
861,23,746
3172,67,1670
869,24,473
3372,31,675
2102,34,604
1949,26,954
2529,26,955
3059,26,722
578,52,1582
854,56,1145
859,29,708
897,35,1191
3057,45,1539
884,46,1052
2410,31,837
3188,47,1300
864,52,2078
901,31,1503
1006,25,358
880,32,784
889,38,689
1252,28,1084
936,18,637
731,37,1052
892,35,928
895,28,739
1219,27,976
888,16,745
3058,32,649
905,25,444
881,20,1114
1022,24,697
903,30,901
886,42,1054
922,30,863
891,77,1628
893,19,620
899,28,600
438,35,510
935,15,663
928,31,769
908,25,896
959,21,719
3373,19,794
2038,73,1820
984,13,275
907,20,426
3271,14,401
954,31,635
890,20,469
909,13,560
279,25,864
2532,21,257
902,16,612
1017,32,687
1588,19,626
955,19,435
285,22,454
969,23,530
914,14,424
951,36,1162
944,17,367
977,18,408
783,24,639
3643,19,457
953,19,422
970,20,514
912,31,1417
1024,17,289
982,17,546
940,16,287
916,13,313
942,18,467
2091,11,377
2103,17,559
1889,14,405
988,30,764
992,9,283
415,6,217
971,27,620
966,9,387
980,28,577
1020,16,776
927,10,248
1005,26,536
957,23,378
435,21,624
925,15,415
920,24,489
1520,20,450
904,36,782
934,19,377
923,8,198
663,16,414
2923,20,642
975,9,343
894,28,757
887,26,839
937,12,522
3186,12,615
964,24,436
941,16,399
1000,7,146
994,9,314
939,15,312
973,22,351
930,17,534
677,13,289
2533,25,615
715,17,634
3374,35,688
943,17,256
976,85,2243
945,7,160
983,11,372
2739,12,509
919,22,529
985,15,250
3187,34,1083
720,10,311
997,22,702
660,9,148
958,6,196
987,15,360
978,28,648
2104,13,520
986,6,189
1013,7,132
963,23,625
3644,12,259
917,41,924
933,14,284
505,11,250
1833,32,1143
1001,15,275
1011,12,371
693,15,386
682,19,370
2093,16,331
1136,14,309
995,18,350
717,32,647
1026,8,221
999,7,361
747,8,219
2100,16,441
949,7,337
981,13,475
670,9,182
1018,13,264
1019,8,279
666,36,696
2079,14,256
676,6,142
871,14,371
688,18,477
3056,7,157
672,9,291
1015,14,255
947,17,394
946,5,202
3060,7,125
3645,8,224
1012,8,330
684,23,459
674,20,491
1028,4,153
694,2,79
3078,6,219
1491,1,44
1492,0,0
1493,6,277
1890,9,239
3080,0,0
3456,0,0
3274,0,0
2374,16,486
511,0,0
1040,7,231
2110,1,34
3192,1,30
1046,0,0
1957,0,0
1504,1,49
1736,0,0
3355,0,0
411,1,42
2378,0,0
1051,0,0
2933,1,29
2543,3,94
1053,3,77
1055,0,0
1962,3,80
2774,1,42
1058,1,44
3238,0,0
3462,3,58
3463,1,33
2547,2,69
1511,2,75
2497,1,29
1066,2,88
265,0,0
2911,0,0
3380,0,0
2551,0,0
2131,10,256
1514,1,44
2379,3,72
3510,0,0
2133,0,0
1519,0,0
1077,0,0
1078,7,158
1079,1,32
2135,6,265
2556,0,0
388,7,250
2788,3,128
3646,1,26
2136,2,83
2759,3,63
3146,2,91
3647,3,101
1752,0,0
2139,5,163
1085,0,0
1524,0,0
2386,2,68
1088,0,0
2886,1,51
58,1,35
2144,1,48
2486,9,225
1098,1,37
1528,4,143
1974,5,199
1103,1,32
1532,9,264
2563,6,203
2149,1,42
1534,1,30
3147,2,65
3648,0,0
1899,3,119
1976,3,99
1900,1,33
1540,8,400
1114,0,0
1542,1,31
1115,0,0
3240,0,0
2155,4,137
2943,0,0
1118,1,36
2566,0,0
2156,0,0
3649,0,0
2750,0,0
2160,3,61
2390,5,100
3288,0,0
3469,5,111
3098,1,27
1122,1,36
1548,2,82
3650,3,88
1903,5,155
3651,3,99
2572,0,0
1552,1,38
2166,1,38
1771,0,0
2952,0,0
1907,10,233
1556,1,36
1979,2,118
1127,1,27
2167,1,35
1774,5,107
1983,1,27
3290,0,0
2957,3,86
2173,0,0
1560,0,0
275,0,0
3205,1,44
1135,0,0
2396,1,39
3580,1,47
2399,1,37
1142,6,156
1145,0,0
2580,0,0
1149,4,132
2586,0,0
1151,0,0
1783,9,227
2587,0,0
1994,16,378
1153,5,85
1155,0,0
2589,5,190
1784,17,409
2752,1,37
2467,13,229
2590,0,0
1999,7,120
2185,1,31
1786,0,0
1157,1,26
1158,1,31
2000,1,38
1161,3,83
3293,1,58
2188,5,174
1789,0,0
1165,0,0
1166,9,273
2712,0,0
642,6,155
865,0,0
1583,15,395
1171,3,94
2595,0,0
3389,5,114
1174,8,256
3444,4,153
3476,4,142
2407,3,100
1586,1,30
2003,0,0
2004,10,314
1587,1,46
3652,0,0
1589,1,30
1590,5,145
2197,1,48
3546,2,131
3653,1,25
1184,8,323
2804,0,0
1188,0,0
2008,5,108
1191,11,300
1596,1,54
2760,8,351
3478,1,33
1597,6,256
416,0,0
2209,11,206
1197,0,0
3654,0,0
1198,12,337
1200,3,104
1205,4,122
3655,0,0
1208,0,0
2714,0,0
2215,3,90
1210,2,111
282,7,288
1212,0,0
1603,0,0
740,0,0
2601,0,0
2807,4,76
3297,1,24
2219,1,57
1215,2,63
3393,5,174
972,0,0
2808,9,176
2607,9,172
205,0,0
3300,3,100
3656,0,0
1804,0,0
70,5,124
962,0,0
1222,4,160
1223,2,44
3657,0,0
3550,0,0
1226,1,29
129,1,40
3658,0,0
3479,0,0
1925,0,0
3659,0,0
1620,1,25
1243,0,0
3660,8,211
3661,1,35
2416,9,245
2826,0,0
1245,1,47
3662,0,0
2613,5,63
1621,18,427
1247,2,84
2975,1,38
1250,1,57
1927,14,314
3663,0,0
1827,0,0
2829,1,27
1256,9,292
2504,1,32
3664,3,55
2617,6,142
3665,0,0
1263,0,0
26,0,0
2468,6,130
1267,12,287
3025,0,0
3153,3,53
1626,10,318
2251,1,35
3154,0,0
1627,5,117
3155,0,0
3666,0,0
2252,4,115
1277,0,0
3482,1,40
3667,0,0
3668,0,0
2720,1,47
2721,2,61
3516,1,27
3517,15,288
1287,1,39
1289,2,96
2833,1,38
1293,3,121
1296,0,0
2101,0,0
1643,3,62
1644,7,187
1300,0,0
2424,0,0
1645,3,60
2261,5,103
1832,1,30
135,1,27
2262,0,0
1304,1,34
1646,2,97
2266,0,0
2900,0,0
3669,3,94
3670,0,0
3129,2,82
136,6,119
2275,0,0
3488,2,46
1656,0,0
3131,5,200
3311,2,94
3219,4,89
3561,4,168
3349,22,695
3562,7,221
3671,0,0
3672,2,61
3673,1,31
2430,2,78
1837,3,69
2431,2,43
1326,0,0
1839,0,0
1659,0,0
2433,0,0
1331,0,0
3313,0,0
2901,1,25
2756,1,40
138,0,0
30,0,0
1335,0,0
2844,1,49
1339,0,0
2646,0,0
3610,0,0
3674,5,108
3220,3,82
3675,3,52
3496,0,0
3611,5,199
1844,0,0
289,6,186
3676,0,0
469,0,0
2999,5,138
3612,1,56
3677,0,0
2290,1,31
1356,0,0
3614,0,0
3142,0,0
3678,0,0
3522,2,73
3679,1,29
3680,0,0
2658,7,93
3318,6,208
3616,1,280
3681,1,34
3617,0,0
1362,5,171
1363,14,469
3499,1,24
3682,1,44
1368,7,225
1369,5,133
2034,22,562
3319,4,161
1667,0,0
2300,7,179
1370,4,170
1372,1,32
3061,1,37
1849,14,429
3683,4,113
2304,0,0
3028,0,0
1377,4,140
1378,5,84
1674,0,0
3684,1,49
2439,3,73
1381,0,0
2307,1,35
1935,10,298
1383,5,157
1386,1,39
3685,0,0
2039,4,83
3322,0,0
1392,3,81
1854,0,0
1394,1,24
1681,12,239
2040,0,0
710,0,0
2735,0,0
2041,4,75
1398,12,486
1684,1,40
1855,12,293
1400,2,75
1401,3,44
1688,4,104
1404,4,116
2736,5,171
1407,5,127
3005,0,0
2859,0,0
2319,3,134
1860,5,142
1419,4,174
3686,0,0
1424,1,33
2860,0,0
2672,15,367
2446,14,345
2919,3,79
2674,2,61
3032,4,93
2331,5,132
3044,0,0
1699,7,286
2050,0,0
1705,0,0
1434,0,0
3687,0,0
1437,5,93
3688,2,37
3689,0,0
2918,0,0
2479,1,46
1443,3,80
628,0,0
3045,2,70
43,1,13
2520,1,9
3690,0,0
3353,0,0
1714,1,7
1716,0,0
3691,0,0
3160,0,0
3692,0,0
3693,0,0
3012,2,79
3013,0,0
2351,0,0
1458,2,82
2688,0,0
1464,3,78
2357,0,0
1472,0,0
2064,1,29
1473,0,0
1722,0,0
3431,3,52
3694,2,62
1478,0,0
1725,0,0
3695,1,36
3634,1,23
1885,0,0
1485,0,0
1486,0,0
1728,0,0
1731,17,367
1029,0,0
3375,0,0
1950,9,321
1032,4,161
2926,7,248
1952,1,26
3034,2,72
1037,2,142
2930,0,0
1502,5,172
1041,1,38
52,6,133
1958,7,227
1048,0,0
100,1,33
2541,1,25
2702,5,142
1959,4,172
2771,3,57
2115,12,361
2118,3,91
2746,3,93
2545,0,0
2462,0,0
2463,7,241
1065,0,0
2550,17,471
2780,0,0
1513,6,126
3435,0,0
1745,1,26
1746,1,29
1750,4,117
2382,10,161
896,0,0
2555,2,83
1521,7,173
3537,3,90
1522,6,178
2383,0,0
3199,3,78
1523,5,173
2145,0,0
1755,5,175
2560,0,0
611,10,522
1761,20,473
2152,3,123
3339,6,124
1901,4,159
1124,4,133
3696,6,253
478,0,0
2951,3,53
1906,17,611
1980,0,0
1981,18,424
2953,3,68
2889,8,305
1558,0,0
116,0,0
2575,5,206
2394,0,0
1561,1,29
2175,6,201
1778,2,90
196,14,293
2397,1,44
1023,0,0
2963,1,28
1143,6,145
3149,5,76
1989,3,74
2180,3,92
3243,3,99
2964,2,80
1154,1,37
2588,3,89
1997,15,578
3106,10,190
1787,15,286
2592,5,94
393,0,0
2187,8,316
795,0,0
1162,1,48
1163,0,0
1578,6,242
3599,0,0
1167,5,152
1170,1,35
2403,7,344
3601,3,93
2193,2,98
2002,14,291
1916,7,178
2408,4,102
2198,2,129
1180,33,1260
2200,13,368
3515,5,120
2203,1,21
3548,2,83
2409,1,36
2489,2,119
1598,9,162
1196,3,58
1795,2,90
1797,4,206
1601,0,0
2217,2,58
1801,8,193
123,3,167
1608,0,0
1220,19,484
2225,1,21
2227,3,95
2413,3,202
72,29,344
1809,0,0
1810,8,268
1234,0,0
1235,0,0
1236,4,113
130,0,0
1924,17,643
2610,0,0
2234,0,0
2896,3,55
2897,2,55
1622,8,399
2024,8,302
2977,1,24
2243,3,89
1259,16,285
2619,1,44
1829,1,38
1266,1,44
1830,3,83
1269,9,283
2253,1,41
3481,0,0
2623,3,85
1632,5,87
635,0,0
3559,1,51
1831,8,242
1291,0,0
3156,1,42
1930,0,0
3215,7,159
1314,0,0
885,0,0
3348,1,46
1654,2,57
3217,1,37
2730,1,41
2471,1,45
311,0,0
2643,7,171
137,1,37
3490,3,69
1660,4,129
1334,2,95
3697,0,0
2435,1,54
3314,1,37
2524,2,87
2994,4,141
2506,0,0
2647,3,128
3698,1,29
2997,1,34
3699,1,23
1349,0,0
2651,2,95
2286,1,33
1351,1,44
1355,1,34
1933,1,24
246,0,0
84,0,0
3437,0,0
3529,1,21
709,1,39
291,0,0
1366,8,240
1665,12,599
2035,9,224
1670,17,521
1671,1,23
1851,21,832
1384,14,380
1678,31,924
1385,7,290
345,2,106
1405,7,167
2477,2,92
1410,1,34
2907,1,42
1416,5,125
813,0,0
2325,3,74
1420,10,277
1421,16,427
3159,5,138
2478,0,0
3011,1,51
1696,18,347
1867,1,34
2679,0,0
1870,0,0
1435,0,0
1872,0,0
1439,1,19
1707,1,26
1709,0,0
3038,1,41
3523,0,0
2057,1,16
153,1,8
1875,0,0
2060,2,14
45,2,10
3261,3,12
1447,1,14
1715,0,0
1449,1,10
1877,0,0
3528,0,0
3333,1,39
1465,0,0
1469,2,75
159,0,0
3700,0,0
2075,3,44
2696,1,36
2067,1,18
1488,0,0
1489,0,0
2698,7,192
1490,0,0
51,0,0
2699,3,119
1496,2,88
1953,1,66
260,0,0
2376,69,1566
745,0,0
3194,1,30
1507,0,0
2775,0,0
451,4,73
2937,2,62
2129,1,22
1741,0,0
106,11,419
107,0,0
108,0,0
2748,12,333
2922,1,39
1527,2,60
1094,1,44
1107,0,0
1977,21,496
8,0,0
1978,5,100
3701,0,0
2161,0,0
2947,3,64
113,1,27
3596,0,0
3702,10,251
1126,1,32
2393,49,1875
2168,11,308
2796,1,27
1773,0,0
117,11,259
1133,6,192
62,37,878
1775,0,0
63,1,49
3473,5,177
2398,8,138
3512,1,28
1567,1,47
2962,3,57
3291,0,0
1988,6,186
1572,5,171
1782,1,38
3387,29,407
1995,1,28
3108,0,0
12,7,213
1579,0,0
14,4,145
1582,2,60
1169,2,55
3514,5,147
2404,0,0
2516,14,613
1915,1,46
2195,0,0
1190,16,307
1192,0,0
2490,1,25
1199,3,69
1600,13,291
121,3,65
3299,8,342
1808,6,396
2017,1,66
1612,2,61
1923,0,0
3245,0,0
1615,11,443
2020,0,0
3480,0,0
131,1,34
1816,5,121
1817,0,0
3703,0,0
2237,13,288
284,4,126
2241,3,94
3303,1,35
1255,0,0
1258,0,0
1623,22,518
3024,0,0
3248,14,367
1637,2,68
1292,5,148
1295,9,152
2491,0,0
2625,3,43
2630,0,0
3401,6,114
3519,1,31
2837,0,0
1836,0,0
3157,0,0
79,10,304
843,1,41
80,1,26
1841,1,44
441,0,0
1357,0,0
3253,5,223
2473,0,0
3320,0,0
2519,6,258
1379,1,28
2074,13,201
2306,10,283
2905,15,638
214,0,0
3704,0,0
1693,3,84
2444,0,0
1426,5,116
2330,15,407
1428,5,115
3351,4,112
3181,3,80
1700,3,29
1943,0,0
1866,0,0
1701,0,0
148,0,0
149,0,0
1433,1,33
1871,0,0
2920,0,0
1708,0,0
1946,0,0
1446,0,0
3705,0,0
3624,0,0
1475,0,0
1724,0,0
2457,2,43
1726,0,0
97,0,0
1888,5,161
3586,5,138
960,15,596
258,1,48
1732,14,351
1734,1,44
190,0,0
3255,0,0
584,1,30
232,0,0
233,0,0
3259,1,26
1966,14,406
1896,17,358
57,13,616
734,0,0
1759,9,500
3538,0,0
1768,4,133
1770,19,935
2708,8,219
2921,5,132
2487,2,112
1129,0,0
1557,1,41
274,13,274
1910,0,0
1140,17,446
198,5,118
2182,11,272
900,16,544
3390,3,58
1182,39,1001
1919,10,371
1202,1,57
3706,1,37
1800,5,117
3581,10,206
3549,1,20
2606,12,321
170,25,567
2019,1,36
132,7,217
1241,5,180
2825,1,43
2246,12,254
3305,13,573
3346,6,132
2027,1,32
1297,0,0
2264,9,161
2425,0,0
2030,0,0
3527,0,0
3167,2,63
2729,1,40
3633,1,21
290,0,0
2298,19,554
34,0,0
2070,1,40
2044,0,0
1411,3,64
1939,1,22
570,19,552
1697,10,317
181,1,20
3265,0,0
1706,0,0
2056,0,0
2058,1,19
1712,0,0
155,1,8
2511,1,7
1720,0,0
2066,0,0
1031,13,199
3190,0,0
1955,17,608
410,1,39
1050,4,187
1960,0,0
1054,0,0
433,1,44
3083,1,45
1894,12,379
1739,5,273
2779,1,43
1898,5,141
2787,5,221
3466,19,569
1112,0,0
111,7,160
1762,17,449
112,1,32
3707,0,0
1984,36,1182
1779,0,0
1566,1,39
169,0,0
1138,3,69
2181,0,0
1998,16,383
13,27,770
2006,16,500
3210,16,457
1181,1,53
3547,12,283
860,1,31
281,6,189
122,24,698
2220,1,33
3150,11,239
3432,7,410
1811,0,0
1613,0,0
24,0,0
3708,15,477
1818,1,30
1249,0,0
1820,11,234
465,1,37
2023,20,398
1825,10,481
3175,15,369
556,12,630
286,0,0
1270,2,68
76,0,0
2026,26,736
1631,5,196
1278,13,294
2421,1,42
3249,19,437
2638,2,99
2278,11,360
3521,4,118
1838,0,0
1840,0,0
81,1,42
2902,3,96
2507,4,160
3584,0,0
3565,1,42
2733,7,190
2295,2,101
1848,6,210
1934,11,369
2037,27,765
144,0,0
1677,12,236
1680,8,316
35,5,198
249,0,0
3323,7,141
2494,16,580
313,7,244
216,5,134
1861,4,97
1863,1,24
3328,0,0
2051,1,30
1944,1,16
42,1,50
2682,0,0
2059,0,0
3434,0,0
2061,2,28
1450,2,20
3438,0,0
2065,1,19
228,0,0
1886,0,0
50,0,0
