产品SKU,订单产品数量,订单产品收入
401,1,47
140,3,65
3531,4,132
652,0,0
3897,2,34
219,6,162
350,1,21
383,0,0
543,12,207
3049,6,153
2056,0,0
617,5,127
481,0,0
562,0,0
656,0,0
356,2,79
2709,7,244
199,5,126
206,42,1440
420,0,0
2272,9,202
3179,0,0
379,0,0
2518,3,92
3635,1,34
312,2,74
473,2,67
3900,0,0
2520,5,29
1476,7,107
563,1,18
1975,36,1204
2796,3,80
169,3,85
434,3,57
644,5,87
1210,0,0
124,1,36
339,1,24
646,3,63
397,0,0
3046,2,110
138,0,0
175,1,42
3439,1,51
296,23,407
1856,4,100
637,3,99
824,1,28
3054,6,179
253,1,43
537,1,47
3446,3,106
304,6,68
657,0,0
188,3,42
686,3,57
2892,25,540
3477,18,608
3641,3,99
518,5,112
804,9,270
702,15,138
704,9,234
632,1,18
753,7,168
576,7,256
829,3,60
755,7,221
834,3,161
613,3,66
2509,13,379
365,6,177
799,12,253
492,6,207
1590,2,107
798,0,0
779,2,100
836,6,151
3368,15,353
1978,5,143
486,3,82
820,1,39
752,2,68
494,6,142
540,8,328
742,11,140
743,3,140
3902,6,198
3789,3,102
726,2,55
1996,5,135
506,1,36
826,18,344
780,9,173
770,2,66
2294,13,265
520,8,109
513,4,93
705,3,38
558,2,99
3639,6,283
142,5,122
490,10,141
816,3,28
805,6,168
561,13,221
846,21,120
510,2,58
706,2,60
491,3,79
515,6,137
2204,7,158
3263,3,68
524,8,161
3180,11,223
479,7,209
3183,5,160
415,3,141
498,15,251
3266,2,80
521,0,0
2914,3,86
3364,19,508
1314,1,32
3836,1,43
3436,3,70
3565,7,198
812,0,0
678,1,40
38,59,1561
590,4,49
627,12,176
3449,1,28
538,5,152
554,7,125
528,3,91
729,5,114
823,1,25
730,4,199
3714,7,146
571,5,129
582,0,0
769,1,37
744,7,145
2747,0,0
754,5,101
3185,1,29
929,5,84
530,6,135
835,5,162
2096,5,142
721,20,403
661,0,0
544,14,326
385,10,69
745,0,0
827,3,93
373,8,247
990,6,226
738,3,72
3264,2,62
3366,1,22
344,5,107
2045,1,29
1862,4,123
3178,1,20
655,16,304
482,2,62
267,37,1022
733,2,47
775,7,163
3448,9,285
631,3,30
620,1,43
268,3,64
1110,3,119
621,16,348
758,3,71
784,40,1551
2532,3,109
516,0,0
244,7,179
3363,0,0
497,4,121
787,5,104
589,7,58
1710,3,111
793,13,334
503,6,126
1965,5,194
3511,9,216
457,1,35
833,1,41
1588,1,45
647,3,80
602,5,104
2087,9,256
3833,1,47
552,8,105
707,1,48
3035,2,63
794,3,66
1543,6,215
2098,3,42
2525,3,104
649,2,71
3901,0,0
810,9,194
569,5,117
581,2,77
2876,5,70
3268,4,100
3453,4,162
3817,0,0
604,3,77
3587,0,0
1525,3,62
3151,19,308
417,4,99
782,4,104
532,1,46
766,3,97
568,1,35
178,6,126
1942,24,559
382,5,104
331,6,138
3712,6,136
3182,7,202
3267,8,249
3443,10,154
536,9,279
595,1,24
2079,12,432
1026,10,159
673,11,294
943,11,218
945,15,474
993,12,440
980,11,314
1027,11,327
970,15,411
998,17,453
2093,9,355
1024,13,474
1013,5,93
973,1,37
3645,7,178
693,39,585
3952,11,368
2465,19,567
3270,5,140
682,16,552
683,6,186
1011,11,208
2923,22,543
1001,8,181
666,28,565
1136,14,221
697,6,256
996,7,221
3718,5,140
3186,17,428
930,3,70
713,9,261
957,9,195
1018,7,278
672,7,256
1002,12,237
791,22,750
1015,13,369
1000,3,52
2100,4,182
690,3,75
698,3,119
525,7,104
500,13,539
688,11,317
3904,1,38
670,9,287
687,4,180
662,7,166
708,5,185
3060,3,103
3370,7,211
1012,11,174
717,22,540
963,16,330
3719,3,87
821,9,308
665,4,69
750,5,174
3908,5,78
3713,12,431
1181,3,151
978,11,373
715,6,201
679,10,219
844,7,202
676,11,479
830,9,173
732,14,349
505,7,180
3227,9,229
1565,30,749
722,5,114
3660,21,616
3176,3,82
689,5,189
1028,3,159
3272,15,256
3454,7,100
2528,8,277
949,11,270
667,7,191
681,3,106
716,17,463
522,6,202
825,26,604
948,9,151
1016,10,380
3824,7,203
3052,15,392
818,24,663
504,7,136
759,11,543
3790,1,28
3365,14,267
757,8,221
786,8,146
664,2,69
1010,11,210
3709,17,388
54,11,367
760,4,160
3369,14,417
684,4,177
1004,5,183
995,8,137
800,15,304
677,8,146
741,4,124
402,9,217
3905,9,114
724,11,175
796,2,88
2006,8,362
638,14,251
3,15,462
3838,8,230
772,2,87
771,5,189
723,14,397
815,4,83
671,5,236
1864,10,311
751,7,105
3906,2,52
1695,11,255
476,1,28
551,8,283
910,32,1018
509,3,86
3056,7,147
3051,5,120
11,14,289
714,6,105
3934,2,49
1025,6,208
3715,7,228
3640,4,115
718,19,594
701,4,107
762,6,159
3042,73,1950
3023,2,91
3184,9,172
3698,7,214
3903,1,27
508,8,226
2385,199,4395
870,87,2245
2410,70,2205
852,53,1473
3372,52,1315
868,41,996
901,49,2016
911,49,1542
277,42,1318
1941,40,885
850,51,2024
855,52,1794
853,56,1172
887,55,1401
913,26,701
856,57,1625
3057,73,950
863,46,1129
875,34,1030
1160,71,1456
1019,23,453
867,27,485
348,30,428
866,24,626
936,41,1075
879,14,327
1949,43,1057
2102,21,716
1252,35,811
1006,21,532
3188,43,1044
871,27,917
3643,67,1149
877,51,974
3841,16,344
2101,20,623
3373,26,834
883,29,577
2529,33,591
3840,18,523
888,32,848
1022,26,735
897,22,652
889,32,543
886,42,974
931,16,462
894,17,734
864,42,1448
876,30,894
892,15,457
861,52,977
1219,40,829
895,20,799
969,25,421
3842,11,333
899,31,696
874,30,506
954,20,284
884,23,784
907,18,676
3717,51,2034
893,27,673
928,18,466
1017,17,652
869,25,731
2222,24,868
3859,1,56
2010,28,720
2091,13,417
912,23,949
3271,14,517
909,22,569
941,35,1245
891,58,1280
903,32,1187
1003,19,468
908,13,397
890,10,381
937,13,334
660,18,423
859,19,588
881,25,777
674,13,481
669,9,326
951,35,1088
905,12,399
923,18,558
914,4,79
776,39,650
988,10,276
1513,1,40
438,19,405
896,23,336
934,19,513
971,18,639
902,17,334
977,15,467
2103,17,487
872,17,493
720,17,785
944,13,441
2738,11,391
997,13,279
916,8,208
3720,6,174
2104,15,490
947,7,336
1889,10,157
1520,20,587
3189,26,729
992,10,431
953,17,498
955,23,773
2739,11,240
939,20,495
285,22,616
984,18,632
3644,15,536
880,21,580
1020,23,865
976,35,1184
1014,25,297
904,19,791
685,15,347
279,12,455
935,10,245
986,19,549
961,39,1121
3273,5,115
3716,23,537
994,12,413
435,11,681
3787,21,665
975,13,530
3187,21,485
511,4,182
3177,17,347
964,17,225
728,22,304
747,10,233
865,24,488
946,17,353
981,22,575
783,7,244
709,9,183
499,0,0
922,13,335
982,18,462
958,18,421
1301,10,313
663,18,293
3788,13,308
940,14,382
3452,19,482
933,15,534
983,23,537
3907,9,144
927,24,557
987,6,178
959,17,441
966,7,238
920,14,295
942,13,467
999,9,301
965,7,203
3078,3,150
1950,15,356
1494,7,112
583,6,206
1952,0,0
1037,3,77
260,1,62
3793,0,0
1732,27,793
1733,0,0
2374,2,65
1005,14,295
1735,1,40
1736,0,0
2115,12,353
1737,3,63
1962,7,130
2773,4,130
1894,13,413
2546,1,53
3940,0,0
2775,0,0
2547,5,198
1065,0,0
55,0,0
1897,25,513
1079,7,114
3960,3,63
2748,8,191
1521,10,282
1522,4,175
2759,5,105
3725,1,64
2141,5,129
2142,0,0
1754,5,122
1095,18,280
2149,0,0
1112,0,0
1542,5,206
2566,0,0
3701,0,0
2160,6,99
113,0,0
1547,2,82
1903,11,223
1767,0,0
271,1,29
1126,0,0
1555,3,71
1556,0,0
2168,7,274
1908,3,117
1561,0,0
2175,17,390
1566,0,0
2398,0,0
1567,0,0
2177,0,0
3637,0,0
3545,1,44
198,11,221
2582,3,95
2800,0,0
3243,1,42
2080,1,41
1995,2,97
2590,1,35
3894,0,0
2512,17,473
2595,4,127
3389,2,51
1174,6,176
1915,7,253
325,0,0
3547,16,656
3736,4,216
3961,7,151
3955,0,0
1599,0,0
282,13,326
1801,6,121
123,4,143
3885,2,107
3549,3,57
3886,13,493
3921,9,374
972,1,30
205,0,0
1608,0,0
1224,5,62
2229,7,154
1611,0,0
1228,0,0
71,1,34
2017,0,0
1231,0,0
2018,26,464
326,8,237
1233,5,129
1815,0,0
23,1,46
2611,0,0
24,0,0
1817,1,27
2613,3,71
74,0,0
1822,1,43
2022,0,0
2241,10,344
1927,5,178
1826,3,144
3246,3,107
1827,0,0
3123,0,0
2718,1,46
1260,3,119
773,1,42
1264,1,51
1270,7,184
3124,0,0
76,0,0
3213,1,48
3305,29,482
3248,12,360
1278,8,315
1632,1,46
1292,12,283
1294,9,266
3249,7,146
3861,7,184
3963,4,122
3485,18,342
3582,8,159
3933,3,81
3769,11,333
3743,3,53
3216,0,0
1656,0,0
2729,0,0
2280,3,67
3561,7,128
1838,1,35
2644,0,0
1841,0,0
1842,0,0
3490,10,237
3442,1,42
2282,2,82
1660,3,91
2524,1,52
3642,0,0
3674,4,100
3675,2,79
3808,7,230
1844,0,0
3632,1,54
1349,0,0
3865,3,86
3866,2,107
2077,1,31
3679,5,116
3498,3,78
2295,0,0
1361,1,57
1666,1,29
1668,0,0
1670,11,207
3964,3,88
3029,12,260
2038,11,414
1381,0,0
1677,9,279
1384,11,172
1385,4,108
1680,8,238
35,1,40
3224,0,0
2309,1,24
3063,0,0
1683,1,28
2044,0,0
2046,2,88
2440,3,151
1401,0,0
37,0,0
1938,5,127
1860,2,78
3959,0,0
1428,6,209
3351,3,84
3181,4,181
1698,6,162
3044,0,0
1699,6,216
1700,0,0
1701,0,0
1867,0,0
149,0,0
1434,0,0
1870,1,27
1435,0,0
2335,0,0
3965,0,0
3874,0,0
1439,1,36
1707,0,0
3892,0,0
2682,0,0
43,0,0
2060,0,0
3353,0,0
1447,0,0
92,0,0
1450,0,0
3780,0,0
3816,1,9
1877,0,0
3966,0,0
3575,0,0
3419,1,47
3879,6,135
159,0,0
2696,1,38
1485,0,0
1486,0,0
1886,0,0
2066,1,19
1728,0,0
1730,3,145
1035,22,866
2109,3,98
619,11,229
1502,1,47
100,0,0
3355,3,67
2771,7,172
483,1,44
2462,0,0
1964,0,0
3278,5,180
233,0,0
1511,1,28
1966,14,507
1744,1,28
1745,2,84
107,1,40
1074,3,97
1081,10,294
1523,8,233
1528,8,237
1974,6,285
3239,0,0
3893,11,341
3953,0,0
2161,0,0
1904,1,28
3850,9,267
1905,8,235
2487,8,239
1981,9,296
2795,1,35
1774,1,27
1776,13,522
2958,1,32
3917,6,189
1986,27,654
1141,2,71
1143,1,37
1148,1,25
1150,3,92
1912,3,60
2801,6,126
3734,1,30
3918,1,35
12,17,357
1579,8,268
3884,2,111
2193,4,137
3920,3,74
2004,7,267
1916,9,199
1919,11,241
1187,13,260
1191,5,97
1595,4,236
2489,14,249
281,13,454
1921,4,100
1199,3,103
1795,5,122
1600,9,220
1212,6,249
1799,38,628
2220,0,0
3776,17,545
2503,5,158
3581,10,133
3967,2,67
3968,8,152
1808,7,242
129,1,42
1234,0,0
130,1,43
1615,9,259
1814,0,0
132,10,258
1816,5,132
1619,0,0
1247,2,76
2418,13,365
3175,12,376
3024,0,0
1625,5,189
1626,10,284
3154,0,0
807,3,89
1285,12,321
1638,4,115
1295,5,138
2422,2,63
1298,1,17
2492,3,118
3360,14,401
3931,3,82
3957,0,0
136,2,86
2726,0,0
1836,0,0
1321,4,223
2071,1,31
1331,0,0
3314,0,0
3887,6,144
210,0,0
2507,2,81
3253,4,177
2473,0,0
33,0,0
1934,3,96
2519,7,196
1849,20,727
3683,1,29
144,1,52
1851,24,695
293,0,0
2905,17,274
347,10,334
2043,6,143
366,9,271
1411,0,0
442,0,0
1420,9,355
1426,5,78
89,13,437
2330,5,105
2332,3,61
1865,8,140
2050,0,0
3877,0,0
1442,0,0
1709,0,0
254,0,0
2058,2,24
153,2,14
227,0,0
1724,1,36
1885,0,0
3784,0,0
50,1,21
1888,9,148
3255,3,74
102,1,32
3083,1,32
2549,16,610
2379,7,158
1896,9,278
1751,4,161
389,1,38
1755,7,120
112,0,0
3827,9,258
3828,5,118
3915,1,49
3702,21,437
1127,0,0
2076,31,942
1982,0,0
2575,6,137
275,1,33
1984,34,611
1140,13,405
1780,8,260
393,1,34
900,8,320
3710,0,0
2188,1,38
2001,25,553
66,4,225
1202,0,0
2011,1,25
1798,1,29
3298,0,0
1218,16,412
2413,1,40
2019,0,0
2825,0,0
2612,0,0
2915,6,187
1255,0,0
3450,4,167
3516,0,0
808,0,0
400,1,47
80,4,90
2763,4,60
30,0,0
441,0,0
1933,1,33
246,0,0
3437,0,0
32,10,145
291,0,0
3773,4,90
249,0,0
406,0,0
313,0,0
298,1,33
1866,0,0
1702,0,0
1704,0,0
41,0,0
1874,0,0
1711,1,26
1947,3,41
1875,2,25
1712,1,9
46,0,0
1876,2,20
831,0,0
306,0,0
1727,1,26
1488,0,0
97,0,0
1496,1,26
814,1,24
1953,17,568
1038,10,189
1958,10,370
4,1,31
262,3,65
2779,0,0
878,1,34
633,21,648
1750,8,196
3911,4,181
2135,3,98
1527,2,77
2486,7,224
1756,13,252
269,1,48
2389,2,50
2706,5,209
857,0,0
3969,19,493
114,16,327
274,9,160
1775,1,49
196,10,269
2179,0,0
2799,0,0
3387,14,331
565,3,121
1573,5,120
2187,9,415
14,20,380
3951,1,38
737,1,32
1794,12,306
1922,3,107
1601,17,370
3150,14,300
3432,6,270
854,1,29
1220,22,671
72,19,596
1811,1,23
171,1,35
2020,2,95
2021,0,0
3661,1,47
1821,0,0
75,0,0
1830,0,0
133,0,0
2026,9,387
1286,3,77
3517,22,760
1297,0,0
1299,8,264
1930,0,0
2264,7,267
1646,1,46
2029,7,189
843,5,128
311,0,0
243,4,91
2072,1,24
2903,1,44
2033,7,109
1846,1,52
426,0,0
1360,5,78
1665,12,348
560,1,44
1377,15,309
292,9,289
1852,25,700
3832,16,202
1685,2,78
2508,18,653
147,23,541
1418,8,176
1940,14,399
1694,1,54
2672,19,522
2673,26,586
2446,13,189
1433,0,0
3170,0,0
1706,1,19
1946,0,0
2479,0,0
186,5,21
3757,0,0
3825,4,19
3438,1,25
445,0,0
93,0,0
1720,1,17
1882,0,0
1475,0,0
2065,0,0
96,1,30
