产品SKU,订单产品数量,订单产品收入
1991,4,154
2588,0,0
2184,5,127
2590,0,0
3106,2,66
2185,3,44
1573,1,22
1787,0,0
3919,0,0
900,2,91
4117,5,128
795,3,127
13,15,299
66,1,43
4102,0,0
1170,1,33
415,2,80
1584,7,182
687,0,0
1791,9,155
1588,4,137
1589,0,0
4086,22,559
3736,11,309
2489,1,32
394,0,0
1920,0,0
2209,3,123
1196,1,46
203,17,368
1921,0,0
2966,1,30
1199,1,54
2212,0,0
2213,1,59
1205,6,133
4013,1,35
2806,6,210
2967,0,0
3776,10,422
3895,5,237
1802,16,471
2503,5,135
462,0,0
1218,23,397
4211,1,47
1609,18,531
3968,4,108
4212,5,108
2894,5,136
170,7,148
3551,1,41
1233,2,73
1811,1,20
3396,0,0
4112,2,86
1816,3,108
2896,3,85
2825,0,0
1817,1,33
1243,1,31
3925,2,83
74,0,0
1819,2,75
4213,0,0
3798,1,41
2024,1,44
1623,7,118
1263,5,85
3024,0,0
1625,8,145
1830,2,80
3153,1,32
1272,3,84
2025,1,41
2026,11,284
1277,1,26
3516,0,0
2421,0,0
1638,0,0
2505,0,0
1298,0,0
2625,3,95
2028,1,58
808,0,0
1930,0,0
567,1,34
3401,7,175
4178,27,459
4214,11,281
489,1,28
3802,0,0
3130,1,26
3157,0,0
3131,5,90
3271,0,0
3672,0,0
137,0,0
1840,0,0
1932,0,0
4215,5,112
1660,4,161
2756,4,112
3697,0,0
1335,1,54
2990,1,46
4110,8,248
4202,15,380
2903,0,0
2032,3,89
441,0,0
289,13,421
4216,14,381
1357,0,0
3680,1,38
2292,1,35
4014,1,29
1362,17,448
2296,3,86
1366,4,144
1373,0,0
3783,0,0
1670,11,140
560,1,43
1377,3,70
2074,3,56
1851,7,240
1676,1,48
1677,2,93
1678,15,279
1852,20,375
4217,5,123
1393,1,23
1394,5,115
3063,0,0
710,2,61
2735,8,209
1683,0,0
1855,8,236
147,7,224
756,14,486
3896,0,0
1940,10,280
1694,1,53
1424,1,34
1862,0,0
298,1,18
3009,0,0
1863,0,0
2446,9,275
1698,17,376
2332,0,0
1867,0,0
1870,0,0
2741,0,0
1706,0,0
2337,2,31
2053,0,0
4083,0,0
1944,0,0
4122,0,0
2918,0,0
1946,1,38
1711,2,63
2057,0,0
1875,1,13
4106,0,0
1712,1,5
45,1,5
2511,0,0
1447,1,9
4107,0,0
3966,0,0
3438,0,0
4218,11,344
2879,8,325
4108,3,72
4012,5,101
4130,6,163
2495,3,97
4200,7,315
3879,1,41
1466,7,213
159,0,0
2064,1,30
305,1,20
3508,0,0
1885,0,0
960,15,243
2698,0,0
1490,1,27
1952,0,0
1955,13,197
448,0,0
1733,0,0
2916,0,0
2541,1,40
3275,0,0
1057,27,726
1894,16,470
191,0,0
3465,0,0
233,1,28
2779,0,0
1511,4,143
2549,18,519
106,7,202
1081,2,73
2748,10,441
2759,1,38
1095,2,79
4219,9,326
1755,4,124
4041,10,471
1759,3,149
611,4,158
3981,2,90
4072,0,0
2525,0,0
4166,0,0
4220,10,275
2084,1,34
1768,2,88
4063,2,103
1905,4,126
3696,11,206
114,20,278
2165,7,292
1981,7,232
2168,14,426
10,7,136
2958,0,0
63,4,104
3163,0,0
1570,0,0
1571,4,83
1143,1,40
2582,6,207
1992,3,98
2401,9,113
199,0,0
3715,5,130
3918,7,174
2186,5,97
2592,23,598
2593,9,182
3854,0,0
3899,0,0
3601,4,162
2512,9,300
4221,0,0
2082,10,231
1198,1,28
1201,0,0
1209,0,0
1212,1,28
2012,1,39
68,7,160
3885,5,173
3151,2,56
3581,8,142
3549,0,0
3922,4,84
3967,2,68
2412,1,25
4222,1,49
71,0,0
437,1,53
2895,0,0
2612,0,0
1247,1,36
284,3,51
1826,1,30
1827,1,28
1255,0,0
1828,1,38
1271,1,36
3213,3,97
77,0,0
835,0,0
2259,2,91
1296,1,33
2634,20,596
3308,0,0
2029,11,179
2425,0,0
2272,1,38
4223,5,176
624,0,0
1321,9,152
2763,1,20
1331,0,0
3139,1,25
3806,0,0
3445,0,0
4053,0,0
2733,3,113
33,0,0
603,2,58
1671,0,0
3964,0,0
3871,2,60
4038,1,36
2494,13,300
1420,12,198
2673,21,341
89,8,156
1699,11,337
1943,1,24
1701,0,0
148,0,0
4224,0,0
3170,0,0
3410,0,0
150,0,0
301,0,0
152,1,36
1442,0,0
221,0,0
3045,1,38
2682,1,26
1947,3,61
2058,1,17
223,0,0
4161,1,5
4180,1,5
4225,0,0
3692,0,0
1450,1,11
3816,0,0
4085,1,6
3818,0,0
4125,8,401
4126,6,167
2482,22,546
93,0,0
736,1,52
158,0,0
2063,0,0
1882,0,0
831,0,0
3018,0,0
95,0,0
50,1,16
257,0,0
1951,0,0
259,0,0
260,0,0
4034,1,39
1050,2,76
3278,12,208
266,0,0
1966,16,571
1071,1,27
1896,11,246
1969,5,156
1522,3,136
1532,6,191
930,0,0
3239,0,0
1116,0,0
2750,1,24
3540,5,103
1767,1,36
3821,1,37
1557,0,0
166,0,0
4198,0,0
235,8,198
357,0,0
1567,0,0
1141,9,173
198,4,191
3387,20,449
3292,1,57
2001,12,620
3514,5,131
2406,1,46
3444,1,59
2006,12,380
1916,2,97
1793,5,169
1917,1,35
358,0,0
2009,3,117
493,24,767
122,11,375
395,0,0
3150,19,361
4118,2,44
3432,6,171
1804,3,82
1805,12,368
127,1,50
2019,1,49
419,0,0
22,1,33
1615,4,113
2021,1,33
1925,0,0
2611,0,0
3777,0,0
2022,0,0
1270,3,91
1629,7,185
1285,19,768
1644,4,103
422,0,0
3861,7,168
4181,19,390
2428,1,44
1838,1,27
81,0,0
1842,1,21
2282,0,0
1844,0,0
2507,0,0
2033,5,101
3994,1,57
426,2,91
246,0,0
32,7,107
3041,0,0
1934,5,146
2298,8,168
293,2,90
951,1,47
86,6,118
3832,7,136
3891,2,66
651,16,605
296,10,149
2508,16,614
1857,21,661
406,0,0
3169,1,32
1692,9,288
407,0,0
2478,19,761
3774,11,208
180,1,34
2050,0,0
3328,1,26
41,0,0
2052,0,0
3892,0,0
2090,0,0
220,1,25
3050,1,37
444,1,44
1874,1,35
4226,2,21
4175,1,9
46,1,13
1876,1,8
92,2,30
4039,0,0
3585,0,0
386,0,0
562,0,0
4123,8,351
711,0,0
1727,0,0
1728,0,0
1732,4,90
3535,1,28
1739,16,559
4182,9,278
451,8,223
317,1,62
55,1,30
2704,1,36
985,0,0
108,0,0
453,3,63
1750,4,120
734,0,0
454,0,0
4199,10,178
1098,0,0
192,1,42
319,1,41
610,0,0
2154,0,0
2157,8,232
115,0,0
272,1,35
335,13,397
322,1,48
3356,46,822
1157,1,29
325,0,0
337,1,40
599,1,31
840,12,308
19,5,96
1610,12,374
600,0,0
171,0,0
623,0,0
2234,3,77
2023,14,465
25,1,27
327,0,0
1286,9,266
2492,0,0
3931,5,123
400,1,49
2510,1,25
242,3,60
364,0,0
174,5,97
2434,0,0
210,1,45
2766,7,210
2077,0,0
143,1,42
1360,8,237
2035,3,72
1675,15,313
345,0,0
428,0,0
295,11,285
1856,2,89
249,3,52
1939,0,0
716,1,52
1697,5,168
3990,1,28
367,1,22
383,1,36
3262,3,102
254,5,106
153,0,0
186,5,38
1449,0,0
4061,1,8
481,0,0
768,0,0
847,0,0
4133,13,371
656,0,0
1476,0,0
187,0,0
1005,19,486
189,1,31
1736,0,0
4,1,46
2775,1,41
2703,3,59
3259,1,46
633,20,401
1967,0,0
162,1,39
3910,11,434
57,30,726
4227,1,48
8,1,48
4228,3,64
113,0,0
1771,4,133
1132,4,105
169,3,52
1150,5,144
565,1,40
1574,7,344
2516,3,83
3839,7,192
1182,9,401
2490,0,0
1794,5,223
2011,0,0
17,8,455
691,4,94
1222,2,105
72,10,125
129,2,83
23,2,68
207,0,0
1821,0,0
2422,11,178
1641,11,277
1299,6,134
2983,0,0
2984,2,95
2900,0,0
3671,0,0
30,1,24
2517,0,0
1933,0,0
2850,5,165
2295,5,290
1672,1,25
213,4,114
294,0,0
1397,0,0
2044,0,0
1411,1,33
442,0,0
2861,0,0
1702,0,0
1868,0,0
149,0,0
2051,1,22
332,2,70
1710,5,105
3530,0,0
3443,0,0
3047,3,98
4193,1,7
4229,1,5
4153,1,9
4162,3,15
3946,0,0
4116,0,0
2452,5,177
4087,9,148
2689,30,672
446,0,0
1720,1,26
256,1,21
1886,0,0
2066,1,19
1488,1,26
