产品SKU,订单产品数量,订单产品收入
2069,1,24
3490,15,207
378,0,0
209,1,44
470,0,0
3260,0,0
3252,3,85
2519,3,111
297,2,85
442,1,44
570,24,393
1945,3,71
220,2,98
3443,0,0
221,3,74
223,7,38
369,1,26
2067,0,0
188,1,24
2381,3,55
460,7,147
323,0,0
833,9,228
622,9,308
3053,16,436
359,5,149
836,13,267
401,0,0
3052,3,115
3441,1,24
3182,5,101
253,9,348
3183,4,166
544,5,98
481,0,0
801,0,0
573,5,85
387,9,163
2706,3,86
514,1,44
457,1,47
236,26,777
425,2,90
3371,5,118
312,2,84
1376,0,0
569,1,41
218,1,23
3268,8,162
431,10,192
444,6,159
501,1,31
768,0,0
308,3,95
317,6,233
3646,0,0
456,2,52
324,0,0
394,64,1550
3151,18,317
2915,1,49
362,1,39
541,5,94
650,5,103
868,1,39
2048,5,124
652,3,58
542,10,152
616,6,160
3713,9,122
847,0,0
546,0,0
711,0,0
453,3,56
389,5,102
2154,4,148
2076,19,870
358,5,100
599,2,100
645,0,0
516,1,33
464,0,0
420,2,79
344,3,43
405,2,91
3178,1,30
617,1,35
594,1,13
370,19,361
307,0,0
633,20,474
575,0,0
610,1,48
2393,86,1552
335,7,306
600,1,54
419,1,35
774,1,42
489,5,91
558,1,25
3520,1,20
3442,3,92
2989,1,25
142,0,0
2045,2,43
653,4,90
351,6,171
656,1,53
53,0,0
2764,1,49
233,0,0
640,3,103
1913,13,622
119,15,506
17,19,398
206,38,1844
623,2,81
3708,11,337
360,4,115
398,3,145
468,1,26
245,0,0
178,3,103
473,1,42
3714,1,39
846,8,46
499,1,53
1891,3,134
450,2,61
162,8,220
3042,66,1605
355,3,83
334,2,76
319,3,74
1530,4,121
356,5,180
2084,3,87
193,2,48
2709,5,117
276,0,0
336,13,335
2011,3,63
3117,1,42
173,0,0
496,2,69
3269,4,117
3264,1,50
3445,2,77
2324,4,155
637,1,37
1942,17,609
1862,3,76
429,2,72
182,2,97
3368,4,90
185,3,62
480,0,0
190,0,0
262,3,57
607,0,0
2795,1,45
321,0,0
459,1,31
200,0,0
325,3,45
2206,1,54
1260,7,189
646,0,0
311,1,43
2521,0,0
603,6,184
872,1,28
213,7,215
367,0,0
152,1,26
384,3,89
3526,3,116
3050,1,39
3448,5,115
49,1,16
803,10,350
508,6,221
1403,3,128
858,9,152
2749,120,5286
513,4,81
521,4,145
786,13,307
3266,5,80
668,9,292
1743,6,190
538,3,89
59,0,0
3477,9,215
758,1,29
493,38,978
3184,6,110
3452,2,69
791,4,120
723,9,246
787,10,191
520,7,92
805,11,235
2704,6,194
2525,1,23
554,7,126
2892,22,554
515,9,133
418,1,33
835,5,92
808,2,75
649,3,96
766,4,173
523,3,68
827,5,77
3715,3,97
539,4,111
1314,2,47
822,7,174
767,5,218
2537,12,285
3425,12,325
802,3,90
530,3,130
752,7,185
519,5,114
824,3,75
3267,9,199
826,13,150
3035,9,175
1766,3,58
832,3,100
860,1,25
494,4,175
533,1,41
2087,4,94
534,0,0
3633,4,92
1850,15,359
38,48,1134
823,5,123
571,13,209
482,4,109
267,43,1345
492,4,141
782,3,98
532,0,0
540,3,107
3640,1,33
490,2,69
638,9,156
3262,9,141
502,0,0
632,1,21
613,6,186
3370,3,74
518,8,217
524,7,119
3716,6,187
332,8,151
479,6,222
510,1,23
491,2,82
373,3,100
1803,6,148
3363,2,76
3180,4,82
597,5,143
3357,6,95
2192,20,384
340,2,65
3642,3,97
3366,1,35
551,1,68
525,5,89
331,10,261
3365,13,262
561,8,305
563,3,74
604,1,48
2098,1,30
555,5,186
120,28,845
3244,8,191
738,5,171
3270,3,146
3639,1,46
1441,10,163
3449,1,22
503,10,245
477,0,0
587,5,137
535,5,159
581,5,132
537,2,98
631,0,0
780,3,107
3107,9,183
764,44,1629
2914,12,242
580,3,70
627,6,168
582,3,53
769,1,23
614,2,52
3179,3,136
3451,0,0
543,6,176
1969,6,185
644,4,92
3364,36,632
339,3,55
330,1,30
427,1,49
560,0,0
219,7,111
3054,5,87
629,11,142
806,1,44
763,1,31
553,2,42
574,2,88
793,26,568
620,2,50
512,3,65
794,0,0
643,5,99
588,0,0
1306,8,137
568,3,100
3263,1,38
810,1,31
816,2,22
589,2,30
3453,1,48
595,3,56
606,10,275
1785,1,35
839,2,83
69,3,98
566,1,26
1222,1,52
375,0,0
327,3,124
549,1,48
567,5,199
3176,3,136
636,0,0
2302,1,32
536,12,167
316,3,47
333,1,18
882,7,318
1018,14,385
3487,0,0
3645,19,356
717,25,370
986,13,301
2532,22,387
1027,13,327
3273,5,104
1013,6,138
917,27,1083
947,17,318
2222,5,236
693,30,493
676,7,139
716,11,354
963,5,96
994,9,420
713,7,247
682,13,264
1010,12,339
715,12,451
2079,11,323
688,6,230
662,15,531
3717,27,460
2465,15,264
949,17,289
1002,14,232
671,11,381
747,1,39
681,8,209
672,4,158
3382,11,564
1136,11,283
1012,4,121
666,34,612
7,20,831
1015,13,271
683,7,130
718,26,450
670,11,228
684,16,449
1003,10,400
733,6,151
818,12,325
1004,9,204
667,7,191
698,0,0
687,7,135
3177,32,566
724,7,332
1028,10,430
3165,5,182
3347,40,1112
844,1,37
1014,14,554
3718,3,110
2204,9,199
750,5,85
678,6,150
770,5,87
722,3,81
2747,3,96
504,4,99
3060,7,180
759,4,104
804,12,196
686,6,161
757,5,120
821,10,284
708,12,461
696,3,96
760,9,297
685,9,225
1695,4,165
689,6,128
1513,7,249
777,8,104
800,11,343
754,9,375
697,3,152
751,6,97
3531,4,152
815,3,58
664,9,306
730,19,721
728,18,553
834,8,317
993,3,94
762,11,219
796,4,88
691,7,135
996,9,217
771,14,391
732,8,153
500,16,436
743,8,211
737,3,158
326,12,293
772,4,99
2509,13,247
702,12,266
3369,20,437
753,6,235
679,3,53
1565,24,683
705,15,257
820,9,192
3719,2,79
948,14,467
755,15,533
741,6,104
1025,5,121
1710,19,375
726,5,100
476,5,218
3051,7,178
1016,10,204
706,8,194
548,8,184
3660,17,256
742,6,96
825,12,399
961,19,878
798,3,106
776,6,124
812,4,186
11,9,302
522,4,130
799,2,82
3367,5,149
3641,0,0
2294,8,274
779,3,64
509,1,35
784,25,586
809,10,195
3272,10,337
729,16,381
665,6,58
695,5,140
2392,3,58
692,6,202
714,2,86
1864,2,104
811,13,331
3454,7,95
775,3,106
701,6,116
506,9,136
704,16,250
744,3,74
830,5,125
773,5,194
402,3,98
707,3,115
576,2,70
486,1,36
2096,4,83
659,4,191
661,8,161
829,3,60
929,7,251
497,2,95
2385,148,6340
277,76,1210
911,39,1446
870,88,2155
857,103,1920
852,58,2294
850,63,1373
853,37,961
1941,37,1382
867,45,1017
863,49,1159
856,43,1155
855,47,1879
861,52,1121
901,27,1445
2410,38,829
3372,48,814
876,64,981
1160,48,870
866,31,1050
1949,27,1308
883,23,803
874,21,746
913,17,509
877,31,1191
869,27,651
3059,23,666
875,47,1188
864,50,1697
879,27,614
2529,28,791
1006,19,537
898,40,1052
854,30,1154
884,41,1129
2102,19,775
1252,46,1403
3057,68,1246
1219,25,735
578,45,716
888,28,949
892,26,1041
859,32,734
731,36,1202
878,62,1304
871,21,497
348,35,582
880,26,552
1022,20,643
936,42,838
3643,25,950
881,20,386
895,43,964
897,11,356
3188,28,596
899,42,863
923,29,810
886,44,812
984,24,610
889,26,863
951,39,853
2038,44,1082
905,17,564
908,22,711
893,22,426
890,20,450
969,28,641
3373,18,579
887,41,1139
903,19,555
902,27,501
1017,9,371
970,29,906
438,26,620
971,38,673
959,27,712
909,24,378
954,22,364
907,16,671
928,11,265
934,25,710
935,35,914
914,18,540
891,36,1036
1588,15,340
977,9,221
285,28,814
980,15,260
1520,17,358
916,29,772
942,17,770
3644,13,305
975,16,418
944,14,419
505,21,446
2091,29,774
912,35,882
783,16,436
663,30,663
955,17,566
973,13,321
927,20,355
933,25,720
3511,9,308
920,20,584
925,16,743
2533,14,242
966,7,197
415,3,75
3271,20,373
3720,0,0
660,11,209
943,8,273
1005,22,553
435,26,514
3187,15,594
941,20,750
919,30,661
922,31,698
987,11,267
997,14,510
939,20,504
978,27,608
3587,43,1154
992,10,426
2103,15,280
904,30,757
2923,30,571
945,12,263
985,16,526
940,10,228
1024,14,462
2478,33,752
988,18,508
1889,11,384
1026,2,50
958,6,127
3186,29,452
981,13,667
677,9,214
3185,3,113
957,11,223
1020,26,502
953,5,135
674,12,397
964,22,418
931,6,179
720,16,447
279,21,744
982,13,269
976,43,1208
894,24,466
2739,5,136
2104,8,148
1011,10,410
946,9,280
3172,10,275
937,11,658
995,8,230
999,6,155
983,10,371
690,12,293
1001,7,134
3374,43,774
1000,0,0
998,17,225
930,7,319
3056,3,76
2100,8,320
2093,7,249
1019,11,272
3078,6,157
3375,0,0
1493,6,136
2107,0,0
814,0,0
1036,5,275
3034,2,59
1953,5,251
1954,0,0
1038,7,277
2930,0,0
2110,0,0
3721,0,0
52,5,110
2461,2,92
2376,31,885
2541,0,0
2542,1,31
2113,1,40
3355,1,44
3722,0,0
3460,1,42
411,1,53
2378,7,179
3723,0,0
2933,1,37
2116,1,40
1506,1,45
2543,2,67
2118,7,115
1507,0,0
1055,0,0
2772,0,0
1509,12,403
2773,5,95
2746,1,54
3084,0,0
2774,1,43
2462,0,0
2547,7,138
2779,0,0
105,1,49
2780,0,0
2551,0,0
2938,0,0
2379,2,86
1515,0,0
1744,4,132
1747,0,0
2939,0,0
2134,2,82
108,0,0
2553,0,0
3724,0,0
1750,16,413
1898,7,225
608,0,0
2135,4,227
388,0,0
2922,3,78
3537,21,429
3467,0,0
2759,0,0
3647,3,90
1523,1,37
2139,9,222
3725,0,0
1526,1,20
2386,3,55
2885,1,25
2140,0,0
2912,2,57
2886,1,43
2145,0,0
2387,5,130
2561,1,46
1533,1,47
1757,0,0
1110,0,0
3726,0,0
1111,0,0
1535,1,48
1899,4,181
1542,1,36
3339,9,126
932,0,0
1116,0,0
2155,3,88
1545,1,33
2156,0,0
3727,0,0
2568,0,0
3728,0,0
3701,0,0
3729,0,0
2160,5,78
3468,1,18
2945,1,39
3285,5,112
2161,0,0
3595,0,0
1122,2,72
1548,1,48
1124,5,232
3651,2,68
2573,5,122
3730,0,0
2952,0,0
2487,4,131
1907,11,397
2167,2,51
1981,9,246
967,0,0
1774,7,153
117,6,105
3731,5,126
2751,1,41
1777,12,448
1564,0,0
3732,0,0
63,1,44
2578,0,0
3512,1,44
1567,0,0
1569,7,154
2178,1,30
1570,0,0
3149,2,75
2762,6,142
3207,0,0
2799,0,0
2583,3,76
1572,0,0
1149,6,158
2180,4,139
2586,0,0
1782,1,32
3387,17,350
1993,7,290
2964,3,58
3733,0,0
1995,2,84
1154,5,126
2589,3,66
2467,6,172
1573,3,77
3108,0,0
3734,1,35
1158,1,31
2593,1,39
1159,0,0
2187,13,548
2188,3,121
2500,1,34
66,3,92
14,5,121
2405,0,0
2006,33,723
1916,3,67
1177,0,0
3735,0,0
1590,0,0
2197,0,0
2198,5,165
3546,0,0
2200,16,762
3210,12,336
2203,1,33
1184,0,0
2007,0,0
2804,0,0
1188,3,101
1189,0,0
1190,7,158
3736,3,122
2409,1,40
1597,5,248
2713,0,0
2209,9,199
1196,7,177
1200,3,99
1795,4,171
3114,1,43
1600,6,138
1204,5,181
2214,1,41
2600,0,0
121,8,214
1800,5,154
1602,3,52
2220,0,0
462,1,33
3300,1,31
2412,1,40
3343,1,32
70,2,70
1223,6,146
1224,23,506
1228,0,0
72,18,267
1810,11,214
1233,1,30
2813,0,0
1613,0,0
2814,0,0
2895,0,0
3245,0,0
2816,0,0
2973,0,0
2820,1,43
2821,1,40
3120,0,0
3737,0,0
3480,0,0
3659,0,0
3121,7,123
1241,5,99
2897,1,39
1243,0,0
3738,1,49
3661,0,0
2826,0,0
1245,3,69
841,4,82
2237,20,309
2613,0,0
1247,2,72
1248,11,209
2239,1,37
2241,3,63
2024,2,61
2242,2,87
3246,3,143
1253,6,134
1256,13,233
2244,1,37
2246,8,239
3739,0,0
2248,6,167
2619,5,138
1264,1,42
1267,20,681
1268,0,0
3153,5,189
3036,5,171
2620,2,75
2469,1,56
3213,3,81
3481,1,38
1631,7,231
1632,4,166
3740,1,30
1281,0,0
3741,0,0
2027,4,90
2833,0,0
1639,0,0
1293,1,26
3518,0,0
1640,0,0
1295,17,232
1929,12,477
2982,1,40
2628,0,0
2262,0,0
1305,1,36
2265,0,0
1309,1,28
3742,0,0
3485,13,265
3743,1,27
3486,3,151
2837,0,0
3130,0,0
2726,0,0
1316,1,23
2275,0,0
3744,0,0
3745,1,37
1656,1,29
1322,7,175
843,1,39
2278,7,156
3219,0,0
3631,1,43
3746,1,45
1326,1,18
1840,1,44
1842,0,0
3257,0,0
1660,1,30
2901,0,0
3132,0,0
2756,3,56
1334,0,0
2435,0,0
1335,0,0
1336,0,0
3747,0,0
2646,2,66
2524,0,0
3040,0,0
3748,1,48
2998,0,0
2033,7,144
3749,2,64
3612,6,192
3565,2,118
3677,1,45
3613,7,121
1356,3,93
246,0,0
3566,0,0
2291,0,0
3522,1,23
3567,0,0
3750,1,30
3143,0,0
3498,0,0
2295,0,0
1361,1,41
1362,1,79
1363,11,210
1364,3,146
2659,0,0
1365,0,0
3499,1,36
3002,0,0
2073,0,0
3319,9,172
2853,5,83
3320,1,37
1372,1,26
1373,3,134
3751,1,51
3619,5,67
2304,3,58
2074,18,448
2307,3,73
1677,12,370
1935,19,397
1386,1,35
1680,9,143
2663,2,49
1854,3,49
1394,0,0
247,0,0
710,0,0
2041,1,31
1398,18,409
2046,3,65
1685,0,0
1400,2,59
2313,0,0
1404,3,51
2477,4,99
2441,9,167
3752,0,0
1413,0,0
1860,8,190
2667,1,34
1693,4,144
1421,5,185
2917,1,23
1427,0,0
2672,16,537
3621,1,30
2673,22,706
699,0,0
3351,5,156
3181,1,41
1696,10,264
1430,0,0
3325,0,0
1701,0,0
1867,0,0
3753,1,30
3408,0,0
1435,0,0
3754,0,0
1437,5,62
3689,0,0
1707,1,19
2344,1,26
3755,1,28
2479,2,69
3038,0,0
3523,0,0
2345,1,5
1444,1,9
3690,0,0
2878,0,0
3416,0,0
1714,0,0
2449,0,0
3756,1,8
3693,1,9
3757,0,0
224,0,0
3528,0,0
3758,1,36
2687,0,0
3419,0,0
3014,0,0
1465,0,0
1468,0,0
1469,0,0
2064,0,0
3016,0,0
1473,0,0
1722,2,34
3507,0,0
3508,1,27
2696,1,26
3759,3,82
3634,3,51
1480,3,105
3760,0,0
3761,3,34
1729,4,61
694,1,43
3586,3,127
960,8,353
1490,0,0
1492,1,35
2536,0,0
1890,11,260
1032,4,129
2925,1,39
1033,2,87
3190,0,0
1955,19,522
1732,14,432
2916,1,42
1041,0,0
3194,0,0
1050,11,347
1054,0,0
1962,5,146
1739,17,363
2550,25,679
2937,3,68
106,22,515
2380,12,356
3256,5,158
1746,16,367
1078,1,28
1079,1,37
1970,0,0
1754,4,110
1092,9,217
1095,4,110
1974,3,96
1532,7,270
3538,1,39
111,5,188
1762,14,388
1539,2,98
1540,1,38
269,1,50
1977,6,132
3762,0,0
8,0,0
310,6,244
1978,9,298
2159,0,0
2390,2,66
3384,1,39
2947,5,118
113,0,0
3596,0,0
3650,13,268
1903,0,0
2921,1,55
3763,0,0
1552,0,0
2951,0,0
3764,0,0
1773,0,0
3765,0,0
2890,7,155
1133,16,446
2171,0,0
62,29,921
1775,0,0
1778,3,74
196,20,684
1566,0,0
3580,1,36
1568,0,0
2962,4,65
3242,0,0
2579,0,0
3637,0,0
3545,0,0
1988,9,294
1991,8,283
1148,2,81
1911,7,215
2182,15,250
1151,0,0
1783,2,89
2400,0,0
1153,8,146
2185,3,118
2591,2,46
2592,3,58
1788,5,144
1162,5,232
1167,1,31
1170,2,76
1584,7,123
1172,0,0
3444,0,0
3476,1,54
1178,2,60
1180,23,418
1191,5,177
3766,3,84
1598,2,54
965,0,0
1796,6,186
2215,3,103
1212,6,192
1798,1,30
3393,9,173
2503,10,337
3581,8,177
205,1,38
2227,0,0
3550,0,0
1230,3,189
2018,20,437
2894,20,382
1235,0,0
3767,8,333
130,1,50
1924,14,300
1815,0,0
1239,1,41
1816,6,150
1822,6,161
2418,12,420
1250,1,59
1927,5,119
1826,8,242
1257,0,0
1258,4,143
1259,8,166
3557,1,42
3024,0,0
3154,0,0
2252,6,244
3125,1,46
1278,2,90
2721,1,52
635,1,34
1291,1,45
2421,0,0
1638,3,112
1296,5,99
2422,1,20
2625,6,106
1930,0,0
2264,11,283
3768,0,0
2029,12,377
3582,12,208
1833,0,0
3769,8,235
136,1,32
2638,2,50
1836,0,0
1318,4,85
79,7,330
3131,7,137
3561,7,114
1838,0,0
2644,0,0
1331,0,0
174,4,145
3314,0,0
2994,3,122
2902,4,118
2506,0,0
2284,1,37
3496,0,0
3770,1,26
1844,0,0
3584,3,89
1933,0,0
3043,0,0
3529,2,61
3253,2,71
3318,0,0
1366,4,83
1848,4,99
1934,14,411
1368,9,326
2300,19,419
3771,4,133
1849,14,530
2438,3,59
3683,11,288
1674,1,31
2439,11,231
3772,1,47
1382,3,97
1384,16,402
86,8,226
1392,2,82
3063,0,0
1396,0,0
2475,0,0
3773,8,162
2440,5,123
1401,1,20
2736,8,226
3323,7,145
2442,0,0
1411,1,36
1691,0,0
1416,2,66
2327,8,147
3502,3,50
1863,0,0
3774,7,169
2446,18,317
2083,4,205
788,7,286
3032,10,272
1431,0,0
1433,1,19
2741,0,0
2335,0,0
3440,1,22
1944,0,0
1872,0,0
2918,1,27
301,0,0
1442,0,0
2056,1,27
1874,0,0
1711,0,0
2058,1,12
153,1,11
2059,0,0
1712,1,7
1446,1,8
46,0,0
1876,0,0
92,0,0
1448,0,0
1715,0,0
3775,0,0
2690,0,0
1724,1,35
1486,1,25
1731,19,599
2926,11,223
1733,1,30
2374,6,193
511,0,0
1957,0,0
745,3,72
1736,0,0
231,1,25
1737,2,59
2775,1,36
1741,0,0
3435,0,0
3424,11,308
1745,8,171
1896,13,230
1897,17,530
1753,1,57
1525,5,114
1527,6,98
1094,1,34
1528,10,449
1755,11,318
1759,4,96
1112,0,0
1113,3,65
274,21,385
2488,0,0
3473,6,135
2398,11,173
3474,3,69
1787,9,193
1164,23,777
1582,4,141
3601,0,0
2516,5,149
3389,2,75
1173,0,0
1174,15,253
1915,3,86
2003,0,0
3209,0,0
2408,4,95
1187,12,331
1192,3,73
2760,3,143
1197,0,0
2490,1,27
1205,5,133
2714,7,123
3776,14,431
1608,0,0
2225,1,25
1808,11,424
1231,2,109
1612,2,55
129,0,0
24,1,41
2612,0,0
3777,0,0
1249,0,0
1622,17,324
465,0,0
2023,9,340
1825,11,324
1827,0,0
1828,6,177
1623,23,446
1830,0,0
133,0,0
3305,17,339
134,1,58
1286,9,197
3559,3,101
1831,7,189
2491,0,0
2630,3,81
1652,0,0
3167,8,218
2279,1,58
1839,0,0
3778,0,0
2507,3,98
83,9,330
2651,3,125
1355,1,48
290,0,0
143,1,29
291,0,0
1669,0,0
1671,3,74
1678,18,555
293,0,0
347,24,372
404,1,48
295,28,636
2043,1,46
2044,0,0
1857,32,909
249,0,0
3779,0,0
1410,0,0
2494,18,658
813,0,0
1419,9,376
1694,0,0
1861,6,225
89,5,90
2674,7,214
1698,9,364
1700,0,0
1866,0,0
2050,0,0
2052,0,0
1871,0,0
2053,0,0
1709,0,0
3530,0,0
45,0,0
3353,0,0
156,4,15
3780,0,0
3624,0,0
3438,0,0
3781,0,0
1720,1,30
1479,1,29
2457,2,68
2065,1,25
1728,0,0
2884,3,73
1951,0,0
1952,1,34
448,3,65
2112,2,68
1964,0,0
1511,8,141
3466,27,685
2136,8,243
1902,0,0
2391,1,31
1770,36,1060
2708,10,287
194,3,66
1557,0,0
3707,0,0
2575,7,225
61,0,0
3103,0,0
1150,2,89
3243,0,0
2184,3,59
278,29,782
2403,9,289
2404,0,0
2193,7,379
2008,3,99
203,20,829
1208,0,0
1799,23,449
2012,3,76
123,4,96
3549,0,0
170,14,319
1923,0,0
1234,0,0
2020,1,32
2234,0,0
807,5,150
3450,11,261
3346,1,38
3046,0,0
1292,7,232
1297,0,0
1650,1,39
3157,1,30
3217,1,40
3562,1,31
2072,0,0
1846,0,0
2523,1,30
84,0,0
3437,0,0
2658,2,62
2034,16,389
292,35,1111
2039,5,138
910,1,40
366,13,227
1417,1,42
313,8,271
2919,1,42
1697,12,277
41,1,19
1706,1,14
254,0,0
186,5,23
2511,0,0
1449,1,7
409,0,0
1721,0,0
1474,1,30
95,0,0
1886,0,0
2066,1,29
1727,0,0
1888,5,190
98,0,0
1037,7,235
619,16,446
1734,1,40
2546,1,55
232,1,39
1065,0,0
55,1,46
1071,4,62
1967,0,0
2555,1,48
3782,1,31
2486,8,151
611,12,432
2389,2,86
1901,9,164
828,6,122
270,2,76
1126,6,147
1906,18,540
1556,0,0
1127,1,41
115,1,39
1982,3,97
1132,0,0
1908,3,94
1140,18,611
1142,3,57
1143,1,27
1912,1,46
2080,0,0
1994,16,642
1997,11,414
2001,30,953
2595,2,109
1919,13,478
1596,1,48
1201,0,0
1210,0,0
122,24,862
3150,23,592
2016,3,55
2017,0,0
2413,4,270
1811,0,0
2818,0,0
2611,1,31
2825,1,53
1817,0,0
1246,0,0
1821,0,0
286,1,62
2718,1,29
25,0,0
1829,0,0
1270,3,83
76,0,0
3516,0,0
1285,23,701
1294,17,226
1298,6,153
1299,5,172
3360,15,497
423,1,47
2071,1,34
3672,1,32
137,1,31
1932,0,0
242,0,0
364,1,37
2763,0,0
3525,1,39
379,1,42
3316,1,43
211,1,51
2286,0,0
626,1,46
3041,1,37
1665,19,555
2298,16,275
3783,1,50
1670,11,186
1852,28,739
1681,6,229
2042,0,0
1938,6,161
2445,2,103
252,7,150
1702,3,39
3170,1,28
3328,1,26
2051,0,0
1439,0,0
3049,5,111
43,0,0
3415,1,8
44,3,17
1447,1,13
2061,4,25
1450,2,14
1472,0,0
158,0,0
159,0,0
2063,0,0
305,0,0
1726,0,0
3784,0,0
1488,1,22
97,0,0
1489,0,0
